CODMUNRES,ano_nasc,Qtd_Robson,Qtd_Total
150120,2013,0,532
150120,2014,22,578
150120,2015,9,575
150120,2016,10,567
150120,2017,10,630
150120,2018,8,580
150120,2019,2,501
150125,2012,0,42
150125,2013,0,43
150125,2014,4,48
150125,2015,8,45
150125,2016,9,37
150125,2017,10,49
150125,2018,5,49
150125,2019,0,46
150130,2012,331,2053
150130,2013,0,1998
150130,2014,233,2105
150130,2015,175,2098
150130,2016,239,2148
150130,2017,206,2154
150130,2018,308,2274
150130,2019,427,2294
150140,2012,1610,21371
150140,2013,0,21884
150140,2014,213,21530
150140,2015,606,21250
150140,2016,741,19250
150140,2017,1084,19409
150140,2018,359,19348
150140,2019,468,18587
150145,2012,71,243
150145,2013,0,269
150145,2014,22,240
150145,2015,32,273
150145,2016,28,241
150145,2017,23,272
150145,2018,21,296
150145,2019,8,314
150150,2012,27,1082
150150,2013,0,1010
150150,2014,26,1079
150150,2015,43,1008
150150,2016,56,950
150150,2017,48,1041
150150,2018,33,1037
150150,2019,25,999
150157,2012,42,229
150157,2013,0,230
150157,2014,13,203
150157,2015,25,253
150157,2016,32,248
150157,2017,24,225
150157,2018,34,277
150157,2019,34,292
150160,2012,62,217
150160,2013,0,195
150160,2014,29,215
150160,2015,28,212
150160,2016,44,182
150160,2017,48,184
150160,2018,12,188
150160,2019,8,210
150170,2012,234,2148
150170,2013,0,2191
150170,2014,352,2352
150170,2015,354,2192
150170,2016,364,2126
150170,2017,408,2099
150170,2018,302,2203
150170,2019,297,2127
150172,2012,1,279
150172,2013,0,269
150172,2014,25,290
150172,2015,38,255
150172,2016,15,272
150172,2017,10,333
150172,2018,5,351
150172,2019,1,325
150175,2012,17,97
150175,2013,0,95
150175,2014,11,92
150175,2015,6,103
150175,2016,11,79
150175,2017,18,93
150175,2018,21,92
150175,2019,26,100
150178,2012,123,799
150178,2013,0,786
150178,2014,223,851
150178,2015,162,832
150178,2016,67,766
150178,2017,59,785
150178,2018,58,790
150178,2019,4,765
150180,2012,1249,2383
150180,2013,0,2660
150180,2014,205,2774
150180,2015,193,2588
150180,2016,140,2541
150180,2017,43,2723
150180,2018,34,2849
150180,2019,8,2772
150190,2012,23,508
150190,2013,0,498
150190,2014,76,501
150190,2015,44,482
150190,2016,46,504
150190,2017,5,473
150190,2018,19,474
150190,2019,11,463
150195,2012,62,356
150195,2013,0,323
150195,2014,29,313
150195,2015,38,304
150195,2016,101,344
150195,2017,102,311
150195,2018,54,306
150195,2019,37,309
150200,2012,8,236
150200,2013,0,268
150200,2014,18,301
150200,2015,19,319
150200,2016,27,339
150200,2017,20,330
150200,2018,31,350
150200,2019,24,343
150210,2012,1424,2478
150210,2013,0,2469
150210,2014,205,2511
150210,2015,168,2445
150210,2016,155,2406
150210,2017,95,2417
150210,2018,66,2678
150210,2019,112,2488
150215,2012,16,875
150215,2013,0,954
150215,2014,25,1124
150215,2015,22,1332
150215,2016,27,1380
150215,2017,14,1234
150215,2018,16,1232
150215,2019,24,1174
150220,2012,278,1087
150220,2013,0,1189
150220,2014,148,1095
150220,2015,138,1138
150220,2016,244,1050
150220,2017,321,1040
150220,2018,161,1046
150220,2019,127,1059
150230,2012,16,827
150230,2013,0,839
150230,2014,51,852
150230,2015,45,859
150230,2016,40,807
150230,2017,6,815
150230,2018,15,941
150230,2019,11,946
150240,2012,52,3169
150240,2013,0,3161
150240,2014,138,3218
150240,2015,71,3300
150240,2016,58,3129
150240,2017,70,3196
150240,2018,60,3305
150240,2019,15,3347
150250,2012,50,283
150250,2013,0,281
150250,2014,37,342
150250,2015,37,355
150250,2016,42,370
150250,2017,9,372
150250,2018,12,419
150250,2019,2,342
150260,2012,11,151
150260,2013,0,155
150260,2014,24,182
150260,2015,10,184
150260,2016,4,199
150260,2017,0,164
150260,2018,4,184
150260,2019,4,157
150270,2012,38,756
150270,2013,0,745
150270,2014,85,805
150270,2015,85,787
150270,2016,32,758
150270,2017,41,777
150270,2018,32,791
150270,2019,22,707
150275,2012,26,498
150275,2013,0,559
150275,2014,26,505
150275,2015,24,536
150275,2016,33,500
150275,2017,44,498
150275,2018,36,562
150275,2019,39,546
150276,2012,7,147
150276,2013,0,129
150276,2014,8,137
150276,2015,4,138
150276,2016,10,158
150276,2017,15,166
150276,2018,10,180
150276,2019,2,200
150277,2012,4,443
150277,2013,0,415
150277,2014,9,399
150277,2015,12,400
150277,2016,8,328
150277,2017,6,290
150277,2018,7,308
150277,2019,4,312
150280,2012,67,631
150280,2013,0,621
150280,2014,321,645
150280,2015,191,681
150280,2016,200,698
150280,2017,139,733
150280,2018,93,748
150280,2019,28,699
150285,2012,16,208
150285,2013,0,220
150285,2014,8,247
150285,2015,3,208
150285,2016,5,208
150285,2017,1,192
150285,2018,5,238
150285,2019,6,239
150290,2012,36,498
150290,2013,0,472
150290,2014,27,530
150290,2015,11,526
150290,2016,6,527
150290,2017,12,491
150290,2018,20,555
150290,2019,20,548
150293,2012,23,700
150293,2013,0,678
150293,2014,13,705
150293,2015,18,762
150293,2016,17,692
150293,2017,31,692
150293,2018,25,647
150293,2019,24,596
150295,2012,20,513
150295,2013,0,506
150295,2014,59,547
150295,2015,28,504
150295,2016,35,409
150295,2017,20,413
150295,2018,83,530
150295,2019,11,483
150300,2012,14,147
150300,2013,0,138
150300,2014,18,174
150300,2015,3,124
150300,2016,5,121
150300,2017,0,153
150300,2018,3,142
150300,2019,0,124
150304,2012,77,298
150304,2013,0,277
150304,2014,21,296
150304,2015,73,327
150304,2016,122,327
150304,2017,160,337
150304,2018,93,376
150304,2019,39,346
150307,2012,56,431
150307,2013,0,505
150307,2014,49,508
150307,2015,19,431
150307,2016,19,411
150307,2017,13,411
150307,2018,11,423
150307,2019,10,487
150309,2012,19,721
150309,2013,0,662
150309,2014,45,536
150309,2015,39,524
150309,2016,22,463
150309,2017,13,545
150309,2018,7,575
150309,2019,3,558
150310,2012,28,647
150310,2013,0,626
150310,2014,153,730
150310,2015,84,691
150310,2016,62,736
150310,2017,75,756
150310,2018,52,764
150310,2019,36,774
150320,2012,32,586
150320,2013,0,621
150320,2014,15,610
150320,2015,13,567
150320,2016,15,550
150320,2017,8,564
150320,2018,6,578
150320,2019,6,557
150330,2012,38,1156
150330,2013,0,1155
150330,2014,113,1166
150330,2015,114,1114
150330,2016,73,1055
150330,2017,77,1047
150330,2018,88,1079
150330,2019,125,1144
150340,2012,2,167
150340,2013,0,183
150340,2014,6,166
150340,2015,13,177
150340,2016,2,162
150340,2017,4,175
150340,2018,3,185
150340,2019,0,162
150345,2012,44,569
150345,2013,0,590
150345,2014,74,576
150345,2015,87,576
150345,2016,119,596
150345,2017,107,594
150345,2018,75,626
150345,2019,91,642
150350,2012,43,480
150350,2013,0,464
150350,2014,31,462
150350,2015,19,462
150350,2016,23,437
150350,2017,18,420
150350,2018,21,434
150350,2019,16,456
150360,2012,78,2095
150360,2013,0,1615
150360,2014,104,2167
150360,2015,153,1950
150360,2016,47,2003
150360,2017,10,2377
150360,2018,50,2291
150360,2019,46,2359
150370,2012,199,898
150370,2013,0,884
150370,2014,56,866
150370,2015,87,899
150370,2016,59,840
150370,2017,36,781
150370,2018,53,844
150370,2019,46,846
150375,2012,5,521
150375,2013,0,485
150375,2014,51,567
150375,2015,48,614
150375,2016,17,587
150375,2017,8,619
150375,2018,18,602
150375,2019,8,588
150380,2012,56,904
150380,2013,0,873
150380,2014,36,919
150380,2015,35,882
150380,2016,39,794
150380,2017,8,737
150380,2018,19,751
150380,2019,9,715
150390,2012,21,966
150390,2013,0,1016
150390,2014,9,1073
150390,2015,12,1063
150390,2016,24,1140
150390,2017,37,1042
150390,2018,8,1091
150390,2019,9,1126
150400,2012,37,494
150400,2013,0,483
150400,2014,15,444
150400,2015,23,445
150400,2016,39,456
150400,2017,23,402
150400,2018,23,443
150400,2019,37,469
150405,2012,23,625
150405,2013,0,617
150405,2014,48,621
150405,2015,43,635
150405,2016,84,591
150405,2017,37,559
150405,2018,39,648
150405,2019,33,564
150410,2012,6,127
150410,2013,0,104
150410,2014,2,117
150410,2015,1,112
150410,2016,9,97
150410,2017,5,90
150410,2018,2,93
150410,2019,4,117
150420,2012,3754,4812
150420,2013,0,4965
150420,2014,1694,5128
150420,2015,1503,5173
150420,2016,1458,4751
150420,2017,1374,4764
150420,2018,1353,4943
150420,2019,1265,4822
150430,2012,18,392
150430,2013,0,441
150430,2014,18,421
150430,2015,110,427
150430,2016,148,383
150430,2017,10,362
150430,2018,31,384
150430,2019,13,350
150440,2012,22,333
150440,2013,0,323
150440,2014,20,369
150440,2015,16,330
150440,2016,10,329
150440,2017,9,324
150440,2018,8,292
150440,2019,8,304
150442,2012,50,1665
150442,2013,0,1777
150442,2014,28,1853
150442,2015,65,1863
150442,2016,127,1794
150442,2017,116,1794
150442,2018,57,1714
150442,2019,61,1813
150445,2012,2,459
150445,2013,0,477
150445,2014,7,432
150445,2015,8,430
150445,2016,10,432
150445,2017,20,463
150445,2018,11,422
150445,2019,13,491
150450,2012,63,586
150450,2013,0,473
150450,2014,63,602
150450,2015,88,596
150450,2016,66,537
150450,2017,14,562
150450,2018,58,631
150450,2019,0,642
150460,2012,27,469
150460,2013,0,518
150460,2014,17,516
150460,2015,9,482
150460,2016,21,506
150460,2017,18,485
150460,2018,9,464
150460,2019,13,460
150470,2012,21,1174
150470,2013,0,1191
150470,2014,117,1217
150470,2015,94,1249
150470,2016,76,1204
150470,2017,49,1229
150470,2018,92,1312
150470,2019,130,1305
150475,2013,0,1
150475,2014,12,168
150475,2015,15,150
150475,2016,15,225
150475,2017,17,229
150475,2018,23,289
150475,2019,5,335
150480,2012,98,1044
150480,2013,0,1072
150480,2014,101,1094
150480,2015,68,1151
150480,2016,56,1138
150480,2017,6,1107
150480,2018,28,1032
150480,2019,1,1050
150490,2012,5,525
150490,2013,0,564
150490,2014,4,610
150490,2015,9,601
150490,2016,6,605
150490,2017,5,572
150490,2018,8,578
150490,2019,11,616
150495,2012,19,408
150495,2013,0,377
150495,2014,30,401
150495,2015,14,449
150495,2016,17,445
150495,2017,15,386
150495,2018,5,406
150495,2019,6,347
150497,2012,115,194
150497,2013,0,210
150497,2014,49,215
150497,2015,40,199
150497,2016,33,217
150497,2017,41,218
150497,2018,50,223
150497,2019,39,229
150500,2012,23,142
150500,2013,0,124
150500,2014,18,171
150500,2015,9,153
150500,2016,32,165
150500,2017,36,161
150500,2018,8,134
150500,2019,8,131
150503,2012,5,481
150503,2013,0,510
150503,2014,33,577
150503,2015,6,620
150503,2016,4,553
150503,2017,1,621
150503,2018,7,631
150503,2019,8,585
150506,2012,28,1259
150506,2013,0,1209
150506,2014,30,1260
150506,2015,26,1334
150506,2016,19,1211
150506,2017,14,1252
150506,2018,14,1240
150506,2019,11,1193
150510,2012,79,1001
150510,2013,0,991
150510,2014,49,1048
150510,2015,51,983
150510,2016,41,985
150510,2017,3,1019
150510,2018,20,1019
150510,2019,6,1092
150520,2012,95,716
150520,2013,0,751
150520,2014,75,702
150520,2015,83,731
150520,2016,62,649
150520,2017,78,691
150520,2018,76,726
150520,2019,74,673
150530,2012,48,1283
150530,2013,0,1336
150530,2014,83,1482
150530,2015,91,1397
150530,2016,79,1399
150530,2017,56,1403
150530,2018,53,1547
150530,2019,18,1550
150540,2012,26,251
150540,2013,0,288
150540,2014,13,268
150540,2015,26,322
150540,2016,21,281
150540,2017,53,300
150540,2018,7,322
150540,2019,13,310
150543,2012,20,596
150543,2013,0,663
150543,2014,2,668
150543,2015,103,638
150543,2016,90,630
150543,2017,11,675
150543,2018,15,725
150543,2019,2,707
150548,2012,13,681
150548,2013,0,655
150548,2014,20,625
150548,2015,49,686
150548,2016,17,752
150548,2017,9,764
150548,2018,6,744
150548,2019,6,776
150549,2012,18,116
150549,2013,0,122
150549,2014,9,100
150549,2015,3,106
150549,2016,8,89
150549,2017,21,97
150549,2018,20,110
150549,2019,22,105
150550,2012,26,2093
150550,2013,0,2003
150550,2014,833,2069
150550,2015,1857,2033
150550,2016,1817,2001
150550,2017,1800,1977
150550,2018,1994,2148
150550,2019,1911,2065
150553,2012,32,4513
150553,2013,0,5157
150553,2014,88,5360
150553,2015,96,5019
150553,2016,194,4644
150553,2017,95,4582
150553,2018,112,4810
150553,2019,49,4577
150555,2012,0,127
150555,2013,0,130
150555,2014,3,137
150555,2015,7,142
150555,2016,10,121
150555,2017,12,116
150555,2018,4,127
150555,2019,8,120
150560,2012,26,109
150560,2013,0,97
150560,2014,14,119
150560,2015,7,98
150560,2016,34,103
150560,2017,37,114
150560,2018,7,103
150560,2019,11,95
150563,2012,35,174
150563,2013,0,142
150563,2014,28,154
150563,2015,18,148
150563,2016,22,141
150563,2017,22,182
150563,2018,5,176
150563,2019,15,165
150565,2012,35,246
150565,2013,0,229
150565,2014,14,299
150565,2015,9,273
150565,2016,5,285
150565,2017,5,291
150565,2018,6,321
150565,2019,4,282
150570,2012,28,295
150570,2013,0,330
150570,2014,8,332
150570,2015,12,345
150570,2016,10,352
150570,2017,6,348
150570,2018,19,351
150570,2019,13,364
150580,2012,27,1170
150580,2013,0,1279
150580,2014,553,1480
150580,2015,639,1596
150580,2016,606,1461
150580,2017,560,1489
150580,2018,325,1678
150580,2019,3,1569
150590,2012,7,670
150590,2013,0,732
150590,2014,101,675
150590,2015,104,711
150590,2016,120,743
150590,2017,130,701
150590,2018,89,755
150590,2019,82,768
150600,2012,43,734
150600,2013,0,678
150600,2014,15,655
150600,2015,10,666
150600,2016,7,722
150600,2017,9,777
150600,2018,7,703
150600,2019,6,755
150610,2012,26,176
150610,2013,0,162
150610,2014,21,193
150610,2015,59,185
150610,2016,85,172
150610,2017,76,171
150610,2018,90,200
150610,2019,71,191
150611,2012,39,185
150611,2013,0,180
150611,2014,19,173
150611,2015,20,158
150611,2016,49,168
150611,2017,64,169
150611,2018,19,160
150611,2019,15,162
150613,2012,11,1609
150613,2013,0,1641
150613,2014,18,1651
150613,2015,29,1701
150613,2016,93,1627
150613,2017,85,1743
150613,2018,42,1756
150613,2019,27,1725
150616,2012,3,327
150616,2013,0,276
150616,2014,34,308
150616,2015,226,311
150616,2016,202,274
150616,2017,208,273
150616,2018,3,308
150616,2019,3,281
150618,2012,11,752
150618,2013,0,686
150618,2014,19,672
150618,2015,16,729
150618,2016,25,676
150618,2017,13,608
150618,2018,28,610
150618,2019,23,529
150619,2012,125,390
150619,2013,0,330
150619,2014,17,373
150619,2015,23,383
150619,2016,10,369
150619,2017,15,411
150619,2018,25,413
150619,2019,13,407
150620,2012,84,665
150620,2013,0,684
150620,2014,131,736
150620,2015,65,632
150620,2016,55,655
150620,2017,69,607
150620,2018,82,676
150620,2019,87,680
150630,2012,39,366
150630,2013,0,352
150630,2014,32,349
150630,2015,71,377
150630,2016,66,381
150630,2017,1,378
150630,2018,39,362
150630,2019,17,337
150635,2012,5,306
150635,2013,0,324
150635,2014,13,341
150635,2015,16,285
150635,2016,21,354
150635,2017,17,345
150635,2018,23,326
150635,2019,20,330
150640,2012,6,66
150640,2013,0,101
150640,2014,3,88
150640,2015,3,103
150640,2016,3,78
150640,2017,1,89
150640,2018,3,81
150640,2019,2,110
150650,2012,37,961
150650,2013,0,1000
150650,2014,27,978
150650,2015,17,1044
150650,2016,15,996
150650,2017,27,960
150650,2018,24,1019
150650,2019,14,996
150655,2012,91,375
150655,2013,0,341
150655,2014,48,338
150655,2015,43,345
150655,2016,107,376
150655,2017,112,344
150655,2018,36,305
150655,2019,30,306
150658,2012,2,182
150658,2013,0,168
150658,2014,31,181
150658,2015,38,197
150658,2016,29,143
150658,2017,19,143
150658,2018,51,181
150658,2019,16,215
150660,2012,76,376
150660,2013,0,385
150660,2014,15,373
150660,2015,12,367
150660,2016,15,372
150660,2017,13,428
150660,2018,11,399
150660,2019,11,455
150670,2012,6,587
150670,2013,0,536
150670,2014,19,570
150670,2015,16,584
150670,2016,11,572
150670,2017,16,569
150670,2018,13,605
150670,2019,10,602
150680,2012,2338,6489
150680,2013,0,6334
150680,2014,688,6595
150680,2015,654,6756
150680,2016,662,6491
150680,2017,761,6777
150680,2018,623,6703
150680,2019,82,6659
150690,2012,22,102
150690,2013,0,90
150690,2014,12,112
150690,2015,13,83
150690,2016,15,105
150690,2017,26,107
150690,2018,12,87
150690,2019,10,95
150700,2012,71,494
150700,2013,0,490
150700,2014,6,477
150700,2015,24,509
150700,2016,11,444
150700,2017,18,483
150700,2018,18,501
150700,2019,28,512
150710,2012,11,251
150710,2013,0,223
150710,2014,29,222
150710,2015,6,233
150710,2016,9,226
150710,2017,4,215
150710,2018,11,227
150710,2019,8,224
150715,2012,123,371
150715,2013,0,368
150715,2014,63,370
150715,2015,47,382
150715,2016,73,339
150715,2017,77,345
150715,2018,79,422
150715,2019,74,352
150720,2012,40,643
150720,2013,0,623
150720,2014,41,579
150720,2015,19,493
150720,2016,28,511
150720,2017,13,525
150720,2018,13,470
150720,2019,10,465
150730,2012,83,993
150730,2013,0,891
150730,2014,20,915
150730,2015,112,1014
150730,2016,27,1046
150730,2017,6,1071
150730,2018,14,1159
150730,2019,2,1075
150740,2012,5,209
150740,2013,0,231
150740,2014,15,223
150740,2015,8,196
150740,2016,3,227
150740,2017,3,206
150740,2018,3,242
150740,2019,1,235
150745,2012,165,515
150745,2013,0,492
150745,2014,60,436
150745,2015,104,497
150745,2016,108,463
150745,2017,85,494
150745,2018,46,536
150745,2019,38,436
150746,2012,3,81
150746,2013,0,72
150746,2014,5,82
150746,2015,1,83
150746,2016,6,81
150746,2017,1,87
150746,2018,4,97
150746,2019,3,85
150747,2012,52,345
150747,2013,0,365
150747,2014,21,336
150747,2015,45,335
150747,2016,51,340
150747,2017,51,309
150747,2018,30,306
150747,2019,33,307
150750,2012,83,198
150750,2013,0,171
150750,2014,21,165
150750,2015,42,226
150750,2016,34,216
150750,2017,34,170
150750,2018,60,240
150750,2019,41,185
150760,2012,94,980
150760,2013,0,956
150760,2014,88,1006
150760,2015,59,973
150760,2016,54,932
150760,2017,42,957
150760,2018,44,942
150760,2019,49,926
150770,2012,11,465
150770,2013,0,499
150770,2014,24,531
150770,2015,47,553
150770,2016,43,551
150770,2017,4,520
150770,2018,34,517
150770,2019,27,526
150775,2012,0,70
150775,2013,0,94
150775,2014,3,82
150775,2015,6,93
150775,2016,6,86
150775,2017,2,95
150775,2018,4,119
150775,2019,3,93
150780,2012,7,323
150780,2013,0,290
150780,2014,20,271
150780,2015,51,302
150780,2016,16,257
150780,2017,16,297
150780,2018,11,293
150780,2019,7,305
150790,2012,15,460
150790,2013,0,393
150790,2014,15,428
150790,2015,21,432
150790,2016,29,382
150790,2017,4,382
150790,2018,20,395
150790,2019,2,386
150795,2012,60,1440
150795,2013,0,1519
150795,2014,39,1537
150795,2015,34,1688
150795,2016,39,1562
150795,2017,37,1472
150795,2018,33,1462
150795,2019,26,1453
150796,2012,5,196
150796,2013,0,180
150796,2014,10,176
150796,2015,5,207
150796,2016,5,174
150796,2017,4,206
150796,2018,3,175
150796,2019,5,182
150797,2012,23,255
150797,2013,0,289
150797,2014,11,314
150797,2015,12,267
150797,2016,24,273
150797,2017,1,283
150797,2018,22,346
150797,2019,2,311
150800,2012,328,1375
150800,2013,0,1459
150800,2014,93,1415
150800,2015,427,1470
150800,2016,1007,1518
150800,2017,819,1489
150800,2018,65,1488
150800,2019,14,1515
150803,2012,82,602
150803,2013,0,578
150803,2014,69,567
150803,2015,90,565
150803,2016,63,537
150803,2017,102,566
150803,2018,59,503
150803,2019,48,479
150805,2012,8,209
150805,2013,0,212
150805,2014,11,223
150805,2015,6,209
150805,2016,5,227
150805,2017,0,221
150805,2018,4,262
150805,2019,0,275
150808,2012,270,745
150808,2013,0,689
150808,2014,10,662
150808,2015,348,704
150808,2016,41,631
150808,2017,8,702
150808,2018,2,762
150808,2019,2,733
150810,2012,495,2047
150810,2013,0,2209
150810,2014,591,2166
150810,2015,536,2131
150810,2016,282,2119
150810,2017,75,2053
150810,2018,52,1900
150810,2019,14,1790
150812,2012,1,469
150812,2013,0,474
150812,2014,9,461
150812,2015,11,467
150812,2016,19,493
150812,2017,18,431
150812,2018,19,475
150812,2019,19,444
150815,2012,14,859
150815,2013,0,791
150815,2014,36,793
150815,2015,50,824
150815,2016,58,736
150815,2017,46,743
150815,2018,41,793
150815,2019,14,783
150820,2012,34,716
150820,2013,0,798
150820,2014,31,749
150820,2015,37,772
150820,2016,17,753
150820,2017,28,707
150820,2018,30,748
150820,2019,32,713
150830,2012,247,1215
150830,2013,0,1218
150830,2014,147,1215
150830,2015,145,1251
150830,2016,155,1158
150830,2017,161,1140
150830,2018,107,1147
150830,2019,75,1044
150835,2012,6,229
150835,2013,0,198
150835,2014,30,257
150835,2015,38,353
150835,2016,2,396
150835,2017,9,377
150835,2018,8,388
150835,2019,1,365
150840,2012,12,770
150840,2013,0,751
150840,2014,41,817
150840,2015,46,931
150840,2016,19,904
150840,2017,33,881
150840,2018,43,950
150840,2019,40,945
160000,2012,0,1
160000,2013,0,1
160000,2015,0,3
160005,2012,9,77
160005,2013,0,89
160005,2014,11,73
160005,2015,6,63
160005,2016,3,67
160005,2017,5,60
160005,2018,15,76
160005,2019,2,92
