CODMUNRES,ano_nasc,Qtd_Menor20,Qtd_Total
351410,2017,60,334
351410,2018,69,331
351410,2019,55,303
351420,2012,1,14
351420,2013,2,20
351420,2014,2,26
351420,2015,5,19
351420,2016,6,16
351420,2017,2,25
351420,2018,5,19
351420,2019,2,22
351430,2012,25,91
351430,2013,24,82
351430,2014,15,75
351430,2015,17,100
351430,2016,21,102
351430,2017,19,96
351430,2018,15,85
351430,2019,18,90
351440,2012,90,495
351440,2013,98,464
351440,2014,92,491
351440,2015,86,484
351440,2016,82,517
351440,2017,57,491
351440,2018,88,497
351440,2019,57,496
351450,2012,42,149
351450,2013,36,142
351450,2014,36,138
351450,2015,33,138
351450,2016,29,122
351450,2017,43,147
351450,2018,29,135
351450,2019,34,150
351460,2012,19,99
351460,2013,17,95
351460,2014,22,100
351460,2015,19,119
351460,2016,21,103
351460,2017,17,99
351460,2018,24,128
351460,2019,10,108
351470,2012,33,84
351470,2013,17,59
351470,2014,23,67
351470,2015,14,82
351470,2016,17,88
351470,2017,20,81
351470,2018,13,89
351470,2019,19,81
351480,2012,70,211
351480,2013,65,229
351480,2014,56,211
351480,2015,73,232
351480,2016,60,213
351480,2017,61,206
351480,2018,65,238
351480,2019,45,183
351490,2012,66,248
351490,2013,39,180
351490,2014,54,208
351490,2015,48,230
351490,2016,30,200
351490,2017,37,208
351490,2018,42,214
351490,2019,29,204
351492,2012,11,35
351492,2013,4,41
351492,2014,10,44
351492,2015,7,43
351492,2016,5,38
351492,2017,4,28
351492,2018,6,34
351492,2019,4,35
351495,2012,2,20
351495,2013,6,23
351495,2014,6,20
351495,2015,4,18
351495,2016,4,23
351495,2017,4,18
351495,2018,3,24
351495,2019,4,23
351500,2012,964,4568
351500,2013,1000,4580
351500,2014,1033,4575
351500,2015,967,4554
351500,2016,858,4240
351500,2017,821,4295
351500,2018,758,4223
351500,2019,648,4024
351510,2012,222,965
351510,2013,228,975
351510,2014,236,927
351510,2015,245,1005
351510,2016,228,972
351510,2017,210,1008
351510,2018,165,958
351510,2019,145,857
351512,2012,6,30
351512,2013,3,27
351512,2014,6,27
351512,2015,5,40
351512,2016,3,21
351512,2017,4,32
351512,2018,5,35
351512,2019,5,33
351515,2012,54,243
351515,2013,44,253
351515,2014,65,249
351515,2015,67,286
351515,2016,66,254
351515,2017,61,272
351515,2018,54,291
351515,2019,40,261
351518,2012,115,467
351518,2013,84,496
351518,2014,106,487
351518,2015,80,452
351518,2016,82,422
351518,2017,79,478
351518,2018,65,476
351518,2019,57,441
351519,2012,17,69
351519,2013,23,53
351519,2014,15,56
351519,2015,15,66
351519,2016,15,53
351519,2017,12,55
351519,2018,12,59
351519,2019,16,76
351520,2012,10,84
351520,2013,20,88
351520,2014,24,110
351520,2015,18,93
351520,2016,15,79
351520,2017,19,109
351520,2018,13,83
351520,2019,13,95
351530,2012,7,35
351530,2013,7,42
351530,2014,7,28
351530,2015,11,50
351530,2016,6,33
351530,2017,10,39
351530,2018,2,32
351530,2019,5,42
351535,2012,31,120
351535,2013,36,130
351535,2014,27,102
351535,2015,25,120
351535,2016,28,105
351535,2017,24,110
351535,2018,18,111
351535,2019,26,102
351540,2012,30,186
351540,2013,43,190
351540,2014,38,210
351540,2015,55,225
351540,2016,31,200
351540,2017,39,178
351540,2018,32,210
351540,2019,37,226
351550,2012,130,754
351550,2013,158,773
351550,2014,124,800
351550,2015,148,865
351550,2016,124,713
351550,2017,140,793
351550,2018,108,800
351550,2019,81,754
351560,2012,13,65
351560,2013,9,43
351560,2014,12,53
351560,2015,9,54
351560,2016,13,53
351560,2017,6,67
351560,2018,4,56
351560,2019,8,48
351565,2012,1,15
351565,2013,3,20
351565,2014,4,18
351565,2015,1,14
351565,2016,4,20
351565,2017,1,18
351565,2018,3,23
351565,2019,0,15
351570,2012,666,2918
351570,2013,644,2885
351570,2014,601,2772
351570,2015,660,3197
351570,2016,575,2971
351570,2017,545,2900
351570,2018,513,2846
351570,2019,461,2777
351580,2012,5,15
351580,2013,5,17
351580,2014,2,22
351580,2015,2,13
351580,2016,5,20
351580,2017,5,21
351580,2018,3,12
351580,2019,1,15
351590,2012,8,19
351590,2013,8,28
351590,2014,6,24
351590,2015,7,33
351590,2016,4,18
351590,2017,9,26
351590,2018,9,27
351590,2019,3,14
351600,2012,42,131
351600,2013,36,110
351600,2014,28,119
351600,2015,31,125
351600,2016,25,102
351600,2017,29,130
351600,2018,29,95
351600,2019,16,112
351610,2012,8,37
351610,2013,8,39
351610,2014,10,40
351610,2015,9,40
351610,2016,12,34
351610,2017,6,33
351610,2018,5,21
351610,2019,7,31
351620,2012,727,4468
351620,2013,895,4635
351620,2014,872,4830
351620,2015,844,4911
351620,2016,848,4954
351620,2017,721,5002
351620,2018,672,4976
351620,2019,620,4657
351630,2012,720,2833
351630,2013,790,2948
351630,2014,817,3067
351630,2015,755,3114
351630,2016,744,2922
351630,2017,667,2928
351630,2018,585,2880
351630,2019,565,2838
351640,2012,494,2132
351640,2013,470,2066
351640,2014,471,2243
351640,2015,489,2368
351640,2016,484,2239
351640,2017,460,2318
351640,2018,434,2204
351640,2019,362,2160
351650,2012,6,36
351650,2013,9,43
351650,2014,5,33
351650,2015,6,32
351650,2016,1,28
351650,2017,2,25
351650,2018,5,38
351650,2019,3,22
351660,2012,21,77
351660,2013,21,72
351660,2014,21,72
351660,2015,15,67
351660,2016,16,65
351660,2017,22,78
351660,2018,14,79
351660,2019,8,64
351670,2012,130,538
351670,2013,124,538
351670,2014,111,545
351670,2015,117,553
351670,2016,113,509
351670,2017,103,530
351670,2018,86,528
351670,2019,83,516
351680,2012,19,54
351680,2013,10,49
351680,2014,8,44
351680,2015,16,44
351680,2016,6,49
351680,2017,11,49
351680,2018,11,35
351680,2019,4,29
351685,2012,22,58
351685,2013,9,66
351685,2014,10,60
351685,2015,19,67
351685,2016,8,55
351685,2017,13,69
351685,2018,11,61
351685,2019,13,78
351690,2012,36,108
351690,2013,29,124
351690,2014,23,134
351690,2015,31,102
351690,2016,21,113
351690,2017,17,122
351690,2018,18,121
351690,2019,10,93
351700,2012,31,106
351700,2013,21,113
351700,2014,30,117
351700,2015,30,123
351700,2016,25,104
351700,2017,26,100
351700,2018,16,92
351700,2019,13,91
351710,2012,14,54
351710,2013,15,61
351710,2014,13,65
351710,2015,12,63
351710,2016,10,37
351710,2017,12,58
351710,2018,10,53
351710,2019,6,51
351720,2012,40,164
351720,2013,34,127
351720,2014,40,156
351720,2015,27,135
351720,2016,38,160
351720,2017,22,152
351720,2018,22,140
351720,2019,23,142
351730,2012,26,106
351730,2013,23,78
351730,2014,17,69
351730,2015,16,69
351730,2016,23,80
351730,2017,24,89
351730,2018,10,50
351730,2019,12,72
351740,2012,108,477
351740,2013,123,474
351740,2014,111,480
351740,2015,93,442
351740,2016,90,441
351740,2017,76,479
351740,2018,76,457
351740,2019,80,487
351750,2012,36,212
351750,2013,37,201
351750,2014,53,232
351750,2015,44,246
351750,2016,48,256
351750,2017,42,240
351750,2018,39,254
351750,2019,41,238
351760,2012,68,248
351760,2013,80,254
351760,2014,69,244
351760,2015,70,258
351760,2016,62,222
351760,2017,70,272
351760,2018,56,259
351760,2019,64,248
351770,2012,81,239
351770,2013,58,222
351770,2014,77,251
351770,2015,73,267
351770,2016,43,188
351770,2017,67,240
351770,2018,60,235
351770,2019,42,219
351780,2012,22,81
351780,2013,17,78
351780,2014,24,71
351780,2015,15,77
351780,2016,27,82
351780,2017,14,71
351780,2018,19,77
351780,2019,13,75
351790,2012,35,120
351790,2013,25,127
351790,2014,24,114
351790,2015,33,113
351790,2016,22,95
351790,2017,32,123
351790,2018,22,111
351790,2019,21,114
351800,2012,3,16
351800,2013,1,18
351800,2014,5,23
351800,2015,2,20
351800,2016,4,17
351800,2017,3,11
351800,2018,2,25
351800,2019,1,24
351810,2012,16,92
351810,2013,14,72
351810,2014,21,68
351810,2015,16,74
351810,2016,30,77
351810,2017,35,86
351810,2018,11,80
351810,2019,16,63
351820,2012,80,399
351820,2013,66,390
351820,2014,71,381
351820,2015,86,425
351820,2016,77,377
351820,2017,69,370
351820,2018,49,339
351820,2019,59,357
351830,2012,100,406
351830,2013,108,411
351830,2014,91,426
351830,2015,82,429
351830,2016,85,415
351830,2017,68,406
351830,2018,78,419
351830,2019,69,412
351840,2012,279,1428
351840,2013,279,1410
351840,2014,292,1530
351840,2015,273,1461
351840,2016,245,1386
351840,2017,246,1523
351840,2018,262,1481
351840,2019,254,1567
351850,2012,54,138
351850,2013,52,155
351850,2014,44,164
351850,2015,32,123
351850,2016,49,157
351850,2017,47,152
351850,2018,40,179
351850,2019,31,158
351860,2012,133,560
351860,2013,154,583
351860,2014,119,530
351860,2015,105,486
351860,2016,99,498
351860,2017,89,502
351860,2018,76,528
351860,2019,77,480
351870,2012,1208,4937
351870,2013,1063,4637
351870,2014,1047,4674
351870,2015,991,4752
351870,2016,911,4444
351870,2017,922,4429
351870,2018,892,4497
351870,2019,738,4139
351880,2012,4171,21455
351880,2013,4312,21325
351880,2014,4264,21775
351880,2015,4236,22315
351880,2016,3794,20969
351880,2017,3592,21219
351880,2018,3449,21112
351880,2019,3206,20479
351885,2012,29,106
351885,2013,27,79
351885,2014,35,114
351885,2015,21,108
351885,2016,27,88
351885,2017,34,110
351885,2018,26,88
351885,2019,25,104
351890,2012,9,66
351890,2013,22,63
351890,2014,19,59
351890,2015,21,64
351890,2016,19,62
351890,2017,10,53
351890,2018,12,51
351890,2019,11,49
351900,2012,26,116
351900,2013,27,96
351900,2014,23,102
351900,2015,31,108
351900,2016,23,103
351900,2017,25,104
351900,2018,28,90
351900,2019,24,116
351905,2012,39,186
351905,2013,24,160
351905,2014,31,193
351905,2015,47,226
351905,2016,35,214
351905,2017,24,222
351905,2018,30,206
351905,2019,30,185
351907,2012,560,2954
351907,2013,524,2987
351907,2014,538,3025
351907,2015,510,3170
351907,2016,501,3065
351907,2017,481,3094
351907,2018,357,3054
351907,2019,362,2954
351910,2012,23,106
351910,2013,36,127
351910,2014,43,155
351910,2015,48,166
351910,2016,37,124
351910,2017,24,131
351910,2018,34,138
351910,2019,28,154
351920,2012,31,70
351920,2013,22,75
351920,2014,15,66
351920,2015,14,59
351920,2016,14,49
351920,2017,11,56
351920,2018,17,68
351920,2019,7,63
351925,2012,16,56
351925,2013,20,82
351925,2014,21,78
351925,2015,24,74
351925,2016,23,99
351925,2017,19,70
351925,2018,16,68
351925,2019,21,77
351930,2012,116,518
351930,2013,134,498
351930,2014,145,525
351930,2015,118,481
351930,2016,110,479
351930,2017,90,502
351930,2018,98,524
351930,2019,85,514
351940,2012,21,108
351940,2013,29,132
351940,2014,40,174
351940,2015,27,132
351940,2016,23,146
351940,2017,34,146
351940,2018,24,128
351940,2019,20,141
351950,2012,25,94
351950,2013,27,91
351950,2014,23,72
351950,2015,23,74
351950,2016,16,72
351950,2017,10,67
351950,2018,18,76
351950,2019,18,60
351960,2012,149,709
351960,2013,171,693
351960,2014,160,739
351960,2015,167,790
351960,2016,139,708
351960,2017,141,742
351960,2018,139,784
351960,2019,133,757
351970,2012,269,1034
351970,2013,280,1074
351970,2014,261,1086
351970,2015,264,1106
351970,2016,286,1145
351970,2017,260,1177
351970,2018,210,1045
351970,2019,239,1050
351980,2012,27,91
351980,2013,19,104
351980,2014,26,97
351980,2015,27,113
351980,2016,16,89
351980,2017,27,110
351980,2018,19,100
351980,2019,23,89
351990,2012,26,93
351990,2013,23,99
351990,2014,20,92
351990,2015,31,114
351990,2016,22,93
351990,2017,27,103
351990,2018,25,109
351990,2019,14,77
352000,2012,57,298
352000,2013,60,279
352000,2014,56,291
352000,2015,67,271
352000,2016,59,278
352000,2017,70,289
352000,2018,73,297
352000,2019,55,279
352010,2012,84,310
352010,2013,87,297
352010,2014,61,319
352010,2015,76,329
352010,2016,55,298
352010,2017,65,346
352010,2018,56,316
352010,2019,43,294
352020,2012,27,123
352020,2013,34,141
352020,2014,34,128
352020,2015,28,130
352020,2016,29,122
352020,2017,29,118
352020,2018,25,146
352020,2019,26,139
352030,2012,94,393
352030,2013,90,338
352030,2014,84,313
352030,2015,102,394
352030,2016,82,367
352030,2017,98,366
352030,2018,99,373
352030,2019,77,330
352040,2012,100,461
352040,2013,91,448
352040,2014,84,449
352040,2015,86,470
352040,2016,83,488
352040,2017,77,530
352040,2018,63,508
352040,2019,95,541
352042,2012,23,112
352042,2013,27,116
352042,2014,32,136
352042,2015,34,156
352042,2016,32,151
352042,2017,36,159
352042,2018,36,174
352042,2019,22,150
352044,2012,72,297
352044,2013,59,280
352044,2014,59,287
352044,2015,57,275
352044,2016,47,285
352044,2017,41,289
352044,2018,41,261
352044,2019,28,255
352050,2012,487,2995
352050,2013,471,2975
352050,2014,464,3118
352050,2015,432,3121
352050,2016,413,3068
352050,2017,395,3195
352050,2018,389,3357
352050,2019,349,3227
352060,2012,14,65
352060,2013,10,63
352060,2014,12,69
352060,2015,17,63
352060,2016,12,50
352060,2017,11,55
352060,2018,14,70
352060,2019,7,56
352070,2012,11,40
352070,2013,5,35
352070,2014,6,44
352070,2015,17,49
352070,2016,6,33
352070,2017,12,37
352070,2018,11,41
352070,2019,9,34
352080,2012,6,34
352080,2013,10,43
352080,2014,7,37
352080,2015,5,36
352080,2016,6,37
352080,2017,7,34
352080,2018,6,43
352080,2019,6,25
352090,2012,49,200
352090,2013,32,163
352090,2014,45,179
352090,2015,42,148
352090,2016,48,169
352090,2017,46,191
352090,2018,42,190
352090,2019,43,187
352100,2012,100,361
352100,2013,81,345
352100,2014,96,359
352100,2015,98,416
352100,2016,68,333
352100,2017,82,348
352100,2018,52,322
352100,2019,70,367
352110,2012,30,122
352110,2013,33,100
352110,2014,29,114
352110,2015,23,99
352110,2016,17,87
352110,2017,25,104
352110,2018,10,88
352110,2019,11,81
352115,2012,15,73
352115,2013,10,56
352115,2014,13,50
352115,2015,17,70
352115,2016,17,68
352115,2017,9,59
352115,2018,12,87
352115,2019,18,83
352120,2012,9,44
352120,2013,15,62
352120,2014,17,73
352120,2015,17,53
352120,2016,13,57
352120,2017,21,67
352120,2018,10,49
352120,2019,11,45
352130,2012,57,203
352130,2013,56,183
352130,2014,44,177
352130,2015,44,193
352130,2016,42,165
352130,2017,34,190
352130,2018,44,176
352130,2019,31,169
352140,2012,46,215
352140,2013,37,227
352140,2014,38,281
352140,2015,51,247
352140,2016,40,272
352140,2017,31,232
352140,2018,40,292
352140,2019,29,252
352150,2012,22,92
352150,2013,23,84
352150,2014,25,100
352150,2015,20,79
352150,2016,17,82
352150,2017,18,80
352150,2018,21,86
352150,2019,15,74
352160,2012,14,76
352160,2013,18,66
352160,2014,21,62
352160,2015,15,70
352160,2016,14,58
352160,2017,17,80
352160,2018,13,66
352160,2019,16,66
352170,2012,83,226
352170,2013,85,240
352170,2014,75,249
352170,2015,76,268
352170,2016,57,212
352170,2017,53,217
352170,2018,60,214
352170,2019,46,259
352180,2012,107,365
352180,2013,100,325
352180,2014,94,332
352180,2015,78,294
352180,2016,83,296
352180,2017,78,330
352180,2018,92,335
352180,2019,76,327
352190,2012,38,162
352190,2013,28,159
352190,2014,36,148
352190,2015,34,145
352190,2016,44,162
352190,2017,38,174
352190,2018,33,167
352190,2019,39,229
352200,2012,10,40
352200,2013,17,42
352200,2014,9,32
352200,2015,12,41
352200,2016,6,41
352200,2017,12,33
352200,2018,7,40
352200,2019,8,35
352210,2012,349,1476
352210,2013,361,1442
352210,2014,347,1434
352210,2015,364,1423
352210,2016,302,1338
352210,2017,348,1527
352210,2018,327,1463
352210,2019,238,1340
352215,2012,7,37
352215,2013,15,45
352215,2014,10,43
352215,2015,16,46
352215,2016,18,42
352215,2017,8,42
352215,2018,12,46
352215,2019,12,39
352220,2012,692,2973
352220,2013,681,2929
352220,2014,700,2911
352220,2015,661,2872
352220,2016,570,2680
352220,2017,542,2790
352220,2018,491,2676
352220,2019,420,2554
352230,2012,510,2111
352230,2013,521,2156
352230,2014,469,2139
352230,2015,487,2238
352230,2016,430,2076
352230,2017,427,2180
352230,2018,419,2203
352230,2019,423,2100
352240,2012,381,1412
352240,2013,363,1427
352240,2014,382,1465
352240,2015,366,1505
352240,2016,369,1436
352240,2017,325,1373
352240,2018,342,1424
352240,2019,291,1463
352250,2012,974,3984
352250,2013,991,4112
352250,2014,1033,4322
352250,2015,1023,4474
352250,2016,866,4087
352250,2017,896,4364
352250,2018,772,4132
352250,2019,734,4001
352260,2012,158,814
352260,2013,170,779
352260,2014,180,816
352260,2015,174,865
352260,2016,149,803
352260,2017,135,803
352260,2018,128,851
352260,2019,113,821
352265,2012,16,52
352265,2013,13,50
352265,2014,18,53
352265,2015,22,66
352265,2016,23,58
352265,2017,19,71
352265,2018,17,59
352265,2019,15,74
352270,2012,124,525
352270,2013,119,505
352270,2014,124,485
352270,2015,113,452
352270,2016,103,448
352270,2017,89,455
352270,2018,91,483
352270,2019,74,467
352280,2012,67,221
352280,2013,48,208
352280,2014,54,193
352280,2015,52,197
352280,2016,44,201
352280,2017,44,198
352280,2018,48,167
352280,2019,32,177
352290,2012,48,157
352290,2013,40,161
352290,2014,33,148
352290,2015,46,172
352290,2016,48,186
352290,2017,26,154
352290,2018,36,154
352290,2019,31,193
352300,2012,27,66
352300,2013,15,62
352300,2014,19,62
352300,2015,24,71
352300,2016,17,60
352300,2017,18,80
352300,2018,15,57
352300,2019,9,49
352310,2012,1460,5847
352310,2013,1432,5740
352310,2014,1466,6017
352310,2015,1528,6337
352310,2016,1346,6100
352310,2017,1239,5960
352310,2018,1229,6094
352310,2019,1073,5867
352320,2012,194,711
352320,2013,177,675
352320,2014,172,648
352320,2015,172,662
352320,2016,156,647
352320,2017,151,643
352320,2018,152,668
352320,2019,120,621
352330,2012,56,178
352330,2013,47,152
352330,2014,34,149
352330,2015,41,152
352330,2016,38,185
352330,2017,32,156
352330,2018,55,211
352330,2019,45,159
352340,2012,256,1399
352340,2013,249,1504
352340,2014,279,1464
352340,2015,241,1487
352340,2016,235,1355
352340,2017,179,1405
352340,2018,216,1452
352340,2019,179,1418
352350,2012,90,321
352350,2013,76,252
352350,2014,55,244
352350,2015,73,285
352350,2016,64,284
352350,2017,65,275
352350,2018,55,245
352350,2019,67,264
352360,2012,49,171
352360,2013,45,173
352360,2014,43,178
352360,2015,30,147
352360,2016,33,153
352360,2017,30,171
352360,2018,29,178
352360,2019,35,161
352370,2012,16,67
352370,2013,23,72
352370,2014,18,69
352370,2015,19,68
352370,2016,16,71
352370,2017,16,69
352370,2018,16,67
352370,2019,19,74
352380,2012,27,83
352380,2013,18,76
352380,2014,14,88
352380,2015,20,86
352380,2016,20,84
352380,2017,20,101
352380,2018,17,85
352380,2019,19,85
352390,2012,490,2491
352390,2013,457,2370
352390,2014,499,2476
352390,2015,486,2469
352390,2016,392,2290
352390,2017,367,2320
352390,2018,349,2227
352390,2019,333,2248
352400,2012,156,836
352400,2013,159,848
352400,2014,154,885
352400,2015,159,903
352400,2016,135,891
352400,2017,117,847
352400,2018,134,864
352400,2019,118,869
352410,2012,110,483
352410,2013,76,451
352410,2014,81,448
352410,2015,110,493
352410,2016,89,418
352410,2017,83,481
352410,2018,68,453
352410,2019,72,434
352420,2012,15,81
352420,2013,19,88
352420,2014,8,49
352420,2015,16,67
352420,2016,5,71
352420,2017,9,62
352420,2018,12,68
352420,2019,7,62
352430,2012,174,879
352430,2013,171,811
352430,2014,164,856
352430,2015,138,881
352430,2016,135,768
352430,2017,124,768
352430,2018,104,785
352430,2019,97,766
352440,2012,669,3273
352440,2013,629,3202
352440,2014,622,3391
352440,2015,627,3308
352440,2016,518,3112
352440,2017,488,3076
352440,2018,439,3000
352440,2019,408,2889
352450,2012,11,84
352450,2013,18,82
352450,2014,17,73
352450,2015,10,92
352450,2016,16,87
352450,2017,13,95
352450,2018,11,95
352450,2019,15,94
352460,2012,62,226
352460,2013,55,227
352460,2014,61,256
352460,2015,60,251
352460,2016,65,267
352460,2017,58,262
352460,2018,51,244
352460,2019,47,228
352470,2012,110,686
352470,2013,133,719
352470,2014,110,684
352470,2015,148,864
352470,2016,131,770
352470,2017,110,800
352470,2018,111,828
352470,2019,100,778
352480,2012,88,517
352480,2013,73,536
352480,2014,78,536
352480,2015,78,545
352480,2016,90,540
