CODMUNRES,ano_nasc,Qtd_7a_serie,Qtd_Total
421795,2019,4,41
421800,2012,167,534
421800,2013,154,539
421800,2014,149,564
421800,2015,144,604
421800,2016,132,569
421800,2017,153,669
421800,2018,150,617
421800,2019,162,698
421810,2012,20,49
421810,2013,17,60
421810,2014,15,57
421810,2015,20,52
421810,2016,20,61
421810,2017,8,70
421810,2018,10,57
421810,2019,11,67
421820,2012,78,471
421820,2013,66,434
421820,2014,57,505
421820,2015,65,470
421820,2016,53,503
421820,2017,48,505
421820,2018,39,490
421820,2019,24,490
421825,2012,34,109
421825,2013,38,115
421825,2014,34,101
421825,2015,30,127
421825,2016,22,97
421825,2017,20,111
421825,2018,20,121
421825,2019,24,121
421830,2012,33,283
421830,2013,62,258
421830,2014,105,321
421830,2015,60,321
421830,2016,25,295
421830,2017,26,285
421830,2018,18,362
421830,2019,15,323
421835,2012,13,50
421835,2013,9,46
421835,2014,5,39
421835,2015,4,31
421835,2016,8,35
421835,2017,0,36
421835,2018,3,38
421835,2019,4,49
421840,2012,30,68
421840,2013,36,88
421840,2014,22,78
421840,2015,24,78
421840,2016,26,83
421840,2017,23,101
421840,2018,13,91
421840,2019,16,105
421850,2012,23,95
421850,2013,29,101
421850,2014,17,103
421850,2015,28,114
421850,2016,32,129
421850,2017,25,124
421850,2018,15,103
421850,2019,22,122
421860,2012,13,89
421860,2013,23,95
421860,2014,14,95
421860,2015,18,114
421860,2016,14,90
421860,2017,15,106
421860,2018,17,81
421860,2019,10,80
421870,2012,227,1259
421870,2013,206,1260
421870,2014,196,1324
421870,2015,174,1325
421870,2016,151,1340
421870,2017,170,1411
421870,2018,99,1364
421870,2019,97,1368
421875,2012,15,58
421875,2013,3,49
421875,2014,7,54
421875,2015,5,54
421875,2016,3,46
421875,2017,4,50
421875,2018,8,50
421875,2019,2,68
421880,2012,40,132
421880,2013,44,152
421880,2014,46,151
421880,2015,28,155
421880,2016,29,167
421880,2017,31,175
421880,2018,23,161
421880,2019,19,174
421885,2012,6,20
421885,2013,10,37
421885,2014,6,22
421885,2015,8,29
421885,2016,6,27
421885,2017,8,37
421885,2018,5,30
421885,2019,6,34
421890,2012,63,127
421890,2013,46,126
421890,2014,49,140
421890,2015,33,115
421890,2016,53,136
421890,2017,39,141
421890,2018,40,134
421890,2019,30,137
421895,2012,10,26
421895,2013,10,35
421895,2014,4,25
421895,2015,3,26
421895,2016,8,41
421895,2017,9,31
421895,2018,5,35
421895,2019,5,38
421900,2012,35,193
421900,2013,24,185
421900,2014,26,229
421900,2015,27,190
421900,2016,18,189
421900,2017,24,206
421900,2018,30,222
421900,2019,19,204
421910,2012,23,54
421910,2013,16,49
421910,2014,9,46
421910,2015,11,59
421910,2016,9,45
421910,2017,3,46
421910,2018,8,38
421910,2019,9,69
421915,2012,10,24
421915,2013,13,30
421915,2014,11,34
421915,2015,10,33
421915,2016,9,28
421915,2017,9,45
421915,2018,2,25
421915,2019,9,34
421917,2012,24,56
421917,2013,17,53
421917,2014,24,66
421917,2015,12,75
421917,2016,16,78
421917,2017,15,57
421917,2018,10,68
421917,2019,16,61
421920,2012,19,84
421920,2013,15,73
421920,2014,13,68
421920,2015,9,81
421920,2016,12,83
421920,2017,15,85
421920,2018,10,75
421920,2019,8,94
421930,2012,205,682
421930,2013,220,763
421930,2014,231,733
421930,2015,197,817
421930,2016,163,755
421930,2017,100,745
421930,2018,136,776
421930,2019,77,771
421935,2012,32,88
421935,2013,23,72
421935,2014,20,68
421935,2015,19,64
421935,2016,21,72
421935,2017,15,67
421935,2018,12,86
421935,2019,10,81
421940,2012,9,39
421940,2013,11,37
421940,2014,10,61
421940,2015,17,50
421940,2016,3,43
421940,2017,12,52
421940,2018,3,49
421940,2019,4,47
421950,2012,152,599
421950,2013,114,650
421950,2014,117,622
421950,2015,119,733
421950,2016,98,681
421950,2017,95,705
421950,2018,81,731
421950,2019,73,684
421960,2012,8,37
421960,2013,6,24
421960,2014,7,28
421960,2015,3,27
421960,2016,5,19
421960,2017,5,36
421960,2018,5,34
421960,2019,2,25
421970,2012,99,349
421970,2013,81,357
421970,2014,95,369
421970,2015,59,416
421970,2016,42,452
421970,2017,22,429
421970,2018,34,543
421970,2019,36,472
421985,2012,6,42
421985,2013,12,44
421985,2014,2,34
421985,2015,6,27
421985,2016,8,45
421985,2017,4,43
421985,2018,2,51
421985,2019,6,66
422000,2013,43,132
422000,2014,59,200
422000,2015,34,180
422000,2016,35,190
422000,2017,34,195
422000,2018,37,200
422000,2019,39,194
430003,2012,22,81
430003,2013,16,57
430003,2014,21,73
430003,2015,16,55
430003,2016,10,49
430003,2017,9,52
430003,2018,14,71
430003,2019,4,56
430005,2012,10,48
430005,2013,10,44
430005,2014,11,48
430005,2015,5,36
430005,2016,4,43
430005,2017,10,45
430005,2018,8,36
430005,2019,10,51
430010,2012,75,182
430010,2013,78,180
430010,2014,60,162
430010,2015,62,161
430010,2016,54,165
430010,2017,30,150
430010,2018,53,175
430010,2019,31,165
430020,2012,14,70
430020,2013,19,81
430020,2014,11,61
430020,2015,10,68
430020,2016,2,78
430020,2017,5,60
430020,2018,12,88
430020,2019,9,59
430030,2012,14,67
430030,2013,16,52
430030,2014,9,59
430030,2015,12,48
430030,2016,12,57
430030,2017,11,59
430030,2018,5,39
430030,2019,2,49
430040,2012,185,871
430040,2013,175,935
430040,2014,156,925
430040,2015,148,954
430040,2016,97,858
430040,2017,101,888
430040,2018,95,934
430040,2019,92,828
430045,2012,1,33
430045,2013,6,34
430045,2014,5,37
430045,2015,5,31
430045,2016,7,38
430045,2017,3,38
430045,2018,5,43
430045,2019,7,40
430047,2012,5,21
430047,2013,3,24
430047,2014,7,22
430047,2015,3,24
430047,2016,4,22
430047,2017,3,25
430047,2018,1,16
430047,2019,0,17
430050,2012,26,70
430050,2013,11,61
430050,2014,22,72
430050,2015,22,71
430050,2016,16,72
430050,2017,11,70
430050,2018,14,73
430050,2019,7,50
430055,2012,9,21
430055,2013,3,21
430055,2014,0,14
430055,2015,1,18
430055,2016,0,15
430055,2017,2,13
430055,2018,4,15
430055,2019,1,16
430057,2012,7,19
430057,2013,4,21
430057,2014,10,26
430057,2015,3,32
430057,2016,5,32
430057,2017,2,26
430057,2018,4,35
430057,2019,3,16
430060,2012,1357,3416
430060,2013,1223,3352
430060,2014,1101,3419
430060,2015,986,3505
430060,2016,734,3330
430060,2017,694,3263
430060,2018,619,2995
430060,2019,511,2764
430063,2012,30,52
430063,2013,24,60
430063,2014,22,61
430063,2015,23,57
430063,2016,14,55
430063,2017,15,48
430063,2018,17,54
430063,2019,14,61
430064,2012,24,78
430064,2013,16,78
430064,2014,23,73
430064,2015,16,94
430064,2016,19,69
430064,2017,32,77
430064,2018,31,82
430064,2019,19,84
430066,2012,5,15
430066,2013,4,13
430066,2014,3,11
430066,2015,5,14
430066,2016,2,11
430066,2017,2,6
430066,2018,1,15
430066,2019,2,6
430070,2012,8,54
430070,2013,7,52
430070,2014,17,41
430070,2015,12,60
430070,2016,8,59
430070,2017,6,56
430070,2018,9,56
430070,2019,5,61
430080,2012,53,127
430080,2013,35,129
430080,2014,30,144
430080,2015,22,149
430080,2016,19,137
430080,2017,16,125
430080,2018,22,122
430080,2019,15,127
430085,2012,15,40
430085,2013,12,43
430085,2014,6,26
430085,2015,11,45
430085,2016,11,42
430085,2017,10,41
430085,2018,8,42
430085,2019,5,46
430087,2012,39,104
430087,2013,38,82
430087,2014,52,108
430087,2015,28,93
430087,2016,21,95
430087,2017,25,88
430087,2018,23,100
430087,2019,15,89
430090,2012,6,50
430090,2013,7,57
430090,2014,11,54
430090,2015,3,60
430090,2016,2,46
430090,2017,7,51
430090,2018,7,50
430090,2019,6,67
430100,2012,41,218
430100,2013,69,217
430100,2014,62,273
430100,2015,56,228
430100,2016,28,257
430100,2017,23,234
430100,2018,30,268
430100,2019,14,271
430105,2012,18,74
430105,2013,27,96
430105,2014,25,103
430105,2015,25,127
430105,2016,12,113
430105,2017,27,118
430105,2018,12,131
430105,2019,8,100
430107,2012,9,21
430107,2013,12,19
430107,2014,11,16
430107,2015,20,28
430107,2016,9,19
430107,2017,9,21
430107,2018,7,20
430107,2019,4,20
430110,2012,45,147
430110,2013,53,182
430110,2014,53,177
430110,2015,51,183
430110,2016,45,175
430110,2017,36,169
430110,2018,35,164
430110,2019,39,165
430120,2012,64,131
430120,2013,47,108
430120,2014,53,139
430120,2015,40,153
430120,2016,28,138
430120,2017,38,162
430120,2018,25,127
430120,2019,26,117
430130,2012,91,206
430130,2013,87,211
430130,2014,88,201
430130,2015,86,232
430130,2016,67,219
430130,2017,66,220
430130,2018,55,227
430130,2019,34,188
430140,2012,35,102
430140,2013,31,90
430140,2014,57,110
430140,2015,34,112
430140,2016,26,117
430140,2017,26,114
430140,2018,28,120
430140,2019,26,116
430150,2012,13,46
430150,2013,24,77
430150,2014,18,62
430150,2015,21,76
430150,2016,14,71
430150,2017,12,76
430150,2018,14,90
430150,2019,7,76
430155,2012,14,30
430155,2013,11,30
430155,2014,9,34
430155,2015,5,28
430155,2016,3,25
430155,2017,2,23
430155,2018,5,33
430155,2019,1,31
430160,2012,369,1576
430160,2013,341,1584
430160,2014,295,1591
430160,2015,291,1615
430160,2016,290,1619
430160,2017,234,1644
430160,2018,206,1591
430160,2019,185,1676
430163,2012,40,109
430163,2013,48,152
430163,2014,45,138
430163,2015,38,146
430163,2016,35,143
430163,2017,34,153
430163,2018,32,149
430163,2019,33,151
430165,2012,18,56
430165,2013,12,42
430165,2014,12,64
430165,2015,12,63
430165,2016,5,52
430165,2017,11,51
430165,2018,6,73
430165,2019,7,57
430170,2012,29,69
430170,2013,25,60
430170,2014,18,67
430170,2015,25,73
430170,2016,27,104
430170,2017,18,62
430170,2018,10,71
430170,2019,14,76
430175,2012,24,65
430175,2013,23,57
430175,2014,29,68
430175,2015,14,50
430175,2016,21,61
430175,2017,22,73
430175,2018,18,59
430175,2019,9,38
430180,2012,27,45
430180,2013,26,49
430180,2014,17,42
430180,2015,21,65
430180,2016,9,39
430180,2017,7,46
430180,2018,7,48
430180,2019,6,63
430185,2012,15,45
430185,2013,13,42
430185,2014,7,37
430185,2015,12,48
430185,2016,6,44
430185,2017,12,52
430185,2018,6,42
430185,2019,5,47
430187,2012,7,30
430187,2013,7,40
430187,2014,12,38
430187,2015,10,34
430187,2016,10,48
430187,2017,9,53
430187,2018,7,53
430187,2019,3,40
430190,2012,44,128
430190,2013,47,151
430190,2014,36,121
430190,2015,46,162
430190,2016,58,160
430190,2017,52,163
430190,2018,46,152
430190,2019,43,151
430192,2012,4,15
430192,2013,0,12
430192,2014,1,10
430192,2015,1,11
430192,2016,1,6
430192,2017,1,13
430192,2018,0,12
430192,2019,0,9
430195,2012,5,33
430195,2013,3,20
430195,2014,3,36
430195,2015,4,30
430195,2016,7,34
430195,2017,2,36
430195,2018,1,36
430195,2019,0,34
430200,2012,65,123
430200,2013,54,119
430200,2014,54,109
430200,2015,65,130
430200,2016,39,99
430200,2017,42,104
430200,2018,46,115
430200,2019,27,98
430205,2012,16,24
430205,2013,16,34
430205,2014,20,37
430205,2015,14,35
430205,2016,9,40
430205,2017,17,40
430205,2018,12,28
430205,2019,5,27
430210,2012,250,1406
430210,2013,238,1469
430210,2014,272,1614
430210,2015,213,1700
430210,2016,178,1483
430210,2017,174,1541
430210,2018,189,1528
430210,2019,172,1557
430215,2012,9,24
430215,2013,4,17
430215,2014,8,24
430215,2015,14,34
430215,2016,6,24
430215,2017,8,20
430215,2018,6,23
430215,2019,4,30
430220,2012,2,64
430220,2013,2,58
430220,2014,6,70
430220,2015,9,73
430220,2016,6,65
430220,2017,7,87
430220,2018,11,90
430220,2019,6,79
430222,2012,2,7
430222,2013,8,33
430222,2014,3,23
430222,2015,4,13
430222,2016,6,21
430222,2017,7,24
430222,2018,4,25
430222,2019,3,21
430223,2012,7,35
430223,2013,5,39
430223,2014,8,26
430223,2015,5,30
430223,2016,3,16
430223,2017,7,46
430223,2018,6,34
430223,2019,4,35
430225,2012,5,17
430225,2013,6,16
430225,2014,4,26
430225,2015,7,20
430225,2016,4,21
430225,2017,1,14
430225,2018,1,21
430225,2019,6,26
430230,2012,96,159
430230,2013,72,144
430230,2014,60,133
430230,2015,55,154
430230,2016,55,160
430230,2017,48,165
430230,2018,43,170
430230,2019,42,160
430235,2012,45,159
430235,2013,33,122
430235,2014,26,164
430235,2015,43,184
430235,2016,28,166
430235,2017,25,169
430235,2018,30,158
430235,2019,18,192
430237,2012,7,25
430237,2013,4,33
430237,2014,3,34
430237,2015,5,25
430237,2016,3,23
430237,2017,1,39
430237,2018,0,18
430237,2019,8,33
430240,2012,31,150
430240,2013,24,150
430240,2014,29,137
430240,2015,34,165
430240,2016,31,147
430240,2017,24,149
430240,2018,25,154
430240,2019,20,159
430245,2012,41,83
430245,2013,35,104
430245,2014,48,84
430245,2015,44,100
430245,2016,40,76
430245,2017,19,64
430245,2018,19,80
430245,2019,32,104
430250,2012,17,61
430250,2013,21,51
430250,2014,10,50
430250,2015,18,57
430250,2016,12,61
430250,2017,9,54
430250,2018,8,63
430250,2019,12,63
430258,2012,3,10
430258,2013,7,20
430258,2014,6,17
430258,2015,5,17
430258,2016,7,27
430258,2017,1,22
430258,2018,2,18
430258,2019,3,25
430260,2012,15,27
430260,2013,22,45
430260,2014,12,34
430260,2015,14,42
430260,2016,9,34
430260,2017,7,46
430260,2018,7,43
430260,2019,6,40
430265,2012,14,33
430265,2013,10,32
430265,2014,10,45
430265,2015,7,32
430265,2016,10,41
430265,2017,4,50
430265,2018,4,42
430265,2019,14,46
430270,2012,88,220
430270,2013,76,237
430270,2014,108,313
430270,2015,87,274
430270,2016,76,269
430270,2017,48,243
430270,2018,64,265
430270,2019,48,233
430280,2012,129,352
430280,2013,168,424
430280,2014,140,398
430280,2015,78,390
430280,2016,75,382
430280,2017,74,366
430280,2018,80,417
430280,2019,69,394
430290,2012,45,127
430290,2013,47,130
430290,2014,34,104
430290,2015,48,136
430290,2016,21,117
430290,2017,24,98
430290,2018,22,95
430290,2019,24,118
430300,2012,240,999
430300,2013,217,976
430300,2014,174,975
430300,2015,209,1076
430300,2016,170,989
430300,2017,176,997
430300,2018,152,968
430300,2019,121,984
430310,2012,363,1928
430310,2013,301,1932
430310,2014,305,2106
430310,2015,274,2010
430310,2016,237,1933
430310,2017,236,1894
430310,2018,163,1778
430310,2019,149,1673
430320,2012,25,59
430320,2013,29,60
430320,2014,31,67
430320,2015,21,61
430320,2016,14,46
430320,2017,15,47
430320,2018,17,55
430320,2019,8,52
430330,2012,14,44
430330,2013,26,76
430330,2014,18,56
430330,2015,7,46
430330,2016,9,46
430330,2017,13,67
430330,2018,5,46
430330,2019,8,53
430340,2012,12,50
430340,2013,12,38
430340,2014,10,29
430340,2015,11,43
430340,2016,9,24
430340,2017,13,54
430340,2018,9,47
430340,2019,4,43
430350,2012,387,783
430350,2013,220,794
430350,2014,222,862
430350,2015,229,928
430350,2016,213,821
430350,2017,184,786
430350,2018,187,857
430350,2019,202,856
430355,2012,5,21
430355,2013,11,32
430355,2014,12,23
430355,2015,3,27
430355,2016,2,26
430355,2017,2,35
430355,2018,6,39
430355,2019,8,48
430360,2012,20,61
430360,2013,18,69
430360,2014,25,66
430360,2015,10,76
430360,2016,15,64
430360,2017,7,45
430360,2018,13,71
430360,2019,11,74
430367,2012,13,30
430367,2013,13,33
430367,2014,7,24
430367,2015,5,27
430367,2016,6,22
430367,2017,3,25
430367,2018,5,31
430367,2019,4,22
430370,2012,8,52
430370,2013,6,68
430370,2014,3,47
430370,2015,3,59
430370,2016,5,58
430370,2017,2,49
430370,2018,4,55
430370,2019,2,45
430380,2012,14,58
430380,2013,10,51
430380,2014,8,43
430380,2015,10,64
430380,2016,8,54
430380,2017,6,53
430380,2018,5,58
430380,2019,8,58
430390,2012,214,855
430390,2013,182,811
430390,2014,154,845
430390,2015,152,913
430390,2016,102,851
430390,2017,106,904
430390,2018,85,879
430390,2019,79,782
430400,2012,31,67
430400,2013,28,69
430400,2014,29,88
430400,2015,19,67
430400,2016,12,78
430400,2017,13,85
430400,2018,7,74
430400,2019,8,65
430410,2012,14,41
430410,2013,6,36
430410,2014,5,32
430410,2015,8,50
430410,2016,4,39
430410,2017,4,57
430410,2018,9,43
430410,2019,4,28
430420,2012,185,333
430420,2013,189,339
430420,2014,176,318
430420,2015,191,348
430420,2016,192,366
430420,2017,93,322
430420,2018,91,343
430420,2019,82,332
430430,2012,8,47
430430,2013,14,56
430430,2014,8,59
430430,2015,10,79
430430,2016,9,47
430430,2017,4,62
430430,2018,6,63
430430,2019,3,68
430435,2012,42,134
430435,2013,32,128
430435,2014,38,133
430435,2015,27,131
430435,2016,29,130
430435,2017,30,137
430435,2018,22,149
430435,2019,18,122
430440,2012,153,615
430440,2013,165,639
430440,2014,141,676
430440,2015,127,664
430440,2016,106,622
430440,2017,85,648
430440,2018,108,696
430440,2019,94,715
430450,2012,221,573
430450,2013,182,558
430450,2014,177,574
430450,2015,144,553
430450,2016,132,522
430450,2017,114,585
430450,2018,66,553
430450,2019,74,526
430460,2012,1219,5176
430460,2013,1111,5335
430460,2014,1217,5328
430460,2015,1123,5475
430460,2016,1052,5205
430460,2017,842,4991
430460,2018,775,4919
430460,2019,751,4828
430461,2012,7,16
430461,2013,11,24
430461,2014,1,12
430461,2015,9,16
430461,2016,1,4
430461,2017,2,11
430461,2018,3,16
430461,2019,2,12
430462,2012,4,19
430462,2013,7,17
430462,2014,13,23
430462,2015,4,16
430462,2016,8,21
430462,2017,4,18
430462,2018,4,23
430462,2019,1,13
430463,2012,195,737
430463,2013,167,813
430463,2014,114,795
430463,2015,166,927
430463,2016,225,923
430463,2017,224,895
430463,2018,221,931
430463,2019,133,874
430465,2012,9,30
430465,2013,9,32
430465,2014,10,25
430465,2015,14,37
430465,2016,7,42
430465,2017,4,28
430465,2018,5,37
430465,2019,2,20
430466,2012,153,299
430466,2013,145,315
430466,2014,197,380
430466,2015,177,357
430466,2016,180,341
430466,2017,156,380
430466,2018,125,370
430466,2019,71,381
430467,2012,15,49
430467,2013,11,45
430467,2014,15,48
430467,2015,14,55
430467,2016,10,47
430467,2017,9,52
430467,2018,3,56
430467,2019,8,53
430468,2012,63,124
430468,2013,67,142
430468,2014,49,130
430468,2015,49,148
430468,2016,44,121
430468,2017,38,127
430468,2018,36,143
430468,2019,37,129
430469,2012,9,37
430469,2013,12,38
430469,2014,10,32
430469,2015,6,35
430469,2016,4,49
430469,2017,5,28
430469,2018,5,41
430469,2019,7,36
430470,2012,164,824
430470,2013,263,907
430470,2014,238,871
430470,2015,147,921
430470,2016,92,829
430470,2017,89,807
430470,2018,80,790
430470,2019,58,830
430471,2012,19,40
430471,2013,34,66
430471,2014,21,72
430471,2015,20,47
430471,2016,10,44
430471,2017,19,54
430471,2018,14,52
430471,2019,15,63
430480,2012,43,254
430480,2013,50,268
430480,2014,43,319
430480,2015,35,356
430480,2016,20,342
430480,2017,26,301
430480,2018,23,381
430480,2019,22,373
430485,2012,4,10
430485,2013,0,9
430485,2014,3,8
430485,2015,3,10
430485,2016,1,10
430485,2017,3,14
430485,2018,1,11
430485,2019,1,12
430490,2012,15,76
430490,2013,16,73
430490,2014,14,93
430490,2015,15,77
430490,2016,10,92
430490,2017,5,117
430490,2018,6,90
430490,2019,6,93
430495,2012,5,19
430495,2013,16,38
430495,2014,11,36
430495,2015,8,26
430495,2016,7,15
430495,2017,8,37
430495,2018,7,42
430495,2019,5,27
430500,2012,30,97
430500,2013,35,112
430500,2014,25,91
430500,2015,19,83
430500,2016,17,86
430500,2017,15,84
430500,2018,9,90
430500,2019,11,80
430510,2012,1928,6181
430510,2013,1955,6392
430510,2014,1748,6421
430510,2015,550,6498
430510,2016,412,6076
430510,2017,371,5839
430510,2018,387,5823
430510,2019,349,5680
430511,2012,4,13
430511,2013,7,30
430511,2014,5,33
430511,2015,4,20
430511,2016,2,15
430511,2017,7,24
430511,2018,6,23
430511,2019,4,25
430512,2012,20,52
430512,2013,26,55
430512,2014,27,61
430512,2015,24,53
430512,2016,14,39
430512,2017,17,50
430512,2018,13,38
430512,2019,9,42
430513,2012,17,36
430513,2013,11,27
430513,2014,14,39
430513,2015,14,38
430513,2016,7,23
430513,2017,9,43
430513,2018,4,18
430513,2019,7,22
430515,2012,14,28
430515,2013,7,28
430515,2014,7,30
430515,2015,9,28
430515,2016,6,23
430515,2017,8,33
430515,2018,9,31
430515,2019,4,29
430517,2012,74,119
430517,2013,62,138
430517,2014,46,119
430517,2015,42,104
430517,2016,53,128
430517,2017,34,127
430517,2018,38,130
430517,2019,37,119
430520,2012,46,115
430520,2013,36,130
430520,2014,48,150
430520,2015,24,140
430520,2016,24,141
430520,2017,17,150
430520,2018,13,166
430520,2019,8,114
430530,2012,15,80
430530,2013,16,61
430530,2014,9,69
430530,2015,8,73
430530,2016,10,77
430530,2017,5,68
430530,2018,4,98
430530,2019,9,92
430535,2012,70,348
430535,2013,83,396
430535,2014,80,432
430535,2015,67,392
430535,2016,71,379
430535,2017,51,367
430535,2018,41,362
430535,2019,38,346
430537,2012,25,45
430537,2013,25,40
430537,2014,21,33
430537,2015,16,29
430537,2016,9,15
430537,2017,14,29
430537,2018,9,28
430537,2019,15,32
430540,2012,18,53
430540,2013,15,66
430540,2014,10,46
430540,2015,10,56
430540,2016,1,48
430540,2017,5,59
430540,2018,10,47
430540,2019,5,42
430543,2012,10,41
430543,2013,15,42
430543,2014,20,58
430543,2015,11,44
430543,2016,4,38
430543,2017,8,42
430543,2018,4,48
430543,2019,4,40
430544,2012,36,59
430544,2013,34,62
430544,2014,35,67
430544,2015,23,54
430544,2016,23,50
430544,2017,15,49
430544,2018,19,51
430544,2019,13,61
430545,2012,55,169
430545,2013,61,164
430545,2014,63,174
430545,2015,60,185
430545,2016,46,176
430545,2017,52,201
430545,2018,49,195
430545,2019,59,202
430550,2012,21,42
430550,2013,13,37
430550,2014,17,47
430550,2015,16,34
430550,2016,8,39
430550,2017,7,45
430550,2018,3,34
430550,2019,8,38
430558,2012,6,26
430558,2013,2,15
430558,2014,1,22
430558,2015,3,23
430558,2016,2,26
430558,2017,3,30
430558,2018,4,22
430558,2019,0,19
430560,2012,5,37
430560,2013,5,29
430560,2014,4,24
430560,2015,6,25
430560,2016,4,24
430560,2017,4,31
430560,2018,2,29
430560,2019,3,32
430570,2012,1,35
430570,2013,3,29
430570,2014,3,37
430570,2015,0,23
430570,2016,10,83
430570,2017,13,82
430570,2018,10,78
430570,2019,3,79
430580,2012,35,119
430580,2013,35,120
430580,2014,34,115
430580,2015,30,124
430580,2016,35,113
430580,2017,24,125
430580,2018,17,126
430580,2019,16,154
430583,2012,3,14
430583,2013,1,6
430583,2014,1,9
430583,2015,0,3
430583,2016,4,7
430583,2017,1,7
430583,2018,3,14
430583,2019,1,9
430585,2012,2,26
430585,2013,6,21
430585,2014,3,15
430585,2015,4,23
430585,2016,3,21
430585,2017,4,27
430585,2018,1,22
430585,2019,1,19
430587,2012,6,29
430587,2013,9,33
430587,2014,4,26
430587,2015,9,27
430587,2016,3,27
430587,2017,5,37
430587,2018,1,25
430587,2019,2,31
430590,2012,41,100
430590,2013,71,114
430590,2014,36,94
430590,2015,22,89
430590,2016,24,90
430590,2017,23,90
430590,2018,28,105
430590,2019,15,83
430593,2012,0,8
430593,2013,2,3
430593,2014,1,8
430593,2015,1,8
430593,2016,0,5
430593,2017,1,12
430593,2018,1,12
430593,2019,1,9
430595,2012,2,24
430595,2013,2,24
430595,2014,1,17
430595,2015,6,35
430595,2016,2,28
430595,2017,2,28
430595,2018,6,36
430595,2019,4,35
430597,2012,11,41
430597,2013,9,37
430597,2014,13,32
430597,2015,8,55
430597,2016,8,46
430597,2017,5,45
430597,2018,10,40
430597,2019,4,43
430600,2012,40,138
430600,2013,28,118
430600,2014,40,156
430600,2015,24,125
430600,2016,16,145
430600,2017,8,133
430600,2018,26,139
430600,2019,33,139
430605,2012,35,84
430605,2013,36,89
430605,2014,45,95
430605,2015,48,113
430605,2016,41,91
430605,2017,24,82
430605,2018,26,98
430605,2019,16,85
430607,2012,13,33
430607,2013,6,27
430607,2014,7,28
430607,2015,5,30
430607,2016,5,24
430607,2017,10,30
430607,2018,15,42
430607,2019,4,30
430610,2012,245,917
430610,2013,204,872
430610,2014,222,907
430610,2015,190,909
430610,2016,151,851
430610,2017,129,862
430610,2018,124,851
430610,2019,113,801
430613,2012,8,19
430613,2013,8,16
430613,2014,1,16
430613,2015,6,21
430613,2016,6,13
430613,2017,0,11
430613,2018,3,15
430613,2019,2,13
430620,2012,19,96
430620,2013,23,111
430620,2014,21,103
430620,2015,34,116
430620,2016,30,143
430620,2017,14,106
430620,2018,19,126
430620,2019,18,115
430630,2012,19,54
430630,2013,12,36
430630,2014,13,37
430630,2015,7,31
430630,2016,3,50
430630,2017,4,37
430630,2018,2,43
430630,2019,3,32
430632,2012,6,34
430632,2013,3,29
430632,2014,3,19
430632,2015,5,39
430632,2016,4,26
430632,2017,10,37
430632,2018,6,32
430632,2019,4,26
430635,2012,10,23
430635,2013,2,24
430635,2014,4,22
430635,2015,4,20
430635,2016,5,23
430635,2017,7,27
430635,2018,2,19
430635,2019,1,19
430637,2012,12,27
430637,2013,12,24
430637,2014,13,34
430637,2015,13,28
430637,2016,10,27
430637,2017,7,24
430637,2018,6,25
430637,2019,5,20
430640,2012,85,366
430640,2013,83,353
430640,2014,84,363
430640,2015,78,403
430640,2016,72,405
430640,2017,50,396
430640,2018,45,404
430640,2019,37,359
430642,2012,12,35
430642,2013,7,32
430642,2014,13,27
430642,2015,4,22
430642,2016,8,28
430642,2017,6,34
430642,2018,7,30
430642,2019,1,23
430645,2012,3,29
430645,2013,3,22
430645,2014,9,26
430645,2015,1,25
430645,2016,4,28
430645,2017,1,23
430645,2018,5,31
430645,2019,2,31
430650,2012,112,151
430650,2013,89,161
430650,2014,78,163
430650,2015,68,172
430650,2016,69,138
430650,2017,56,150
430650,2018,64,149
430650,2019,54,157
430655,2012,4,15
430655,2013,1,10
430655,2014,7,19
430655,2015,6,25
430655,2016,6,21
430655,2017,1,21
430655,2018,3,26
430655,2019,5,31
430660,2012,209,481
430660,2013,184,433
430660,2014,161,466
430660,2015,134,436
430660,2016,137,443
430660,2017,112,415
430660,2018,112,451
430660,2019,80,414
430670,2012,7,17
430670,2013,15,30
430670,2014,15,33
430670,2015,14,32
430670,2016,8,38
430670,2017,10,25
430670,2018,13,37
430670,2019,8,38
430673,2012,12,34
430673,2013,14,38
430673,2014,7,42
430673,2015,7,42
430673,2016,8,39
430673,2017,5,49
430673,2018,7,35
430673,2019,6,37
430675,2012,1,11
430675,2013,5,11
430675,2014,7,15
430675,2015,5,23
430675,2016,3,14
430675,2017,4,20
430675,2018,2,16
430675,2019,2,13
430676,2012,153,550
430676,2013,150,572
430676,2014,138,593
430676,2015,138,558
430676,2016,144,578
430676,2017,125,571
430676,2018,135,544
430676,2019,109,522
430680,2012,70,238
430680,2013,54,252
430680,2014,65,274
430680,2015,39,267
430680,2016,47,264
430680,2017,40,292
430680,2018,38,262
430680,2019,39,285
430690,2012,146,313
430690,2013,101,274
430690,2014,103,268
430690,2015,87,271
430690,2016,89,296
430690,2017,78,282
430690,2018,76,292
430690,2019,90,289
430692,2012,9,19
430692,2013,17,37
430692,2014,11,21
430692,2015,12,17
430692,2016,13,25
430692,2017,7,22
430692,2018,9,23
430692,2019,7,23
430693,2012,45,101
430693,2013,31,97
430693,2014,21,100
430693,2015,34,120
430693,2016,17,100
430693,2017,16,97
430693,2018,25,127
430693,2019,16,108
430695,2012,8,16
430695,2013,13,29
430695,2014,13,40
430695,2015,14,35
430695,2016,5,30
