CODMUNRES,ano_nasc,Qtd_Gravidez,Qtd_Total
352750,2017,0,24
352750,2018,0,26
352750,2019,0,25
352760,2012,12,190
352760,2013,2,165
352760,2014,2,170
352760,2015,4,194
352760,2016,0,129
352760,2017,9,188
352760,2018,6,166
352760,2019,2,154
352770,2012,0,73
352770,2013,2,75
352770,2014,2,86
352770,2015,0,79
352770,2016,2,57
352770,2017,2,66
352770,2018,0,67
352770,2019,2,56
352780,2012,2,51
352780,2013,0,52
352780,2014,4,66
352780,2015,0,56
352780,2016,2,59
352780,2017,2,66
352780,2018,0,54
352780,2019,0,43
352790,2012,2,32
352790,2013,0,35
352790,2014,4,43
352790,2015,0,22
352790,2016,0,29
352790,2017,2,30
352790,2018,0,35
352790,2019,2,36
352800,2012,4,220
352800,2013,2,219
352800,2014,2,218
352800,2015,0,201
352800,2016,5,200
352800,2017,7,192
352800,2018,2,190
352800,2019,5,201
352810,2012,2,76
352810,2013,0,80
352810,2014,2,71
352810,2015,2,90
352810,2016,0,78
352810,2017,2,72
352810,2018,0,81
352810,2019,0,79
352820,2012,0,31
352820,2013,0,26
352820,2014,0,22
352820,2015,0,32
352820,2016,0,37
352820,2017,0,24
352820,2018,0,38
352820,2019,2,39
352830,2012,0,33
352830,2013,2,38
352830,2014,0,39
352830,2015,0,39
352830,2016,2,32
352830,2017,0,29
352830,2018,0,29
352830,2019,0,29
352840,2012,14,719
352840,2013,12,683
352840,2014,6,702
352840,2015,16,732
352840,2016,6,625
352840,2017,19,672
352840,2018,16,651
352840,2019,14,685
352850,2012,17,1109
352850,2013,23,1159
352850,2014,29,1167
352850,2015,27,1171
352850,2016,30,1066
352850,2017,18,1026
352850,2018,20,1124
352850,2019,26,1020
352860,2012,4,112
352860,2013,4,108
352860,2014,6,89
352860,2015,5,101
352860,2016,2,94
352860,2017,2,109
352860,2018,0,95
352860,2019,0,115
352870,2012,0,40
352870,2013,0,33
352870,2014,0,35
352870,2015,2,37
352870,2016,2,35
352870,2017,0,38
352870,2018,2,34
352870,2019,0,39
352880,2012,2,174
352880,2013,3,157
352880,2014,6,184
352880,2015,6,194
352880,2016,2,143
352880,2017,2,159
352880,2018,6,171
352880,2019,2,144
352885,2012,0,24
352885,2013,0,26
352885,2014,0,30
352885,2015,2,31
352885,2016,0,33
352885,2017,0,27
352885,2018,2,42
352885,2019,0,31
352890,2012,0,29
352890,2013,0,41
352890,2014,0,46
352890,2015,0,39
352890,2016,0,38
352890,2017,0,35
352890,2018,2,36
352890,2019,0,43
352900,2012,79,2975
352900,2013,68,2984
352900,2014,64,2913
352900,2015,82,3042
352900,2016,75,2980
352900,2017,65,3143
352900,2018,90,3114
352900,2019,96,3051
352910,2012,0,23
352910,2013,0,21
352910,2014,0,24
352910,2015,0,20
352910,2016,0,15
352910,2017,0,13
352910,2018,0,15
352910,2019,0,14
352920,2012,4,278
352920,2013,5,297
352920,2014,3,304
352920,2015,2,310
352920,2016,2,270
352920,2017,10,274
352920,2018,6,305
352920,2019,5,311
352930,2012,28,1078
352930,2013,15,1037
352930,2014,25,1047
352930,2015,41,1134
352930,2016,18,886
352930,2017,29,1013
352930,2018,35,959
352930,2019,35,943
352940,2012,128,5876
352940,2013,141,5800
352940,2014,149,5819
352940,2015,158,6028
352940,2016,126,5908
352940,2017,118,5729
352940,2018,113,5501
352940,2019,96,5091
352950,2012,2,50
352950,2013,4,51
352950,2014,0,59
352950,2015,0,59
352950,2016,2,66
352950,2017,0,77
352950,2018,4,71
352950,2019,0,82
352960,2012,0,42
352960,2013,2,32
352960,2014,0,48
352960,2015,0,47
352960,2016,2,33
352960,2017,0,50
352960,2018,4,30
352960,2019,0,35
352965,2012,2,23
352965,2013,0,22
352965,2014,2,22
352965,2015,0,26
352965,2016,0,29
352965,2017,0,27
352965,2018,2,25
352965,2019,0,32
352970,2012,3,254
352970,2013,8,270
352970,2014,2,276
352970,2015,24,284
352970,2016,6,222
352970,2017,8,269
352970,2018,8,269
352970,2019,8,228
352980,2012,4,158
352980,2013,2,154
352980,2014,2,149
352980,2015,6,156
352980,2016,2,119
352980,2017,2,134
352980,2018,6,158
352980,2019,1,153
352990,2012,4,321
352990,2013,2,283
352990,2014,15,314
352990,2015,4,323
352990,2016,8,319
352990,2017,1,299
352990,2018,3,296
352990,2019,8,307
353000,2012,0,26
353000,2013,0,23
353000,2014,2,37
353000,2015,0,25
353000,2016,2,30
353000,2017,0,30
353000,2018,2,38
353000,2019,2,26
353010,2012,16,354
353010,2013,6,326
353010,2014,8,313
353010,2015,11,301
353010,2016,2,283
353010,2017,6,269
353010,2018,4,279
353010,2019,4,239
353020,2012,8,243
353020,2013,2,200
353020,2014,6,240
353020,2015,5,195
353020,2016,1,180
353020,2017,2,180
353020,2018,2,183
353020,2019,4,174
353030,2012,26,705
353030,2013,26,690
353030,2014,21,762
353030,2015,15,750
353030,2016,15,710
353030,2017,14,722
353030,2018,12,776
353030,2019,25,732
353040,2012,0,41
353040,2013,0,53
353040,2014,2,41
353040,2015,2,52
353040,2016,0,50
353040,2017,2,57
353040,2018,0,61
353040,2019,2,62
353050,2012,22,805
353050,2013,29,812
353050,2014,27,900
353050,2015,14,846
353050,2016,21,793
353050,2017,30,805
353050,2018,21,799
353050,2019,10,750
353060,2012,143,6340
353060,2013,122,6064
353060,2014,150,6206
353060,2015,179,6562
353060,2016,133,6247
353060,2017,179,6345
353060,2018,173,6524
353060,2019,143,6370
353070,2012,33,1928
353070,2013,59,1915
353070,2014,35,1934
353070,2015,46,1935
353070,2016,68,1909
353070,2017,47,1969
353070,2018,57,1979
353070,2019,43,1914
353080,2012,26,1153
353080,2013,41,1182
353080,2014,35,1167
353080,2015,21,1245
353080,2016,31,1101
353080,2017,21,1051
353080,2018,20,1046
353080,2019,22,1043
353090,2012,0,53
353090,2013,2,63
353090,2014,2,46
353090,2015,0,62
353090,2016,2,49
353090,2017,2,49
353090,2018,3,59
353090,2019,2,50
353100,2012,0,24
353100,2013,0,30
353100,2014,2,29
353100,2015,0,25
353100,2016,0,24
353100,2017,2,29
353100,2018,0,32
353100,2019,0,21
353110,2012,10,681
353110,2013,12,646
353110,2014,8,675
353110,2015,17,696
353110,2016,14,714
353110,2017,22,711
353110,2018,22,783
353110,2019,17,720
353120,2012,0,48
353120,2013,3,76
353120,2014,0,73
353120,2015,2,82
353120,2016,2,54
353120,2017,0,81
353120,2018,4,59
353120,2019,0,86
353130,2012,11,493
353130,2013,8,532
353130,2014,18,571
353130,2015,11,535
353130,2016,16,520
353130,2017,8,489
353130,2018,13,523
353130,2019,6,570
353140,2012,0,217
353140,2013,8,214
353140,2014,4,255
353140,2015,6,219
353140,2016,8,239
353140,2017,8,228
353140,2018,9,254
353140,2019,4,241
353150,2012,6,252
353150,2013,9,214
353150,2014,4,232
353150,2015,2,233
353150,2016,2,208
353150,2017,7,230
353150,2018,12,218
353150,2019,4,217
353160,2012,0,43
353160,2013,0,50
353160,2014,0,59
353160,2015,0,54
353160,2016,0,39
353160,2017,1,39
353160,2018,0,48
353160,2019,0,57
353170,2012,0,51
353170,2013,0,35
353170,2014,2,55
353170,2015,0,28
353170,2016,0,23
353170,2017,0,35
353170,2018,0,34
353170,2019,0,34
353180,2012,12,842
353180,2013,17,908
353180,2014,18,923
353180,2015,33,975
353180,2016,18,915
353180,2017,18,926
353180,2018,21,860
353180,2019,21,964
353190,2012,6,422
353190,2013,10,446
353190,2014,13,399
353190,2015,2,407
353190,2016,7,393
353190,2017,6,374
353190,2018,8,394
353190,2019,11,381
353200,2012,2,160
353200,2013,7,149
353200,2014,7,183
353200,2015,0,159
353200,2016,4,156
353200,2017,8,152
353200,2018,2,183
353200,2019,2,156
353205,2012,0,45
353205,2013,2,51
353205,2014,0,51
353205,2015,0,57
353205,2016,2,68
353205,2017,0,49
353205,2018,4,53
353205,2019,0,52
353210,2012,2,33
353210,2013,0,39
353210,2014,2,49
353210,2015,2,39
353210,2016,0,25
353210,2017,2,44
353210,2018,0,33
353210,2019,0,27
353215,2012,2,42
353215,2013,2,33
353215,2014,0,38
353215,2015,0,33
353215,2016,0,40
353215,2017,2,49
353215,2018,0,36
353215,2019,0,39
353220,2012,0,63
353220,2013,4,74
353220,2014,2,92
353220,2015,0,93
353220,2016,0,80
353220,2017,2,54
353220,2018,0,66
353220,2019,2,80
353230,2012,2,60
353230,2013,0,64
353230,2014,0,67
353230,2015,2,65
353230,2016,0,58
353230,2017,2,82
353230,2018,0,65
353230,2019,0,55
353240,2012,4,231
353240,2013,2,248
353240,2014,0,257
353240,2015,4,230
353240,2016,6,207
353240,2017,3,215
353240,2018,6,239
353240,2019,6,223
353250,2012,0,76
353250,2013,0,83
353250,2014,0,82
353250,2015,1,82
353250,2016,6,92
353250,2017,3,92
353250,2018,7,109
353250,2019,4,87
353260,2012,0,90
353260,2013,2,109
353260,2014,7,114
353260,2015,0,97
353260,2016,3,93
353260,2017,2,103
353260,2018,6,108
353260,2019,0,71
353270,2012,0,75
353270,2013,3,63
353270,2014,2,69
353270,2015,0,79
353270,2016,2,74
353270,2017,8,82
353270,2018,0,82
353270,2019,4,57
353280,2012,0,67
353280,2013,0,75
353280,2014,2,62
353280,2015,2,82
353280,2016,2,73
353280,2017,2,89
353280,2018,4,88
353280,2019,2,89
353282,2012,0,118
353282,2013,4,135
353282,2014,4,140
353282,2015,2,145
353282,2016,4,149
353282,2017,2,139
353282,2018,2,118
353282,2019,2,142
353284,2012,0,21
353284,2013,0,13
353284,2014,0,16
353284,2015,0,20
353284,2016,0,16
353284,2017,0,11
353284,2018,2,17
353284,2019,0,18
353286,2012,0,9
353286,2013,0,16
353286,2014,0,12
353286,2015,0,20
353286,2016,0,23
353286,2017,0,13
353286,2018,0,17
353286,2019,0,7
353290,2012,6,155
353290,2013,6,156
353290,2014,2,132
353290,2015,0,142
353290,2016,2,126
353290,2017,2,120
353290,2018,0,143
353290,2019,2,114
353300,2012,4,254
353300,2013,2,245
353300,2014,7,283
353300,2015,6,248
353300,2016,6,264
353300,2017,4,254
353300,2018,15,265
353300,2019,4,249
353310,2012,0,29
353310,2013,0,23
353310,2014,0,34
353310,2015,0,12
353310,2016,0,23
353310,2017,0,24
353310,2018,0,33
353310,2019,2,26
353320,2012,2,43
353320,2013,0,43
353320,2014,2,52
353320,2015,0,47
353320,2016,2,45
353320,2017,4,64
353320,2018,0,59
353320,2019,0,60
353325,2012,2,71
353325,2013,0,61
353325,2014,0,60
353325,2015,4,64
353325,2016,4,68
353325,2017,0,72
353325,2018,0,49
353325,2019,0,58
353330,2012,0,37
353330,2013,0,52
353330,2014,0,43
353330,2015,0,31
353330,2016,0,40
353330,2017,0,28
353330,2018,0,35
353330,2019,1,23
353340,2012,14,696
353340,2013,15,685
353340,2014,19,732
353340,2015,7,731
353340,2016,18,711
353340,2017,15,737
353340,2018,29,702
353340,2019,27,685
353350,2012,8,450
353350,2013,6,461
353350,2014,16,476
353350,2015,17,545
353350,2016,10,482
353350,2017,11,508
353350,2018,11,486
353350,2019,8,490
353360,2012,2,79
353360,2013,3,72
353360,2014,0,85
353360,2015,1,85
353360,2016,2,74
353360,2017,0,82
353360,2018,0,82
353360,2019,0,83
353370,2012,2,62
353370,2013,2,73
353370,2014,0,48
353370,2015,2,60
353370,2016,3,68
353370,2017,2,71
353370,2018,1,63
353370,2019,0,71
353380,2012,0,32
353380,2013,0,26
353380,2014,0,26
353380,2015,0,25
353380,2016,0,31
353380,2017,4,27
353380,2018,0,30
353380,2019,0,24
353390,2012,13,692
353390,2013,10,654
353390,2014,19,682
353390,2015,25,682
353390,2016,11,640
353390,2017,17,669
353390,2018,15,698
353390,2019,20,690
353400,2012,0,55
353400,2013,2,45
353400,2014,2,56
353400,2015,2,71
353400,2016,0,59
353400,2017,0,64
353400,2018,2,68
353400,2019,4,69
353410,2012,2,80
353410,2013,2,76
353410,2014,7,77
353410,2015,0,92
353410,2016,3,75
353410,2017,0,75
353410,2018,2,72
353410,2019,2,67
353420,2012,2,87
353420,2013,2,76
353420,2014,2,84
353420,2015,0,68
353420,2016,4,59
353420,2017,0,81
353420,2018,6,81
353420,2019,4,82
353430,2012,15,534
353430,2013,20,527
353430,2014,10,495
353430,2015,8,522
353430,2016,14,480
353430,2017,15,469
353430,2018,17,458
353430,2019,18,474
353440,2012,275,10412
353440,2013,240,10346
353440,2014,277,10578
353440,2015,283,11012
353440,2016,254,10317
353440,2017,227,10179
353440,2018,295,9975
353440,2019,246,9564
353450,2012,2,34
353450,2013,2,14
353450,2014,0,19
353450,2015,0,24
353450,2016,0,23
353450,2017,0,27
353450,2018,0,34
353450,2019,0,18
353460,2012,8,335
353460,2013,11,347
353460,2014,18,338
353460,2015,6,293
353460,2016,4,317
353460,2017,10,328
353460,2018,19,324
353460,2019,13,296
353470,2012,42,1435
353470,2013,31,1408
353470,2014,32,1421
353470,2015,31,1404
353470,2016,25,1341
353470,2017,37,1354
353470,2018,23,1298
353470,2019,36,1282
353475,2012,4,140
353475,2013,2,113
353475,2014,2,132
353475,2015,0,139
353475,2016,8,119
353475,2017,2,127
353475,2018,4,131
353475,2019,4,149
353480,2012,0,129
353480,2013,2,102
353480,2014,4,113
353480,2015,4,100
353480,2016,4,85
353480,2017,2,98
353480,2018,6,100
353480,2019,0,103
353490,2012,4,109
353490,2013,6,122
353490,2014,0,113
353490,2015,2,97
353490,2016,4,111
353490,2017,2,108
353490,2018,2,103
353490,2019,0,108
353500,2012,2,140
353500,2013,2,130
353500,2014,4,133
353500,2015,2,122
353500,2016,4,112
353500,2017,4,140
353500,2018,4,127
353500,2019,2,123
353510,2012,0,138
353510,2013,2,134
353510,2014,6,145
353510,2015,2,128
353510,2016,0,125
353510,2017,4,140
353510,2018,4,140
353510,2019,2,103
353520,2012,0,77
353520,2013,0,73
353520,2014,0,84
353520,2015,4,94
353520,2016,0,87
353520,2017,2,87
353520,2018,4,94
353520,2019,2,62
353530,2012,3,247
353530,2013,11,231
353530,2014,8,260
353530,2015,4,254
353530,2016,4,239
353530,2017,6,261
353530,2018,4,264
353530,2019,5,228
353540,2012,6,254
353540,2013,4,241
353540,2014,6,247
353540,2015,2,235
353540,2016,4,245
353540,2017,9,224
353540,2018,6,201
353540,2019,2,175
353550,2012,11,628
353550,2013,8,605
353550,2014,18,588
353550,2015,13,594
353550,2016,21,612
353550,2017,12,593
353550,2018,15,612
353550,2019,12,488
353560,2012,3,217
353560,2013,4,205
353560,2014,0,209
353560,2015,4,235
353560,2016,4,212
353560,2017,5,212
353560,2018,2,216
353560,2019,4,178
353570,2012,0,74
353570,2013,0,67
353570,2014,4,50
353570,2015,4,60
353570,2016,0,63
353570,2017,2,78
353570,2018,4,63
353570,2019,0,63
353580,2012,6,251
353580,2013,2,235
353580,2014,7,277
353580,2015,8,246
353580,2016,7,263
353580,2017,4,310
353580,2018,10,244
353580,2019,6,254
353590,2012,2,46
353590,2013,0,53
353590,2014,0,57
353590,2015,0,35
353590,2016,0,48
353590,2017,2,67
353590,2018,0,44
353590,2019,2,49
353600,2012,0,116
353600,2013,0,112
353600,2014,4,122
353600,2015,0,134
353600,2016,0,120
353600,2017,0,93
353600,2018,2,101
353600,2019,2,97
353610,2012,0,88
353610,2013,2,84
353610,2014,0,98
353610,2015,0,92
353610,2016,4,107
353610,2017,5,92
353610,2018,0,80
353610,2019,0,107
353620,2012,4,297
353620,2013,4,263
353620,2014,11,320
353620,2015,9,320
353620,2016,5,279
353620,2017,9,309
353620,2018,2,295
353620,2019,2,278
353625,2012,0,20
353625,2013,0,24
353625,2014,0,21
353625,2015,0,24
353625,2016,5,43
353625,2017,2,39
353625,2018,0,36
353625,2019,0,32
353630,2012,8,226
353630,2013,12,233
353630,2014,2,224
353630,2015,6,191
353630,2016,6,216
353630,2017,2,205
353630,2018,3,205
353630,2019,6,192
353640,2012,2,113
353640,2013,0,105
353640,2014,6,117
353640,2015,6,120
353640,2016,5,126
353640,2017,4,114
353640,2018,0,98
353640,2019,2,108
353650,2012,42,1375
353650,2013,32,1359
353650,2014,32,1388
353650,2015,52,1489
353650,2016,43,1450
353650,2017,44,1470
353650,2018,44,1543
353650,2019,48,1526
353657,2012,0,21
353657,2013,0,18
353657,2014,0,25
353657,2015,0,18
353657,2016,2,22
353657,2017,2,28
353657,2018,0,27
353657,2019,0,24
353660,2012,0,108
353660,2013,4,104
353660,2014,0,72
353660,2015,0,77
353660,2016,2,90
353660,2017,2,81
353660,2018,0,88
353660,2019,0,74
353670,2012,16,590
353670,2013,9,644
353670,2014,13,667
353670,2015,17,621
353670,2016,7,558
353670,2017,12,531
353670,2018,18,579
353670,2019,8,547
353680,2012,0,55
353680,2013,5,69
353680,2014,4,63
353680,2015,2,59
353680,2016,2,69
353680,2017,0,68
353680,2018,0,78
353680,2019,0,80
353690,2012,2,23
353690,2013,0,29
353690,2014,1,17
353690,2015,0,16
353690,2016,0,19
353690,2017,0,14
353690,2018,4,31
353690,2019,0,18
353700,2012,5,197
353700,2013,4,188
353700,2014,1,221
353700,2015,3,241
353700,2016,2,203
353700,2017,1,216
353700,2018,6,191
353700,2019,5,209
353710,2012,10,443
353710,2013,10,520
353710,2014,9,507
353710,2015,17,506
353710,2016,13,456
353710,2017,4,481
353710,2018,10,477
353710,2019,13,488
353715,2012,0,32
353715,2013,0,23
353715,2014,0,26
353715,2015,0,26
353715,2016,0,23
353715,2017,2,34
353715,2018,0,33
353715,2019,0,31
353720,2012,2,131
353720,2013,0,125
353720,2014,9,120
353720,2015,6,114
353720,2016,10,125
353720,2017,3,118
353720,2018,2,137
353720,2019,0,108
353730,2012,26,751
353730,2013,13,745
353730,2014,23,767
353730,2015,16,820
353730,2016,32,782
353730,2017,26,835
353730,2018,17,758
353730,2019,30,760
353740,2012,4,321
353740,2013,4,334
353740,2014,3,322
353740,2015,0,299
353740,2016,3,284
353740,2017,2,261
353740,2018,2,297
353740,2019,14,255
353750,2012,3,97
353750,2013,2,69
353750,2014,4,96
353750,2015,4,123
353750,2016,4,119
353750,2017,4,105
353750,2018,6,113
353750,2019,2,95
353760,2012,26,980
353760,2013,14,976
353760,2014,25,1037
353760,2015,30,1011
353760,2016,15,961
353760,2017,13,927
353760,2018,13,946
353760,2019,29,941
353770,2012,0,58
353770,2013,3,77
353770,2014,1,61
353770,2015,0,58
353770,2016,0,65
353770,2017,0,63
353770,2018,2,66
353770,2019,2,59
353780,2012,16,718
353780,2013,5,674
353780,2014,11,719
353780,2015,13,774
353780,2016,12,696
353780,2017,24,731
353780,2018,7,704
353780,2019,19,685
353790,2012,10,432
353790,2013,6,376
353790,2014,7,445
353790,2015,14,422
353790,2016,6,386
353790,2017,8,388
353790,2018,12,385
353790,2019,3,414
353800,2012,54,2276
353800,2013,64,2268
353800,2014,41,2417
353800,2015,35,2331
353800,2016,74,2162
353800,2017,48,2240
353800,2018,56,2336
353800,2019,86,2300
353810,2012,0,141
353810,2013,4,162
353810,2014,8,192
353810,2015,4,146
353810,2016,0,151
353810,2017,4,159
353810,2018,3,137
353810,2019,2,130
353820,2012,2,133
353820,2013,6,159
353820,2014,3,156
353820,2015,7,168
353820,2016,2,142
353820,2017,0,150
353820,2018,8,154
353820,2019,0,172
353830,2012,0,37
353830,2013,3,41
353830,2014,0,36
353830,2015,2,32
353830,2016,0,19
353830,2017,2,26
353830,2018,2,30
353830,2019,2,28
353850,2012,4,139
353850,2013,2,145
353850,2014,4,169
353850,2015,2,160
353850,2016,2,148
353850,2017,5,154
353850,2018,8,139
353850,2019,2,130
353860,2012,8,357
353860,2013,10,326
353860,2014,6,300
353860,2015,4,347
353860,2016,6,308
353860,2017,2,365
353860,2018,8,349
353860,2019,2,322
353870,2012,100,5104
353870,2013,116,5278
353870,2014,152,5412
353870,2015,144,5411
353870,2016,105,5028
353870,2017,138,5234
353870,2018,120,5067
353870,2019,113,4928
353880,2012,5,390
353880,2013,8,352
353880,2014,11,395
353880,2015,6,395
353880,2016,8,374
353880,2017,8,384
353880,2018,8,346
353880,2019,12,347
353890,2012,2,223
353890,2013,2,243
353890,2014,4,239
353890,2015,8,237
353890,2016,4,220
353890,2017,8,273
353890,2018,10,210
353890,2019,10,244
353900,2012,2,102
353900,2013,0,104
353900,2014,6,123
353900,2015,1,129
353900,2016,0,107
353900,2017,9,129
353900,2018,3,128
353900,2019,2,139
353910,2012,9,233
353910,2013,4,244
353910,2014,4,255
353910,2015,7,267
353910,2016,2,257
353910,2017,4,265
353910,2018,8,273
353910,2019,8,258
353920,2012,10,300
353920,2013,3,323
353920,2014,10,303
353920,2015,6,316
353920,2016,8,327
353920,2017,6,336
353920,2018,14,310
353920,2019,11,323
353930,2012,10,847
353930,2013,8,857
353930,2014,18,865
353930,2015,25,903
353930,2016,19,896
353930,2017,25,877
353930,2018,12,888
353930,2019,21,868
353940,2012,8,175
353940,2013,2,186
353940,2014,3,169
353940,2015,4,154
353940,2016,8,177
353940,2017,7,193
353940,2018,6,173
353940,2019,6,166
353950,2012,12,491
353950,2013,7,493
353950,2014,16,497
353950,2015,14,490
353950,2016,10,447
353950,2017,12,475
353950,2018,17,504
353950,2019,8,471
353960,2012,0,64
353960,2013,0,62
353960,2014,2,79
353960,2015,2,59
353960,2016,2,73
353960,2017,4,89
353960,2018,0,76
353960,2019,0,51
353970,2012,2,53
353970,2013,0,34
353970,2014,0,51
353970,2015,0,38
353970,2016,0,38
353970,2017,2,46
353970,2018,2,46
353970,2019,0,33
353980,2012,43,1726
353980,2013,41,1694
353980,2014,44,1746
353980,2015,36,1637
353980,2016,39,1574
353980,2017,41,1594
353980,2018,35,1588
353980,2019,44,1456
353990,2012,2,61
353990,2013,2,66
353990,2014,4,69
353990,2015,4,70
353990,2016,0,56
353990,2017,0,63
353990,2018,2,75
353990,2019,4,66
354000,2012,7,252
354000,2013,6,262
354000,2014,11,255
354000,2015,6,256
354000,2016,6,256
354000,2017,8,260
354000,2018,4,233
354000,2019,8,224
354010,2012,0,37
354010,2013,2,28
354010,2014,2,35
354010,2015,0,35
354010,2016,0,30
354010,2017,1,31
354010,2018,0,37
354010,2019,0,28
354020,2012,6,566
354020,2013,10,545
354020,2014,15,592
354020,2015,22,596
354020,2016,19,526
354020,2017,7,560
354020,2018,22,575
354020,2019,11,520
354025,2012,0,58
354025,2013,2,55
354025,2014,0,66
354025,2015,0,61
354025,2016,0,37
354025,2017,0,56
354025,2018,2,59
354025,2019,0,52
354030,2012,0,40
354030,2013,0,34
