CODMUNRES,ano_nasc,Qtd_Robson,Qtd_Total
150120,2012,62,538
150120,2013,0,532
150120,2014,72,578
150120,2015,82,575
150120,2016,74,567
150120,2017,95,630
150120,2018,87,580
150120,2019,102,501
150125,2012,8,42
150125,2013,0,43
150125,2014,10,48
150125,2015,11,45
150125,2016,8,37
150125,2017,13,49
150125,2018,18,49
150125,2019,11,46
150130,2012,338,2053
150130,2013,0,1998
150130,2014,412,2105
150130,2015,416,2098
150130,2016,459,2148
150130,2017,525,2154
150130,2018,524,2274
150130,2019,500,2294
150140,2012,4332,21371
150140,2013,0,21884
150140,2014,4814,21530
150140,2015,4903,21250
150140,2016,4317,19250
150140,2017,4371,19409
150140,2018,4406,19348
150140,2019,4249,18587
150145,2012,11,243
150145,2013,0,269
150145,2014,15,240
150145,2015,25,273
150145,2016,28,241
150145,2017,33,272
150145,2018,41,296
150145,2019,31,314
150150,2012,177,1082
150150,2013,0,1010
150150,2014,178,1079
150150,2015,201,1008
150150,2016,158,950
150150,2017,192,1041
150150,2018,179,1037
150150,2019,178,999
150157,2012,26,229
150157,2013,0,230
150157,2014,29,203
150157,2015,45,253
150157,2016,42,248
150157,2017,36,225
150157,2018,48,277
150157,2019,47,292
150160,2012,27,217
150160,2013,0,195
150160,2014,31,215
150160,2015,40,212
150160,2016,38,182
150160,2017,26,184
150160,2018,42,188
150160,2019,43,210
150170,2012,157,2148
150170,2013,0,2191
150170,2014,201,2352
150170,2015,233,2192
150170,2016,235,2126
150170,2017,254,2099
150170,2018,322,2203
150170,2019,288,2127
150172,2012,3,279
150172,2013,0,269
150172,2014,53,290
150172,2015,29,255
150172,2016,40,272
150172,2017,64,333
150172,2018,70,351
150172,2019,79,325
150175,2012,13,97
150175,2013,0,95
150175,2014,8,92
150175,2015,15,103
150175,2016,11,79
150175,2017,12,93
150175,2018,9,92
150175,2019,12,100
150178,2012,119,799
150178,2013,0,786
150178,2014,90,851
150178,2015,109,832
150178,2016,114,766
150178,2017,137,785
150178,2018,168,790
150178,2019,153,765
150180,2012,133,2383
150180,2013,0,2660
150180,2014,161,2774
150180,2015,182,2588
150180,2016,192,2541
150180,2017,224,2723
150180,2018,228,2849
150180,2019,249,2772
150190,2012,42,508
150190,2013,0,498
150190,2014,67,501
150190,2015,53,482
150190,2016,63,504
150190,2017,67,473
150190,2018,53,474
150190,2019,67,463
150195,2012,34,356
150195,2013,0,323
150195,2014,27,313
150195,2015,35,304
150195,2016,44,344
150195,2017,25,311
150195,2018,32,306
150195,2019,43,309
150200,2012,17,236
150200,2013,0,268
150200,2014,19,301
150200,2015,33,319
150200,2016,37,339
150200,2017,36,330
150200,2018,49,350
150200,2019,42,343
150210,2012,296,2478
150210,2013,0,2469
150210,2014,345,2511
150210,2015,378,2445
150210,2016,395,2406
150210,2017,379,2417
150210,2018,438,2678
150210,2019,449,2488
150215,2012,81,875
150215,2013,0,954
150215,2014,91,1124
150215,2015,248,1332
150215,2016,316,1380
150215,2017,341,1234
150215,2018,364,1232
150215,2019,373,1174
150220,2012,158,1087
150220,2013,0,1189
150220,2014,195,1095
150220,2015,217,1138
150220,2016,194,1050
150220,2017,154,1040
150220,2018,183,1046
150220,2019,202,1059
150230,2012,123,827
150230,2013,0,839
150230,2014,147,852
150230,2015,185,859
150230,2016,168,807
150230,2017,199,815
150230,2018,205,941
150230,2019,209,946
150240,2012,449,3169
150240,2013,0,3161
150240,2014,517,3218
150240,2015,578,3300
150240,2016,648,3129
150240,2017,713,3196
150240,2018,890,3305
150240,2019,1016,3347
150250,2012,21,283
150250,2013,0,281
150250,2014,17,342
150250,2015,20,355
150250,2016,35,370
150250,2017,18,372
150250,2018,42,419
150250,2019,20,342
150260,2012,19,151
150260,2013,0,155
150260,2014,22,182
150260,2015,22,184
150260,2016,33,199
150260,2017,26,164
150260,2018,25,184
150260,2019,21,157
150270,2012,137,756
150270,2013,0,745
150270,2014,144,805
150270,2015,171,787
150270,2016,158,758
150270,2017,181,777
150270,2018,198,791
150270,2019,178,707
150275,2012,39,498
150275,2013,0,559
150275,2014,74,505
150275,2015,65,536
150275,2016,86,500
150275,2017,72,498
150275,2018,76,562
150275,2019,82,546
150276,2012,31,147
150276,2013,0,129
150276,2014,29,137
150276,2015,28,138
150276,2016,35,158
150276,2017,36,166
150276,2018,50,180
150276,2019,65,200
150277,2012,53,443
150277,2013,0,415
150277,2014,55,399
150277,2015,53,400
150277,2016,63,328
150277,2017,54,290
150277,2018,62,308
150277,2019,64,312
150280,2012,46,631
150280,2013,0,621
150280,2014,28,645
150280,2015,49,681
150280,2016,62,698
150280,2017,86,733
150280,2018,76,748
150280,2019,96,699
150285,2012,7,208
150285,2013,0,220
150285,2014,7,247
150285,2015,8,208
150285,2016,10,208
150285,2017,12,192
150285,2018,20,238
150285,2019,18,239
150290,2012,42,498
150290,2013,0,472
150290,2014,64,530
150290,2015,63,526
150290,2016,105,527
150290,2017,67,491
150290,2018,92,555
150290,2019,80,548
150293,2012,82,700
150293,2013,0,678
150293,2014,132,705
150293,2015,143,762
150293,2016,124,692
150293,2017,132,692
150293,2018,128,647
150293,2019,139,596
150295,2012,70,513
150295,2013,0,506
150295,2014,82,547
150295,2015,67,504
150295,2016,73,409
150295,2017,61,413
150295,2018,77,530
150295,2019,80,483
150300,2012,14,147
150300,2013,0,138
150300,2014,19,174
150300,2015,20,124
150300,2016,20,121
150300,2017,28,153
150300,2018,22,142
150300,2019,23,124
150304,2012,29,298
150304,2013,0,277
150304,2014,71,296
150304,2015,59,327
150304,2016,50,327
150304,2017,50,337
150304,2018,81,376
150304,2019,78,346
150307,2012,38,431
150307,2013,0,505
150307,2014,60,508
150307,2015,63,431
150307,2016,59,411
150307,2017,84,411
150307,2018,82,423
150307,2019,115,487
150309,2012,123,721
150309,2013,0,662
150309,2014,98,536
150309,2015,107,524
150309,2016,110,463
150309,2017,130,545
150309,2018,153,575
150309,2019,169,558
150310,2012,46,647
150310,2013,0,626
150310,2014,68,730
150310,2015,58,691
150310,2016,68,736
150310,2017,67,756
150310,2018,72,764
150310,2019,79,774
150320,2012,58,586
150320,2013,0,621
150320,2014,48,610
150320,2015,63,567
150320,2016,90,550
150320,2017,112,564
150320,2018,121,578
150320,2019,134,557
150330,2012,185,1156
150330,2013,0,1155
150330,2014,200,1166
150330,2015,242,1114
150330,2016,178,1055
150330,2017,210,1047
150330,2018,219,1079
150330,2019,261,1144
150340,2012,19,167
150340,2013,0,183
150340,2014,16,166
150340,2015,25,177
150340,2016,25,162
150340,2017,34,175
150340,2018,45,185
150340,2019,33,162
150345,2012,60,569
150345,2013,0,590
150345,2014,64,576
150345,2015,75,576
150345,2016,67,596
150345,2017,73,594
150345,2018,88,626
150345,2019,113,642
150350,2012,46,480
150350,2013,0,464
150350,2014,67,462
150350,2015,59,462
150350,2016,72,437
150350,2017,64,420
150350,2018,68,434
150350,2019,94,456
150360,2012,245,2095
150360,2013,0,1615
150360,2014,260,2167
150360,2015,283,1950
150360,2016,336,2003
150360,2017,391,2377
150360,2018,431,2291
150360,2019,452,2359
150370,2012,105,898
150370,2013,0,884
150370,2014,156,866
150370,2015,122,899
150370,2016,135,840
150370,2017,131,781
150370,2018,146,844
150370,2019,138,846
150375,2012,27,521
150375,2013,0,485
150375,2014,37,567
150375,2015,38,614
150375,2016,24,587
150375,2017,46,619
150375,2018,43,602
150375,2019,45,588
150380,2012,145,904
150380,2013,0,873
150380,2014,173,919
150380,2015,181,882
150380,2016,180,794
150380,2017,197,737
150380,2018,183,751
150380,2019,167,715
150390,2012,74,966
150390,2013,0,1016
150390,2014,85,1073
150390,2015,100,1063
150390,2016,130,1140
150390,2017,90,1042
150390,2018,122,1091
150390,2019,120,1126
150400,2012,58,494
150400,2013,0,483
150400,2014,62,444
150400,2015,57,445
150400,2016,83,456
150400,2017,65,402
150400,2018,69,443
150400,2019,77,469
150405,2012,84,625
150405,2013,0,617
150405,2014,86,621
150405,2015,108,635
150405,2016,96,591
150405,2017,114,559
150405,2018,123,648
150405,2019,132,564
150410,2012,8,127
150410,2013,0,104
150410,2014,21,117
150410,2015,13,112
150410,2016,14,97
150410,2017,17,90
150410,2018,25,93
150410,2019,16,117
150420,2012,234,4812
150420,2013,0,4965
150420,2014,489,5128
150420,2015,432,5173
150420,2016,403,4751
150420,2017,400,4764
150420,2018,491,4943
150420,2019,495,4822
150430,2012,25,392
150430,2013,0,441
150430,2014,53,421
150430,2015,35,427
150430,2016,34,383
150430,2017,61,362
150430,2018,73,384
150430,2019,50,350
150440,2012,23,333
150440,2013,0,323
150440,2014,51,369
150440,2015,49,330
150440,2016,46,329
150440,2017,58,324
150440,2018,58,292
150440,2019,57,304
150442,2012,293,1665
150442,2013,0,1777
150442,2014,389,1853
150442,2015,403,1863
150442,2016,355,1794
150442,2017,343,1794
150442,2018,297,1714
150442,2019,378,1813
150445,2012,41,459
150445,2013,0,477
150445,2014,70,432
150445,2015,89,430
150445,2016,75,432
150445,2017,86,463
150445,2018,77,422
150445,2019,96,491
150450,2012,17,586
150450,2013,0,473
150450,2014,21,602
150450,2015,24,596
150450,2016,23,537
150450,2017,34,562
150450,2018,30,631
150450,2019,50,642
150460,2012,46,469
150460,2013,0,518
150460,2014,37,516
150460,2015,62,482
150460,2016,45,506
150460,2017,57,485
150460,2018,67,464
150460,2019,76,460
150470,2012,150,1174
150470,2013,0,1191
150470,2014,161,1217
150470,2015,165,1249
150470,2016,193,1204
150470,2017,226,1229
150470,2018,218,1312
150470,2019,212,1305
150475,2013,0,1
150475,2014,15,168
150475,2015,14,150
150475,2016,28,225
150475,2017,31,229
150475,2018,31,289
150475,2019,50,335
150480,2012,96,1044
150480,2013,0,1072
150480,2014,120,1094
150480,2015,134,1151
150480,2016,138,1138
150480,2017,135,1107
150480,2018,117,1032
150480,2019,137,1050
150490,2012,75,525
150490,2013,0,564
150490,2014,91,610
150490,2015,101,601
150490,2016,98,605
150490,2017,110,572
150490,2018,99,578
150490,2019,123,616
150495,2012,35,408
150495,2013,0,377
150495,2014,43,401
150495,2015,66,449
150495,2016,67,445
150495,2017,43,386
150495,2018,59,406
150495,2019,72,347
150497,2012,20,194
150497,2013,0,210
150497,2014,31,215
150497,2015,26,199
150497,2016,23,217
150497,2017,16,218
150497,2018,19,223
150497,2019,22,229
150500,2012,19,142
150500,2013,0,124
150500,2014,26,171
150500,2015,27,153
150500,2016,25,165
150500,2017,27,161
150500,2018,27,134
150500,2019,27,131
150503,2012,78,481
150503,2013,0,510
150503,2014,101,577
150503,2015,131,620
150503,2016,119,553
150503,2017,146,621
150503,2018,156,631
150503,2019,156,585
150506,2012,224,1259
150506,2013,0,1209
150506,2014,218,1260
150506,2015,293,1334
150506,2016,287,1211
150506,2017,273,1252
150506,2018,308,1240
150506,2019,287,1193
150510,2012,47,1001
150510,2013,0,991
150510,2014,67,1048
150510,2015,58,983
150510,2016,53,985
150510,2017,71,1019
150510,2018,82,1019
150510,2019,78,1092
150520,2012,45,716
150520,2013,0,751
150520,2014,49,702
150520,2015,55,731
150520,2016,55,649
150520,2017,63,691
150520,2018,71,726
150520,2019,56,673
150530,2012,110,1283
150530,2013,0,1336
150530,2014,139,1482
150530,2015,117,1397
150530,2016,173,1399
150530,2017,123,1403
150530,2018,185,1547
150530,2019,189,1550
150540,2012,25,251
150540,2013,0,288
150540,2014,38,268
150540,2015,44,322
150540,2016,62,281
150540,2017,43,300
150540,2018,51,322
150540,2019,55,310
150543,2012,123,596
150543,2013,0,663
150543,2014,301,668
150543,2015,220,638
150543,2016,224,630
150543,2017,289,675
150543,2018,309,725
150543,2019,199,707
150548,2012,45,681
150548,2013,0,655
150548,2014,92,625
150548,2015,122,686
150548,2016,140,752
150548,2017,170,764
150548,2018,160,744
150548,2019,188,776
150549,2012,14,116
150549,2013,0,122
150549,2014,17,100
150549,2015,14,106
150549,2016,12,89
150549,2017,16,97
150549,2018,11,110
150549,2019,17,105
150550,2012,356,2093
150550,2013,0,2003
150550,2014,246,2069
150550,2015,31,2033
150550,2016,19,2001
150550,2017,29,1977
150550,2018,17,2148
150550,2019,26,2065
150553,2012,868,4513
150553,2013,0,5157
150553,2014,988,5360
150553,2015,1073,5019
150553,2016,956,4644
150553,2017,1064,4582
150553,2018,1187,4810
150553,2019,1245,4577
150555,2012,31,127
150555,2013,0,130
150555,2014,38,137
150555,2015,33,142
150555,2016,42,121
150555,2017,38,116
150555,2018,31,127
150555,2019,36,120
150560,2012,9,109
150560,2013,0,97
150560,2014,20,119
150560,2015,15,98
150560,2016,12,103
150560,2017,13,114
150560,2018,21,103
150560,2019,13,95
150563,2012,26,174
150563,2013,0,142
150563,2014,19,154
150563,2015,21,148
150563,2016,15,141
150563,2017,27,182
150563,2018,26,176
150563,2019,34,165
150565,2012,28,246
150565,2013,0,229
150565,2014,31,299
150565,2015,39,273
150565,2016,45,285
150565,2017,92,291
150565,2018,55,321
150565,2019,61,282
150570,2012,22,295
150570,2013,0,330
150570,2014,51,332
150570,2015,56,345
150570,2016,71,352
150570,2017,53,348
150570,2018,45,351
150570,2019,59,364
150580,2012,45,1170
150580,2013,0,1279
150580,2014,52,1480
150580,2015,68,1596
150580,2016,58,1461
150580,2017,81,1489
150580,2018,110,1678
150580,2019,137,1569
150590,2012,44,670
150590,2013,0,732
150590,2014,85,675
150590,2015,88,711
150590,2016,125,743
150590,2017,121,701
150590,2018,191,755
150590,2019,138,768
150600,2012,56,734
150600,2013,0,678
150600,2014,44,655
150600,2015,65,666
150600,2016,70,722
150600,2017,78,777
150600,2018,87,703
150600,2019,91,755
150610,2012,19,176
150610,2013,0,162
150610,2014,24,193
150610,2015,23,185
150610,2016,11,172
150610,2017,27,171
150610,2018,20,200
150610,2019,31,191
150611,2012,15,185
150611,2013,0,180
150611,2014,24,173
150611,2015,14,158
150611,2016,27,168
150611,2017,22,169
150611,2018,24,160
150611,2019,27,162
150613,2012,417,1609
150613,2013,0,1641
150613,2014,462,1651
150613,2015,452,1701
150613,2016,512,1627
150613,2017,519,1743
150613,2018,604,1756
150613,2019,589,1725
150616,2012,74,327
150616,2013,0,276
150616,2014,79,308
150616,2015,24,311
150616,2016,19,274
150616,2017,18,273
150616,2018,105,308
150616,2019,90,281
150618,2012,128,752
150618,2013,0,686
150618,2014,113,672
150618,2015,136,729
150618,2016,114,676
150618,2017,99,608
150618,2018,118,610
150618,2019,108,529
150619,2012,39,390
150619,2013,0,330
150619,2014,40,373
150619,2015,35,383
150619,2016,53,369
150619,2017,72,411
150619,2018,74,413
150619,2019,62,407
150620,2012,69,665
150620,2013,0,684
150620,2014,65,736
150620,2015,70,632
150620,2016,119,655
150620,2017,98,607
150620,2018,117,676
150620,2019,132,680
150630,2012,35,366
150630,2013,0,352
150630,2014,50,349
150630,2015,54,377
150630,2016,59,381
150630,2017,68,378
150630,2018,52,362
150630,2019,58,337
150635,2012,60,306
150635,2013,0,324
150635,2014,70,341
150635,2015,62,285
150635,2016,56,354
150635,2017,64,345
150635,2018,44,326
150635,2019,45,330
150640,2012,1,66
150640,2013,0,101
150640,2014,7,88
150640,2015,6,103
150640,2016,5,78
150640,2017,12,89
150640,2018,2,81
150640,2019,10,110
150650,2012,163,961
150650,2013,0,1000
150650,2014,174,978
150650,2015,212,1044
150650,2016,209,996
150650,2017,239,960
150650,2018,238,1019
150650,2019,238,996
150655,2012,48,375
150655,2013,0,341
150655,2014,49,338
150655,2015,52,345
150655,2016,52,376
150655,2017,46,344
150655,2018,57,305
150655,2019,57,306
150658,2012,36,182
150658,2013,0,168
150658,2014,34,181
150658,2015,46,197
150658,2016,33,143
150658,2017,38,143
150658,2018,37,181
150658,2019,53,215
150660,2012,48,376
150660,2013,0,385
150660,2014,55,373
150660,2015,54,367
150660,2016,77,372
150660,2017,101,428
150660,2018,93,399
150660,2019,114,455
150670,2012,103,587
150670,2013,0,536
150670,2014,115,570
150670,2015,103,584
150670,2016,116,572
150670,2017,126,569
150670,2018,131,605
150670,2019,126,602
150680,2012,473,6489
150680,2013,0,6334
150680,2014,659,6595
150680,2015,623,6756
150680,2016,651,6491
150680,2017,701,6777
150680,2018,777,6703
150680,2019,886,6659
150690,2012,7,102
150690,2013,0,90
150690,2014,10,112
150690,2015,10,83
150690,2016,13,105
150690,2017,13,107
150690,2018,7,87
150690,2019,16,95
150700,2012,80,494
150700,2013,0,490
150700,2014,68,477
150700,2015,97,509
150700,2016,82,444
150700,2017,82,483
150700,2018,96,501
150700,2019,108,512
150710,2012,25,251
150710,2013,0,223
150710,2014,38,222
150710,2015,38,233
150710,2016,42,226
150710,2017,36,215
150710,2018,33,227
150710,2019,32,224
150715,2012,24,371
150715,2013,0,368
150715,2014,29,370
150715,2015,27,382
150715,2016,24,339
150715,2017,25,345
150715,2018,42,422
150715,2019,35,352
150720,2012,61,643
150720,2013,0,623
150720,2014,73,579
150720,2015,78,493
150720,2016,91,511
150720,2017,94,525
150720,2018,91,470
150720,2019,77,465
150730,2012,172,993
150730,2013,0,891
150730,2014,175,915
150730,2015,166,1014
150730,2016,159,1046
150730,2017,201,1071
150730,2018,264,1159
150730,2019,281,1075
150740,2012,25,209
150740,2013,0,231
150740,2014,20,223
150740,2015,31,196
150740,2016,55,227
150740,2017,39,206
150740,2018,59,242
150740,2019,63,235
150745,2012,57,515
150745,2013,0,492
150745,2014,55,436
150745,2015,63,497
150745,2016,82,463
150745,2017,86,494
150745,2018,125,536
150745,2019,91,436
150746,2012,9,81
150746,2013,0,72
150746,2014,9,82
150746,2015,15,83
150746,2016,9,81
150746,2017,20,87
150746,2018,15,97
150746,2019,18,85
150747,2012,33,345
150747,2013,0,365
150747,2014,26,336
150747,2015,49,335
150747,2016,50,340
150747,2017,42,309
150747,2018,42,306
150747,2019,46,307
150750,2012,9,198
150750,2013,0,171
150750,2014,17,165
150750,2015,19,226
150750,2016,12,216
150750,2017,12,170
150750,2018,21,240
150750,2019,12,185
150760,2012,128,980
150760,2013,0,956
150760,2014,158,1006
150760,2015,187,973
150760,2016,161,932
150760,2017,184,957
150760,2018,205,942
150760,2019,228,926
150770,2012,46,465
150770,2013,0,499
150770,2014,81,531
150770,2015,67,553
150770,2016,92,551
150770,2017,103,520
150770,2018,106,517
150770,2019,99,526
150775,2012,11,70
150775,2013,0,94
150775,2014,15,82
150775,2015,13,93
150775,2016,24,86
150775,2017,22,95
150775,2018,36,119
150775,2019,26,93
150780,2012,34,323
150780,2013,0,290
150780,2014,41,271
150780,2015,41,302
150780,2016,35,257
150780,2017,53,297
150780,2018,60,293
150780,2019,63,305
150790,2012,54,460
150790,2013,0,393
150790,2014,63,428
150790,2015,60,432
150790,2016,55,382
150790,2017,61,382
150790,2018,77,395
150790,2019,84,386
150795,2012,190,1440
150795,2013,0,1519
150795,2014,243,1537
150795,2015,314,1688
150795,2016,298,1562
150795,2017,306,1472
150795,2018,309,1462
150795,2019,295,1453
150796,2012,32,196
150796,2013,0,180
150796,2014,28,176
150796,2015,31,207
150796,2016,39,174
150796,2017,44,206
150796,2018,46,175
150796,2019,38,182
150797,2012,48,255
150797,2013,0,289
150797,2014,52,314
150797,2015,47,267
150797,2016,52,273
150797,2017,50,283
150797,2018,59,346
150797,2019,64,311
150800,2012,129,1375
150800,2013,0,1459
150800,2014,203,1415
150800,2015,166,1470
150800,2016,80,1518
150800,2017,125,1489
150800,2018,275,1488
150800,2019,296,1515
150803,2012,53,602
150803,2013,0,578
150803,2014,52,567
150803,2015,58,565
150803,2016,76,537
150803,2017,65,566
150803,2018,75,503
150803,2019,68,479
150805,2012,30,209
150805,2013,0,212
150805,2014,27,223
150805,2015,34,209
150805,2016,36,227
150805,2017,46,221
150805,2018,46,262
150805,2019,64,275
150808,2012,72,745
150808,2013,0,689
150808,2014,201,662
150808,2015,91,704
150808,2016,131,631
150808,2017,149,702
150808,2018,165,762
150808,2019,163,733
150810,2012,311,2047
150810,2013,0,2209
150810,2014,255,2166
150810,2015,289,2131
150810,2016,374,2119
150810,2017,478,2053
150810,2018,452,1900
150810,2019,488,1790
150812,2012,84,469
150812,2013,0,474
