CODMUNRES,ano_nasc,Qtd_Maior35,Qtd_Total
420340,2013,20,109
420340,2014,10,89
420340,2015,7,70
420340,2016,11,89
420340,2017,13,115
420340,2018,9,95
420340,2019,9,79
420350,2012,13,136
420350,2013,21,139
420350,2014,23,146
420350,2015,14,163
420350,2016,22,158
420350,2017,12,140
420350,2018,16,152
420350,2019,31,144
420360,2012,52,470
420360,2013,54,482
420360,2014,62,543
420360,2015,65,502
420360,2016,60,550
420360,2017,64,510
420360,2018,79,578
420360,2019,80,556
420370,2012,10,126
420370,2013,16,141
420370,2014,15,140
420370,2015,13,117
420370,2016,14,121
420370,2017,13,118
420370,2018,17,149
420370,2019,25,160
420380,2012,99,802
420380,2013,114,824
420380,2014,111,802
420380,2015,115,882
420380,2016,111,846
420380,2017,118,793
420380,2018,125,842
420380,2019,132,814
420390,2012,31,296
420390,2013,49,325
420390,2014,46,280
420390,2015,43,306
420390,2016,41,318
420390,2017,52,325
420390,2018,55,333
420390,2019,62,309
420395,2012,25,299
420395,2013,43,319
420395,2014,43,310
420395,2015,41,354
420395,2016,49,338
420395,2017,40,327
420395,2018,40,310
420395,2019,58,347
420400,2012,15,140
420400,2013,12,136
420400,2014,13,124
420400,2015,17,134
420400,2016,15,143
420400,2017,25,187
420400,2018,23,161
420400,2019,19,187
420410,2012,4,46
420410,2013,7,48
420410,2014,9,58
420410,2015,8,70
420410,2016,9,55
420410,2017,6,57
420410,2018,9,47
420410,2019,12,64
420415,2012,3,36
420415,2013,2,31
420415,2014,2,23
420415,2015,5,35
420415,2016,2,35
420415,2017,5,31
420415,2018,8,29
420415,2019,4,30
420417,2012,9,41
420417,2013,3,35
420417,2014,11,48
420417,2015,6,49
420417,2016,7,30
420417,2017,11,36
420417,2018,6,35
420417,2019,7,40
420419,2012,4,37
420419,2013,8,44
420419,2014,6,28
420419,2015,6,41
420419,2016,4,49
420419,2017,5,43
420419,2018,5,35
420419,2019,5,44
420420,2012,455,3006
420420,2013,418,3183
420420,2014,474,3273
420420,2015,522,3449
420420,2016,507,3314
420420,2017,544,3516
420420,2018,630,3626
420420,2019,646,3657
420425,2012,23,182
420425,2013,23,196
420425,2014,30,216
420425,2015,37,212
420425,2016,28,195
420425,2017,36,202
420425,2018,45,212
420425,2019,36,193
420430,2012,132,917
420430,2013,133,889
420430,2014,149,1009
420430,2015,177,1055
420430,2016,203,1035
420430,2017,213,1130
420430,2018,223,1063
420430,2019,238,1111
420435,2012,2,38
420435,2013,7,42
420435,2014,6,50
420435,2015,2,41
420435,2016,6,54
420435,2017,6,67
420435,2018,10,68
420435,2019,9,61
420440,2012,11,96
420440,2013,15,102
420440,2014,16,112
420440,2015,15,97
420440,2016,17,114
420440,2017,16,109
420440,2018,16,119
420440,2019,11,137
420445,2012,2,21
420445,2013,1,15
420445,2014,2,26
420445,2015,3,15
420445,2016,4,30
420445,2017,7,34
420445,2018,3,20
420445,2019,5,17
420450,2012,24,178
420450,2013,19,167
420450,2014,23,175
420450,2015,36,215
420450,2016,37,212
420450,2017,34,182
420450,2018,25,192
420450,2019,27,177
420455,2012,18,199
420455,2013,22,216
420455,2014,16,223
420455,2015,19,196
420455,2016,29,214
420455,2017,27,217
420455,2018,22,229
420455,2019,29,237
420460,2012,340,2731
420460,2013,336,2812
420460,2014,381,2868
420460,2015,459,2925
420460,2016,417,2841
420460,2017,509,2871
420460,2018,515,2839
420460,2019,554,2728
420470,2012,10,94
420470,2013,14,138
420470,2014,19,144
420470,2015,25,138
420470,2016,14,131
420470,2017,19,131
420470,2018,15,123
420470,2019,14,130
420475,2012,0,23
420475,2013,2,17
420475,2014,2,21
420475,2015,1,24
420475,2016,4,18
420475,2017,3,17
420475,2018,1,24
420475,2019,3,27
420480,2012,77,617
420480,2013,60,624
420480,2014,77,660
420480,2015,70,632
420480,2016,65,659
420480,2017,76,618
420480,2018,83,687
420480,2019,100,646
420490,2012,8,71
420490,2013,11,84
420490,2014,12,94
420490,2015,17,94
420490,2016,16,81
420490,2017,16,101
420490,2018,21,111
420490,2019,19,96
420500,2012,34,244
420500,2013,25,241
420500,2014,34,259
420500,2015,23,251
420500,2016,39,240
420500,2017,24,211
420500,2018,33,250
420500,2019,44,240
420510,2012,12,48
420510,2013,1,42
420510,2014,3,39
420510,2015,5,58
420510,2016,9,52
420510,2017,6,55
420510,2018,12,61
420510,2019,8,65
420515,2012,2,49
420515,2013,2,36
420515,2014,3,42
420515,2015,5,28
420515,2016,7,32
420515,2017,5,31
420515,2018,2,42
420515,2019,4,39
420517,2012,7,52
420517,2013,4,51
420517,2014,6,63
420517,2015,5,55
420517,2016,7,50
420517,2017,4,61
420517,2018,8,55
420517,2019,5,58
420519,2012,2,37
420519,2013,3,33
420519,2014,1,32
420519,2015,4,27
420519,2016,5,39
420519,2017,9,41
420519,2018,6,32
420519,2019,6,34
420520,2012,5,50
420520,2013,4,43
420520,2014,7,65
420520,2015,8,57
420520,2016,12,48
420520,2017,14,68
420520,2018,7,56
420520,2019,15,66
420530,2012,20,136
420530,2013,25,167
420530,2014,11,140
420530,2015,16,130
420530,2016,19,146
420530,2017,17,164
420530,2018,19,165
420530,2019,20,161
420535,2012,1,12
420535,2013,6,20
420535,2014,4,22
420535,2015,2,16
420535,2016,3,22
420535,2017,4,15
420535,2018,3,26
420535,2019,4,23
420540,2012,940,5495
420540,2013,1058,5630
420540,2014,1182,5813
420540,2015,1283,6135
420540,2016,1376,6235
420540,2017,1481,6355
420540,2018,1628,6368
420540,2019,1624,6134
420543,2012,4,25
420543,2013,1,25
420543,2014,4,27
420543,2015,2,19
420543,2016,1,24
420543,2017,3,39
420543,2018,2,40
420543,2019,3,25
420545,2012,24,346
420545,2013,43,348
420545,2014,38,411
420545,2015,45,386
420545,2016,45,409
420545,2017,65,435
420545,2018,76,454
420545,2019,57,446
420550,2012,67,549
420550,2013,67,530
420550,2014,68,562
420550,2015,82,587
420550,2016,65,570
420550,2017,54,516
420550,2018,61,538
420550,2019,74,521
420555,2012,0,24
420555,2013,5,37
420555,2014,2,26
420555,2015,4,32
420555,2016,4,26
420555,2017,4,23
420555,2018,3,25
420555,2019,1,22
420560,2012,5,50
420560,2013,5,45
420560,2014,3,44
420560,2015,4,36
420560,2016,2,41
420560,2017,12,51
420560,2018,7,48
420560,2019,5,32
420570,2012,42,251
420570,2013,55,252
420570,2014,41,255
420570,2015,47,258
420570,2016,59,280
420570,2017,69,317
420570,2018,64,308
420570,2019,78,320
420580,2012,21,253
420580,2013,25,279
420580,2014,30,314
420580,2015,32,267
420580,2016,29,263
420580,2017,33,293
420580,2018,38,305
420580,2019,32,281
420590,2012,88,765
420590,2013,118,800
420590,2014,85,823
420590,2015,126,901
420590,2016,117,829
420590,2017,154,906
420590,2018,155,935
420590,2019,163,995
420600,2012,20,166
420600,2013,21,139
420600,2014,19,163
420600,2015,35,159
420600,2016,23,174
420600,2017,22,176
420600,2018,38,209
420600,2019,27,162
420610,2012,6,73
420610,2013,10,70
420610,2014,11,85
420610,2015,9,80
420610,2016,12,73
420610,2017,11,70
420610,2018,10,85
420610,2019,12,84
420620,2012,18,145
420620,2013,18,127
420620,2014,17,122
420620,2015,14,125
420620,2016,22,143
420620,2017,16,128
420620,2018,25,141
420620,2019,21,140
420630,2012,26,247
420630,2013,41,250
420630,2014,31,267
420630,2015,35,250
420630,2016,29,285
420630,2017,49,302
420630,2018,53,322
420630,2019,58,335
420640,2012,11,115
420640,2013,10,85
420640,2014,13,108
420640,2015,23,112
420640,2016,12,85
420640,2017,18,123
420640,2018,35,116
420640,2019,28,138
420650,2012,73,629
420650,2013,77,638
420650,2014,65,539
420650,2015,77,630
420650,2016,88,572
420650,2017,93,646
420650,2018,99,598
420650,2019,101,602
420660,2012,8,70
420660,2013,10,59
420660,2014,5,45
420660,2015,4,58
420660,2016,5,57
420660,2017,4,57
420660,2018,10,59
420660,2019,13,62
420665,2012,5,65
420665,2013,10,77
420665,2014,6,91
420665,2015,8,89
420665,2016,6,97
420665,2017,14,118
420665,2018,11,108
420665,2019,18,106
420670,2012,29,275
420670,2013,25,273
420670,2014,34,303
420670,2015,51,298
420670,2016,42,309
420670,2017,45,320
420670,2018,51,335
420670,2019,42,322
420675,2012,1,18
420675,2013,3,26
420675,2014,4,20
420675,2015,4,20
420675,2016,2,23
420675,2017,8,24
420675,2018,0,16
420675,2019,4,15
420680,2012,4,39
420680,2013,6,32
420680,2014,3,26
420680,2015,5,39
420680,2016,7,37
420680,2017,5,28
420680,2018,9,51
420680,2019,5,26
420690,2012,29,256
420690,2013,32,252
420690,2014,38,266
420690,2015,24,240
420690,2016,30,256
420690,2017,26,243
420690,2018,51,290
420690,2019,43,226
420700,2012,91,842
420700,2013,83,703
420700,2014,94,708
420700,2015,104,795
420700,2016,112,770
420700,2017,102,747
420700,2018,137,836
420700,2019,126,755
420710,2012,11,166
420710,2013,14,166
420710,2014,16,181
420710,2015,21,197
420710,2016,18,180
420710,2017,19,168
420710,2018,23,183
420710,2019,32,194
420720,2012,12,95
420720,2013,17,118
420720,2014,20,109
420720,2015,17,109
420720,2016,22,110
420720,2017,21,111
420720,2018,14,105
420720,2019,19,106
420730,2012,76,525
420730,2013,67,512
420730,2014,71,504
420730,2015,80,523
420730,2016,102,640
420730,2017,108,657
420730,2018,120,665
420730,2019,125,640
420740,2012,9,65
420740,2013,10,69
420740,2014,7,75
420740,2015,11,100
420740,2016,14,75
420740,2017,12,81
420740,2018,10,69
420740,2019,20,97
420750,2012,92,808
420750,2013,85,797
420750,2014,100,823
420750,2015,84,822
420750,2016,111,864
420750,2017,154,967
420750,2018,146,901
420750,2019,149,910
420757,2012,4,27
420757,2013,6,31
420757,2014,1,17
420757,2015,4,26
420757,2016,4,28
420757,2017,3,47
420757,2018,3,19
420757,2019,10,43
420760,2012,8,54
420760,2013,4,44
420760,2014,7,50
420760,2015,9,40
420760,2016,3,51
420760,2017,8,49
420760,2018,8,60
420760,2019,11,52
420765,2012,14,87
420765,2013,10,84
420765,2014,19,119
420765,2015,13,89
420765,2016,16,90
420765,2017,12,108
420765,2018,16,106
420765,2019,22,120
420768,2012,7,120
420768,2013,14,129
420768,2014,20,118
420768,2015,19,188
420768,2016,14,165
420768,2017,12,179
420768,2018,25,153
420768,2019,9,130
420770,2012,15,79
420770,2013,22,108
420770,2014,19,94
420770,2015,13,114
420770,2016,11,72
420770,2017,17,112
420770,2018,11,86
420770,2019,14,96
420775,2012,1,39
420775,2013,5,39
420775,2014,6,31
420775,2015,8,41
420775,2016,7,43
420775,2017,12,49
420775,2018,6,47
420775,2019,8,37
420780,2012,14,112
420780,2013,15,124
420780,2014,10,128
420780,2015,12,148
420780,2016,11,98
420780,2017,11,117
420780,2018,15,133
420780,2019,19,154
420785,2012,2,21
420785,2013,2,30
420785,2014,3,22
420785,2015,5,22
420785,2016,3,22
420785,2017,5,28
420785,2018,4,21
420785,2019,6,32
420790,2012,18,112
420790,2013,15,134
420790,2014,16,138
420790,2015,12,135
420790,2016,19,116
420790,2017,15,145
420790,2018,17,138
420790,2019,22,143
420800,2012,8,73
420800,2013,7,58
420800,2014,12,58
420800,2015,8,70
420800,2016,11,60
420800,2017,6,51
420800,2018,11,55
420800,2019,17,88
420810,2012,37,267
420810,2013,37,283
420810,2014,33,291
420810,2015,46,315
420810,2016,52,312
420810,2017,35,293
420810,2018,36,280
420810,2019,36,296
420820,2012,338,3030
420820,2013,332,3028
420820,2014,419,3319
420820,2015,452,3571
420820,2016,501,3465
420820,2017,585,3599
420820,2018,651,3808
420820,2019,630,3667
420830,2012,80,671
420830,2013,90,700
420830,2014,90,751
420830,2015,105,834
420830,2016,138,828
420830,2017,146,872
420830,2018,152,890
420830,2019,174,926
420840,2012,33,214
420840,2013,28,179
420840,2014,23,179
420840,2015,39,219
420840,2016,33,208
420840,2017,23,210
420840,2018,42,218
420840,2019,38,220
420845,2012,23,205
420845,2013,20,200
420845,2014,26,244
420845,2015,35,290
420845,2016,32,255
420845,2017,33,264
420845,2018,37,271
420845,2019,50,293
420850,2012,44,349
420850,2013,36,328
420850,2014,41,372
420850,2015,54,400
420850,2016,48,373
420850,2017,47,379
420850,2018,64,423
420850,2019,66,424
420860,2012,4,49
420860,2013,9,63
420860,2014,6,44
420860,2015,5,57
420860,2016,8,48
420860,2017,14,66
420860,2018,3,50
420860,2019,7,57
420870,2012,16,133
420870,2013,11,121
420870,2014,19,123
420870,2015,13,94
420870,2016,21,129
420870,2017,18,127
420870,2018,32,147
420870,2019,27,130
420880,2012,24,255
420880,2013,23,226
420880,2014,34,210
420880,2015,31,234
420880,2016,44,242
420880,2017,32,253
420880,2018,35,266
420880,2019,49,260
420890,2012,293,2333
420890,2013,333,2310
420890,2014,320,2408
420890,2015,377,2519
420890,2016,395,2312
420890,2017,463,2421
420890,2018,466,2352
420890,2019,447,2311
420895,2012,2,16
420895,2013,4,25
420895,2014,1,26
420895,2015,0,15
420895,2016,3,14
420895,2017,2,26
420895,2018,0,17
420895,2019,4,23
420900,2012,47,324
420900,2013,61,336
420900,2014,53,352
420900,2015,65,406
420900,2016,62,379
420900,2017,74,342
420900,2018,75,370
420900,2019,73,353
420910,2012,989,7886
420910,2013,1048,7848
420910,2014,1091,8063
420910,2015,1272,8402
420910,2016,1255,8030
420910,2017,1345,8083
420910,2018,1439,8177
420910,2019,1443,7815
420915,2012,12,92
420915,2013,10,84
420915,2014,9,98
420915,2015,12,108
420915,2016,10,106
420915,2017,14,102
420915,2018,9,88
420915,2019,10,99
420917,2012,3,27
420917,2013,2,18
420917,2014,3,20
420917,2015,3,20
420917,2016,0,13
420917,2017,2,29
420917,2018,2,28
420917,2019,8,34
420920,2012,3,20
420920,2013,5,19
420920,2014,3,29
420920,2015,4,33
420920,2016,7,26
420920,2017,6,25
420920,2018,3,22
420920,2019,7,27
420930,2012,261,2299
420930,2013,281,2340
420930,2014,285,2406
420930,2015,330,2428
420930,2016,330,2476
420930,2017,365,2491
420930,2018,346,2320
420930,2019,384,2287
420940,2012,60,566
420940,2013,74,573
420940,2014,59,511
420940,2015,64,502
420940,2016,60,421
420940,2017,79,473
420940,2018,71,440
420940,2019,77,453
420945,2012,0,15
420945,2013,0,12
420945,2014,3,21
420945,2015,1,21
420945,2016,3,20
420945,2017,2,26
420945,2018,2,21
420945,2019,1,26
420950,2012,15,85
420950,2013,8,101
420950,2014,18,98
420950,2015,12,106
420950,2016,9,97
420950,2017,13,101
420950,2018,21,102
420950,2019,20,99
420960,2012,15,185
420960,2013,19,194
420960,2014,21,214
420960,2015,17,201
420960,2016,19,217
420960,2017,26,166
420960,2018,21,168
420960,2019,34,170
420970,2012,15,160
420970,2013,11,160
420970,2014,11,162
420970,2015,12,185
420970,2016,17,166
420970,2017,16,146
420970,2018,18,179
420970,2019,16,161
420980,2012,6,29
420980,2013,2,30
420980,2014,6,33
420980,2015,9,43
420980,2016,8,39
420980,2017,7,39
420980,2018,7,32
420980,2019,7,37
420985,2012,10,55
420985,2013,3,42
420985,2014,10,55
420985,2015,9,60
420985,2016,9,48
420985,2017,12,58
420985,2018,8,44
420985,2019,9,58
420990,2012,20,141
420990,2013,27,169
420990,2014,16,166
420990,2015,17,147
420990,2016,18,159
420990,2017,17,166
420990,2018,35,194
420990,2019,30,154
421000,2012,21,144
421000,2013,16,168
421000,2014,22,186
421000,2015,17,158
421000,2016,21,168
421000,2017,22,178
421000,2018,19,214
421000,2019,31,198
421003,2012,8,48
421003,2013,13,43
421003,2014,8,60
421003,2015,16,74
421003,2016,11,63
421003,2017,9,61
421003,2018,15,59
421003,2019,18,60
421005,2012,1,16
421005,2013,6,33
421005,2014,2,22
421005,2015,2,18
421005,2016,4,26
421005,2017,2,21
421005,2018,1,20
421005,2019,2,24
421010,2012,90,745
421010,2013,121,827
421010,2014,92,798
421010,2015,109,777
421010,2016,115,765
421010,2017,116,843
421010,2018,131,820
421010,2019,137,754
421020,2012,1,34
421020,2013,2,27
421020,2014,5,36
421020,2015,3,40
421020,2016,5,25
421020,2017,4,38
421020,2018,6,51
421020,2019,4,30
421030,2012,14,95
421030,2013,13,91
421030,2014,12,76
421030,2015,15,97
421030,2016,14,121
421030,2017,8,82
421030,2018,12,95
421030,2019,13,101
421040,2012,7,92
421040,2013,7,79
421040,2014,10,116
421040,2015,11,107
421040,2016,15,103
421040,2017,13,90
421040,2018,20,106
421040,2019,14,105
421050,2012,56,315
421050,2013,52,310
421050,2014,52,377
421050,2015,54,373
421050,2016,57,362
421050,2017,54,360
421050,2018,73,403
421050,2019,76,371
421055,2012,1,12
421055,2013,2,12
421055,2014,6,17
421055,2015,6,26
421055,2016,1,18
421055,2017,2,17
421055,2018,1,16
421055,2019,4,26
421060,2012,21,186
421060,2013,19,168
421060,2014,26,182
421060,2015,27,203
421060,2016,21,202
421060,2017,26,210
421060,2018,44,228
421060,2019,32,215
421070,2012,6,41
421070,2013,5,30
421070,2014,4,33
421070,2015,2,29
421070,2016,6,36
421070,2017,1,31
421070,2018,4,41
421070,2019,9,38
421080,2012,8,73
421080,2013,5,76
421080,2014,10,86
421080,2015,11,72
421080,2016,13,85
421080,2017,11,82
421080,2018,17,91
421080,2019,12,79
421085,2012,4,30
421085,2013,3,30
421085,2014,1,36
421085,2015,0,28
421085,2016,2,33
421085,2017,1,22
421085,2018,4,27
421085,2019,3,36
421090,2012,7,43
421090,2013,6,44
421090,2014,9,52
421090,2015,5,41
421090,2016,6,37
421090,2017,6,44
421090,2018,7,44
421090,2019,9,49
421100,2012,13,108
421100,2013,12,106
421100,2014,12,112
421100,2015,8,123
421100,2016,14,126
421100,2017,21,121
421100,2018,20,122
421100,2019,20,120
421105,2012,16,152
421105,2013,15,154
421105,2014,9,126
421105,2015,20,162
421105,2016,19,161
421105,2017,13,150
421105,2018,21,155
421105,2019,26,142
421110,2012,8,137
421110,2013,18,106
421110,2014,18,128
421110,2015,8,131
421110,2016,12,131
421110,2017,19,132
421110,2018,26,129
421110,2019,14,131
421120,2012,17,243
421120,2013,22,258
421120,2014,18,245
421120,2015,27,249
421120,2016,22,244
421120,2017,40,268
421120,2018,32,233
421120,2019,35,217
421125,2012,4,44
421125,2013,7,56
421125,2014,3,32
421125,2015,7,34
421125,2016,3,27
421125,2017,7,49
421125,2018,8,39
421125,2019,8,37
421130,2012,111,1160
421130,2013,128,1229
421130,2014,144,1384
421130,2015,163,1452
421130,2016,183,1448
421130,2017,181,1370
421130,2018,205,1446
421130,2019,223,1435
421140,2012,11,58
421140,2013,9,52
421140,2014,6,50
421140,2015,9,54
421140,2016,13,51
421140,2017,4,59
421140,2018,9,46
421140,2019,11,74
421145,2012,5,51
421145,2013,9,55
421145,2014,5,47
421145,2015,7,43
421145,2016,5,31
421145,2017,3,39
421145,2018,10,53
421145,2019,10,58
421150,2012,13,153
421150,2013,20,152
421150,2014,31,143
421150,2015,24,174
421150,2016,18,142
421150,2017,29,147
421150,2018,30,190
421150,2019,34,194
421160,2012,20,178
421160,2013,25,177
421160,2014,24,186
421160,2015,22,194
421160,2016,19,168
421160,2017,23,160
421160,2018,34,175
421160,2019,25,160
421165,2012,3,25
421165,2013,3,21
421165,2014,4,24
421165,2015,1,19
421165,2016,3,24
421165,2017,1,29
421165,2018,7,25
421165,2019,3,24
421170,2012,22,299
421170,2013,32,260
421170,2014,26,252
421170,2015,31,275
421170,2016,35,289
421170,2017,57,310
421170,2018,42,291
421170,2019,59,322
421175,2012,25,257
421175,2013,27,252
421175,2014,23,239
421175,2015,27,247
421175,2016,40,296
421175,2017,39,256
421175,2018,38,264
421175,2019,26,234
421180,2012,14,78
421180,2013,4,78
421180,2014,17,79
421180,2015,18,62
421180,2016,4,76
421180,2017,15,90
421180,2018,17,73
421180,2019,12,71
421185,2012,4,24
421185,2013,3,27
421185,2014,3,26
421185,2015,1,24
421185,2016,1,17
421185,2017,5,26
421185,2018,2,28
421185,2019,5,24
421187,2012,4,28
421187,2013,0,14
421187,2014,2,19
421187,2015,4,20
421187,2016,6,20
421187,2017,3,24
421187,2018,5,25
421187,2019,3,28
421189,2012,5,35
421189,2013,1,18
421189,2014,3,29
421189,2015,6,34
421189,2016,3,30
421189,2017,3,19
421189,2018,2,26
421189,2019,3,31
421190,2012,273,2287
421190,2013,285,2396
421190,2014,289,2469
421190,2015,362,2586
421190,2016,333,2568
421190,2017,479,2814
421190,2018,504,2882
421190,2019,520,2784
421200,2012,13,97
421200,2013,17,112
421200,2014,11,127
421200,2015,19,116
421200,2016,23,128
421200,2017,17,97
421200,2018,16,99
421200,2019,16,118
421205,2012,6,30
421205,2013,4,33
421205,2014,4,32
421205,2015,4,26
421205,2016,5,35
421205,2017,4,20
421205,2018,5,28
421205,2019,3,23
421210,2012,21,191
421210,2013,28,188
421210,2014,21,177
421210,2015,31,164
421210,2016,23,196
421210,2017,30,189
421210,2018,34,179
421210,2019,37,173
421220,2012,31,267
421220,2013,24,225
421220,2014,16,241
421220,2015,44,286
421220,2016,20,228
421220,2017,26,252
421220,2018,40,258
421220,2019,26,249
421223,2012,8,49
421223,2013,5,48
421223,2014,7,39
421223,2015,5,53
421223,2016,10,58
421223,2017,5,54
421223,2018,5,47
421223,2019,7,41
421225,2012,8,80
421225,2013,14,88
421225,2014,14,96
421225,2015,15,88
421225,2016,11,81
421225,2017,23,105
421225,2018,23,89
421225,2019,16,90
421227,2012,2,41
421227,2013,11,55
421227,2014,3,70
421227,2015,9,68
421227,2016,7,54
421227,2017,10,76
