CODMUNRES,ano_nasc,Qtd_Mais_de_5_Consultas_Pre_Natal,Qtd_Total
352760,2014,155,170
352760,2015,177,194
352760,2016,120,129
352760,2017,167,188
352760,2018,150,166
352760,2019,146,154
352770,2012,55,73
352770,2013,0,75
352770,2014,78,86
352770,2015,69,79
352770,2016,52,57
352770,2017,58,66
352770,2018,62,67
352770,2019,51,56
352780,2012,0,51
352780,2013,0,52
352780,2014,59,66
352780,2015,50,56
352780,2016,53,59
352780,2017,60,66
352780,2018,46,54
352780,2019,40,43
352790,2012,7,32
352790,2013,0,35
352790,2014,41,43
352790,2015,21,22
352790,2016,28,29
352790,2017,29,30
352790,2018,32,35
352790,2019,33,36
352800,2012,153,220
352800,2013,0,219
352800,2014,189,218
352800,2015,181,201
352800,2016,188,200
352800,2017,177,192
352800,2018,180,190
352800,2019,183,201
352810,2012,42,76
352810,2013,0,80
352810,2014,63,71
352810,2015,79,90
352810,2016,68,78
352810,2017,69,72
352810,2018,75,81
352810,2019,77,79
352820,2012,2,31
352820,2013,0,26
352820,2014,18,22
352820,2015,30,32
352820,2016,34,37
352820,2017,22,24
352820,2018,33,38
352820,2019,33,39
352830,2012,25,33
352830,2013,0,38
352830,2014,34,39
352830,2015,35,39
352830,2016,26,32
352830,2017,25,29
352830,2018,26,29
352830,2019,24,29
352840,2012,463,719
352840,2013,0,683
352840,2014,591,702
352840,2015,616,732
352840,2016,539,625
352840,2017,574,672
352840,2018,562,651
352840,2019,620,685
352850,2012,769,1109
352850,2013,0,1159
352850,2014,931,1167
352850,2015,919,1171
352850,2016,831,1066
352850,2017,825,1026
352850,2018,965,1124
352850,2019,884,1020
352860,2012,80,112
352860,2013,0,108
352860,2014,74,89
352860,2015,86,101
352860,2016,86,94
352860,2017,98,109
352860,2018,72,95
352860,2019,102,115
352870,2012,33,40
352870,2013,0,33
352870,2014,25,35
352870,2015,31,37
352870,2016,24,35
352870,2017,27,38
352870,2018,25,34
352870,2019,33,39
352880,2012,15,174
352880,2013,0,157
352880,2014,174,184
352880,2015,176,194
352880,2016,139,143
352880,2017,151,159
352880,2018,162,171
352880,2019,137,144
352885,2012,12,24
352885,2013,0,26
352885,2014,30,30
352885,2015,31,31
352885,2016,32,33
352885,2017,26,27
352885,2018,42,42
352885,2019,31,31
352890,2012,1,29
352890,2013,0,41
352890,2014,44,46
352890,2015,38,39
352890,2016,37,38
352890,2017,35,35
352890,2018,35,36
352890,2019,37,43
352900,2012,58,2975
352900,2013,0,2984
352900,2014,2538,2913
352900,2015,2661,3042
352900,2016,2568,2980
352900,2017,2699,3143
352900,2018,2755,3114
352900,2019,2669,3051
352910,2012,3,23
352910,2013,0,21
352910,2014,23,24
352910,2015,19,20
352910,2016,15,15
352910,2017,13,13
352910,2018,11,15
352910,2019,13,14
352920,2012,174,278
352920,2013,0,297
352920,2014,269,304
352920,2015,277,310
352920,2016,253,270
352920,2017,253,274
352920,2018,268,305
352920,2019,266,311
352930,2012,943,1078
352930,2013,0,1037
352930,2014,925,1047
352930,2015,998,1134
352930,2016,729,886
352930,2017,920,1013
352930,2018,883,959
352930,2019,862,943
352940,2012,4935,5876
352940,2013,0,5800
352940,2014,5112,5819
352940,2015,5397,6028
352940,2016,5334,5908
352940,2017,5190,5729
352940,2018,4838,5501
352940,2019,4470,5091
352950,2012,42,50
352950,2013,0,51
352950,2014,52,59
352950,2015,58,59
352950,2016,62,66
352950,2017,67,77
352950,2018,68,71
352950,2019,79,82
352960,2012,12,42
352960,2013,0,32
352960,2014,46,48
352960,2015,40,47
352960,2016,31,33
352960,2017,48,50
352960,2018,29,30
352960,2019,35,35
352965,2012,7,23
352965,2013,0,22
352965,2014,19,22
352965,2015,21,26
352965,2016,22,29
352965,2017,25,27
352965,2018,22,25
352965,2019,30,32
352970,2012,87,254
352970,2013,0,270
352970,2014,238,276
352970,2015,190,284
352970,2016,202,222
352970,2017,242,269
352970,2018,238,269
352970,2019,198,228
352980,2012,108,158
352980,2013,0,154
352980,2014,139,149
352980,2015,142,156
352980,2016,111,119
352980,2017,124,134
352980,2018,153,158
352980,2019,150,153
352990,2012,124,321
352990,2013,0,283
352990,2014,272,314
352990,2015,282,323
352990,2016,278,319
352990,2017,261,299
352990,2018,247,296
352990,2019,262,307
353000,2012,2,26
353000,2013,0,23
353000,2014,33,37
353000,2015,25,25
353000,2016,29,30
353000,2017,29,30
353000,2018,38,38
353000,2019,24,26
353010,2012,303,354
353010,2013,0,326
353010,2014,266,313
353010,2015,251,301
353010,2016,242,283
353010,2017,237,269
353010,2018,234,279
353010,2019,200,239
353020,2012,63,243
353020,2013,0,200
353020,2014,184,240
353020,2015,168,195
353020,2016,155,180
353020,2017,163,180
353020,2018,164,183
353020,2019,148,174
353030,2012,541,705
353030,2013,0,690
353030,2014,685,762
353030,2015,660,750
353030,2016,633,710
353030,2017,624,722
353030,2018,664,776
353030,2019,639,732
353040,2012,32,41
353040,2013,0,53
353040,2014,39,41
353040,2015,49,52
353040,2016,48,50
353040,2017,53,57
353040,2018,56,61
353040,2019,57,62
353050,2012,543,805
353050,2013,0,812
353050,2014,829,900
353050,2015,752,846
353050,2016,710,793
353050,2017,723,805
353050,2018,726,799
353050,2019,699,750
353060,2012,5047,6340
353060,2013,0,6064
353060,2014,5202,6206
353060,2015,5753,6562
353060,2016,5547,6247
353060,2017,5652,6345
353060,2018,5665,6524
353060,2019,5508,6370
353070,2012,1283,1928
353070,2013,0,1915
353070,2014,1662,1934
353070,2015,1696,1935
353070,2016,1647,1909
353070,2017,1726,1969
353070,2018,1815,1979
353070,2019,1749,1914
353080,2012,747,1153
353080,2013,0,1182
353080,2014,1016,1167
353080,2015,1096,1245
353080,2016,970,1101
353080,2017,953,1051
353080,2018,956,1046
353080,2019,956,1043
353090,2012,34,53
353090,2013,0,63
353090,2014,37,46
353090,2015,51,62
353090,2016,46,49
353090,2017,41,49
353090,2018,50,59
353090,2019,48,50
353100,2012,20,24
353100,2013,0,30
353100,2014,27,29
353100,2015,23,25
353100,2016,23,24
353100,2017,28,29
353100,2018,32,32
353100,2019,19,21
353110,2012,501,681
353110,2013,0,646
353110,2014,493,675
353110,2015,521,696
353110,2016,556,714
353110,2017,569,711
353110,2018,605,783
353110,2019,569,720
353120,2012,38,48
353120,2013,0,76
353120,2014,67,73
353120,2015,72,82
353120,2016,49,54
353120,2017,74,81
353120,2018,53,59
353120,2019,83,86
353130,2012,451,493
353130,2013,0,532
353130,2014,511,571
353130,2015,485,535
353130,2016,471,520
353130,2017,447,489
353130,2018,480,523
353130,2019,539,570
353140,2012,135,217
353140,2013,0,214
353140,2014,215,255
353140,2015,197,219
353140,2016,218,239
353140,2017,212,228
353140,2018,235,254
353140,2019,227,241
353150,2012,118,252
353150,2013,0,214
353150,2014,209,232
353150,2015,210,233
353150,2016,173,208
353150,2017,203,230
353150,2018,184,218
353150,2019,190,217
353160,2012,39,43
353160,2013,0,50
353160,2014,50,59
353160,2015,48,54
353160,2016,32,39
353160,2017,34,39
353160,2018,40,48
353160,2019,50,57
353170,2012,34,51
353170,2013,0,35
353170,2014,48,55
353170,2015,23,28
353170,2016,16,23
353170,2017,29,35
353170,2018,31,34
353170,2019,33,34
353180,2012,672,842
353180,2013,0,908
353180,2014,754,923
353180,2015,824,975
353180,2016,794,915
353180,2017,826,926
353180,2018,765,860
353180,2019,870,964
353190,2012,354,422
353190,2013,0,446
353190,2014,377,399
353190,2015,374,407
353190,2016,366,393
353190,2017,348,374
353190,2018,369,394
353190,2019,350,381
353200,2012,124,160
353200,2013,0,149
353200,2014,168,183
353200,2015,149,159
353200,2016,138,156
353200,2017,134,152
353200,2018,171,183
353200,2019,142,156
353205,2012,41,45
353205,2013,0,51
353205,2014,47,51
353205,2015,53,57
353205,2016,53,68
353205,2017,41,49
353205,2018,44,53
353205,2019,48,52
353210,2012,28,33
353210,2013,0,39
353210,2014,45,49
353210,2015,33,39
353210,2016,20,25
353210,2017,41,44
353210,2018,32,33
353210,2019,26,27
353215,2012,27,42
353215,2013,0,33
353215,2014,35,38
353215,2015,33,33
353215,2016,38,40
353215,2017,47,49
353215,2018,36,36
353215,2019,38,39
353220,2012,26,63
353220,2013,0,74
353220,2014,84,92
353220,2015,82,93
353220,2016,75,80
353220,2017,50,54
353220,2018,64,66
353220,2019,76,80
353230,2012,28,60
353230,2013,0,64
353230,2014,50,67
353230,2015,44,65
353230,2016,44,58
353230,2017,61,82
353230,2018,52,65
353230,2019,49,55
353240,2012,187,231
353240,2013,0,248
353240,2014,224,257
353240,2015,191,230
353240,2016,163,207
353240,2017,185,215
353240,2018,199,239
353240,2019,189,223
353250,2012,55,76
353250,2013,0,83
353250,2014,77,82
353250,2015,79,82
353250,2016,79,92
353250,2017,89,92
353250,2018,101,109
353250,2019,79,87
353260,2012,71,90
353260,2013,0,109
353260,2014,104,114
353260,2015,92,97
353260,2016,86,93
353260,2017,90,103
353260,2018,101,108
353260,2019,68,71
353270,2012,63,75
353270,2013,0,63
353270,2014,54,69
353270,2015,71,79
353270,2016,64,74
353270,2017,76,82
353270,2018,74,82
353270,2019,53,57
353280,2012,57,67
353280,2013,0,75
353280,2014,57,62
353280,2015,72,82
353280,2016,70,73
353280,2017,78,89
353280,2018,79,88
353280,2019,82,89
353282,2012,105,118
353282,2013,0,135
353282,2014,126,140
353282,2015,132,145
353282,2016,138,149
353282,2017,126,139
353282,2018,116,118
353282,2019,138,142
353284,2012,3,21
353284,2013,0,13
353284,2014,14,16
353284,2015,17,20
353284,2016,14,16
353284,2017,11,11
353284,2018,17,17
353284,2019,18,18
353286,2012,9,9
353286,2013,0,16
353286,2014,11,12
353286,2015,19,20
353286,2016,22,23
353286,2017,11,13
353286,2018,14,17
353286,2019,7,7
353290,2012,136,155
353290,2013,0,156
353290,2014,119,132
353290,2015,123,142
353290,2016,111,126
353290,2017,115,120
353290,2018,136,143
353290,2019,110,114
353300,2012,202,254
353300,2013,0,245
353300,2014,255,283
353300,2015,219,248
353300,2016,226,264
353300,2017,236,254
353300,2018,234,265
353300,2019,216,249
353310,2012,23,29
353310,2013,0,23
353310,2014,26,34
353310,2015,10,12
353310,2016,16,23
353310,2017,23,24
353310,2018,29,33
353310,2019,25,26
353320,2012,41,43
353320,2013,0,43
353320,2014,47,52
353320,2015,43,47
353320,2016,39,45
353320,2017,61,64
353320,2018,52,59
353320,2019,55,60
353325,2012,39,71
353325,2013,0,61
353325,2014,50,60
353325,2015,56,64
353325,2016,53,68
353325,2017,58,72
353325,2018,41,49
353325,2019,47,58
353330,2012,23,37
353330,2013,0,52
353330,2014,41,43
353330,2015,26,31
353330,2016,32,40
353330,2017,21,28
353330,2018,29,35
353330,2019,20,23
353340,2012,597,696
353340,2013,0,685
353340,2014,642,732
353340,2015,639,731
353340,2016,627,711
353340,2017,664,737
353340,2018,609,702
353340,2019,619,685
353350,2012,335,450
353350,2013,0,461
353350,2014,446,476
353350,2015,510,545
353350,2016,455,482
353350,2017,481,508
353350,2018,453,486
353350,2019,455,490
353360,2012,13,79
353360,2013,0,72
353360,2014,80,85
353360,2015,77,85
353360,2016,61,74
353360,2017,77,82
353360,2018,79,82
353360,2019,82,83
353370,2012,1,62
353370,2013,0,73
353370,2014,42,48
353370,2015,56,60
353370,2016,64,68
353370,2017,70,71
353370,2018,61,63
353370,2019,59,71
353380,2012,17,32
353380,2013,0,26
353380,2014,23,26
353380,2015,10,25
353380,2016,28,31
353380,2017,25,27
353380,2018,28,30
353380,2019,19,24
353390,2012,373,692
353390,2013,0,654
353390,2014,617,682
353390,2015,607,682
353390,2016,590,640
353390,2017,617,669
353390,2018,636,698
353390,2019,629,690
353400,2012,46,55
353400,2013,0,45
353400,2014,53,56
353400,2015,61,71
353400,2016,51,59
353400,2017,62,64
353400,2018,60,68
353400,2019,67,69
353410,2012,0,80
353410,2013,0,76
353410,2014,63,77
353410,2015,80,92
353410,2016,59,75
353410,2017,70,75
353410,2018,67,72
353410,2019,57,67
353420,2012,78,87
353420,2013,0,76
353420,2014,81,84
353420,2015,62,68
353420,2016,55,59
353420,2017,78,81
353420,2018,76,81
353420,2019,76,82
353430,2012,86,534
353430,2013,0,527
353430,2014,455,495
353430,2015,487,522
353430,2016,452,480
353430,2017,435,469
353430,2018,417,458
353430,2019,445,474
353440,2012,7968,10412
353440,2013,0,10346
353440,2014,8062,10578
353440,2015,8330,11012
353440,2016,7802,10317
353440,2017,7895,10179
353440,2018,7717,9975
353440,2019,7519,9564
353450,2012,1,34
353450,2013,0,14
353450,2014,18,19
353450,2015,24,24
353450,2016,22,23
353450,2017,26,27
353450,2018,31,34
353450,2019,18,18
353460,2012,24,335
353460,2013,0,347
353460,2014,319,338
353460,2015,277,293
353460,2016,304,317
353460,2017,315,328
353460,2018,305,324
353460,2019,280,296
353470,2012,628,1435
353470,2013,0,1408
353470,2014,1207,1421
353470,2015,411,1404
353470,2016,1214,1341
353470,2017,1188,1354
353470,2018,1137,1298
353470,2019,1116,1282
353475,2012,9,140
353475,2013,0,113
353475,2014,40,132
353475,2015,135,139
353475,2016,113,119
353475,2017,119,127
353475,2018,123,131
353475,2019,142,149
353480,2012,120,129
353480,2013,0,102
353480,2014,103,113
353480,2015,83,100
353480,2016,68,85
353480,2017,89,98
353480,2018,84,100
353480,2019,89,103
353490,2012,22,109
353490,2013,0,122
353490,2014,70,113
353490,2015,89,97
353490,2016,92,111
353490,2017,102,108
353490,2018,98,103
353490,2019,97,108
353500,2012,108,140
353500,2013,0,130
353500,2014,119,133
353500,2015,116,122
353500,2016,107,112
353500,2017,132,140
353500,2018,116,127
353500,2019,117,123
353510,2012,77,138
353510,2013,0,134
353510,2014,130,145
353510,2015,108,128
353510,2016,106,125
353510,2017,111,140
353510,2018,129,140
353510,2019,88,103
353520,2012,27,77
353520,2013,0,73
353520,2014,79,84
353520,2015,87,94
353520,2016,80,87
353520,2017,81,87
353520,2018,89,94
353520,2019,61,62
353530,2012,66,247
353530,2013,0,231
353530,2014,238,260
353530,2015,221,254
353530,2016,218,239
353530,2017,245,261
353530,2018,245,264
353530,2019,209,228
353540,2012,154,254
353540,2013,0,241
353540,2014,201,247
353540,2015,193,235
353540,2016,202,245
353540,2017,185,224
353540,2018,176,201
353540,2019,150,175
353550,2012,182,628
353550,2013,0,605
353550,2014,525,588
353550,2015,545,594
353550,2016,539,612
353550,2017,548,593
353550,2018,563,612
353550,2019,463,488
353560,2012,169,217
353560,2013,0,205
353560,2014,176,209
353560,2015,194,235
353560,2016,136,212
353560,2017,134,212
353560,2018,137,216
353560,2019,126,178
353570,2012,52,74
353570,2013,0,67
353570,2014,44,50
353570,2015,54,60
353570,2016,53,63
353570,2017,69,78
353570,2018,61,63
353570,2019,51,63
353580,2012,232,251
353580,2013,0,235
353580,2014,246,277
353580,2015,216,246
353580,2016,227,263
353580,2017,274,310
353580,2018,223,244
353580,2019,243,254
353590,2012,9,46
353590,2013,0,53
353590,2014,52,57
353590,2015,33,35
353590,2016,44,48
353590,2017,63,67
353590,2018,40,44
353590,2019,41,49
353600,2012,5,116
353600,2013,0,112
353600,2014,103,122
353600,2015,120,134
353600,2016,111,120
353600,2017,86,93
353600,2018,94,101
353600,2019,89,97
353610,2012,79,88
353610,2013,0,84
353610,2014,92,98
353610,2015,79,92
353610,2016,86,107
353610,2017,77,92
353610,2018,73,80
353610,2019,102,107
353620,2012,63,297
353620,2013,0,263
353620,2014,287,320
353620,2015,299,320
353620,2016,261,279
353620,2017,279,309
353620,2018,271,295
353620,2019,264,278
353625,2012,12,20
353625,2013,0,24
353625,2014,19,21
353625,2015,24,24
353625,2016,42,43
353625,2017,33,39
353625,2018,35,36
353625,2019,29,32
353630,2012,160,226
353630,2013,0,233
353630,2014,181,224
353630,2015,139,191
353630,2016,127,216
353630,2017,174,205
353630,2018,177,205
353630,2019,168,192
353640,2012,61,113
353640,2013,0,105
353640,2014,91,117
353640,2015,93,120
353640,2016,108,126
353640,2017,101,114
353640,2018,88,98
353640,2019,97,108
353650,2012,1250,1375
353650,2013,0,1359
353650,2014,1289,1388
353650,2015,1382,1489
353650,2016,1352,1450
353650,2017,1376,1470
353650,2018,1430,1543
353650,2019,1462,1526
353657,2012,12,21
353657,2013,0,18
353657,2014,20,25
353657,2015,18,18
353657,2016,18,22
353657,2017,23,28
353657,2018,23,27
353657,2019,24,24
353660,2012,60,108
353660,2013,0,104
353660,2014,65,72
353660,2015,70,77
353660,2016,83,90
353660,2017,77,81
353660,2018,82,88
353660,2019,70,74
353670,2012,403,590
353670,2013,0,644
353670,2014,604,667
353670,2015,577,621
353670,2016,507,558
353670,2017,483,531
353670,2018,551,579
353670,2019,516,547
353680,2012,49,55
353680,2013,0,69
353680,2014,57,63
353680,2015,55,59
353680,2016,63,69
353680,2017,60,68
353680,2018,71,78
353680,2019,76,80
353690,2012,8,23
353690,2013,0,29
353690,2014,14,17
353690,2015,13,16
353690,2016,18,19
353690,2017,11,14
353690,2018,29,31
353690,2019,15,18
353700,2012,115,197
353700,2013,0,188
353700,2014,191,221
353700,2015,190,241
353700,2016,179,203
353700,2017,199,216
353700,2018,179,191
353700,2019,200,209
353710,2012,377,443
353710,2013,0,520
353710,2014,449,507
353710,2015,452,506
353710,2016,401,456
353710,2017,432,481
353710,2018,436,477
353710,2019,449,488
353715,2012,3,32
353715,2013,0,23
353715,2014,25,26
353715,2015,25,26
353715,2016,21,23
353715,2017,33,34
353715,2018,30,33
353715,2019,28,31
353720,2012,101,131
353720,2013,0,125
353720,2014,94,120
353720,2015,91,114
353720,2016,103,125
353720,2017,95,118
353720,2018,115,137
353720,2019,93,108
353730,2012,560,751
353730,2013,0,745
353730,2014,682,767
353730,2015,742,820
353730,2016,730,782
353730,2017,775,835
353730,2018,694,758
353730,2019,689,760
353740,2012,266,321
353740,2013,0,334
353740,2014,294,322
353740,2015,264,299
353740,2016,243,284
353740,2017,233,261
353740,2018,269,297
353740,2019,214,255
353750,2012,75,97
353750,2013,0,69
353750,2014,84,96
353750,2015,98,123
353750,2016,91,119
353750,2017,88,105
353750,2018,102,113
353750,2019,85,95
353760,2012,769,980
353760,2013,0,976
353760,2014,841,1037
353760,2015,832,1011
353760,2016,800,961
353760,2017,800,927
353760,2018,819,946
353760,2019,831,941
353770,2012,51,58
353770,2013,0,77
353770,2014,59,61
353770,2015,58,58
353770,2016,59,65
353770,2017,61,63
353770,2018,58,66
353770,2019,54,59
353780,2012,593,718
353780,2013,0,674
353780,2014,652,719
353780,2015,713,774
353780,2016,635,696
353780,2017,671,731
353780,2018,657,704
353780,2019,643,685
353790,2012,328,432
353790,2013,0,376
353790,2014,365,445
353790,2015,347,422
353790,2016,321,386
353790,2017,341,388
353790,2018,348,385
353790,2019,366,414
353800,2012,2003,2276
353800,2013,0,2268
353800,2014,2201,2417
353800,2015,2143,2331
353800,2016,2009,2162
353800,2017,2065,2240
353800,2018,2148,2336
353800,2019,2104,2300
353810,2012,86,141
353810,2013,0,162
353810,2014,180,192
353810,2015,128,146
353810,2016,139,151
353810,2017,142,159
353810,2018,132,137
353810,2019,121,130
353820,2012,106,133
353820,2013,0,159
353820,2014,113,156
353820,2015,126,168
353820,2016,108,142
353820,2017,102,150
353820,2018,129,154
353820,2019,138,172
353830,2012,31,37
353830,2013,0,41
353830,2014,31,36
353830,2015,24,32
353830,2016,16,19
353830,2017,22,26
353830,2018,27,30
353830,2019,27,28
353850,2012,48,139
353850,2013,0,145
353850,2014,128,169
353850,2015,138,160
353850,2016,130,148
353850,2017,128,154
353850,2018,118,139
353850,2019,114,130
353860,2012,305,357
353860,2013,0,326
353860,2014,251,300
353860,2015,298,347
353860,2016,273,308
353860,2017,336,365
353860,2018,324,349
353860,2019,290,322
353870,2012,4510,5104
353870,2013,0,5278
353870,2014,4829,5412
353870,2015,4846,5411
353870,2016,4516,5028
353870,2017,4768,5234
353870,2018,4609,5067
353870,2019,4477,4928
353880,2012,336,390
353880,2013,0,352
353880,2014,344,395
353880,2015,361,395
353880,2016,345,374
353880,2017,355,384
353880,2018,327,346
353880,2019,269,347
