CODMUNRES,ano_nasc,Qtd_4a_serie,Qtd_Total
150120,2014,48,578
150120,2015,46,575
150120,2016,24,567
150120,2017,39,630
150120,2018,33,580
150120,2019,19,501
150125,2012,7,42
150125,2013,5,43
150125,2014,4,48
150125,2015,4,45
150125,2016,7,37
150125,2017,5,49
150125,2018,7,49
150125,2019,1,46
150130,2012,141,2053
150130,2013,124,1998
150130,2014,118,2105
150130,2015,118,2098
150130,2016,124,2148
150130,2017,139,2154
150130,2018,112,2274
150130,2019,107,2294
150140,2012,565,21371
150140,2013,477,21884
150140,2014,385,21530
150140,2015,334,21250
150140,2016,332,19250
150140,2017,284,19409
150140,2018,253,19348
150140,2019,300,18587
150145,2012,15,243
150145,2013,16,269
150145,2014,12,240
150145,2015,7,273
150145,2016,10,241
150145,2017,3,272
150145,2018,14,296
150145,2019,8,314
150150,2012,52,1082
150150,2013,44,1010
150150,2014,31,1079
150150,2015,32,1008
150150,2016,23,950
150150,2017,20,1041
150150,2018,15,1037
150150,2019,16,999
150157,2012,29,229
150157,2013,17,230
150157,2014,14,203
150157,2015,18,253
150157,2016,13,248
150157,2017,11,225
150157,2018,17,277
150157,2019,15,292
150160,2012,35,217
150160,2013,28,195
150160,2014,28,215
150160,2015,23,212
150160,2016,23,182
150160,2017,21,184
150160,2018,13,188
150160,2019,10,210
150170,2012,216,2148
150170,2013,201,2191
150170,2014,179,2352
150170,2015,166,2192
150170,2016,162,2126
150170,2017,110,2099
150170,2018,112,2203
150170,2019,88,2127
150172,2012,29,279
150172,2013,16,269
150172,2014,16,290
150172,2015,8,255
150172,2016,30,272
150172,2017,35,333
150172,2018,23,351
150172,2019,15,325
150175,2012,7,97
150175,2013,10,95
150175,2014,9,92
150175,2015,4,103
150175,2016,2,79
150175,2017,1,93
150175,2018,3,92
150175,2019,0,100
150178,2012,121,799
150178,2013,99,786
150178,2014,82,851
150178,2015,83,832
150178,2016,55,766
150178,2017,56,785
150178,2018,59,790
150178,2019,41,765
150180,2012,711,2383
150180,2013,756,2660
150180,2014,770,2774
150180,2015,637,2588
150180,2016,625,2541
150180,2017,545,2723
150180,2018,570,2849
150180,2019,468,2772
150190,2012,62,508
150190,2013,63,498
150190,2014,51,501
150190,2015,39,482
150190,2016,35,504
150190,2017,30,473
150190,2018,19,474
150190,2019,27,463
150195,2012,83,356
150195,2013,61,323
150195,2014,58,313
150195,2015,40,304
150195,2016,52,344
150195,2017,35,311
150195,2018,18,306
150195,2019,25,309
150200,2012,38,236
150200,2013,18,268
150200,2014,26,301
150200,2015,17,319
150200,2016,16,339
150200,2017,12,330
150200,2018,9,350
150200,2019,7,343
150210,2012,291,2478
150210,2013,253,2469
150210,2014,213,2511
150210,2015,186,2445
150210,2016,166,2406
150210,2017,192,2417
150210,2018,137,2678
150210,2019,95,2488
150215,2012,53,875
150215,2013,61,954
150215,2014,43,1124
150215,2015,50,1332
150215,2016,32,1380
150215,2017,26,1234
150215,2018,22,1232
150215,2019,30,1174
150220,2012,82,1087
150220,2013,81,1189
150220,2014,62,1095
150220,2015,45,1138
150220,2016,48,1050
150220,2017,39,1040
150220,2018,28,1046
150220,2019,34,1059
150230,2012,152,827
150230,2013,129,839
150230,2014,100,852
150230,2015,75,859
150230,2016,58,807
150230,2017,45,815
150230,2018,69,941
150230,2019,48,946
150240,2012,121,3169
150240,2013,111,3161
150240,2014,75,3218
150240,2015,80,3300
150240,2016,81,3129
150240,2017,52,3196
150240,2018,65,3305
150240,2019,54,3347
150250,2012,92,283
150250,2013,92,281
150250,2014,115,342
150250,2015,87,355
150250,2016,90,370
150250,2017,84,372
150250,2018,94,419
150250,2019,63,342
150260,2012,9,151
150260,2013,18,155
150260,2014,8,182
150260,2015,4,184
150260,2016,5,199
150260,2017,10,164
150260,2018,5,184
150260,2019,3,157
150270,2012,61,756
150270,2013,79,745
150270,2014,56,805
150270,2015,53,787
150270,2016,40,758
150270,2017,35,777
150270,2018,21,791
150270,2019,19,707
150275,2012,69,498
150275,2013,76,559
150275,2014,55,505
150275,2015,50,536
150275,2016,41,500
150275,2017,33,498
150275,2018,34,562
150275,2019,43,546
150276,2012,54,147
150276,2013,42,129
150276,2014,29,137
150276,2015,42,138
150276,2016,52,158
150276,2017,52,166
150276,2018,45,180
150276,2019,56,200
150277,2012,31,443
150277,2013,27,415
150277,2014,16,399
150277,2015,22,400
150277,2016,19,328
150277,2017,8,290
150277,2018,7,308
150277,2019,7,312
150280,2012,143,631
150280,2013,127,621
150280,2014,88,645
150280,2015,88,681
150280,2016,84,698
150280,2017,71,733
150280,2018,93,748
150280,2019,79,699
150285,2012,13,208
150285,2013,23,220
150285,2014,14,247
150285,2015,11,208
150285,2016,13,208
150285,2017,8,192
150285,2018,7,238
150285,2019,10,239
150290,2012,43,498
150290,2013,49,472
150290,2014,44,530
150290,2015,31,526
150290,2016,26,527
150290,2017,25,491
150290,2018,33,555
150290,2019,31,548
150293,2012,90,700
150293,2013,70,678
150293,2014,58,705
150293,2015,43,762
150293,2016,40,692
150293,2017,21,692
150293,2018,22,647
150293,2019,11,596
150295,2012,67,513
150295,2013,75,506
150295,2014,57,547
150295,2015,45,504
150295,2016,35,409
150295,2017,30,413
150295,2018,25,530
150295,2019,23,483
150300,2012,19,147
150300,2013,7,138
150300,2014,14,174
150300,2015,11,124
150300,2016,5,121
150300,2017,6,153
150300,2018,3,142
150300,2019,4,124
150304,2012,28,298
150304,2013,20,277
150304,2014,15,296
150304,2015,18,327
150304,2016,18,327
150304,2017,10,337
150304,2018,10,376
150304,2019,11,346
150307,2012,120,431
150307,2013,108,505
150307,2014,82,508
150307,2015,60,431
150307,2016,48,411
150307,2017,42,411
150307,2018,41,423
150307,2019,51,487
150309,2012,68,721
150309,2013,109,662
150309,2014,116,536
150309,2015,133,524
150309,2016,69,463
150309,2017,61,545
150309,2018,49,575
150309,2019,35,558
150310,2012,204,647
150310,2013,163,626
150310,2014,168,730
150310,2015,101,691
150310,2016,107,736
150310,2017,121,756
150310,2018,92,764
150310,2019,79,774
150320,2012,61,586
150320,2013,54,621
150320,2014,47,610
150320,2015,34,567
150320,2016,30,550
150320,2017,19,564
150320,2018,20,578
150320,2019,15,557
150330,2012,191,1156
150330,2013,209,1155
150330,2014,177,1166
150330,2015,143,1114
150330,2016,94,1055
150330,2017,84,1047
150330,2018,93,1079
150330,2019,85,1144
150340,2012,19,167
150340,2013,14,183
150340,2014,10,166
150340,2015,10,177
150340,2016,8,162
150340,2017,2,175
150340,2018,5,185
150340,2019,1,162
150345,2012,162,569
150345,2013,153,590
150345,2014,94,576
150345,2015,118,576
150345,2016,76,596
150345,2017,69,594
150345,2018,57,626
150345,2019,52,642
150350,2012,56,480
150350,2013,43,464
150350,2014,43,462
150350,2015,38,462
150350,2016,29,437
150350,2017,17,420
150350,2018,18,434
150350,2019,17,456
150360,2012,123,2095
150360,2013,69,1615
150360,2014,50,2167
150360,2015,67,1950
150360,2016,67,2003
150360,2017,92,2377
150360,2018,75,2291
150360,2019,74,2359
150370,2012,165,898
150370,2013,136,884
150370,2014,109,866
150370,2015,99,899
150370,2016,70,840
150370,2017,59,781
150370,2018,50,844
150370,2019,45,846
150375,2012,160,521
150375,2013,73,485
150375,2014,52,567
150375,2015,57,614
150375,2016,17,587
150375,2017,38,619
150375,2018,40,602
150375,2019,56,588
150380,2012,94,904
150380,2013,86,873
150380,2014,83,919
150380,2015,59,882
150380,2016,40,794
150380,2017,38,737
150380,2018,44,751
150380,2019,26,715
150390,2012,101,966
150390,2013,95,1016
150390,2014,65,1073
150390,2015,63,1063
150390,2016,45,1140
150390,2017,45,1042
150390,2018,23,1091
150390,2019,38,1126
150400,2012,67,494
150400,2013,57,483
150400,2014,44,444
150400,2015,31,445
150400,2016,36,456
150400,2017,34,402
150400,2018,27,443
150400,2019,27,469
150405,2012,90,625
150405,2013,68,617
150405,2014,52,621
150405,2015,52,635
150405,2016,35,591
150405,2017,44,559
150405,2018,29,648
150405,2019,34,564
150410,2012,9,127
150410,2013,10,104
150410,2014,7,117
150410,2015,12,112
150410,2016,5,97
150410,2017,4,90
150410,2018,4,93
150410,2019,2,117
150420,2012,391,4812
150420,2013,334,4965
150420,2014,276,5128
150420,2015,251,5173
150420,2016,191,4751
150420,2017,126,4764
150420,2018,141,4943
150420,2019,103,4822
150430,2012,50,392
150430,2013,48,441
150430,2014,43,421
150430,2015,51,427
150430,2016,64,383
150430,2017,24,362
150430,2018,24,384
150430,2019,19,350
150440,2012,32,333
150440,2013,35,323
150440,2014,35,369
150440,2015,28,330
150440,2016,18,329
150440,2017,13,324
150440,2018,15,292
150440,2019,8,304
150442,2012,50,1665
150442,2013,79,1777
150442,2014,37,1853
150442,2015,61,1863
150442,2016,29,1794
150442,2017,38,1794
150442,2018,19,1714
150442,2019,31,1813
150445,2012,59,459
150445,2013,49,477
150445,2014,51,432
150445,2015,40,430
150445,2016,48,432
150445,2017,34,463
150445,2018,33,422
150445,2019,28,491
150450,2012,348,586
150450,2013,196,473
150450,2014,187,602
150450,2015,171,596
150450,2016,146,537
150450,2017,118,562
150450,2018,123,631
150450,2019,123,642
150460,2012,47,469
150460,2013,48,518
150460,2014,51,516
150460,2015,28,482
150460,2016,37,506
150460,2017,26,485
150460,2018,14,464
150460,2019,20,460
150470,2012,184,1174
150470,2013,186,1191
150470,2014,117,1217
150470,2015,137,1249
150470,2016,94,1204
150470,2017,96,1229
150470,2018,99,1312
150470,2019,97,1305
150475,2013,0,1
150475,2014,8,168
150475,2015,12,150
150475,2016,13,225
150475,2017,7,229
150475,2018,12,289
150475,2019,12,335
150480,2012,68,1044
150480,2013,60,1072
150480,2014,40,1094
150480,2015,66,1151
150480,2016,39,1138
150480,2017,43,1107
150480,2018,34,1032
150480,2019,27,1050
150490,2012,128,525
150490,2013,79,564
150490,2014,91,610
150490,2015,59,601
150490,2016,73,605
150490,2017,49,572
150490,2018,60,578
150490,2019,42,616
150495,2012,140,408
150495,2013,95,377
150495,2014,85,401
150495,2015,76,449
150495,2016,67,445
150495,2017,59,386
150495,2018,64,406
150495,2019,43,347
150497,2012,30,194
150497,2013,26,210
150497,2014,24,215
150497,2015,26,199
150497,2016,22,217
150497,2017,13,218
150497,2018,13,223
150497,2019,10,229
150500,2012,9,142
150500,2013,14,124
150500,2014,12,171
150500,2015,4,153
150500,2016,9,165
150500,2017,7,161
150500,2018,4,134
150500,2019,10,131
150503,2012,67,481
150503,2013,41,510
150503,2014,43,577
150503,2015,29,620
150503,2016,21,553
150503,2017,25,621
150503,2018,23,631
150503,2019,23,585
150506,2012,208,1259
150506,2013,167,1209
150506,2014,163,1260
150506,2015,122,1334
150506,2016,96,1211
150506,2017,103,1252
150506,2018,100,1240
150506,2019,74,1193
150510,2012,115,1001
150510,2013,91,991
150510,2014,112,1048
150510,2015,108,983
150510,2016,98,985
150510,2017,83,1019
150510,2018,81,1019
150510,2019,58,1092
150520,2012,161,716
150520,2013,164,751
150520,2014,125,702
150520,2015,100,731
150520,2016,76,649
150520,2017,79,691
150520,2018,70,726
150520,2019,40,673
150530,2012,122,1283
150530,2013,108,1336
150530,2014,109,1482
150530,2015,85,1397
150530,2016,90,1399
150530,2017,64,1403
150530,2018,68,1547
150530,2019,70,1550
150540,2012,34,251
150540,2013,41,288
150540,2014,29,268
150540,2015,21,322
150540,2016,19,281
150540,2017,14,300
150540,2018,6,322
150540,2019,9,310
150543,2012,75,596
150543,2013,85,663
150543,2014,62,668
150543,2015,79,638
150543,2016,67,630
150543,2017,98,675
150543,2018,86,725
150543,2019,67,707
150548,2012,109,681
150548,2013,91,655
150548,2014,71,625
150548,2015,80,686
150548,2016,76,752
150548,2017,63,764
150548,2018,48,744
150548,2019,57,776
150549,2012,8,116
150549,2013,9,122
150549,2014,7,100
150549,2015,11,106
150549,2016,9,89
150549,2017,5,97
150549,2018,9,110
150549,2019,2,105
150550,2012,212,2093
150550,2013,147,2003
150550,2014,192,2069
150550,2015,240,2033
150550,2016,162,2001
150550,2017,103,1977
150550,2018,80,2148
150550,2019,70,2065
150553,2012,237,4513
150553,2013,208,5157
150553,2014,182,5360
150553,2015,134,5019
150553,2016,118,4644
150553,2017,117,4582
150553,2018,101,4810
150553,2019,84,4577
150555,2012,15,127
150555,2013,15,130
150555,2014,19,137
150555,2015,22,142
150555,2016,13,121
150555,2017,10,116
150555,2018,17,127
150555,2019,13,120
150560,2012,6,109
150560,2013,9,97
150560,2014,11,119
150560,2015,6,98
150560,2016,10,103
150560,2017,9,114
150560,2018,6,103
150560,2019,2,95
150563,2012,32,174
150563,2013,17,142
150563,2014,23,154
150563,2015,13,148
150563,2016,11,141
150563,2017,9,182
150563,2018,8,176
150563,2019,7,165
150565,2012,38,246
150565,2013,33,229
150565,2014,31,299
150565,2015,19,273
150565,2016,20,285
150565,2017,9,291
150565,2018,28,321
150565,2019,8,282
150570,2012,43,295
150570,2013,47,330
150570,2014,27,332
150570,2015,33,345
150570,2016,33,352
150570,2017,25,348
150570,2018,24,351
150570,2019,15,364
150580,2012,437,1170
150580,2013,416,1279
150580,2014,480,1480
150580,2015,450,1596
150580,2016,355,1461
150580,2017,307,1489
150580,2018,300,1678
150580,2019,296,1569
150590,2012,168,670
150590,2013,133,732
150590,2014,131,675
150590,2015,97,711
150590,2016,106,743
150590,2017,110,701
150590,2018,96,755
150590,2019,90,768
150600,2012,127,734
150600,2013,77,678
150600,2014,76,655
150600,2015,61,666
150600,2016,61,722
150600,2017,60,777
150600,2018,54,703
150600,2019,48,755
150610,2012,31,176
150610,2013,17,162
150610,2014,28,193
150610,2015,18,185
150610,2016,8,172
150610,2017,23,171
150610,2018,22,200
150610,2019,24,191
150611,2012,31,185
150611,2013,27,180
150611,2014,22,173
150611,2015,17,158
150611,2016,18,168
150611,2017,11,169
150611,2018,13,160
150611,2019,13,162
150613,2012,129,1609
150613,2013,81,1641
150613,2014,85,1651
150613,2015,73,1701
150613,2016,66,1627
150613,2017,86,1743
150613,2018,46,1756
150613,2019,44,1725
150616,2012,29,327
150616,2013,15,276
150616,2014,20,308
150616,2015,30,311
150616,2016,33,274
150616,2017,4,273
150616,2018,9,308
150616,2019,3,281
150618,2012,54,752
150618,2013,45,686
150618,2014,58,672
150618,2015,55,729
150618,2016,44,676
150618,2017,24,608
150618,2018,25,610
150618,2019,16,529
150619,2012,39,390
150619,2013,34,330
150619,2014,27,373
150619,2015,30,383
150619,2016,25,369
150619,2017,29,411
150619,2018,23,413
150619,2019,20,407
150620,2012,48,665
150620,2013,43,684
150620,2014,31,736
150620,2015,37,632
150620,2016,35,655
150620,2017,29,607
150620,2018,30,676
150620,2019,31,680
150630,2012,42,366
150630,2013,21,352
150630,2014,11,349
150630,2015,9,377
150630,2016,8,381
150630,2017,6,378
150630,2018,10,362
150630,2019,9,337
150635,2012,17,306
150635,2013,21,324
150635,2014,14,341
150635,2015,8,285
150635,2016,9,354
150635,2017,9,345
150635,2018,4,326
150635,2019,6,330
150640,2012,12,66
150640,2013,16,101
150640,2014,11,88
150640,2015,10,103
150640,2016,5,78
150640,2017,5,89
150640,2018,9,81
150640,2019,10,110
150650,2012,43,961
150650,2013,42,1000
150650,2014,38,978
150650,2015,31,1044
150650,2016,27,996
150650,2017,18,960
150650,2018,23,1019
150650,2019,21,996
150655,2012,44,375
150655,2013,35,341
150655,2014,41,338
150655,2015,33,345
150655,2016,39,376
150655,2017,34,344
150655,2018,24,305
150655,2019,29,306
150658,2012,18,182
150658,2013,16,168
150658,2014,24,181
150658,2015,18,197
150658,2016,14,143
150658,2017,11,143
150658,2018,12,181
150658,2019,7,215
150660,2012,39,376
150660,2013,27,385
150660,2014,25,373
150660,2015,19,367
150660,2016,7,372
150660,2017,5,428
150660,2018,6,399
150660,2019,10,455
150670,2012,64,587
150670,2013,49,536
150670,2014,46,570
150670,2015,43,584
150670,2016,28,572
150670,2017,31,569
150670,2018,29,605
150670,2019,29,602
150680,2012,303,6489
150680,2013,224,6334
150680,2014,179,6595
150680,2015,243,6756
150680,2016,199,6491
150680,2017,116,6777
150680,2018,111,6703
150680,2019,99,6659
150690,2012,7,102
150690,2013,6,90
150690,2014,8,112
150690,2015,9,83
150690,2016,7,105
150690,2017,5,107
150690,2018,1,87
150690,2019,4,95
150700,2012,24,494
150700,2013,30,490
150700,2014,24,477
150700,2015,22,509
150700,2016,16,444
150700,2017,17,483
150700,2018,6,501
150700,2019,13,512
150710,2012,22,251
150710,2013,23,223
150710,2014,17,222
150710,2015,15,233
150710,2016,7,226
150710,2017,5,215
150710,2018,13,227
150710,2019,16,224
150715,2012,44,371
150715,2013,35,368
150715,2014,41,370
150715,2015,28,382
150715,2016,24,339
150715,2017,11,345
150715,2018,16,422
150715,2019,11,352
150720,2012,109,643
150720,2013,95,623
150720,2014,86,579
150720,2015,44,493
150720,2016,61,511
150720,2017,38,525
150720,2018,41,470
150720,2019,34,465
150730,2012,152,993
150730,2013,150,891
150730,2014,120,915
150730,2015,130,1014
150730,2016,122,1046
150730,2017,114,1071
150730,2018,80,1159
150730,2019,56,1075
150740,2012,15,209
150740,2013,11,231
150740,2014,12,223
150740,2015,9,196
150740,2016,7,227
150740,2017,8,206
150740,2018,5,242
150740,2019,5,235
150745,2012,116,515
150745,2013,51,492
150745,2014,54,436
150745,2015,57,497
150745,2016,53,463
150745,2017,17,494
150745,2018,18,536
150745,2019,15,436
150746,2012,15,81
150746,2013,2,72
150746,2014,4,82
150746,2015,4,83
150746,2016,5,81
150746,2017,4,87
150746,2018,5,97
150746,2019,8,85
150747,2012,44,345
150747,2013,44,365
150747,2014,29,336
150747,2015,20,335
150747,2016,33,340
150747,2017,27,309
150747,2018,23,306
150747,2019,26,307
150750,2012,18,198
150750,2013,19,171
150750,2014,21,165
150750,2015,15,226
150750,2016,16,216
150750,2017,14,170
150750,2018,22,240
150750,2019,9,185
150760,2012,95,980
150760,2013,113,956
150760,2014,117,1006
150760,2015,82,973
150760,2016,63,932
150760,2017,54,957
150760,2018,59,942
150760,2019,49,926
150770,2012,71,465
150770,2013,58,499
150770,2014,59,531
150770,2015,50,553
150770,2016,37,551
150770,2017,50,520
150770,2018,36,517
150770,2019,30,526
150775,2012,10,70
150775,2013,15,94
150775,2014,4,82
150775,2015,7,93
150775,2016,5,86
150775,2017,7,95
150775,2018,6,119
150775,2019,5,93
150780,2012,93,323
150780,2013,65,290
150780,2014,48,271
150780,2015,55,302
150780,2016,48,257
150780,2017,40,297
150780,2018,33,293
150780,2019,37,305
150790,2012,50,460
150790,2013,47,393
150790,2014,31,428
150790,2015,20,432
150790,2016,19,382
150790,2017,14,382
150790,2018,16,395
150790,2019,12,386
150795,2012,209,1440
150795,2013,193,1519
150795,2014,170,1537
150795,2015,157,1688
150795,2016,137,1562
150795,2017,124,1472
150795,2018,101,1462
150795,2019,88,1453
150796,2012,12,196
150796,2013,8,180
150796,2014,8,176
150796,2015,8,207
150796,2016,6,174
150796,2017,15,206
150796,2018,5,175
150796,2019,8,182
150797,2012,17,255
150797,2013,7,289
150797,2014,8,314
150797,2015,8,267
150797,2016,3,273
150797,2017,2,283
150797,2018,0,346
150797,2019,1,311
150800,2012,221,1375
150800,2013,207,1459
150800,2014,203,1415
150800,2015,144,1470
150800,2016,188,1518
150800,2017,162,1489
150800,2018,109,1488
150800,2019,77,1515
150803,2012,72,602
150803,2013,62,578
150803,2014,46,567
150803,2015,47,565
150803,2016,27,537
150803,2017,27,566
150803,2018,21,503
150803,2019,22,479
150805,2012,28,209
150805,2013,14,212
150805,2014,15,223
150805,2015,14,209
150805,2016,17,227
150805,2017,8,221
150805,2018,11,262
150805,2019,13,275
150808,2012,54,745
150808,2013,89,689
150808,2014,34,662
150808,2015,47,704
150808,2016,27,631
150808,2017,31,702
150808,2018,32,762
150808,2019,35,733
150810,2012,264,2047
150810,2013,201,2209
150810,2014,155,2166
150810,2015,93,2131
150810,2016,90,2119
150810,2017,94,2053
150810,2018,63,1900
150810,2019,76,1790
150812,2012,43,469
150812,2013,31,474
150812,2014,40,461
150812,2015,22,467
150812,2016,13,493
150812,2017,18,431
150812,2018,22,475
150812,2019,17,444
150815,2012,98,859
150815,2013,69,791
150815,2014,68,793
150815,2015,49,824
150815,2016,46,736
150815,2017,43,743
150815,2018,49,793
150815,2019,43,783
150820,2012,53,716
