CODMUNRES,ano_nasc,Qtd_2Racacor,Qtd_Total
320450,2012,3,117
320450,2013,3,105
320450,2014,0,127
320450,2015,2,140
320450,2016,2,122
320450,2017,2,148
320450,2018,0,119
320450,2019,5,113
320455,2012,2,516
320455,2013,1,492
320455,2014,3,545
320455,2015,2,571
320455,2016,0,575
320455,2017,2,605
320455,2018,7,736
320455,2019,3,687
320460,2012,4,271
320460,2013,3,238
320460,2014,3,284
320460,2015,4,257
320460,2016,2,282
320460,2017,3,293
320460,2018,3,345
320460,2019,3,298
320465,2012,4,95
320465,2013,3,80
320465,2014,4,91
320465,2015,0,128
320465,2016,7,110
320465,2017,3,99
320465,2018,12,116
320465,2019,2,112
320470,2012,42,410
320470,2013,34,446
320470,2014,24,454
320470,2015,9,442
320470,2016,9,395
320470,2017,14,410
320470,2018,20,432
320470,2019,17,413
320480,2012,26,144
320480,2013,28,143
320480,2014,21,157
320480,2015,29,156
320480,2016,21,125
320480,2017,33,147
320480,2018,15,143
320480,2019,15,128
320490,2012,236,1748
320490,2013,320,1731
320490,2014,301,1836
320490,2015,326,1842
320490,2016,292,1783
320490,2017,272,2006
320490,2018,297,1882
320490,2019,260,1813
320495,2012,2,115
320495,2013,6,113
320495,2014,2,97
320495,2015,1,101
320495,2016,0,106
320495,2017,3,95
320495,2018,4,105
320495,2019,1,109
320500,2012,405,7560
320500,2013,488,7863
320500,2014,470,8250
320500,2015,570,8269
320500,2016,480,7785
320500,2017,508,7962
320500,2018,707,8035
320500,2019,743,7666
320501,2012,20,428
320501,2013,13,458
320501,2014,2,456
320501,2015,4,514
320501,2016,5,457
320501,2017,4,474
320501,2018,7,441
320501,2019,5,444
320503,2012,18,233
320503,2013,12,259
320503,2014,8,265
320503,2015,9,255
320503,2016,11,246
320503,2017,4,266
320503,2018,10,272
320503,2019,16,278
320506,2012,20,275
320506,2013,7,260
320506,2014,26,335
320506,2015,13,288
320506,2016,16,300
320506,2017,21,319
320506,2018,25,323
320506,2019,20,360
320510,2012,14,984
320510,2013,29,1095
320510,2014,30,1128
320510,2015,29,1186
320510,2016,27,1107
320510,2017,20,1093
320510,2018,50,1212
320510,2019,60,1073
320515,2012,5,106
320515,2013,3,122
320515,2014,2,115
320515,2015,2,107
320515,2016,4,100
320515,2017,1,105
320515,2018,4,102
320515,2019,7,96
320517,2012,14,152
320517,2013,6,169
320517,2014,5,151
320517,2015,4,198
320517,2016,5,199
320517,2017,12,197
320517,2018,4,172
320517,2019,10,229
320520,2012,284,6221
320520,2013,294,6446
320520,2014,173,6459
320520,2015,177,6678
320520,2016,165,6172
320520,2017,310,6817
320520,2018,328,6672
320520,2019,435,6502
320530,2012,125,4503
320530,2013,168,4657
320530,2014,208,4805
320530,2015,179,4687
320530,2016,177,4369
320530,2017,285,4612
320530,2018,498,4644
320530,2019,511,4483
330000,2012,5,22
330000,2013,7,23
330000,2014,2,15
330000,2015,1,14
330000,2016,1,5
330000,2017,1,8
330000,2018,3,18
330000,2019,5,23
330010,2012,151,2698
330010,2013,169,2653
330010,2014,225,2838
330010,2015,219,2872
330010,2016,221,2628
330010,2017,233,2635
330010,2018,200,2612
330010,2019,204,2337
330015,2012,13,123
330015,2013,25,135
330015,2014,22,137
330015,2015,14,139
330015,2016,20,149
330015,2017,21,146
330015,2018,17,141
330015,2019,14,138
330020,2012,204,1619
330020,2013,247,1614
330020,2014,238,1673
330020,2015,171,1722
330020,2016,197,1529
330020,2017,298,1595
330020,2018,324,1723
330020,2019,271,1612
330022,2012,15,129
330022,2013,19,130
330022,2014,27,178
330022,2015,25,165
330022,2016,17,163
330022,2017,27,181
330022,2018,28,180
330022,2019,23,154
330023,2012,45,576
330023,2013,71,616
330023,2014,82,551
330023,2015,99,694
330023,2016,103,703
330023,2017,89,663
330023,2018,71,627
330023,2019,89,722
330025,2012,24,301
330025,2013,36,331
330025,2014,32,363
330025,2015,34,350
330025,2016,51,382
330025,2017,26,462
330025,2018,41,402
330025,2019,54,451
330030,2012,211,1060
330030,2013,250,1131
330030,2014,268,1144
330030,2015,241,1204
330030,2016,270,1130
330030,2017,293,1080
330030,2018,274,1072
330030,2019,219,1040
330040,2012,354,2410
330040,2013,347,2197
330040,2014,347,2405
330040,2015,275,2376
330040,2016,269,1998
330040,2017,271,2116
330040,2018,322,2202
330040,2019,301,2033
330045,2012,1144,7549
330045,2013,1031,7337
330045,2014,910,7655
330045,2015,746,7849
330045,2016,861,7215
330045,2017,920,7100
330045,2018,1094,6943
330045,2019,1103,6451
330050,2012,60,361
330050,2013,37,332
330050,2014,52,353
330050,2015,52,365
330050,2016,34,234
330050,2017,22,197
330050,2018,49,367
330050,2019,49,346
330060,2012,49,408
330060,2013,57,430
330060,2014,69,448
330060,2015,86,516
330060,2016,57,439
330060,2017,72,467
330060,2018,83,526
330060,2019,71,525
330070,2012,413,2890
330070,2013,451,2794
330070,2014,360,3278
330070,2015,423,3095
330070,2016,370,2677
330070,2017,278,2781
330070,2018,258,2954
330070,2019,234,2651
330080,2012,79,761
330080,2013,72,770
330080,2014,67,808
330080,2015,54,885
330080,2016,31,771
330080,2017,31,808
330080,2018,42,780
330080,2019,25,712
330090,2012,26,159
330090,2013,31,141
330090,2014,14,143
330090,2015,22,158
330090,2016,18,134
330090,2017,21,151
330090,2018,13,150
330090,2019,28,157
330093,2012,10,155
330093,2013,16,160
330093,2014,14,190
330093,2015,18,186
330093,2016,18,151
330093,2017,16,165
330093,2018,19,166
330093,2019,7,141
330095,2012,31,132
330095,2013,23,115
330095,2014,19,115
330095,2015,25,117
330095,2016,30,132
330095,2017,18,116
330095,2018,29,135
330095,2019,27,113
330100,2012,827,6612
330100,2013,375,7424
330100,2014,390,7891
330100,2015,367,8229
330100,2016,1122,7516
330100,2017,1085,7498
330100,2018,1129,7449
330100,2019,1097,7166
330110,2012,101,263
330110,2013,70,216
330110,2014,80,243
330110,2015,69,280
330110,2016,53,213
330110,2017,58,205
330110,2018,64,218
330110,2019,61,209
330115,2012,7,114
330115,2013,6,133
330115,2014,3,136
330115,2015,5,149
330115,2016,19,150
330115,2017,11,125
330115,2018,11,129
330115,2019,9,123
330120,2012,76,243
330120,2013,58,216
330120,2014,57,214
330120,2015,65,229
330120,2016,57,207
330120,2017,58,221
330120,2018,54,215
330120,2019,51,206
330130,2012,66,467
330130,2013,54,501
330130,2014,63,530
330130,2015,69,616
330130,2016,75,597
330130,2017,51,679
330130,2018,66,604
330130,2019,45,584
330140,2012,33,237
330140,2013,45,274
330140,2014,46,283
330140,2015,38,286
330140,2016,49,250
330140,2017,41,272
330140,2018,36,285
330140,2019,38,250
330150,2012,67,255
330150,2013,38,231
330150,2014,69,235
330150,2015,59,243
330150,2016,85,267
330150,2017,85,277
330150,2018,79,251
330150,2019,54,236
330160,2012,34,133
330160,2013,32,147
330160,2014,37,136
330160,2015,27,145
330160,2016,30,139
330160,2017,29,128
330160,2018,24,144
330160,2019,28,139
330170,2012,1816,13258
330170,2013,1953,13038
330170,2014,2088,13805
330170,2015,2226,14344
330170,2016,2255,13583
330170,2017,2275,13593
330170,2018,2084,13115
330170,2019,2321,12257
330180,2012,12,109
330180,2013,14,127
330180,2014,13,131
330180,2015,11,143
330180,2016,13,121
330180,2017,19,121
330180,2018,13,160
330180,2019,11,142
330185,2012,164,707
330185,2013,144,751
330185,2014,155,764
330185,2015,144,733
330185,2016,136,725
330185,2017,124,740
330185,2018,137,745
330185,2019,136,690
330187,2012,37,305
330187,2013,29,298
330187,2014,25,306
330187,2015,43,320
330187,2016,53,342
330187,2017,62,361
330187,2018,65,393
330187,2019,46,365
330190,2012,332,3435
330190,2013,298,3311
330190,2014,232,3616
330190,2015,215,3449
330190,2016,210,3047
330190,2017,194,3139
330190,2018,248,3042
330190,2019,299,2850
330200,2012,190,1879
330200,2013,230,1908
330200,2014,222,1815
330200,2015,181,1917
330200,2016,213,1930
330200,2017,227,1892
330200,2018,213,1762
330200,2019,202,1742
330205,2012,11,153
330205,2013,9,130
330205,2014,18,174
330205,2015,13,177
330205,2016,14,152
330205,2017,13,156
330205,2018,13,167
330205,2019,16,172
330210,2012,42,245
330210,2013,30,255
330210,2014,44,289
330210,2015,50,313
330210,2016,40,269
330210,2017,42,277
330210,2018,39,299
330210,2019,43,279
330220,2012,189,1227
330220,2013,185,1158
330220,2014,166,1234
330220,2015,205,1194
330220,2016,166,1124
330220,2017,181,1177
330220,2018,183,1220
330220,2019,202,1242
330225,2012,33,408
330225,2013,34,399
330225,2014,56,430
330225,2015,42,423
330225,2016,34,367
330225,2017,41,433
330225,2018,37,409
330225,2019,42,385
330227,2012,248,1494
330227,2013,257,1517
330227,2014,257,1616
330227,2015,189,1646
330227,2016,168,1482
330227,2017,191,1419
330227,2018,181,1327
330227,2019,218,1275
330230,2012,23,94
330230,2013,25,101
330230,2014,22,85
330230,2015,25,96
330230,2016,16,89
330230,2017,12,60
330230,2018,19,96
330230,2019,14,70
330240,2012,425,3775
330240,2013,510,4038
330240,2014,537,4174
330240,2015,555,4246
330240,2016,414,3746
330240,2017,413,3928
330240,2018,370,3902
330240,2019,389,3684
330245,2012,28,100
330245,2013,33,108
330245,2014,28,89
330245,2015,38,123
330245,2016,30,106
330245,2017,36,113
330245,2018,29,101
330245,2019,28,113
330250,2012,559,3554
330250,2013,318,3373
330250,2014,303,3569
330250,2015,376,3644
330250,2016,371,3503
330250,2017,428,3698
330250,2018,411,3727
330250,2019,437,3495
330260,2012,51,518
330260,2013,42,520
330260,2014,51,527
330260,2015,40,529
330260,2016,32,503
330260,2017,42,555
330260,2018,47,470
330260,2019,41,533
330270,2012,68,1604
330270,2013,75,1622
330270,2014,88,1823
330270,2015,69,1884
330270,2016,85,1764
330270,2017,60,1878
330270,2018,57,1971
330270,2019,74,2026
330280,2012,40,188
330280,2013,32,194
330280,2014,40,237
330280,2015,38,220
330280,2016,47,199
330280,2017,34,202
330280,2018,40,226
330280,2019,31,197
330285,2012,378,2468
330285,2013,352,2611
330285,2014,314,2620
330285,2015,227,2639
330285,2016,242,2402
330285,2017,269,2402
330285,2018,376,2324
330285,2019,385,2274
330290,2012,37,261
330290,2013,21,253
330290,2014,30,279
330290,2015,34,301
330290,2016,34,279
330290,2017,34,321
330290,2018,33,376
330290,2019,43,345
330300,2012,60,375
330300,2013,42,328
330300,2014,54,321
330300,2015,40,354
330300,2016,38,366
330300,2017,22,354
330300,2018,19,379
330300,2019,20,387
330310,2012,34,183
330310,2013,28,191
330310,2014,22,190
330310,2015,33,170
330310,2016,19,186
330310,2017,29,179
330310,2018,24,166
330310,2019,21,173
330320,2012,315,2074
330320,2013,284,2024
330320,2014,266,2109
330320,2015,228,2122
330320,2016,222,1974
330320,2017,222,1834
330320,2018,248,1806
330320,2019,315,1725
330330,2012,387,5906
330330,2013,543,6103
330330,2014,590,6468
330330,2015,598,6456
330330,2016,579,5903
330330,2017,526,6336
330330,2018,604,6139
330330,2019,651,6011
330340,2012,186,2216
330340,2013,237,2166
330340,2014,250,2123
330340,2015,220,2217
330340,2016,201,2157
330340,2017,200,2124
330340,2018,209,2328
330340,2019,234,2157
330350,2012,1609,11633
330350,2013,1417,11503
330350,2014,1419,12141
330350,2015,1287,12550
330350,2016,1376,11842
330350,2017,1333,12498
330350,2018,1562,12183
330350,2019,1584,11490
330360,2012,66,551
330360,2013,61,479
330360,2014,50,512
330360,2015,26,558
330360,2016,29,566
330360,2017,44,531
330360,2018,27,462
330360,2019,34,485
330370,2012,121,537
330370,2013,90,535
330370,2014,76,567
330370,2015,104,554
330370,2016,104,541
330370,2017,94,558
330370,2018,97,524
330370,2019,108,531
330380,2012,24,560
330380,2013,27,568
330380,2014,42,616
330380,2015,24,656
330380,2016,20,588
330380,2017,26,624
330380,2018,30,683
330380,2019,39,648
330385,2012,63,374
330385,2013,36,368
330385,2014,53,390
330385,2015,43,389
330385,2016,38,351
330385,2017,64,408
330385,2018,39,402
330385,2019,51,383
330390,2012,517,3738
330390,2013,516,3783
330390,2014,498,3972
330390,2015,547,3958
330390,2016,614,3850
330390,2017,676,3918
330390,2018,671,3976
330390,2019,724,3832
330395,2012,68,340
330395,2013,52,294
330395,2014,41,344
330395,2015,41,292
330395,2016,35,328
330395,2017,35,324
330395,2018,28,313
330395,2019,34,335
330400,2012,75,363
330400,2013,76,368
330400,2014,44,377
330400,2015,56,344
330400,2016,61,380
330400,2017,61,392
330400,2018,56,366
330400,2019,67,377
330410,2012,60,220
330410,2013,66,218
330410,2014,39,206
330410,2015,46,214
330410,2016,35,188
330410,2017,38,214
330410,2018,28,191
330410,2019,41,245
330411,2012,58,314
330411,2013,54,297
330411,2014,51,351
330411,2015,37,308
330411,2016,47,285
330411,2017,33,266
330411,2018,41,300
330411,2019,58,248
330412,2012,24,166
330412,2013,39,199
330412,2014,36,193
330412,2015,27,188
330412,2016,21,139
330412,2017,29,170
330412,2018,19,173
330412,2019,30,164
330414,2012,453,2434
330414,2013,380,2375
330414,2014,373,2456
330414,2015,288,2406
330414,2016,335,2278
330414,2017,316,2412
330414,2018,362,2272
330414,2019,394,2088
330415,2012,40,303
330415,2013,49,314
330415,2014,47,341
330415,2015,69,410
330415,2016,37,323
330415,2017,38,318
330415,2018,39,302
330415,2019,31,309
330420,2012,205,1708
330420,2013,173,1733
330420,2014,194,1803
330420,2015,176,1812
330420,2016,196,1732
330420,2017,190,1759
330420,2018,170,1745
330420,2019,142,1659
330430,2012,149,746
330430,2013,111,772
330430,2014,95,831
330430,2015,110,782
330430,2016,93,739
330430,2017,89,719
330430,2018,92,759
330430,2019,89,755
330440,2012,18,199
330440,2013,17,201
330440,2014,18,231
330440,2015,19,213
330440,2016,13,202
330440,2017,10,188
330440,2018,21,208
330440,2019,22,218
330450,2012,33,115
330450,2013,38,126
330450,2014,28,115
330450,2015,29,108
330450,2016,20,94
330450,2017,31,101
330450,2018,28,112
330450,2019,28,101
330452,2012,145,2075
330452,2013,187,2240
330452,2014,258,2360
330452,2015,171,2388
330452,2016,196,2191
330452,2017,173,2044
330452,2018,196,2140
330452,2019,182,2044
330455,2012,9777,86549
330455,2013,9258,87661
330455,2014,8355,89991
330455,2015,8036,90694
330455,2016,7812,83166
330455,2017,8304,84521
330455,2018,9057,82554
330455,2019,9106,76803
330460,2012,27,87
330460,2013,33,111
330460,2014,35,124
330460,2015,18,80
330460,2016,16,91
330460,2017,16,99
330460,2018,19,94
330460,2019,23,109
330470,2012,102,471
330470,2013,79,482
330470,2014,66,415
330470,2015,83,456
330470,2016,92,461
330470,2017,97,508
330470,2018,99,545
330470,2019,71,460
330475,2012,41,457
330475,2013,17,488
330475,2014,18,563
330475,2015,17,557
330475,2016,39,543
330475,2017,54,634
330475,2018,61,579
330475,2019,62,635
330480,2012,69,438
330480,2013,65,442
330480,2014,55,436
330480,2015,60,460
330480,2016,50,408
330480,2017,69,389
330480,2018,55,432
330480,2019,47,422
330490,2012,711,11811
330490,2013,976,11463
330490,2014,869,12407
330490,2015,541,12388
330490,2016,483,11386
330490,2017,432,11290
330490,2018,605,10969
330490,2019,1045,10432
330500,2012,16,397
330500,2013,13,481
330500,2014,14,579
330500,2015,20,567
330500,2016,30,503
330500,2017,32,514
330500,2018,27,624
330500,2019,33,536
330510,2012,819,7043
330510,2013,809,6788
330510,2014,703,7007
330510,2015,683,7009
330510,2016,756,6211
330510,2017,927,6545
330510,2018,1034,6253
330510,2019,1075,5793
330513,2012,10,104
330513,2013,13,114
330513,2014,10,109
330513,2015,14,115
330513,2016,8,88
330513,2017,18,106
330513,2018,13,139
330513,2019,13,101
330515,2012,31,275
330515,2013,31,248
330515,2014,29,253
330515,2015,23,238
330515,2016,28,265
330515,2017,31,274
330515,2018,36,252
330515,2019,43,305
330520,2012,122,1161
330520,2013,93,1168
330520,2014,115,1219
330520,2015,132,1327
330520,2016,139,1459
330520,2017,159,1650
330520,2018,164,1674
330520,2019,200,1832
330530,2012,18,126
330530,2013,24,93
330530,2014,21,101
330530,2015,32,111
330530,2016,27,101
330530,2017,32,95
330530,2018,30,106
330530,2019,24,99
330540,2012,42,216
330540,2013,34,185
330540,2014,31,181
330540,2015,27,191
330540,2016,33,192
330540,2017,24,192
330540,2018,42,213
330540,2019,37,187
330550,2012,69,989
330550,2013,63,915
330550,2014,61,1006
330550,2015,156,1233
330550,2016,159,1258
330550,2017,199,1207
330550,2018,188,1259
330550,2019,153,1252
330555,2012,100,1006
330555,2013,143,1026
330555,2014,104,1145
330555,2015,45,1149
330555,2016,69,1122
330555,2017,96,1066
330555,2018,79,1179
330555,2019,93,1135
330560,2012,54,290
330560,2013,44,297
330560,2014,42,314
330560,2015,37,299
330560,2016,37,272
330560,2017,34,286
330560,2018,42,307
330560,2019,44,271
330570,2012,13,217
330570,2013,17,196
330570,2014,28,212
330570,2015,23,216
330570,2016,18,195
330570,2017,45,228
330570,2018,34,226
330570,2019,32,247
330575,2012,75,419
330575,2013,79,495
330575,2014,48,477
330575,2015,66,504
330575,2016,62,455
330575,2017,60,461
330575,2018,61,478
330575,2019,59,448
330580,2012,229,2236
330580,2013,231,2357
330580,2014,221,2291
330580,2015,258,2359
330580,2016,273,2198
330580,2017,246,2300
330580,2018,217,2281
330580,2019,253,2168
330590,2012,16,80
330590,2013,11,87
330590,2014,22,114
330590,2015,20,123
330590,2016,18,106
330590,2017,19,114
330590,2018,20,120
330590,2019,14,107
330600,2012,244,1142
330600,2013,200,1095
330600,2014,219,1235
330600,2015,206,1221
330600,2016,194,1108
330600,2017,222,1194
330600,2018,256,1188
330600,2019,217,1051
330610,2012,174,847
330610,2013,201,878
330610,2014,183,873
330610,2015,187,894
330610,2016,114,793
330610,2017,170,822
330610,2018,206,896
330610,2019,174,836
330615,2012,32,153
330615,2013,26,171
330615,2014,19,127
330615,2015,17,143
330615,2016,25,165
330615,2017,21,156
330615,2018,13,167
330615,2019,18,152
330620,2012,87,441
330620,2013,84,452
330620,2014,108,573
330620,2015,114,513
330620,2016,113,504
330620,2017,78,489
330620,2018,98,534
330620,2019,86,492
330630,2012,504,3315
330630,2013,534,3390
330630,2014,402,3270
330630,2015,398,3439
330630,2016,410,3364
330630,2017,378,3272
330630,2018,405,3376
330630,2019,495,3096
350000,2012,3,12
350000,2013,0,15
350000,2014,1,15
350000,2015,1,9
350000,2016,1,16
350000,2017,0,5
350000,2018,0,4
350000,2019,0,8
350010,2012,0,358
350010,2013,4,353
350010,2014,2,381
350010,2015,2,357
350010,2016,1,370
350010,2017,1,344
350010,2018,7,366
350010,2019,5,393
350020,2012,2,47
350020,2013,2,43
350020,2014,1,56
350020,2015,0,52
350020,2016,2,45
350020,2017,1,38
350020,2018,3,46
350020,2019,2,41
350030,2012,30,467
350030,2013,30,414
350030,2014,31,393
350030,2015,31,413
350030,2016,40,390
350030,2017,33,436
350030,2018,38,451
350030,2019,35,420
350040,2012,2,67
350040,2013,1,69
350040,2014,4,90
350040,2015,2,81
350040,2016,2,85
350040,2017,3,79
350040,2018,3,85
350040,2019,2,52
350050,2012,5,255
350050,2013,10,237
350050,2014,5,222
350050,2015,9,217
350050,2016,7,217
350050,2017,6,239
350050,2018,4,198
350050,2019,3,258
350055,2012,8,85
350055,2013,2,65
350055,2014,2,76
350055,2015,3,86
350055,2016,1,86
350055,2017,0,71
350055,2018,0,65
350055,2019,1,68
350060,2012,1,18
350060,2013,2,33
350060,2014,0,26
350060,2015,0,26
350060,2016,1,29
350060,2017,2,37
350060,2018,2,26
350060,2019,0,19
350070,2012,12,493
350070,2013,11,540
350070,2014,9,515
350070,2015,10,488
350070,2016,11,512
350070,2017,13,577
350070,2018,10,543
350070,2019,11,530
350075,2012,0,58
350075,2013,1,68
350075,2014,0,58
350075,2015,2,63
350075,2016,0,80
350075,2017,1,70
350075,2018,1,69
350075,2019,1,80
350080,2012,2,47
350080,2013,1,46
350080,2014,0,41
350080,2015,1,46
350080,2016,1,42
350080,2017,1,48
350080,2018,2,60
350080,2019,1,44
350090,2012,3,46
350090,2013,4,44
350090,2014,1,46
350090,2015,5,41
350090,2016,4,53
350090,2017,5,49
350090,2018,2,40
350090,2019,6,45
350100,2012,10,164
350100,2013,11,194
350100,2014,6,181
350100,2015,12,198
350100,2016,7,180
350100,2017,7,183
350100,2018,8,187
350100,2019,11,197
350110,2012,1,44
350110,2013,3,47
350110,2014,3,53
350110,2015,3,30
350110,2016,1,38
350110,2017,2,49
350110,2018,0,33
350110,2019,0,34
350115,2012,13,236
350115,2013,20,262
350115,2014,11,236
350115,2015,8,229
350115,2016,18,266
350115,2017,12,246
350115,2018,5,211
350115,2019,17,243
350120,2012,1,41
350120,2013,0,33
350120,2014,0,38
350120,2015,1,29
350120,2016,0,37
350120,2017,0,30
350120,2018,1,28
350120,2019,0,32
350130,2012,4,444
350130,2013,11,400
350130,2014,11,333
350130,2015,10,359
350130,2016,10,339
350130,2017,14,331
350130,2018,19,334
350130,2019,19,326
350140,2012,0,50
350140,2013,6,49
350140,2014,2,43
350140,2015,3,57
350140,2016,2,46
350140,2017,7,40
350140,2018,2,42
350140,2019,9,52
350150,2012,0,37
350150,2013,3,47
350150,2014,3,46
350150,2015,2,45
350150,2016,2,42
350150,2017,0,42
350150,2018,1,53
350150,2019,4,44
