CODMUNRES,ano_nasc,Qtd_Termo_Precoce,Qtd_Total
421270,2013,20,69
421270,2014,21,59
421270,2015,26,63
421270,2016,15,63
421270,2017,23,83
421270,2018,21,69
421270,2019,23,87
421280,2012,64,263
421280,2013,86,292
421280,2014,72,281
421280,2015,79,328
421280,2016,88,354
421280,2017,86,380
421280,2018,83,369
421280,2019,96,354
421290,2012,95,259
421290,2013,105,266
421290,2014,98,266
421290,2015,112,269
421290,2016,114,303
421290,2017,119,310
421290,2018,116,329
421290,2019,123,318
421300,2012,7,29
421300,2013,13,47
421300,2014,14,39
421300,2015,18,44
421300,2016,16,39
421300,2017,13,37
421300,2018,17,52
421300,2019,21,46
421310,2012,22,49
421310,2013,16,69
421310,2014,24,71
421310,2015,23,59
421310,2016,25,55
421310,2017,27,79
421310,2018,30,74
421310,2019,14,51
421315,2012,9,28
421315,2013,8,32
421315,2014,11,33
421315,2015,8,34
421315,2016,9,20
421315,2017,9,30
421315,2018,10,31
421315,2019,20,51
421320,2012,154,359
421320,2013,135,334
421320,2014,142,378
421320,2015,108,376
421320,2016,148,392
421320,2017,147,409
421320,2018,140,430
421320,2019,157,392
421330,2012,8,77
421330,2013,17,74
421330,2014,14,65
421330,2015,26,80
421330,2016,15,56
421330,2017,13,57
421330,2018,16,63
421330,2019,13,63
421335,2012,14,49
421335,2013,16,56
421335,2014,9,43
421335,2015,18,65
421335,2016,19,66
421335,2017,17,62
421335,2018,25,71
421335,2019,20,57
421340,2012,62,184
421340,2013,54,147
421340,2014,57,172
421340,2015,38,160
421340,2016,42,149
421340,2017,52,172
421340,2018,52,177
421340,2019,32,148
421350,2012,60,218
421350,2013,80,244
421350,2014,75,235
421350,2015,72,255
421350,2016,92,274
421350,2017,74,269
421350,2018,71,271
421350,2019,82,337
421360,2012,164,507
421360,2013,172,431
421360,2014,160,435
421360,2015,192,475
421360,2016,163,394
421360,2017,137,389
421360,2018,132,425
421360,2019,121,423
421370,2012,71,245
421370,2013,70,221
421370,2014,69,235
421370,2015,73,234
421370,2016,69,236
421370,2017,67,233
421370,2018,73,248
421370,2019,70,238
421380,2012,25,75
421380,2013,28,87
421380,2014,15,73
421380,2015,28,95
421380,2016,41,119
421380,2017,25,98
421380,2018,29,96
421380,2019,30,101
421390,2012,3,13
421390,2013,7,16
421390,2014,8,17
421390,2015,6,11
421390,2016,5,14
421390,2017,10,18
421390,2018,10,22
421390,2019,6,16
421400,2012,52,215
421400,2013,56,219
421400,2014,55,203
421400,2015,69,262
421400,2016,58,232
421400,2017,71,216
421400,2018,68,240
421400,2019,72,273
421410,2012,9,22
421410,2013,8,27
421410,2014,12,30
421410,2015,7,26
421410,2016,11,35
421410,2017,9,23
421410,2018,4,20
421410,2019,3,27
421415,2012,7,34
421415,2013,6,31
421415,2014,6,28
421415,2015,8,34
421415,2016,11,33
421415,2017,15,35
421415,2018,9,36
421415,2019,15,42
421420,2012,32,127
421420,2013,60,149
421420,2014,44,126
421420,2015,39,112
421420,2016,61,137
421420,2017,52,143
421420,2018,51,147
421420,2019,48,127
421430,2012,8,31
421430,2013,8,24
421430,2014,8,25
421430,2015,8,30
421430,2016,4,30
421430,2017,9,33
421430,2018,6,27
421430,2019,13,44
421440,2012,17,59
421440,2013,20,61
421440,2014,25,85
421440,2015,19,75
421440,2016,18,71
421440,2017,16,75
421440,2018,15,75
421440,2019,23,69
421450,2012,15,87
421450,2013,10,63
421450,2014,27,82
421450,2015,27,85
421450,2016,20,81
421450,2017,19,94
421450,2018,24,87
421450,2019,23,84
421460,2012,27,72
421460,2013,36,82
421460,2014,21,85
421460,2015,35,87
421460,2016,40,84
421460,2017,35,112
421460,2018,28,75
421460,2019,41,107
421470,2012,47,115
421470,2013,37,109
421470,2014,43,127
421470,2015,26,119
421470,2016,35,104
421470,2017,28,99
421470,2018,41,127
421470,2019,36,109
421480,2012,293,895
421480,2013,378,935
421480,2014,308,868
421480,2015,309,951
421480,2016,321,926
421480,2017,292,905
421480,2018,271,924
421480,2019,324,931
421490,2012,26,51
421490,2013,21,52
421490,2014,17,42
421490,2015,25,75
421490,2016,18,52
421490,2017,21,77
421490,2018,11,61
421490,2019,13,56
421500,2012,176,554
421500,2013,176,539
421500,2014,179,585
421500,2015,193,610
421500,2016,201,615
421500,2017,186,595
421500,2018,163,580
421500,2019,164,540
421505,2012,7,22
421505,2013,7,22
421505,2014,9,33
421505,2015,6,34
421505,2016,6,35
421505,2017,10,29
421505,2018,7,27
421505,2019,11,41
421507,2012,11,53
421507,2013,15,39
421507,2014,14,54
421507,2015,21,60
421507,2016,20,41
421507,2017,15,56
421507,2018,20,57
421507,2019,14,52
421510,2012,29,93
421510,2013,32,114
421510,2014,41,110
421510,2015,42,131
421510,2016,40,120
421510,2017,37,133
421510,2018,44,133
421510,2019,43,128
421520,2012,12,58
421520,2013,12,49
421520,2014,14,46
421520,2015,14,39
421520,2016,15,46
421520,2017,13,47
421520,2018,17,43
421520,2019,13,50
421530,2012,11,71
421530,2013,35,94
421530,2014,24,86
421530,2015,22,86
421530,2016,26,98
421530,2017,19,83
421530,2018,32,97
421530,2019,31,104
421535,2012,15,39
421535,2013,20,46
421535,2014,17,54
421535,2015,10,59
421535,2016,12,40
421535,2017,19,46
421535,2018,11,30
421535,2019,12,43
421540,2012,18,64
421540,2013,15,58
421540,2014,17,53
421540,2015,17,57
421540,2016,15,56
421540,2017,11,43
421540,2018,12,52
421540,2019,18,55
421545,2012,57,176
421545,2013,46,204
421545,2014,65,211
421545,2015,45,197
421545,2016,57,203
421545,2017,62,211
421545,2018,51,173
421545,2019,58,192
421550,2012,92,304
421550,2013,98,317
421550,2014,62,251
421550,2015,67,308
421550,2016,90,287
421550,2017,94,303
421550,2018,118,321
421550,2019,112,297
421555,2012,8,24
421555,2013,10,26
421555,2014,10,18
421555,2015,5,25
421555,2016,4,19
421555,2017,7,28
421555,2018,14,34
421555,2019,5,25
421560,2012,4,15
421560,2013,12,21
421560,2014,8,19
421560,2015,7,22
421560,2016,8,28
421560,2017,3,27
421560,2018,4,14
421560,2019,5,22
421565,2012,29,92
421565,2013,26,98
421565,2014,24,94
421565,2015,32,101
421565,2016,43,122
421565,2017,31,111
421565,2018,40,132
421565,2019,35,113
421567,2012,22,83
421567,2013,15,95
421567,2014,24,90
421567,2015,28,95
421567,2016,26,93
421567,2017,23,86
421567,2018,35,99
421567,2019,24,90
421568,2012,9,26
421568,2013,8,36
421568,2014,12,34
421568,2015,11,32
421568,2016,6,34
421568,2017,20,41
421568,2018,14,44
421568,2019,8,21
421569,2012,9,24
421569,2013,2,11
421569,2014,11,26
421569,2015,8,20
421569,2016,11,19
421569,2017,5,13
421569,2018,4,16
421569,2019,7,18
421570,2012,84,257
421570,2013,76,300
421570,2014,71,290
421570,2015,72,311
421570,2016,76,302
421570,2017,72,332
421570,2018,78,338
421570,2019,90,320
421575,2012,9,40
421575,2013,12,34
421575,2014,11,37
421575,2015,17,50
421575,2016,15,39
421575,2017,6,26
421575,2018,8,45
421575,2019,15,38
421580,2012,468,1180
421580,2013,439,1172
421580,2014,336,1185
421580,2015,331,1154
421580,2016,356,1099
421580,2017,329,1087
421580,2018,361,1081
421580,2019,370,1041
421590,2012,9,20
421590,2013,5,19
421590,2014,9,24
421590,2015,6,26
421590,2016,7,29
421590,2017,8,26
421590,2018,4,17
421590,2019,9,24
421600,2012,28,122
421600,2013,43,123
421600,2014,45,128
421600,2015,53,111
421600,2016,49,120
421600,2017,52,146
421600,2018,50,134
421600,2019,53,150
421605,2012,17,74
421605,2013,9,60
421605,2014,17,79
421605,2015,17,74
421605,2016,16,78
421605,2017,18,76
421605,2018,20,87
421605,2019,20,82
421610,2012,19,87
421610,2013,37,129
421610,2014,40,117
421610,2015,41,130
421610,2016,28,104
421610,2017,25,116
421610,2018,30,120
421610,2019,35,131
421620,2012,179,631
421620,2013,169,627
421620,2014,175,641
421620,2015,160,666
421620,2016,139,640
421620,2017,166,701
421620,2018,175,661
421620,2019,167,696
421625,2012,15,71
421625,2013,14,55
421625,2014,12,55
421625,2015,18,67
421625,2016,16,70
421625,2017,17,64
421625,2018,21,57
421625,2019,14,55
421630,2012,81,372
421630,2013,103,447
421630,2014,114,430
421630,2015,117,465
421630,2016,90,450
421630,2017,109,463
421630,2018,129,511
421630,2019,124,465
421635,2012,15,46
421635,2013,8,31
421635,2014,12,42
421635,2015,17,64
421635,2016,19,57
421635,2017,18,46
421635,2018,18,57
421635,2019,16,62
421640,2012,20,70
421640,2013,16,69
421640,2014,27,87
421640,2015,19,81
421640,2016,32,87
421640,2017,28,105
421640,2018,27,90
421640,2019,27,91
421650,2012,86,344
421650,2013,94,304
421650,2014,127,369
421650,2015,137,368
421650,2016,140,355
421650,2017,134,361
421650,2018,147,389
421650,2019,146,389
421660,2012,804,2988
421660,2013,860,3049
421660,2014,801,3166
421660,2015,845,3344
421660,2016,851,3202
421660,2017,861,3367
421660,2018,832,3364
421660,2019,837,3269
421670,2012,37,160
421670,2013,36,163
421670,2014,56,173
421670,2015,64,175
421670,2016,65,180
421670,2017,37,173
421670,2018,64,190
421670,2019,84,176
421680,2012,22,70
421680,2013,29,82
421680,2014,34,85
421680,2015,25,84
421680,2016,27,101
421680,2017,24,84
421680,2018,28,90
421680,2019,24,73
421690,2012,134,326
421690,2013,124,326
421690,2014,132,309
421690,2015,142,342
421690,2016,106,301
421690,2017,108,310
421690,2018,116,345
421690,2019,135,354
421700,2012,62,164
421700,2013,56,182
421700,2014,62,157
421700,2015,65,184
421700,2016,71,194
421700,2017,50,199
421700,2018,52,178
421700,2019,50,142
421710,2012,14,40
421710,2013,12,25
421710,2014,15,37
421710,2015,11,36
421710,2016,8,36
421710,2017,11,46
421710,2018,16,38
421710,2019,15,49
421715,2012,5,16
421715,2013,10,19
421715,2014,8,20
421715,2015,5,18
421715,2016,5,18
421715,2017,10,24
421715,2018,5,16
421715,2019,10,17
421720,2012,139,466
421720,2013,130,470
421720,2014,161,530
421720,2015,174,572
421720,2016,169,549
421720,2017,163,573
421720,2018,180,565
421720,2019,180,570
421725,2012,6,28
421725,2013,6,23
421725,2014,14,36
421725,2015,10,37
421725,2016,10,36
421725,2017,11,38
421725,2018,11,33
421725,2019,14,43
421730,2012,29,115
421730,2013,35,101
421730,2014,48,108
421730,2015,42,115
421730,2016,53,127
421730,2017,51,136
421730,2018,55,135
421730,2019,41,110
421740,2012,104,278
421740,2013,73,222
421740,2014,105,269
421740,2015,110,277
421740,2016,91,283
421740,2017,80,256
421740,2018,91,268
421740,2019,114,271
421750,2012,70,186
421750,2013,77,196
421750,2014,90,216
421750,2015,106,203
421750,2016,105,213
421750,2017,120,248
421750,2018,109,245
421750,2019,137,245
421755,2012,19,43
421755,2013,20,40
421755,2014,13,29
421755,2015,12,28
421755,2016,15,35
421755,2017,14,38
421755,2018,11,34
421755,2019,11,36
421760,2012,41,146
421760,2013,33,119
421760,2014,41,159
421760,2015,48,153
421760,2016,57,146
421760,2017,45,137
421760,2018,41,150
421760,2019,36,144
421770,2012,102,395
421770,2013,98,378
421770,2014,110,439
421770,2015,122,437
421770,2016,107,440
421770,2017,142,421
421770,2018,131,429
421770,2019,118,423
421775,2012,12,29
421775,2013,12,25
421775,2014,11,31
421775,2015,16,41
421775,2016,18,39
421775,2017,7,30
421775,2018,10,32
421775,2019,12,24
421780,2012,57,229
421780,2013,69,237
421780,2014,60,196
421780,2015,88,233
421780,2016,69,229
421780,2017,71,245
421780,2018,86,273
421780,2019,60,224
421790,2012,6,83
421790,2013,7,98
421790,2014,6,95
421790,2015,23,87
421790,2016,27,93
421790,2017,11,84
421790,2018,17,66
421790,2019,24,85
421795,2012,7,24
421795,2013,12,27
421795,2014,9,17
421795,2015,10,29
421795,2016,13,26
421795,2017,16,29
421795,2018,20,36
421795,2019,19,41
421800,2012,146,534
421800,2013,162,539
421800,2014,158,564
421800,2015,137,604
421800,2016,136,569
421800,2017,176,669
421800,2018,157,617
421800,2019,176,698
421810,2012,3,49
421810,2013,21,60
421810,2014,26,57
421810,2015,15,52
421810,2016,24,61
421810,2017,30,70
421810,2018,20,57
421810,2019,30,67
421820,2012,178,471
421820,2013,173,434
421820,2014,148,505
421820,2015,139,470
421820,2016,172,503
421820,2017,161,505
421820,2018,175,490
421820,2019,131,490
421825,2012,26,109
421825,2013,30,115
421825,2014,23,101
421825,2015,30,127
421825,2016,25,97
421825,2017,28,111
421825,2018,30,121
421825,2019,32,121
421830,2012,58,283
421830,2013,59,258
421830,2014,72,321
421830,2015,83,321
421830,2016,73,295
421830,2017,79,285
421830,2018,99,362
421830,2019,93,323
421835,2012,11,50
421835,2013,17,46
421835,2014,16,39
421835,2015,9,31
421835,2016,12,35
421835,2017,9,36
421835,2018,12,38
421835,2019,21,49
421840,2012,25,68
421840,2013,29,88
421840,2014,23,78
421840,2015,18,78
421840,2016,27,83
421840,2017,30,101
421840,2018,36,91
421840,2019,30,105
421850,2012,13,95
421850,2013,18,101
421850,2014,31,103
421850,2015,31,114
421850,2016,35,129
421850,2017,37,124
421850,2018,40,103
421850,2019,41,122
421860,2012,27,89
421860,2013,32,95
421860,2014,36,95
421860,2015,43,114
421860,2016,28,90
421860,2017,30,106
421860,2018,22,81
421860,2019,21,80
421870,2012,509,1259
421870,2013,447,1260
421870,2014,470,1324
421870,2015,424,1325
421870,2016,417,1340
421870,2017,425,1411
421870,2018,435,1364
421870,2019,414,1368
421875,2012,18,58
421875,2013,10,49
421875,2014,19,54
421875,2015,13,54
421875,2016,9,46
421875,2017,14,50
421875,2018,14,50
421875,2019,20,68
421880,2012,43,132
421880,2013,56,152
421880,2014,50,151
421880,2015,56,155
421880,2016,54,167
421880,2017,55,175
421880,2018,58,161
421880,2019,58,174
421885,2012,4,20
421885,2013,15,37
421885,2014,15,22
421885,2015,10,29
421885,2016,8,27
421885,2017,14,37
421885,2018,12,30
421885,2019,9,34
421890,2012,15,127
421890,2013,21,126
421890,2014,30,140
421890,2015,25,115
421890,2016,43,136
421890,2017,31,141
421890,2018,36,134
421890,2019,44,137
421895,2012,8,26
421895,2013,10,35
421895,2014,8,25
421895,2015,10,26
421895,2016,9,41
421895,2017,4,31
421895,2018,8,35
421895,2019,7,38
421900,2012,60,193
421900,2013,60,185
421900,2014,59,229
421900,2015,55,190
421900,2016,56,189
421900,2017,61,206
421900,2018,87,222
421900,2019,65,204
421910,2012,21,54
421910,2013,19,49
421910,2014,11,46
421910,2015,20,59
421910,2016,10,45
421910,2017,14,46
421910,2018,8,38
421910,2019,22,69
421915,2012,0,24
421915,2013,2,30
421915,2014,13,34
421915,2015,12,33
421915,2016,8,28
421915,2017,13,45
421915,2018,10,25
421915,2019,13,34
421917,2012,4,56
421917,2013,8,53
421917,2014,17,66
421917,2015,28,75
421917,2016,23,78
421917,2017,25,57
421917,2018,25,68
421917,2019,18,61
421920,2012,26,84
421920,2013,26,73
421920,2014,17,68
421920,2015,21,81
421920,2016,25,83
421920,2017,20,85
421920,2018,18,75
421920,2019,32,94
421930,2012,313,682
421930,2013,319,763
421930,2014,252,733
421930,2015,295,817
421930,2016,301,755
421930,2017,286,745
421930,2018,278,776
421930,2019,257,771
421935,2012,13,88
421935,2013,20,72
421935,2014,21,68
421935,2015,24,64
421935,2016,20,72
421935,2017,21,67
421935,2018,22,86
421935,2019,22,81
421940,2012,8,39
421940,2013,10,37
421940,2014,18,61
421940,2015,11,50
421940,2016,8,43
421940,2017,20,52
421940,2018,12,49
421940,2019,15,47
421950,2012,187,599
421950,2013,208,650
421950,2014,198,622
421950,2015,225,733
421950,2016,186,681
421950,2017,186,705
421950,2018,196,731
421950,2019,160,684
421960,2012,18,37
421960,2013,13,24
421960,2014,14,28
421960,2015,10,27
421960,2016,4,19
421960,2017,15,36
421960,2018,17,34
421960,2019,10,25
421970,2012,148,349
421970,2013,118,357
421970,2014,143,369
421970,2015,165,416
421970,2016,171,452
421970,2017,157,429
421970,2018,177,543
421970,2019,136,472
421985,2012,0,42
421985,2013,2,44
421985,2014,10,34
421985,2015,9,27
421985,2016,20,45
421985,2017,12,43
421985,2018,13,51
421985,2019,18,66
422000,2013,33,132
422000,2014,48,200
422000,2015,29,180
422000,2016,59,190
422000,2017,46,195
422000,2018,48,200
422000,2019,53,194
430003,2012,30,81
430003,2013,16,57
430003,2014,21,73
430003,2015,17,55
430003,2016,11,49
430003,2017,15,52
430003,2018,18,71
430003,2019,10,56
430005,2012,21,48
430005,2013,17,44
430005,2014,14,48
430005,2015,13,36
430005,2016,14,43
430005,2017,19,45
430005,2018,11,36
430005,2019,22,51
430010,2012,64,182
430010,2013,57,180
430010,2014,42,162
430010,2015,67,161
430010,2016,65,165
430010,2017,65,150
430010,2018,75,175
430010,2019,65,165
430020,2012,7,70
430020,2013,22,81
430020,2014,14,61
430020,2015,24,68
430020,2016,30,78
430020,2017,23,60
430020,2018,32,88
430020,2019,29,59
430030,2012,23,67
430030,2013,16,52
430030,2014,21,59
430030,2015,17,48
430030,2016,19,57
430030,2017,21,59
430030,2018,15,39
430030,2019,20,49
430040,2012,417,871
430040,2013,450,935
430040,2014,456,925
430040,2015,454,954
430040,2016,400,858
430040,2017,379,888
430040,2018,476,934
430040,2019,414,828
430045,2012,6,33
430045,2013,15,34
430045,2014,11,37
430045,2015,9,31
430045,2016,11,38
430045,2017,12,38
430045,2018,13,43
430045,2019,16,40
430047,2012,8,21
430047,2013,13,24
430047,2014,9,22
430047,2015,10,24
430047,2016,10,22
430047,2017,15,25
430047,2018,10,16
430047,2019,5,17
430050,2012,8,70
430050,2013,19,61
430050,2014,25,72
430050,2015,25,71
430050,2016,24,72
430050,2017,30,70
430050,2018,29,73
430050,2019,28,50
430055,2012,11,21
430055,2013,13,21
430055,2014,7,14
430055,2015,7,18
430055,2016,6,15
430055,2017,8,13
430055,2018,7,15
430055,2019,7,16
430057,2012,10,19
430057,2013,9,21
430057,2014,14,26
430057,2015,12,32
430057,2016,11,32
430057,2017,6,26
430057,2018,14,35
430057,2019,5,16
430060,2012,931,3416
430060,2013,956,3352
430060,2014,979,3419
430060,2015,1047,3505
430060,2016,968,3330
430060,2017,952,3263
430060,2018,871,2995
430060,2019,839,2764
430063,2012,15,52
430063,2013,22,60
430063,2014,14,61
430063,2015,8,57
430063,2016,24,55
430063,2017,17,48
430063,2018,14,54
430063,2019,17,61
430064,2012,15,78
430064,2013,36,78
430064,2014,29,73
430064,2015,40,94
430064,2016,28,69
430064,2017,45,77
430064,2018,35,82
430064,2019,42,84
430066,2012,6,15
430066,2013,3,13
430066,2014,1,11
430066,2015,5,14
430066,2016,3,11
430066,2017,2,6
430066,2018,3,15
430066,2019,3,6
430070,2012,27,54
430070,2013,15,52
430070,2014,16,41
430070,2015,31,60
430070,2016,9,59
430070,2017,21,56
430070,2018,24,56
430070,2019,27,61
430080,2012,54,127
430080,2013,43,129
430080,2014,62,144
430080,2015,62,149
430080,2016,49,137
430080,2017,51,125
430080,2018,51,122
430080,2019,72,127
430085,2012,15,40
430085,2013,13,43
430085,2014,6,26
430085,2015,11,45
430085,2016,10,42
430085,2017,9,41
430085,2018,9,42
430085,2019,17,46
430087,2012,34,104
430087,2013,27,82
430087,2014,37,108
430087,2015,32,93
430087,2016,32,95
430087,2017,30,88
430087,2018,35,100
430087,2019,36,89
430090,2012,13,50
430090,2013,12,57
430090,2014,17,54
430090,2015,21,60
430090,2016,23,46
430090,2017,13,51
430090,2018,18,50
430090,2019,15,67
430100,2012,123,218
430100,2013,120,217
430100,2014,172,273
430100,2015,129,228
430100,2016,126,257
430100,2017,107,234
430100,2018,103,268
430100,2019,104,271
430105,2012,25,74
430105,2013,30,96
430105,2014,35,103
430105,2015,50,127
430105,2016,24,113
430105,2017,39,118
430105,2018,31,131
430105,2019,29,100
430107,2012,7,21
430107,2013,6,19
430107,2014,5,16
430107,2015,5,28
430107,2016,7,19
430107,2017,8,21
430107,2018,7,20
430107,2019,11,20
430110,2012,47,147
430110,2013,62,182
430110,2014,53,177
430110,2015,61,183
430110,2016,58,175
430110,2017,61,169
430110,2018,49,164
430110,2019,58,165
430120,2012,54,131
430120,2013,55,108
430120,2014,71,139
430120,2015,73,153
430120,2016,67,138
430120,2017,78,162
430120,2018,58,127
430120,2019,51,117
430130,2012,61,206
430130,2013,46,211
430130,2014,60,201
430130,2015,66,232
430130,2016,63,219
430130,2017,51,220
430130,2018,55,227
430130,2019,61,188
430140,2012,40,102
430140,2013,36,90
430140,2014,33,110
430140,2015,43,112
430140,2016,46,117
430140,2017,32,114
430140,2018,33,120
430140,2019,42,116
430150,2012,7,46
430150,2013,30,77
430150,2014,26,62
430150,2015,26,76
430150,2016,24,71
430150,2017,22,76
430150,2018,30,90
430150,2019,33,76
