CODMUNRES,ano_nasc,Qtd_5racacormae,Qtd_Total
500290,2016,0,291
500290,2017,1,250
500290,2018,0,252
500290,2019,0,239
500295,2012,0,362
500295,2013,0,376
500295,2014,0,427
500295,2015,1,431
500295,2016,1,432
500295,2017,0,438
500295,2018,0,485
500295,2019,1,476
500310,2012,0,48
500310,2013,0,37
500310,2014,0,39
500310,2015,0,36
500310,2016,0,38
500310,2017,0,43
500310,2018,0,46
500310,2019,0,42
500315,2012,88,328
500315,2013,103,369
500315,2014,86,313
500315,2015,67,258
500315,2016,92,347
500315,2017,63,328
500315,2018,72,349
500315,2019,81,320
500320,2012,1,1833
500320,2013,5,1982
500320,2014,2,2032
500320,2015,0,1979
500320,2016,2,1855
500320,2017,1,1888
500320,2018,3,1820
500320,2019,0,1777
500325,2012,1,391
500325,2013,0,369
500325,2014,0,391
500325,2015,0,455
500325,2016,0,442
500325,2017,0,460
500325,2018,1,485
500325,2019,0,479
500330,2012,0,518
500330,2013,0,540
500330,2014,1,562
500330,2015,0,542
500330,2016,0,494
500330,2017,1,569
500330,2018,0,554
500330,2019,1,510
500345,2012,0,183
500345,2013,1,182
500345,2014,0,198
500345,2015,0,200
500345,2016,0,146
500345,2017,1,190
500345,2018,0,153
500345,2019,0,166
500348,2012,25,145
500348,2013,34,127
500348,2014,27,132
500348,2015,37,156
500348,2016,40,151
500348,2017,51,164
500348,2018,25,132
500348,2019,42,138
500350,2012,23,84
500350,2013,26,83
500350,2014,14,76
500350,2015,24,79
500350,2016,14,76
500350,2017,19,57
500350,2018,19,64
500350,2019,15,67
500370,2012,434,3694
500370,2013,383,3694
500370,2014,426,3784
500370,2015,444,3955
500370,2016,460,3891
500370,2017,475,4179
500370,2018,478,4087
500370,2019,415,4075
500375,2012,25,223
500375,2013,21,226
500375,2014,5,202
500375,2015,21,178
500375,2016,13,199
500375,2017,16,167
500375,2018,20,177
500375,2019,20,176
500380,2012,0,236
500380,2013,0,265
500380,2014,0,241
500380,2015,0,281
500380,2016,0,290
500380,2017,0,301
500380,2018,1,317
500380,2019,1,298
500390,2012,0,37
500390,2013,0,36
500390,2014,0,51
500390,2015,0,56
500390,2016,0,31
500390,2017,0,34
500390,2018,0,35
500390,2019,0,32
500400,2012,0,106
500400,2013,0,125
500400,2014,0,109
500400,2015,1,151
500400,2016,0,133
500400,2017,1,129
500400,2018,0,121
500400,2019,0,136
500410,2012,2,169
500410,2013,10,141
500410,2014,8,168
500410,2015,5,134
500410,2016,6,126
500410,2017,7,127
500410,2018,6,137
500410,2019,2,132
500430,2012,15,232
500430,2013,21,236
500430,2014,28,252
500430,2015,17,236
500430,2016,21,255
500430,2017,21,241
500430,2018,26,255
500430,2019,34,244
500440,2012,0,113
500440,2013,0,96
500440,2014,0,111
500440,2015,0,140
500440,2016,0,117
500440,2017,0,110
500440,2018,0,104
500440,2019,0,124
500450,2012,4,256
500450,2013,5,246
500450,2014,2,255
500450,2015,6,227
500450,2016,6,247
500450,2017,3,239
500450,2018,8,212
500450,2019,7,250
500460,2012,1,228
500460,2013,1,229
500460,2014,3,271
500460,2015,2,279
500460,2016,0,254
500460,2017,1,275
500460,2018,1,274
500460,2019,0,273
500470,2012,2,340
500470,2013,1,316
500470,2014,2,376
500470,2015,1,417
500470,2016,1,374
500470,2017,2,394
500470,2018,1,464
500470,2019,4,445
500480,2012,117,184
500480,2013,143,197
500480,2014,122,185
500480,2015,155,205
500480,2016,107,165
500480,2017,123,182
500480,2018,135,188
500480,2019,115,168
500490,2012,0,52
500490,2013,0,45
500490,2014,1,41
500490,2015,0,63
500490,2016,0,56
500490,2017,1,48
500490,2018,0,58
500490,2019,0,44
500500,2012,5,400
500500,2013,5,404
500500,2014,4,455
500500,2015,0,420
500500,2016,3,401
500500,2017,2,425
500500,2018,1,421
500500,2019,2,390
500510,2012,0,50
500510,2013,1,73
500510,2014,0,46
500510,2015,1,49
500510,2016,0,45
500510,2017,0,36
500510,2018,3,67
500510,2019,0,53
500515,2012,26,89
500515,2013,24,108
500515,2014,24,116
500515,2015,20,94
500515,2016,20,115
500515,2017,25,108
500515,2018,12,102
500515,2019,19,106
500520,2012,0,372
500520,2013,1,372
500520,2014,0,402
500520,2015,0,366
500520,2016,0,378
500520,2017,0,400
500520,2018,0,404
500520,2019,0,362
500525,2012,37,144
500525,2013,24,126
500525,2014,11,103
500525,2015,24,133
500525,2016,21,116
500525,2017,20,129
500525,2018,24,117
500525,2019,25,109
500540,2012,14,644
500540,2013,17,638
500540,2014,11,714
500540,2015,9,719
500540,2016,12,719
500540,2017,15,791
500540,2018,20,779
500540,2019,17,825
500560,2012,195,517
500560,2013,181,474
500560,2014,217,515
500560,2015,172,484
500560,2016,198,519
500560,2017,225,543
500560,2018,196,513
500560,2019,185,467
500568,2012,1,271
500568,2013,1,295
500568,2014,0,296
500568,2015,0,290
500568,2016,0,313
500568,2017,5,295
500568,2018,0,295
500568,2019,0,322
500570,2012,4,901
500570,2013,5,867
500570,2014,5,941
500570,2015,9,962
500570,2016,5,959
500570,2017,15,945
500570,2018,6,833
500570,2019,21,876
500580,2012,25,172
500580,2013,17,168
500580,2014,26,194
500580,2015,24,191
500580,2016,18,161
500580,2017,31,177
500580,2018,20,169
500580,2019,30,183
500600,2012,6,351
500600,2013,8,329
500600,2014,3,363
500600,2015,4,308
500600,2016,5,302
500600,2017,5,322
500600,2018,4,356
500600,2019,4,348
500620,2012,1,777
500620,2013,1,673
500620,2014,0,790
500620,2015,0,847
500620,2016,2,709
500620,2017,5,790
500620,2018,1,784
500620,2019,1,796
500625,2012,0,72
500625,2013,0,74
500625,2014,0,103
500625,2015,0,86
500625,2016,0,74
500625,2017,1,78
500625,2018,0,82
500625,2019,0,71
500627,2013,0,31
500627,2014,0,31
500627,2015,0,39
500627,2016,0,41
500627,2017,0,58
500627,2018,0,47
500627,2019,0,72
500630,2012,0,587
500630,2013,0,526
500630,2014,0,582
500630,2015,0,555
500630,2016,0,535
500630,2017,0,556
500630,2018,0,588
500630,2019,0,619
500635,2012,194,359
500635,2013,183,350
500635,2014,165,325
500635,2015,156,294
500635,2016,143,282
500635,2017,146,283
500635,2018,168,345
500635,2019,170,316
500640,2012,0,89
500640,2013,0,104
500640,2014,0,89
500640,2015,0,81
500640,2016,0,79
500640,2017,0,91
500640,2018,0,86
500640,2019,0,91
500660,2012,15,1795
500660,2013,11,1610
500660,2014,20,1620
500660,2015,8,1552
500660,2016,20,1565
500660,2017,32,1706
500660,2018,22,1605
500660,2019,16,1686
500690,2012,39,281
500690,2013,32,255
500690,2014,38,256
500690,2015,16,208
500690,2016,18,218
500690,2017,23,255
500690,2018,19,242
500690,2019,15,215
500710,2012,2,376
500710,2013,1,344
500710,2014,3,360
500710,2015,2,369
500710,2016,1,320
500710,2017,2,362
500710,2018,2,348
500710,2019,1,298
500720,2012,7,637
500720,2013,5,648
500720,2014,3,705
500720,2015,6,684
500720,2016,6,643
500720,2017,6,700
500720,2018,6,651
500720,2019,10,648
500730,2012,0,45
500730,2013,0,57
500730,2014,1,40
500730,2015,0,43
500730,2016,0,55
500730,2017,1,58
500730,2018,0,49
500730,2019,0,53
500740,2012,1,278
500740,2013,1,272
500740,2014,0,259
500740,2015,1,341
500740,2016,0,295
500740,2017,0,281
500740,2018,1,290
500740,2019,0,301
500750,2012,1,67
500750,2013,0,37
500750,2014,0,54
500750,2015,0,42
500750,2016,0,45
500750,2017,0,72
500750,2018,0,61
500750,2019,2,72
500755,2012,0,105
500755,2013,0,75
500755,2014,0,80
500755,2015,0,60
500755,2016,0,19
500755,2017,0,84
500755,2018,0,25
500755,2019,0,27
500769,2012,2,408
500769,2013,0,412
500769,2014,0,458
500769,2015,2,538
500769,2016,0,491
500769,2017,1,595
500769,2018,2,586
500769,2019,2,532
500770,2012,9,180
500770,2013,9,153
500770,2014,6,128
500770,2015,1,134
500770,2016,8,120
500770,2017,9,161
500770,2018,14,159
500770,2019,12,140
500780,2012,0,46
500780,2013,0,58
500780,2014,0,70
500780,2015,0,80
500780,2016,0,50
500780,2017,0,76
500780,2018,0,93
500780,2019,0,74
500790,2012,38,656
500790,2013,46,671
500790,2014,78,697
500790,2015,70,683
500790,2016,52,658
500790,2017,61,733
500790,2018,69,722
500790,2019,65,709
500793,2012,0,252
500793,2013,0,287
500793,2014,0,254
500793,2015,0,239
500793,2016,0,215
500793,2017,0,238
500793,2018,0,217
500793,2019,0,260
500795,2012,110,221
500795,2013,113,225
500795,2014,101,222
500795,2015,125,231
500795,2016,84,180
500795,2017,82,196
500795,2018,84,197
500795,2019,88,185
500797,2012,0,46
500797,2013,0,50
500797,2014,0,51
500797,2015,2,39
500797,2016,0,49
500797,2017,1,44
500797,2018,0,34
500797,2019,0,36
500800,2012,5,168
500800,2013,7,175
500800,2014,4,176
500800,2015,3,170
500800,2016,4,198
500800,2017,5,172
500800,2018,11,233
500800,2019,6,184
500830,2012,1,1804
500830,2013,0,1952
500830,2014,2,2033
500830,2015,0,1953
500830,2016,0,1902
500830,2017,0,2129
500830,2018,0,2025
500830,2019,2,1984
500840,2012,0,75
500840,2013,0,62
500840,2014,0,74
500840,2015,0,72
500840,2016,0,78
500840,2017,1,76
500840,2018,5,71
500840,2019,1,78
510000,2012,0,2
510000,2013,0,6
510000,2014,1,4
510000,2015,0,2
510000,2016,0,1
510000,2017,0,3
510010,2012,0,77
510010,2013,0,71
510010,2014,0,63
510010,2015,0,64
510010,2016,0,62
510010,2017,0,77
510010,2018,0,61
510010,2019,0,73
510020,2012,18,380
510020,2013,12,332
510020,2014,17,410
510020,2015,13,428
510020,2016,16,396
510020,2017,20,391
510020,2018,27,468
510020,2019,19,415
510025,2012,3,827
510025,2013,0,829
510025,2014,1,917
510025,2015,0,894
510025,2016,3,847
510025,2017,5,886
510025,2018,4,893
510025,2019,2,956
510030,2012,1,260
510030,2013,0,278
510030,2014,0,255
510030,2015,0,253
510030,2016,0,251
510030,2017,0,220
510030,2018,0,204
510030,2019,0,190
510035,2012,0,57
510035,2013,0,54
510035,2014,0,41
510035,2015,0,42
510035,2016,2,54
510035,2017,13,72
510035,2018,42,101
510035,2019,42,81
510040,2012,0,110
510040,2013,0,119
510040,2014,0,158
510040,2015,0,145
510040,2016,0,143
510040,2017,0,124
510040,2018,0,146
510040,2019,0,149
510050,2012,0,89
510050,2013,0,102
510050,2014,0,109
510050,2015,0,102
510050,2016,0,77
510050,2017,0,94
510050,2018,0,96
510050,2019,0,83
510060,2012,1,197
510060,2013,0,181
510060,2014,0,163
510060,2015,0,191
510060,2016,0,167
510060,2017,0,163
510060,2018,0,187
510060,2019,0,186
510080,2012,6,128
510080,2013,1,110
510080,2014,4,111
510080,2015,3,129
510080,2016,5,139
510080,2017,2,128
510080,2018,5,125
510080,2019,5,95
510100,2012,0,44
510100,2013,0,49
510100,2014,0,36
510100,2015,0,37
510100,2016,0,29
510100,2017,0,38
510100,2018,0,30
510100,2019,0,32
510120,2012,0,10
510120,2013,0,9
510120,2014,0,8
510120,2015,0,10
510120,2016,0,10
510120,2017,0,6
510120,2018,0,11
510120,2019,0,5
510125,2012,0,256
510125,2013,0,239
510125,2014,0,279
510125,2015,0,245
510125,2016,0,240
510125,2017,0,267
510125,2018,0,246
510125,2019,0,257
510130,2012,0,151
510130,2013,0,151
510130,2014,0,170
510130,2015,0,140
510130,2016,0,110
510130,2017,0,151
510130,2018,0,139
510130,2019,0,138
510140,2012,23,379
510140,2013,20,402
510140,2014,22,367
510140,2015,24,345
510140,2016,20,337
510140,2017,10,362
510140,2018,8,367
510140,2019,0,363
510160,2012,5,64
510160,2013,2,60
510160,2014,3,58
510160,2015,0,52
510160,2016,5,62
510160,2017,1,76
510160,2018,2,61
510160,2019,1,69
510170,2012,5,487
510170,2013,11,578
510170,2014,10,590
510170,2015,7,518
510170,2016,6,541
510170,2017,9,527
510170,2018,8,509
510170,2019,5,527
510180,2012,186,929
510180,2013,150,965
510180,2014,152,993
510180,2015,142,1058
510180,2016,175,1041
510180,2017,174,1073
510180,2018,183,1108
510180,2019,181,1152
510185,2012,11,71
510185,2013,41,106
510185,2014,52,111
510185,2015,43,143
510185,2016,25,97
510185,2017,33,119
510185,2018,2,100
510185,2019,8,99
510190,2012,40,248
510190,2013,27,222
510190,2014,47,245
510190,2015,58,303
510190,2016,46,265
510190,2017,61,320
510190,2018,93,315
510190,2019,79,335
510250,2012,0,1484
510250,2013,1,1510
510250,2014,2,1540
510250,2015,0,1563
510250,2016,2,1446
510250,2017,1,1567
510250,2018,1,1658
510250,2019,3,1663
510260,2012,184,274
510260,2013,274,350
510260,2014,189,284
510260,2015,49,416
510260,2016,17,370
510260,2017,55,443
510260,2018,344,438
510260,2019,260,454
510263,2012,9,579
510263,2013,19,609
510263,2014,9,614
510263,2015,16,690
510263,2016,13,708
510263,2017,10,736
510263,2018,12,767
510263,2019,16,746
510267,2012,0,607
510267,2013,0,624
510267,2014,0,743
510267,2015,0,750
510267,2016,0,760
510267,2017,0,785
510267,2018,0,830
510267,2019,2,760
510268,2012,0,99
510268,2013,0,118
510268,2014,1,134
510268,2015,0,145
510268,2016,0,123
510268,2017,0,135
510268,2018,0,143
510268,2019,0,126
510269,2012,0,67
510269,2013,0,55
510269,2014,1,48
510269,2015,0,55
510269,2016,0,63
510269,2017,1,56
510269,2018,1,71
510269,2019,2,63
510270,2012,108,385
510270,2013,128,399
510270,2014,130,440
510270,2015,95,391
510270,2016,78,375
510270,2017,89,443
510270,2018,97,465
510270,2019,83,420
510279,2012,0,113
510279,2013,0,116
510279,2014,0,139
510279,2015,0,122
510279,2016,0,133
510279,2017,0,145
510279,2018,0,128
510279,2019,0,134
510285,2012,0,100
510285,2013,0,107
510285,2014,2,113
510285,2015,1,93
510285,2016,4,103
510285,2017,1,115
510285,2018,1,107
510285,2019,0,101
510300,2012,4,234
510300,2013,0,237
510300,2014,0,258
510300,2015,1,261
510300,2016,0,259
510300,2017,1,276
510300,2018,0,227
510300,2019,0,265
510305,2012,0,117
510305,2013,0,133
510305,2014,0,146
510305,2015,0,142
510305,2016,0,142
510305,2017,0,135
510305,2018,0,113
510305,2019,0,137
510310,2012,2,75
510310,2013,3,66
510310,2014,3,92
510310,2015,1,78
510310,2016,0,59
510310,2017,0,60
510310,2018,0,67
510310,2019,0,63
510320,2012,5,460
510320,2013,9,496
510320,2014,7,534
510320,2015,7,543
510320,2016,6,457
510320,2017,9,485
510320,2018,14,500
510320,2019,15,488
510325,2012,0,451
510325,2013,3,437
510325,2014,0,451
510325,2015,0,404
510325,2016,0,386
510325,2017,1,433
510325,2018,0,463
510325,2019,0,408
510330,2012,60,382
510330,2013,100,369
510330,2014,83,358
510330,2015,67,338
510330,2016,124,390
510330,2017,118,388
510330,2018,81,371
510330,2019,87,366
510335,2012,32,416
510335,2013,16,396
510335,2014,11,425
510335,2015,14,487
510335,2016,27,501
510335,2017,29,522
510335,2018,24,539
510335,2019,32,700
510336,2012,7,61
510336,2013,9,59
510336,2014,5,50
510336,2015,3,56
510336,2016,5,43
510336,2017,15,58
510336,2018,4,67
510336,2019,10,65
510337,2012,3,190
510337,2013,2,146
510337,2014,3,188
510337,2015,3,167
510337,2016,1,142
510337,2017,1,164
510337,2018,3,206
510337,2019,1,166
510340,2012,25,9789
510340,2013,16,10126
510340,2014,11,10699
510340,2015,10,10689
510340,2016,5,9878
510340,2017,5,10413
510340,2018,10,10427
510340,2019,11,10131
510343,2012,0,55
510343,2013,0,63
510343,2014,0,61
510343,2015,0,68
510343,2016,0,63
510343,2017,0,65
510343,2018,0,64
510343,2019,0,69
510345,2012,0,115
510345,2013,0,85
510345,2014,0,96
510345,2015,0,106
510345,2016,0,102
510345,2017,0,100
510345,2018,0,97
510345,2019,1,85
510350,2012,0,325
510350,2013,0,317
510350,2014,0,325
510350,2015,1,343
510350,2016,1,356
510350,2017,1,408
510350,2018,1,374
510350,2019,0,412
510360,2012,0,98
510360,2013,0,84
510360,2014,0,82
510360,2015,0,86
510360,2016,0,82
510360,2017,0,85
510360,2018,0,74
510360,2019,0,83
510370,2012,42,168
510370,2013,43,196
510370,2014,27,164
510370,2015,38,164
510370,2016,28,179
510370,2017,39,191
510370,2018,33,183
510370,2019,36,209
510380,2012,0,58
510380,2013,0,45
510380,2014,0,45
510380,2015,0,46
510380,2016,0,41
510380,2017,0,46
510380,2018,0,62
510380,2019,0,52
510385,2012,35,106
510385,2013,26,88
510385,2014,51,141
510385,2015,68,162
510385,2016,62,156
510385,2017,73,158
510385,2018,48,134
510385,2019,78,160
510390,2012,42,103
510390,2013,48,78
510390,2014,69,111
510390,2015,68,114
510390,2016,83,123
510390,2017,59,104
510390,2018,101,142
510390,2019,86,118
510395,2012,0,27
510395,2013,0,34
510395,2014,0,29
510395,2015,0,24
510395,2016,0,35
510395,2017,0,41
510395,2018,0,35
510395,2019,0,30
510410,2012,5,438
510410,2013,14,485
510410,2014,6,556
510410,2015,20,532
510410,2016,32,518
510410,2017,22,566
510410,2018,19,596
510410,2019,21,529
510420,2012,0,106
510420,2013,0,131
510420,2014,0,112
510420,2015,1,86
510420,2016,0,106
510420,2017,0,114
510420,2018,0,98
510420,2019,0,114
510450,2012,0,44
510450,2013,0,41
510450,2014,0,39
510450,2015,0,35
510450,2016,0,30
510450,2017,0,37
510450,2018,0,33
510450,2019,0,47
510452,2012,0,87
510452,2013,0,79
510452,2014,1,104
510452,2015,0,94
510452,2016,0,96
510452,2017,0,110
510452,2018,1,105
510452,2019,0,121
510454,2012,0,83
510454,2013,0,74
510454,2014,0,107
510454,2015,0,75
510454,2016,0,86
510454,2017,0,81
510454,2018,0,93
510454,2019,0,92
510455,2012,1,88
510455,2013,0,81
510455,2014,0,62
510455,2015,0,87
510455,2016,0,88
510455,2017,0,68
510455,2018,0,102
510455,2019,0,91
510460,2012,0,166
510460,2013,0,183
510460,2014,0,172
510460,2015,0,211
510460,2016,0,168
510460,2017,1,174
510460,2018,0,169
510460,2019,0,199
510480,2012,0,442
510480,2013,0,470
510480,2014,2,495
510480,2015,0,486
510480,2016,1,432
510480,2017,0,482
510480,2018,2,456
510480,2019,1,450
510490,2012,0,114
510490,2013,0,92
510490,2014,0,99
510490,2015,0,123
510490,2016,0,102
510490,2017,0,115
510490,2018,1,108
510490,2019,0,103
510500,2012,0,145
510500,2013,0,151
510500,2014,0,119
510500,2015,0,153
510500,2016,0,130
510500,2017,1,129
510500,2018,0,111
510500,2019,0,128
510510,2012,50,533
510510,2013,38,569
510510,2014,41,595
510510,2015,49,556
510510,2016,44,486
510510,2017,51,585
510510,2018,44,622
510510,2019,49,631
510515,2012,40,627
510515,2013,20,624
510515,2014,21,688
510515,2015,11,706
510515,2016,22,633
510515,2017,19,740
510515,2018,15,757
510515,2019,15,728
510517,2012,3,164
510517,2013,1,156
510517,2014,2,186
510517,2015,0,141
510517,2016,1,146
510517,2017,2,129
510517,2018,0,134
510517,2019,0,151
510520,2012,0,165
510520,2013,0,141
510520,2014,0,161
510520,2015,0,143
510520,2016,1,138
510520,2017,0,130
510520,2018,0,136
510520,2019,0,133
510523,2012,0,76
510523,2013,0,80
510523,2014,0,54
510523,2015,0,58
510523,2016,0,76
510523,2017,0,75
510523,2018,0,96
510523,2019,0,75
510525,2012,0,990
510525,2013,3,1131
510525,2014,3,1228
510525,2015,1,1316
510525,2016,0,1312
510525,2017,2,1415
510525,2018,0,1461
510525,2019,0,1416
510530,2012,10,42
510530,2013,7,34
510530,2014,0,22
510530,2015,5,28
510530,2016,5,27
510530,2017,5,30
510530,2018,6,39
510530,2019,5,22
510550,2012,0,226
510550,2013,0,200
510550,2014,0,261
510550,2015,2,259
510550,2016,4,259
510550,2017,0,283
510550,2018,0,262
510550,2019,1,271
510558,2012,17,181
510558,2013,16,196
510558,2014,24,193
510558,2015,14,205
510558,2016,19,191
510558,2017,27,198
510558,2018,22,174
510558,2019,24,189
510560,2012,2,186
510560,2013,1,285
510560,2014,2,281
510560,2015,1,249
510560,2016,4,285
510560,2017,7,315
510560,2018,13,357
510560,2019,5,363
510562,2012,1,426
510562,2013,1,391
510562,2014,0,427
510562,2015,0,452
510562,2016,0,395
510562,2017,0,408
510562,2018,0,405
510562,2019,0,454
510590,2012,2,259
510590,2013,0,265
510590,2014,2,248
510590,2015,0,249
510590,2016,0,224
510590,2017,3,267
510590,2018,1,299
510590,2019,3,264
510600,2012,0,85
510600,2013,0,91
510600,2014,0,107
510600,2015,0,111
510600,2016,0,94
510600,2017,0,99
510600,2018,0,96
510600,2019,0,103
510610,2012,0,133
510610,2013,0,153
510610,2014,0,123
510610,2015,0,140
510610,2016,0,128
510610,2017,0,138
510610,2018,0,127
510610,2019,0,153
510615,2012,0,157
510615,2013,0,153
510615,2014,0,156
510615,2015,0,157
510615,2016,0,147
510615,2017,1,158
510615,2018,1,185
510615,2019,0,188
510617,2012,45,67
510617,2013,38,61
510617,2014,16,37
510617,2015,19,45
510617,2016,50,68
510617,2017,70,101
510617,2018,64,79
510617,2019,73,100
510618,2012,0,73
510618,2013,1,76
510618,2014,1,73
510618,2015,1,77
510618,2016,6,60
510618,2017,2,94
510618,2018,3,81
510618,2019,4,86
510619,2012,1,42
510619,2013,0,64
510619,2014,0,52
510619,2015,0,58
510619,2016,0,46
510619,2017,0,50
510619,2018,0,60
510619,2019,0,61
510620,2012,0,56
510620,2013,0,55
510620,2014,0,48
510620,2015,0,42
510620,2016,0,26
510620,2017,0,42
510620,2018,0,41
510620,2019,0,47
510621,2012,0,190
510621,2013,0,180
510621,2014,0,175
510621,2015,0,191
510621,2016,0,161
510621,2017,0,152
510621,2018,0,207
510621,2019,0,183
510622,2012,1,658
510622,2013,0,752
510622,2014,3,763
510622,2015,0,895
510622,2016,0,949
510622,2017,0,940
510622,2018,1,1080
510622,2019,0,992
510623,2012,0,292
510623,2013,0,304
510623,2014,0,286
510623,2015,0,319
510623,2016,0,258
510623,2017,0,283
510623,2018,0,263
510623,2019,0,265
510624,2012,5,130
510624,2013,0,144
510624,2014,1,132
510624,2015,2,138
510624,2016,0,156
510624,2017,5,189
510624,2018,1,176
510624,2019,7,196
510625,2012,5,267
510625,2013,14,276
510625,2014,7,348
510625,2015,8,273
510625,2016,10,274
510625,2017,2,271
510625,2018,6,337
510625,2019,7,331
510626,2012,0,77
510626,2013,0,79
510626,2014,0,86
510626,2015,0,66
510626,2016,0,93
510626,2017,0,107
510626,2018,0,100
510626,2019,0,110
510627,2012,0,46
510627,2013,1,40
510627,2014,0,59
510627,2015,0,36
510627,2016,0,39
510627,2017,0,59
510627,2018,0,42
510627,2019,0,47
510628,2012,7,100
510628,2013,3,96
510628,2014,2,100
510628,2015,3,100
510628,2016,0,68
510628,2017,0,86
510628,2018,5,95
510628,2019,9,105
510629,2012,0,146
510629,2013,0,156
