CODMUNRES,ano_nasc,Qtd_Maior35,Qtd_Total,Ratio
317020,2013,1047.0,9006,0.11625582944703532
317020,2014,1162.0,9474,0.12265146717331644
317020,2015,1326.0,9687,0.13688448436048312
317020,2016,1275.0,9247,0.13788255650481238
317020,2017,1498.0,9639,0.15541031227305738
317020,2018,1570.0,9685,0.1621063500258131
317020,2019,1679.0,9676,0.17352211657709798
317020,2020,1560.0,8996,0.17341040462427745
317030,2012,1.0,34,0.029411764705882353
317030,2013,6.0,39,0.15384615384615385
317030,2014,3.0,43,0.06976744186046512
317030,2015,5.0,41,0.12195121951219512
317030,2016,5.0,28,0.17857142857142858
317030,2017,1.0,45,0.022222222222222223
317030,2018,3.0,36,0.08333333333333333
317030,2019,4.0,40,0.1
317030,2020,5.0,33,0.15151515151515152
317040,2012,113.0,1129,0.10008857395925598
317040,2013,133.0,1128,0.11790780141843972
317040,2014,142.0,1216,0.11677631578947369
317040,2015,166.0,1134,0.14638447971781304
317040,2016,138.0,1068,0.12921348314606743
317040,2017,171.0,1256,0.13614649681528662
317040,2018,185.0,1212,0.15264026402640263
317040,2019,194.0,1214,0.15980230642504117
317040,2020,204.0,1189,0.17157275021026072
317043,2012,5.0,53,0.09433962264150944
317043,2013,6.0,60,0.1
317043,2014,5.0,57,0.08771929824561403
317043,2015,3.0,52,0.057692307692307696
317043,2016,1.0,38,0.02631578947368421
317043,2017,3.0,46,0.06521739130434782
317043,2018,8.0,40,0.2
317043,2019,3.0,40,0.075
317043,2020,1.0,30,0.03333333333333333
317047,2012,7.0,38,0.18421052631578946
317047,2013,6.0,40,0.15
317047,2014,5.0,45,0.1111111111111111
317047,2015,5.0,43,0.11627906976744186
317047,2016,2.0,26,0.07692307692307693
317047,2017,4.0,38,0.10526315789473684
317047,2018,2.0,35,0.05714285714285714
317047,2019,6.0,24,0.25
317047,2020,7.0,31,0.22580645161290322
317050,2012,14.0,136,0.10294117647058823
317050,2013,14.0,130,0.1076923076923077
317050,2014,17.0,136,0.125
317050,2015,17.0,124,0.13709677419354838
317050,2016,13.0,124,0.10483870967741936
317050,2017,16.0,132,0.12121212121212122
317050,2018,22.0,140,0.15714285714285714
317050,2019,13.0,139,0.09352517985611511
317050,2020,29.0,151,0.19205298013245034
317052,2012,10.0,128,0.078125
317052,2013,7.0,132,0.05303030303030303
317052,2014,12.0,140,0.08571428571428572
317052,2015,17.0,145,0.11724137931034483
317052,2016,12.0,127,0.09448818897637795
317052,2017,12.0,99,0.12121212121212122
317052,2018,10.0,122,0.08196721311475409
317052,2019,17.0,107,0.1588785046728972
317052,2020,19.0,92,0.20652173913043478
317057,2012,12.0,89,0.1348314606741573
317057,2013,9.0,84,0.10714285714285714
317057,2014,6.0,68,0.08823529411764706
317057,2015,9.0,69,0.13043478260869565
317057,2016,6.0,58,0.10344827586206896
317057,2017,9.0,61,0.14754098360655737
317057,2018,12.0,79,0.1518987341772152
317057,2019,6.0,69,0.08695652173913043
317057,2020,11.0,72,0.1527777777777778
317060,2012,1.0,21,0.047619047619047616
317060,2013,4.0,27,0.14814814814814814
317060,2014,2.0,19,0.10526315789473684
317060,2015,2.0,23,0.08695652173913043
317060,2016,1.0,13,0.07692307692307693
317060,2017,6.0,30,0.2
317060,2018,7.0,22,0.3181818181818182
317060,2019,4.0,22,0.18181818181818182
317060,2020,5.0,23,0.21739130434782608
317065,2012,12.0,54,0.2222222222222222
317065,2013,8.0,44,0.18181818181818182
317065,2014,12.0,69,0.17391304347826086
317065,2015,8.0,58,0.13793103448275862
317065,2016,6.0,54,0.1111111111111111
317065,2017,12.0,85,0.1411764705882353
317065,2018,14.0,70,0.2
317065,2019,23.0,71,0.323943661971831
317065,2020,6.0,61,0.09836065573770492
317070,2012,220.0,1611,0.13656114214773432
317070,2013,252.0,1589,0.15859030837004406
317070,2014,252.0,1739,0.14491086831512365
317070,2015,291.0,1726,0.16859791425260717
317070,2016,296.0,1735,0.17060518731988472
317070,2017,328.0,1857,0.17662897145934303
317070,2018,374.0,1845,0.202710027100271
317070,2019,379.0,1799,0.21067259588660367
317070,2020,366.0,1745,0.20974212034383954
317075,2012,7.0,103,0.06796116504854369
317075,2013,7.0,82,0.08536585365853659
317075,2014,7.0,87,0.08045977011494253
317075,2015,6.0,105,0.05714285714285714
317075,2016,12.0,104,0.11538461538461539
317075,2017,9.0,84,0.10714285714285714
317075,2018,17.0,107,0.1588785046728972
317075,2019,11.0,121,0.09090909090909091
317075,2020,12.0,93,0.12903225806451613
317080,2012,27.0,446,0.06053811659192825
317080,2013,33.0,439,0.07517084282460136
317080,2014,47.0,493,0.09533468559837728
317080,2015,40.0,430,0.09302325581395349
317080,2016,34.0,339,0.10029498525073746
317080,2017,30.0,365,0.0821917808219178
317080,2018,42.0,415,0.10120481927710843
317080,2019,49.0,423,0.11583924349881797
317080,2020,57.0,450,0.12666666666666668
317090,2012,30.0,270,0.1111111111111111
317090,2013,26.0,271,0.0959409594095941
317090,2014,30.0,260,0.11538461538461539
317090,2015,37.0,259,0.14285714285714285
317090,2016,27.0,220,0.12272727272727273
317090,2017,25.0,248,0.10080645161290322
317090,2018,40.0,286,0.13986013986013987
317090,2019,46.0,262,0.17557251908396945
317090,2020,38.0,246,0.15447154471544716
317100,2012,22.0,239,0.09205020920502092
317100,2013,17.0,246,0.06910569105691057
317100,2014,25.0,231,0.10822510822510822
317100,2015,37.0,246,0.15040650406504066
317100,2016,38.0,229,0.16593886462882096
317100,2017,42.0,282,0.14893617021276595
317100,2018,38.0,233,0.1630901287553648
317100,2019,42.0,250,0.168
317100,2020,45.0,241,0.18672199170124482
317103,2012,9.0,148,0.060810810810810814
317103,2013,7.0,148,0.0472972972972973
317103,2014,6.0,142,0.04225352112676056
317103,2015,12.0,130,0.09230769230769231
317103,2016,7.0,139,0.050359712230215826
317103,2017,10.0,149,0.06711409395973154
317103,2018,15.0,135,0.1111111111111111
317103,2019,4.0,116,0.034482758620689655
317103,2020,16.0,129,0.12403100775193798
317107,2012,4.0,64,0.0625
317107,2013,4.0,58,0.06896551724137931
317107,2014,10.0,54,0.18518518518518517
317107,2015,7.0,37,0.1891891891891892
317107,2016,9.0,53,0.16981132075471697
317107,2017,13.0,65,0.2
317107,2018,7.0,52,0.1346153846153846
317107,2019,4.0,60,0.06666666666666667
317107,2020,11.0,54,0.2037037037037037
317110,2012,1.0,34,0.029411764705882353
317110,2013,4.0,35,0.11428571428571428
317110,2014,4.0,36,0.1111111111111111
317110,2015,3.0,28,0.10714285714285714
317110,2016,4.0,32,0.125
317110,2017,3.0,48,0.0625
317110,2018,7.0,41,0.17073170731707318
317110,2019,4.0,18,0.2222222222222222
317110,2020,7.0,31,0.22580645161290322
317115,2012,13.0,65,0.2
317115,2013,9.0,59,0.15254237288135594
317115,2014,5.0,50,0.1
317115,2015,7.0,54,0.12962962962962962
317115,2016,10.0,52,0.19230769230769232
317115,2017,4.0,44,0.09090909090909091
317115,2018,12.0,68,0.17647058823529413
317115,2019,12.0,56,0.21428571428571427
317115,2020,10.0,54,0.18518518518518517
317120,2012,190.0,1680,0.1130952380952381
317120,2013,237.0,1827,0.1297208538587849
317120,2014,263.0,1986,0.1324269889224572
317120,2015,292.0,2058,0.14188532555879493
317120,2016,299.0,1920,0.15572916666666667
317120,2017,319.0,1954,0.1632548618219038
317120,2018,324.0,1859,0.17428725121032812
317120,2019,302.0,1804,0.1674057649667406
317120,2020,333.0,1773,0.18781725888324874
317130,2012,123.0,959,0.12825860271115747
317130,2013,132.0,942,0.14012738853503184
317130,2014,145.0,911,0.15916575192096596
317130,2015,154.0,930,0.16559139784946236
317130,2016,127.0,854,0.148711943793911
317130,2017,182.0,988,0.18421052631578946
317130,2018,203.0,1023,0.198435972629521
317130,2019,219.0,1009,0.21704658077304262
317130,2020,213.0,891,0.23905723905723905
317140,2012,5.0,47,0.10638297872340426
317140,2013,1.0,33,0.030303030303030304
317140,2014,3.0,37,0.08108108108108109
317140,2015,4.0,22,0.18181818181818182
317140,2016,2.0,31,0.06451612903225806
317140,2017,6.0,32,0.1875
317140,2018,5.0,31,0.16129032258064516
317140,2019,5.0,37,0.13513513513513514
317140,2020,6.0,33,0.18181818181818182
317150,2012,5.0,51,0.09803921568627451
317150,2013,2.0,38,0.05263157894736842
317150,2014,6.0,69,0.08695652173913043
317150,2015,3.0,47,0.06382978723404255
317150,2016,2.0,38,0.05263157894736842
317150,2017,4.0,34,0.11764705882352941
317150,2018,6.0,35,0.17142857142857143
317150,2019,8.0,38,0.21052631578947367
317150,2020,2.0,26,0.07692307692307693
317160,2012,21.0,131,0.16030534351145037
317160,2013,8.0,111,0.07207207207207207
317160,2014,12.0,122,0.09836065573770492
317160,2015,20.0,150,0.13333333333333333
317160,2016,9.0,98,0.09183673469387756
317160,2017,18.0,133,0.13533834586466165
317160,2018,14.0,124,0.11290322580645161
317160,2019,16.0,125,0.128
317160,2020,16.0,111,0.14414414414414414
317170,2012,7.0,86,0.08139534883720931
317170,2013,7.0,84,0.08333333333333333
317170,2014,10.0,80,0.125
317170,2015,12.0,92,0.13043478260869565
317170,2016,6.0,86,0.06976744186046512
317170,2017,15.0,101,0.1485148514851485
317170,2018,16.0,97,0.16494845360824742
317170,2019,12.0,94,0.1276595744680851
317170,2020,10.0,98,0.10204081632653061
317180,2012,19.0,115,0.16521739130434782
317180,2013,19.0,159,0.11949685534591195
317180,2014,17.0,134,0.12686567164179105
317180,2015,28.0,142,0.19718309859154928
317180,2016,22.0,152,0.14473684210526316
317180,2017,29.0,128,0.2265625
317180,2018,24.0,130,0.18461538461538463
317180,2019,23.0,136,0.16911764705882354
317180,2020,24.0,136,0.17647058823529413
317190,2012,7.0,61,0.11475409836065574
317190,2013,8.0,52,0.15384615384615385
317190,2014,10.0,66,0.15151515151515152
317190,2015,7.0,62,0.11290322580645161
317190,2016,4.0,47,0.0851063829787234
317190,2017,2.0,40,0.05
317190,2018,6.0,60,0.1
317190,2019,3.0,43,0.06976744186046512
317190,2020,2.0,49,0.04081632653061224
317200,2012,54.0,516,0.10465116279069768
317200,2013,58.0,493,0.11764705882352941
317200,2014,57.0,493,0.11561866125760649
317200,2015,54.0,539,0.10018552875695733
317200,2016,52.0,486,0.10699588477366255
317200,2017,61.0,534,0.11423220973782772
317200,2018,69.0,522,0.13218390804597702
317200,2019,68.0,529,0.1285444234404537
317200,2020,79.0,527,0.14990512333965844
317210,2012,5.0,49,0.10204081632653061
317210,2013,6.0,52,0.11538461538461539
317210,2014,7.0,55,0.12727272727272726
317210,2015,4.0,61,0.06557377049180328
317210,2016,2.0,50,0.04
317210,2017,5.0,63,0.07936507936507936
317210,2018,7.0,53,0.1320754716981132
317210,2019,13.0,61,0.21311475409836064
317210,2020,9.0,54,0.16666666666666666
317220,2012,5.0,20,0.25
317220,2013,1.0,17,0.058823529411764705
317220,2014,5.0,25,0.2
317220,2015,6.0,25,0.24
317220,2016,1.0,24,0.041666666666666664
317220,2017,4.0,22,0.18181818181818182
317220,2018,9.0,30,0.3
317220,2019,4.0,19,0.21052631578947367
317220,2020,1.0,19,0.05263157894736842
320000,2012,0.0,10,0.0
320000,2013,1.0,4,0.25
320000,2016,1.0,1,1.0
320000,2018,0.0,1,0.0
320000,2020,0.0,1,0.0
320010,2012,44.0,416,0.10576923076923077
320010,2013,54.0,420,0.12857142857142856
320010,2014,29.0,382,0.07591623036649214
320010,2015,52.0,406,0.12807881773399016
320010,2016,40.0,353,0.11331444759206799
320010,2017,52.0,364,0.14285714285714285
320010,2018,68.0,465,0.14623655913978495
320010,2019,59.0,378,0.15608465608465608
320010,2020,61.0,396,0.15404040404040403
320013,2012,13.0,118,0.11016949152542373
320013,2013,7.0,90,0.07777777777777778
320013,2014,15.0,127,0.11811023622047244
320013,2015,15.0,125,0.12
320013,2016,9.0,105,0.08571428571428572
320013,2017,27.0,128,0.2109375
320013,2018,17.0,116,0.14655172413793102
320013,2019,21.0,126,0.16666666666666666
320013,2020,20.0,129,0.15503875968992248
320016,2012,10.0,168,0.05952380952380952
320016,2013,22.0,153,0.1437908496732026
320016,2014,16.0,152,0.10526315789473684
320016,2015,13.0,163,0.07975460122699386
320016,2016,9.0,160,0.05625
320016,2017,20.0,161,0.12422360248447205
320016,2018,23.0,153,0.1503267973856209
320016,2019,29.0,190,0.15263157894736842
320016,2020,20.0,183,0.1092896174863388
320020,2012,45.0,405,0.1111111111111111
320020,2013,36.0,369,0.0975609756097561
320020,2014,61.0,418,0.145933014354067
320020,2015,48.0,400,0.12
320020,2016,43.0,333,0.12912912912912913
320020,2017,54.0,392,0.1377551020408163
320020,2018,64.0,433,0.14780600461893764
320020,2019,74.0,386,0.19170984455958548
320020,2020,65.0,375,0.17333333333333334
320030,2012,19.0,141,0.1347517730496454
320030,2013,14.0,138,0.10144927536231885
320030,2014,16.0,125,0.128
320030,2015,12.0,132,0.09090909090909091
320030,2016,19.0,119,0.15966386554621848
320030,2017,24.0,138,0.17391304347826086
320030,2018,27.0,146,0.18493150684931506
320030,2019,36.0,155,0.23225806451612904
320030,2020,25.0,126,0.1984126984126984
320035,2012,2.0,92,0.021739130434782608
320035,2013,9.0,91,0.0989010989010989
320035,2014,8.0,102,0.0784313725490196
320035,2015,12.0,102,0.11764705882352941
320035,2016,6.0,100,0.06
320035,2017,10.0,92,0.10869565217391304
320035,2018,11.0,103,0.10679611650485436
320035,2019,14.0,100,0.14
320035,2020,18.0,90,0.2
320040,2012,35.0,367,0.09536784741144415
320040,2013,50.0,436,0.11467889908256881
320040,2014,61.0,453,0.1346578366445916
320040,2015,57.0,433,0.13163972286374134
320040,2016,58.0,385,0.15064935064935064
320040,2017,46.0,352,0.13068181818181818
320040,2018,60.0,391,0.1534526854219949
320040,2019,79.0,397,0.19899244332493704
320040,2020,85.0,418,0.20334928229665072
320050,2012,8.0,74,0.10810810810810811
320050,2013,13.0,66,0.19696969696969696
320050,2014,20.0,99,0.20202020202020202
320050,2015,6.0,58,0.10344827586206896
320050,2016,7.0,69,0.10144927536231885
320050,2017,10.0,93,0.10752688172043011
320050,2018,7.0,78,0.08974358974358974
320050,2019,10.0,64,0.15625
320050,2020,13.0,74,0.17567567567567569
320060,2012,147.0,1398,0.10515021459227468
320060,2013,147.0,1419,0.10359408033826638
320060,2014,193.0,1524,0.12664041994750655
320060,2015,163.0,1409,0.1156848828956707
320060,2016,186.0,1452,0.128099173553719
320060,2017,217.0,1418,0.1530324400564175
320060,2018,233.0,1457,0.15991763898421413
320060,2019,243.0,1512,0.16071428571428573
320060,2020,246.0,1453,0.16930488644184447
320070,2012,15.0,145,0.10344827586206896
320070,2013,18.0,153,0.11764705882352941
320070,2014,18.0,165,0.10909090909090909
320070,2015,14.0,156,0.08974358974358974
320070,2016,11.0,151,0.0728476821192053
320070,2017,18.0,140,0.12857142857142856
320070,2018,22.0,134,0.16417910447761194
320070,2019,19.0,149,0.12751677852348994
320070,2020,21.0,152,0.13815789473684212
320080,2012,45.0,351,0.1282051282051282
320080,2013,40.0,401,0.09975062344139651
320080,2014,52.0,399,0.13032581453634084
320080,2015,52.0,421,0.12351543942992874
320080,2016,42.0,357,0.11764705882352941
320080,2017,62.0,423,0.14657210401891252
320080,2018,64.0,400,0.16
320080,2019,69.0,397,0.17380352644836272
320080,2020,61.0,390,0.1564102564102564
320090,2012,64.0,648,0.09876543209876543
320090,2013,43.0,614,0.07003257328990228
320090,2014,69.0,645,0.10697674418604651
320090,2015,67.0,688,0.09738372093023256
320090,2016,65.0,701,0.09272467902995721
320090,2017,66.0,662,0.09969788519637462
320090,2018,93.0,691,0.1345875542691751
320090,2019,66.0,641,0.1029641185647426
320090,2020,97.0,637,0.152276295133438
320100,2012,20.0,161,0.12422360248447205
320100,2013,21.0,198,0.10606060606060606
320100,2014,21.0,198,0.10606060606060606
320100,2015,18.0,215,0.08372093023255814
320100,2016,18.0,184,0.09782608695652174
320100,2017,26.0,191,0.13612565445026178
320100,2018,33.0,211,0.15639810426540285
320100,2019,26.0,185,0.14054054054054055
320100,2020,28.0,213,0.13145539906103287
320110,2012,9.0,100,0.09
320110,2013,13.0,122,0.10655737704918032
320110,2014,4.0,116,0.034482758620689655
320110,2015,10.0,104,0.09615384615384616
320110,2016,21.0,105,0.2
320110,2017,12.0,94,0.1276595744680851
320110,2018,22.0,105,0.20952380952380953
320110,2019,19.0,87,0.21839080459770116
320110,2020,11.0,75,0.14666666666666667
320115,2012,16.0,198,0.08080808080808081
320115,2013,22.0,197,0.1116751269035533
320115,2014,17.0,172,0.09883720930232558
320115,2015,18.0,173,0.10404624277456648
320115,2016,21.0,193,0.10880829015544041
320115,2017,17.0,195,0.08717948717948718
320115,2018,22.0,205,0.1073170731707317
320115,2019,28.0,241,0.11618257261410789
320115,2020,26.0,208,0.125
320120,2012,324.0,2774,0.11679884643114635
320120,2013,296.0,2703,0.10950795412504624
320120,2014,368.0,2919,0.1260705721137376
320120,2015,401.0,2973,0.13488059199461824
320120,2016,384.0,2654,0.14468726450640543
320120,2017,433.0,2742,0.15791393143690738
320120,2018,468.0,2732,0.17130307467057102
320120,2019,405.0,2579,0.1570376114773168
320120,2020,449.0,2529,0.17754052985369712
320130,2012,618.0,6033,0.10243659870711089
320130,2013,651.0,6111,0.10652920962199312
320130,2014,716.0,6338,0.112969390975071
320130,2015,771.0,6258,0.12320230105465005
320130,2016,760.0,5863,0.12962647108988573
320130,2017,925.0,6090,0.15188834154351397
320130,2018,919.0,5878,0.15634569581490304
320130,2019,951.0,5650,0.16831858407079647
320130,2020,938.0,5415,0.1732225300092336
320140,2012,66.0,425,0.15529411764705883
320140,2013,59.0,451,0.13082039911308205
320140,2014,70.0,470,0.14893617021276595
320140,2015,80.0,437,0.18306636155606407
320140,2016,67.0,397,0.16876574307304787
320140,2017,78.0,442,0.17647058823529413
320140,2018,102.0,474,0.21518987341772153
320140,2019,91.0,435,0.20919540229885059
320140,2020,91.0,447,0.203579418344519
320150,2012,164.0,1398,0.11731044349070101
320150,2013,179.0,1451,0.1233631977946244
320150,2014,156.0,1532,0.10182767624020887
320150,2015,219.0,1670,0.1311377245508982
320150,2016,223.0,1600,0.139375
320150,2017,227.0,1546,0.14683053040103494
320150,2018,301.0,1754,0.17160775370581527
320150,2019,285.0,1575,0.18095238095238095
320150,2020,266.0,1594,0.1668757841907152
320160,2012,28.0,387,0.07235142118863049
320160,2013,31.0,423,0.07328605200945626
320160,2014,31.0,412,0.07524271844660194
320160,2015,27.0,411,0.06569343065693431
320160,2016,30.0,401,0.07481296758104738
320160,2017,30.0,430,0.06976744186046512
320160,2018,51.0,417,0.1223021582733813
320160,2019,48.0,406,0.11822660098522167
320160,2020,71.0,417,0.17026378896882494
320170,2012,21.0,168,0.125
320170,2013,15.0,163,0.09202453987730061
320170,2014,25.0,179,0.13966480446927373
320170,2015,26.0,183,0.14207650273224043
320170,2016,16.0,155,0.1032258064516129
320170,2017,19.0,173,0.10982658959537572
320170,2018,24.0,162,0.14814814814814814
320170,2019,34.0,180,0.18888888888888888
320170,2020,33.0,176,0.1875
320180,2012,5.0,56,0.08928571428571429
320180,2013,3.0,55,0.05454545454545454
320180,2014,3.0,58,0.05172413793103448
320180,2015,6.0,50,0.12
320180,2016,6.0,48,0.125
320180,2017,6.0,61,0.09836065573770492
320180,2018,10.0,63,0.15873015873015872
320180,2019,7.0,58,0.1206896551724138
320180,2020,9.0,64,0.140625
320190,2012,55.0,399,0.13784461152882205
320190,2013,58.0,489,0.11860940695296524
320190,2014,61.0,473,0.12896405919661733
320190,2015,56.0,473,0.11839323467230443
320190,2016,59.0,454,0.1299559471365639
320190,2017,67.0,468,0.14316239316239315
320190,2018,91.0,508,0.17913385826771652
320190,2019,85.0,505,0.16831683168316833
320190,2020,99.0,471,0.21019108280254778
320200,2012,8.0,81,0.09876543209876543
320200,2013,5.0,73,0.0684931506849315
320200,2014,6.0,64,0.09375
320200,2015,12.0,66,0.18181818181818182
320200,2016,5.0,54,0.09259259259259259
320200,2017,5.0,73,0.0684931506849315
320200,2018,13.0,101,0.12871287128712872
320200,2019,11.0,84,0.13095238095238096
320200,2020,9.0,78,0.11538461538461539
320210,2012,27.0,313,0.08626198083067092
