CODMUNRES,ano_nasc,Qtd_Consultas_Pre_Natal,Qtd_Total,Ratio
130050,2015,101,815,0.12392638036809817
130050,2016,119,810,0.1469135802469136
130050,2017,108,870,0.12413793103448276
130050,2018,90,851,0.10575793184488837
130050,2019,96,857,0.11201866977829639
130050,2020,121,846,0.1430260047281324
130060,2012,105,1053,0.09971509971509972
130060,2013,0,1036,0.0
130060,2014,133,1077,0.12349117920148561
130060,2015,141,968,0.14566115702479338
130060,2016,130,1021,0.12732615083251714
130060,2017,134,1039,0.1289701636188643
130060,2018,109,985,0.11065989847715736
130060,2019,132,1030,0.12815533980582525
130060,2020,114,984,0.11585365853658537
130063,2012,37,427,0.08665105386416862
130063,2013,0,428,0.0
130063,2014,43,488,0.08811475409836066
130063,2015,50,489,0.10224948875255624
130063,2016,39,510,0.07647058823529412
130063,2017,56,597,0.09380234505862646
130063,2018,55,501,0.10978043912175649
130063,2019,42,525,0.08
130063,2020,46,510,0.09019607843137255
130068,2012,16,260,0.06153846153846154
130068,2013,0,321,0.0
130068,2014,39,328,0.11890243902439024
130068,2015,51,369,0.13821138211382114
130068,2016,44,312,0.14102564102564102
130068,2017,35,319,0.109717868338558
130068,2018,41,318,0.1289308176100629
130068,2019,54,330,0.16363636363636364
130068,2020,44,299,0.14715719063545152
130070,2012,89,741,0.12010796221322537
130070,2013,0,763,0.0
130070,2014,180,734,0.2452316076294278
130070,2015,139,695,0.2
130070,2016,133,653,0.20367534456355282
130070,2017,143,771,0.185473411154345
130070,2018,133,739,0.17997293640054127
130070,2019,120,725,0.16551724137931034
130070,2020,101,718,0.14066852367688024
130080,2012,87,690,0.12608695652173912
130080,2013,0,705,0.0
130080,2014,111,711,0.15611814345991562
130080,2015,108,725,0.1489655172413793
130080,2016,94,663,0.14177978883861236
130080,2017,116,797,0.14554579673776663
130080,2018,131,789,0.16603295310519645
130080,2019,108,763,0.14154652686762778
130080,2020,115,774,0.14857881136950904
130083,2012,11,138,0.07971014492753623
130083,2013,0,203,0.0
130083,2014,28,204,0.13725490196078433
130083,2015,24,173,0.13872832369942195
130083,2016,31,183,0.16939890710382513
130083,2017,33,216,0.1527777777777778
130083,2018,23,188,0.12234042553191489
130083,2019,27,169,0.15976331360946747
130083,2020,24,204,0.11764705882352941
130090,2012,28,213,0.13145539906103287
130090,2013,0,196,0.0
130090,2014,45,231,0.19480519480519481
130090,2015,40,219,0.182648401826484
130090,2016,43,217,0.19815668202764977
130090,2017,34,191,0.17801047120418848
130090,2018,25,222,0.11261261261261261
130090,2019,26,192,0.13541666666666666
130090,2020,33,197,0.16751269035532995
130100,2012,66,656,0.10060975609756098
130100,2013,0,633,0.0
130100,2014,90,658,0.13677811550151975
130100,2015,98,628,0.15605095541401273
130100,2016,78,625,0.1248
130100,2017,105,626,0.16773162939297126
130100,2018,93,636,0.14622641509433962
130100,2019,92,635,0.14488188976377953
130100,2020,74,585,0.1264957264957265
130110,2012,33,414,0.07971014492753623
130110,2013,0,442,0.0
130110,2014,56,474,0.11814345991561181
130110,2015,60,419,0.1431980906921241
130110,2016,69,481,0.14345114345114346
130110,2017,75,512,0.146484375
130110,2018,67,550,0.12181818181818181
130110,2019,66,564,0.11702127659574468
130110,2020,85,565,0.1504424778761062
130115,2012,9,171,0.05263157894736842
130115,2013,0,168,0.0
130115,2014,19,208,0.09134615384615384
130115,2015,18,215,0.08372093023255814
130115,2016,27,199,0.135678391959799
130115,2017,33,237,0.13924050632911392
130115,2018,36,275,0.13090909090909092
130115,2019,29,198,0.14646464646464646
130115,2020,22,190,0.11578947368421053
130120,2012,118,1668,0.07074340527577938
130120,2013,0,1750,0.0
130120,2014,182,1704,0.1068075117370892
130120,2015,201,1744,0.11525229357798165
130120,2016,185,1646,0.11239368165249089
130120,2017,162,1656,0.09782608695652174
130120,2018,187,1747,0.1070406410990269
130120,2019,197,1698,0.1160188457008245
130120,2020,161,1601,0.10056214865708932
130130,2012,53,432,0.12268518518518519
130130,2013,0,424,0.0
130130,2014,38,426,0.0892018779342723
130130,2015,62,434,0.14285714285714285
130130,2016,64,404,0.15841584158415842
130130,2017,75,439,0.17084282460136674
130130,2018,48,429,0.11188811188811189
130130,2019,61,468,0.13034188034188035
130130,2020,56,474,0.11814345991561181
130140,2012,94,833,0.11284513805522209
130140,2013,0,852,0.0
130140,2014,112,852,0.13145539906103287
130140,2015,119,825,0.14424242424242426
130140,2016,99,787,0.12579415501905972
130140,2017,116,854,0.1358313817330211
130140,2018,125,830,0.15060240963855423
130140,2019,103,792,0.13005050505050506
130140,2020,82,717,0.11436541143654114
130150,2012,38,314,0.12101910828025478
130150,2013,0,366,0.0
130150,2014,52,386,0.13471502590673576
130150,2015,52,412,0.1262135922330097
130150,2016,51,369,0.13821138211382114
130150,2017,61,424,0.14386792452830188
130150,2018,53,369,0.14363143631436315
130150,2019,49,391,0.12531969309462915
130150,2020,52,367,0.14168937329700274
130160,2012,46,520,0.08846153846153847
130160,2013,0,556,0.0
130160,2014,82,606,0.1353135313531353
130160,2015,73,670,0.10895522388059702
130160,2016,64,573,0.11169284467713787
130160,2017,66,630,0.10476190476190476
130160,2018,56,621,0.09017713365539452
130160,2019,75,579,0.12953367875647667
130160,2020,63,628,0.10031847133757962
130165,2012,54,360,0.15
130165,2013,0,329,0.0
130165,2014,46,356,0.12921348314606743
130165,2015,32,334,0.09580838323353294
130165,2016,52,284,0.18309859154929578
130165,2017,42,326,0.12883435582822086
130165,2018,47,293,0.16040955631399317
130165,2019,43,285,0.15087719298245614
130165,2020,39,291,0.13402061855670103
130170,2012,98,847,0.11570247933884298
130170,2013,0,902,0.0
130170,2014,119,970,0.12268041237113401
130170,2015,115,941,0.12221041445270989
130170,2016,116,977,0.1187308085977482
130170,2017,104,1001,0.1038961038961039
130170,2018,110,1006,0.10934393638170974
130170,2019,99,978,0.10122699386503067
130170,2020,100,986,0.10141987829614604
130180,2012,27,439,0.06150341685649203
130180,2013,0,407,0.0
130180,2014,19,406,0.046798029556650245
130180,2015,62,441,0.14058956916099774
130180,2016,36,389,0.09254498714652956
130180,2017,26,409,0.06356968215158924
130180,2018,55,413,0.13317191283292978
130180,2019,43,376,0.11436170212765957
130180,2020,50,342,0.14619883040935672
130185,2012,82,898,0.09131403118040089
130185,2013,0,849,0.0
130185,2014,103,873,0.11798396334478808
130185,2015,103,867,0.11880046136101499
130185,2016,138,928,0.14870689655172414
130185,2017,139,941,0.14771519659936239
130185,2018,135,945,0.14285714285714285
130185,2019,141,1021,0.13809990205680706
130185,2020,109,913,0.11938663745892661
130190,2012,226,2019,0.11193660227835563
130190,2013,0,2085,0.0
130190,2014,251,2068,0.12137330754352031
130190,2015,255,2078,0.12271414821944177
130190,2016,287,2028,0.14151873767258383
130190,2017,259,1985,0.1304785894206549
130190,2018,263,2068,0.12717601547388782
130190,2019,302,2034,0.14847590953785644
130190,2020,287,1929,0.1487817522032141
130195,2012,27,197,0.13705583756345177
130195,2013,0,260,0.0
130195,2014,15,260,0.057692307692307696
130195,2015,21,293,0.07167235494880546
130195,2016,11,263,0.04182509505703422
130195,2017,15,245,0.061224489795918366
130195,2018,15,303,0.04950495049504951
130195,2019,4,247,0.016194331983805668
130195,2020,7,240,0.029166666666666667
130200,2012,32,199,0.16080402010050251
130200,2013,0,184,0.0
130200,2014,24,154,0.15584415584415584
130200,2015,17,148,0.11486486486486487
130200,2016,22,187,0.11764705882352941
130200,2017,23,165,0.1393939393939394
130200,2018,24,171,0.14035087719298245
130200,2019,24,173,0.13872832369942195
130200,2020,25,188,0.13297872340425532
130210,2012,17,142,0.11971830985915492
130210,2013,0,130,0.0
130210,2014,22,148,0.14864864864864866
130210,2015,24,169,0.14201183431952663
130210,2016,31,150,0.20666666666666667
130210,2017,32,161,0.19875776397515527
130210,2018,16,151,0.10596026490066225
130210,2019,14,121,0.11570247933884298
130210,2020,23,188,0.12234042553191489
130220,2012,18,171,0.10526315789473684
130220,2013,0,202,0.0
130220,2014,27,193,0.13989637305699482
130220,2015,39,217,0.17972350230414746
130220,2016,24,175,0.13714285714285715
130220,2017,37,253,0.14624505928853754
130220,2018,28,251,0.11155378486055777
130220,2019,30,235,0.1276595744680851
130220,2020,34,225,0.1511111111111111
130230,2012,55,601,0.09151414309484193
130230,2013,0,629,0.0
130230,2014,12,631,0.01901743264659271
130230,2015,6,633,0.009478672985781991
130230,2016,10,604,0.016556291390728478
130230,2017,79,659,0.11987860394537178
130230,2018,68,648,0.10493827160493827
130230,2019,75,646,0.11609907120743033
130230,2020,89,654,0.13608562691131498
130240,2012,90,682,0.13196480938416422
130240,2013,0,728,0.0
130240,2014,103,715,0.14405594405594405
130240,2015,92,659,0.13960546282245828
130240,2016,88,652,0.13496932515337423
130240,2017,102,741,0.13765182186234817
130240,2018,118,779,0.1514762516046213
130240,2019,129,892,0.1446188340807175
130240,2020,105,801,0.13108614232209737
130250,2012,175,1886,0.09278897136797455
130250,2013,0,2000,0.0
130250,2014,277,2130,0.13004694835680752
130250,2015,241,2070,0.11642512077294687
130250,2016,235,1795,0.1309192200557103
130250,2017,240,1938,0.1238390092879257
130250,2018,288,2056,0.14007782101167315
130250,2019,273,2115,0.12907801418439716
130250,2020,283,2097,0.13495469718645683
130255,2012,27,250,0.108
130255,2013,0,249,0.0
130255,2014,44,233,0.1888412017167382
130255,2015,33,234,0.14102564102564102
130255,2016,39,253,0.1541501976284585
130255,2017,60,300,0.2
130255,2018,48,303,0.15841584158415842
130255,2019,40,276,0.14492753623188406
130255,2020,50,249,0.20080321285140562
130260,2012,4210,41169,0.10226141028443732
130260,2013,0,41640,0.0
130260,2014,5617,42809,0.1312107267163447
130260,2015,5824,42342,0.13754664399414293
130260,2016,5649,39603,0.14264070903719414
130260,2017,5471,38498,0.14211127850797445
130260,2018,5170,38588,0.13397947548460662
130260,2019,4928,37939,0.12989272252826906
130260,2020,4332,37274,0.11622042174169663
130270,2012,96,810,0.11851851851851852
130270,2013,0,850,0.0
130270,2014,112,903,0.12403100775193798
130270,2015,107,930,0.11505376344086021
130270,2016,103,911,0.11306256860592755
130270,2017,152,989,0.15369059656218403
130270,2018,148,1013,0.14610069101678183
130270,2019,127,1023,0.1241446725317693
130270,2020,135,996,0.1355421686746988
130280,2012,32,313,0.10223642172523961
130280,2013,0,338,0.0
130280,2014,52,399,0.13032581453634084
130280,2015,47,323,0.14551083591331268
130280,2016,55,358,0.15363128491620112
130280,2017,53,418,0.12679425837320574
130280,2018,44,405,0.10864197530864197
130280,2019,59,381,0.15485564304461943
130280,2020,58,417,0.13908872901678657
130290,2012,139,1311,0.10602593440122045
130290,2013,0,1317,0.0
130290,2014,157,1362,0.11527165932452275
130290,2015,158,1335,0.11835205992509364
130290,2016,138,1273,0.10840534171249018
130290,2017,177,1553,0.11397295556986478
130290,2018,199,1581,0.12586970271979758
130290,2019,172,1539,0.11176088369070825
130290,2020,178,1403,0.12687099073414113
130300,2012,43,344,0.125
130300,2013,0,301,0.0
130300,2014,53,357,0.1484593837535014
130300,2015,41,356,0.1151685393258427
130300,2016,38,338,0.11242603550295859
130300,2017,43,358,0.12011173184357542
130300,2018,42,314,0.1337579617834395
130300,2019,47,346,0.13583815028901733
130300,2020,41,327,0.12538226299694188
130310,2012,61,591,0.10321489001692047
130310,2013,0,628,0.0
130310,2014,72,619,0.11631663974151858
130310,2015,73,593,0.12310286677908938
130310,2016,76,587,0.12947189097103917
130310,2017,73,592,0.12331081081081081
130310,2018,78,612,0.12745098039215685
130310,2019,75,546,0.13736263736263737
130310,2020,65,596,0.10906040268456375
130320,2012,21,257,0.08171206225680934
130320,2013,0,246,0.0
130320,2014,32,307,0.10423452768729642
130320,2015,42,316,0.13291139240506328
130320,2016,42,289,0.1453287197231834
130320,2017,40,333,0.12012012012012012
130320,2018,31,327,0.09480122324159021
130320,2019,31,310,0.1
130320,2020,34,290,0.11724137931034483
130330,2012,34,321,0.1059190031152648
130330,2013,0,351,0.0
130330,2014,38,344,0.11046511627906977
130330,2015,88,409,0.21515892420537897
130330,2016,59,386,0.15284974093264247
130330,2017,59,406,0.14532019704433496
130330,2018,91,379,0.24010554089709762
130330,2019,78,392,0.1989795918367347
130330,2020,91,369,0.24661246612466126
130340,2012,224,2021,0.11083621969322117
130340,2013,0,2133,0.0
130340,2014,210,2056,0.10214007782101167
130340,2015,173,1995,0.08671679197994987
130340,2016,187,1932,0.09679089026915114
130340,2017,273,2139,0.1276297335203366
130340,2018,262,2067,0.12675374939525882
130340,2019,253,1947,0.12994350282485875
130340,2020,206,1805,0.11412742382271468
130350,2012,43,308,0.1396103896103896
130350,2013,0,367,0.0
130350,2014,30,364,0.08241758241758242
130350,2015,49,374,0.13101604278074866
130350,2016,42,348,0.1206896551724138
130350,2017,43,355,0.12112676056338029
130350,2018,42,362,0.11602209944751381
130350,2019,42,369,0.11382113821138211
130350,2020,57,356,0.1601123595505618
130353,2012,72,556,0.12949640287769784
130353,2013,0,580,0.0
130353,2014,70,585,0.11965811965811966
130353,2015,48,558,0.08602150537634409
130353,2016,39,548,0.07116788321167883
130353,2017,57,523,0.1089866156787763
130353,2018,91,558,0.16308243727598568
130353,2019,87,513,0.1695906432748538
130353,2020,73,551,0.132486388384755
130356,2012,20,361,0.055401662049861494
130356,2013,0,374,0.0
130356,2014,54,412,0.13106796116504854
130356,2015,53,391,0.13554987212276215
130356,2016,52,415,0.12530120481927712
130356,2017,61,422,0.14454976303317535
130356,2018,53,431,0.12296983758700696
130356,2019,69,440,0.15681818181818183
130356,2020,61,393,0.15521628498727735
130360,2012,29,344,0.08430232558139535
130360,2013,0,279,0.0
130360,2014,25,225,0.1111111111111111
130360,2015,31,301,0.10299003322259136
130360,2016,16,305,0.05245901639344262
130360,2017,29,370,0.07837837837837838
130360,2018,34,372,0.0913978494623656
130360,2019,25,322,0.07763975155279502
130360,2020,16,320,0.05
130370,2012,102,603,0.1691542288557214
130370,2013,0,576,0.0
130370,2014,74,652,0.11349693251533742
130370,2015,77,718,0.10724233983286909
130370,2016,57,693,0.08225108225108226
130370,2017,77,724,0.106353591160221
130370,2018,69,704,0.09801136363636363
130370,2019,90,773,0.11642949547218628
130370,2020,70,733,0.09549795361527967
130380,2012,81,1119,0.07238605898123325
130380,2013,0,1143,0.0
130380,2014,112,1254,0.08931419457735247
130380,2015,76,1120,0.06785714285714285
130380,2016,82,1255,0.0653386454183267
130380,2017,98,1214,0.08072487644151564
130380,2018,75,1227,0.061124694376528114
130380,2019,141,1436,0.09818941504178273
130380,2020,126,1378,0.09143686502177069
130390,2012,114,959,0.11887382690302398
130390,2013,0,914,0.0
130390,2014,166,987,0.16818642350557245
130390,2015,109,753,0.14475431606905712
130390,2016,153,871,0.1756601607347876
130390,2017,150,999,0.15015015015015015
130390,2018,149,935,0.15935828877005348
130390,2019,178,956,0.18619246861924685
130390,2020,154,919,0.16757344940152338
130395,2012,31,178,0.17415730337078653
130395,2013,0,160,0.0
130395,2014,20,163,0.12269938650306748
130395,2015,18,180,0.1
130395,2016,21,178,0.11797752808988764
130395,2017,24,206,0.11650485436893204
130395,2018,27,186,0.14516129032258066
130395,2019,38,200,0.19
130395,2020,26,205,0.12682926829268293
130400,2012,30,181,0.16574585635359115
130400,2013,0,208,0.0
130400,2014,29,180,0.16111111111111112
130400,2015,27,202,0.13366336633663367
130400,2016,31,208,0.14903846153846154
130400,2017,37,246,0.15040650406504066
130400,2018,22,197,0.1116751269035533
130400,2019,30,229,0.13100436681222707
130400,2020,25,181,0.13812154696132597
130406,2012,170,1632,0.10416666666666667
130406,2013,0,1619,0.0
130406,2014,230,1820,0.12637362637362637
130406,2015,192,1615,0.11888544891640866
130406,2016,189,1753,0.10781517398745008
130406,2017,221,1701,0.12992357436801882
130406,2018,252,1685,0.14955489614243322
130406,2019,292,1770,0.16497175141242937
130406,2020,267,1653,0.16152450090744103
130410,2012,40,401,0.09975062344139651
130410,2013,0,421,0.0
130410,2014,51,391,0.13043478260869565
130410,2015,53,439,0.12072892938496584
130410,2016,60,389,0.15424164524421594
130410,2017,65,405,0.16049382716049382
130410,2018,60,394,0.15228426395939088
130410,2019,49,432,0.11342592592592593
130410,2020,52,452,0.11504424778761062
130420,2012,185,1558,0.11874197689345314
130420,2013,0,1732,0.0
130420,2014,212,1589,0.13341724354940215
130420,2015,236,1754,0.1345496009122007
130420,2016,216,1679,0.12864800476474092
130420,2017,250,1763,0.14180374361883152
130420,2018,244,1822,0.13391877058177826
130420,2019,305,1927,0.15827711468604047
130420,2020,239,1792,0.13337053571428573
130423,2012,63,348,0.1810344827586207
130423,2013,0,322,0.0
130423,2014,66,366,0.18032786885245902
130423,2015,69,391,0.17647058823529413
130423,2016,63,363,0.17355371900826447
130423,2017,94,458,0.2052401746724891
130423,2018,94,435,0.2160919540229885
130423,2019,85,429,0.19813519813519814
130423,2020,59,412,0.14320388349514562
130426,2012,36,288,0.125
130426,2013,0,304,0.0
130426,2014,54,302,0.17880794701986755
130426,2015,53,295,0.17966101694915254
130426,2016,37,264,0.14015151515151514
130426,2017,64,333,0.1921921921921922
130426,2018,36,286,0.1258741258741259
130426,2019,44,351,0.12535612535612536
130426,2020,45,334,0.1347305389221557
130430,2012,49,298,0.1644295302013423
130430,2013,0,302,0.0
130430,2014,44,284,0.15492957746478872
130430,2015,39,272,0.14338235294117646
130430,2016,43,265,0.16226415094339622
130430,2017,28,270,0.1037037037037037
130430,2018,45,261,0.1724137931034483
130430,2019,36,318,0.11320754716981132
130430,2020,33,289,0.11418685121107267
130440,2012,45,321,0.14018691588785046
130440,2013,0,325,0.0
130440,2014,28,329,0.0851063829787234
130440,2015,28,282,0.09929078014184398
130440,2016,36,299,0.12040133779264214
