CODMUNRES,ano_nasc,Qtd_Robson10,Qtd_Robson9,Qtd_Robson8,Qtd_Robson7,Qtd_Robson6,Qtd_Robson5,Qtd_Robson4,Qtd_Robson3,Qtd_Robson2,Qtd_Robson1,Qtd_cesariana,Qtd_Total
521205,2014,0.0,0.0,0.0,0.0,1.0,5.0,1.0,8.0,1.0,3.0,19.0,24
521205,2015,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,14.0,27
521205,2016,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,3.0,21.0,26
521205,2017,2.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,2.0,2.0,18.0,22
521205,2018,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,14.0,25
521205,2019,3.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,14.0,25
521210,2012,3.0,0.0,2.0,1.0,0.0,13.0,0.0,1.0,5.0,10.0,68.0,87
521210,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,83
521210,2014,3.0,0.0,2.0,2.0,0.0,20.0,9.0,0.0,17.0,4.0,71.0,82
521210,2015,5.0,0.0,3.0,0.0,1.0,32.0,9.0,1.0,19.0,3.0,76.0,92
521210,2016,6.0,0.0,0.0,0.0,1.0,19.0,4.0,6.0,18.0,3.0,59.0,68
521210,2017,7.0,0.0,2.0,3.0,0.0,38.0,8.0,2.0,13.0,10.0,86.0,102
521210,2018,6.0,0.0,2.0,0.0,0.0,24.0,4.0,3.0,17.0,10.0,69.0,79
521210,2019,2.0,0.0,2.0,1.0,0.0,30.0,1.0,10.0,8.0,21.0,76.0,85
521220,2012,21.0,0.0,9.0,5.0,6.0,49.0,7.0,10.0,39.0,12.0,199.0,273
521220,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,250
521220,2014,10.0,0.0,4.0,11.0,4.0,58.0,19.0,7.0,57.0,16.0,199.0,270
521220,2015,15.0,0.0,0.0,3.0,1.0,55.0,10.0,6.0,48.0,15.0,172.0,245
521220,2016,5.0,0.0,6.0,2.0,0.0,60.0,10.0,8.0,66.0,20.0,190.0,262
521220,2017,11.0,1.0,8.0,2.0,1.0,78.0,13.0,8.0,52.0,9.0,193.0,275
521220,2018,15.0,0.0,6.0,1.0,2.0,75.0,11.0,11.0,22.0,28.0,180.0,260
521220,2019,14.0,0.0,2.0,3.0,2.0,81.0,7.0,9.0,30.0,41.0,189.0,255
521225,2012,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,9.0,17.0,21
521225,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15
521225,2014,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,1.0,14.0,18
521225,2015,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,4.0,3.0,15.0,21
521225,2016,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,13.0,20
521225,2017,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,10.0,15
521225,2018,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,7.0,9
521225,2019,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,10
521230,2012,6.0,0.0,0.0,1.0,1.0,20.0,2.0,7.0,5.0,10.0,59.0,95
521230,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,71
521230,2014,5.0,0.0,0.0,1.0,0.0,28.0,0.0,8.0,3.0,21.0,73.0,102
521230,2015,0.0,0.0,2.0,2.0,1.0,7.0,4.0,5.0,4.0,7.0,36.0,60
521230,2016,0.0,0.0,5.0,0.0,2.0,27.0,1.0,8.0,6.0,22.0,72.0,103
521230,2017,3.0,0.0,2.0,4.0,0.0,19.0,4.0,6.0,7.0,16.0,68.0,95
521230,2018,3.0,0.0,0.0,2.0,1.0,24.0,5.0,11.0,7.0,16.0,72.0,110
521230,2019,5.0,0.0,0.0,3.0,0.0,28.0,2.0,2.0,19.0,9.0,68.0,107
521250,2012,134.0,3.0,33.0,38.0,23.0,430.0,93.0,39.0,219.0,165.0,1368.0,2964
521250,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.0,3171
521250,2014,122.0,3.0,35.0,59.0,35.0,389.0,83.0,78.0,160.0,185.0,1365.0,3040
521250,2015,98.0,2.0,46.0,49.0,27.0,438.0,73.0,75.0,194.0,162.0,1440.0,3236
521250,2016,109.0,2.0,38.0,30.0,22.0,417.0,72.0,95.0,144.0,144.0,1250.0,2906
521250,2017,117.0,2.0,53.0,38.0,28.0,415.0,71.0,101.0,160.0,161.0,1372.0,3010
521250,2018,113.0,4.0,50.0,32.0,28.0,476.0,70.0,85.0,173.0,157.0,1331.0,2997
521250,2019,116.0,5.0,55.0,55.0,26.0,406.0,85.0,80.0,150.0,152.0,1260.0,2965
521260,2012,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,13.0,22
521260,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27
521260,2014,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,3.0,16.0,25
521260,2015,3.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,7.0,23.0,32
521260,2016,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,12.0,22
521260,2017,0.0,0.0,0.0,1.0,2.0,10.0,1.0,4.0,1.0,1.0,23.0,30
521260,2018,3.0,0.0,0.0,1.0,1.0,8.0,0.0,3.0,0.0,4.0,22.0,28
521260,2019,2.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,5.0,14.0,21
521270,2012,5.0,0.0,0.0,4.0,1.0,15.0,0.0,6.0,3.0,15.0,51.0,111
521270,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,126
521270,2014,4.0,0.0,0.0,22.0,11.0,17.0,2.0,4.0,1.0,8.0,71.0,113
521270,2015,3.0,0.0,0.0,10.0,5.0,11.0,4.0,6.0,2.0,9.0,55.0,112
521270,2016,2.0,0.0,0.0,3.0,3.0,16.0,5.0,6.0,8.0,18.0,63.0,113
521270,2017,2.0,0.0,4.0,0.0,2.0,31.0,4.0,6.0,8.0,13.0,71.0,123
521270,2018,2.0,1.0,2.0,0.0,2.0,35.0,4.0,3.0,2.0,7.0,60.0,125
521270,2019,7.0,0.0,0.0,1.0,0.0,32.0,6.0,8.0,16.0,18.0,89.0,150
521280,2012,7.0,1.0,0.0,7.0,3.0,39.0,4.0,6.0,9.0,10.0,90.0,130
521280,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,128
521280,2014,8.0,7.0,0.0,4.0,1.0,34.0,10.0,2.0,28.0,6.0,102.0,130
521280,2015,3.0,0.0,2.0,4.0,2.0,27.0,6.0,7.0,18.0,14.0,87.0,116
521280,2016,1.0,0.0,1.0,0.0,2.0,29.0,2.0,7.0,9.0,23.0,77.0,112
521280,2017,5.0,0.0,2.0,1.0,2.0,29.0,14.0,3.0,6.0,15.0,81.0,125
521280,2018,5.0,0.0,2.0,3.0,0.0,35.0,3.0,2.0,8.0,15.0,76.0,127
521280,2019,3.0,0.0,0.0,5.0,1.0,51.0,3.0,8.0,11.0,26.0,108.0,171
521290,2012,1.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,5.0,6.0,26.0,34
521290,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,32
521290,2014,2.0,0.0,2.0,1.0,1.0,6.0,1.0,4.0,3.0,3.0,23.0,30
521290,2015,0.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,7.0,3.0,24.0,30
521290,2016,1.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,7.0,5.0,27.0,34
521290,2017,1.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,4.0,7.0,31.0,38
521290,2018,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,2.0,7.0,25.0,35
521290,2019,0.0,0.0,0.0,0.0,1.0,13.0,1.0,4.0,6.0,4.0,29.0,32
521295,2012,0.0,0.0,0.0,2.0,0.0,11.0,0.0,5.0,2.0,6.0,33.0,51
521295,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,58
521295,2014,3.0,0.0,0.0,1.0,0.0,12.0,3.0,5.0,1.0,9.0,36.0,48
521295,2015,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,3.0,9.0,26.0,42
521295,2016,2.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,4.0,3.0,28.0,43
521295,2017,1.0,1.0,2.0,0.0,2.0,10.0,3.0,0.0,3.0,1.0,31.0,45
521295,2018,2.0,1.0,0.0,1.0,0.0,16.0,3.0,0.0,7.0,3.0,35.0,58
521295,2019,1.0,0.0,0.0,3.0,1.0,20.0,2.0,0.0,4.0,0.0,31.0,51
521300,2012,6.0,0.0,4.0,1.0,4.0,37.0,11.0,6.0,29.0,18.0,120.0,214
521300,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,189
521300,2014,8.0,0.0,6.0,2.0,0.0,41.0,8.0,2.0,28.0,14.0,112.0,198
521300,2015,2.0,0.0,4.0,0.0,0.0,35.0,3.0,8.0,14.0,10.0,80.0,181
521300,2016,2.0,0.0,2.0,1.0,1.0,34.0,8.0,7.0,11.0,15.0,81.0,153
521300,2017,4.0,0.0,0.0,1.0,0.0,42.0,11.0,1.0,17.0,10.0,89.0,149
521300,2018,0.0,0.0,0.0,2.0,3.0,62.0,21.0,6.0,26.0,7.0,127.0,188
521300,2019,4.0,0.0,0.0,3.0,1.0,43.0,31.0,7.0,26.0,12.0,127.0,164
521305,2012,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,15
521305,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15
521305,2014,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,20
521305,2015,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,18
521305,2016,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,10.0,22
521305,2017,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,8.0,17
521305,2018,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,7.0,14
521305,2019,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,1.0,3.0,16.0,24
521308,2012,15.0,1.0,3.0,6.0,3.0,74.0,14.0,12.0,33.0,67.0,241.0,447
521308,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,443
521308,2014,16.0,1.0,8.0,4.0,5.0,94.0,14.0,33.0,41.0,60.0,282.0,449
521308,2015,10.0,0.0,10.0,9.0,4.0,102.0,13.0,25.0,36.0,68.0,282.0,470
521308,2016,12.0,2.0,6.0,4.0,1.0,111.0,15.0,8.0,52.0,30.0,249.0,434
521308,2017,13.0,0.0,8.0,1.0,3.0,98.0,10.0,5.0,29.0,30.0,205.0,431
521308,2018,6.0,0.0,8.0,3.0,2.0,99.0,8.0,15.0,36.0,31.0,210.0,402
521308,2019,9.0,0.0,4.0,4.0,4.0,89.0,11.0,22.0,28.0,52.0,223.0,381
521310,2012,55.0,2.0,12.0,5.0,5.0,310.0,83.0,32.0,229.0,82.0,822.0,986
521310,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,1046
521310,2014,43.0,2.0,23.0,10.0,10.0,336.0,114.0,39.0,310.0,72.0,967.0,1118
521310,2015,30.0,1.0,14.0,13.0,4.0,404.0,151.0,27.0,314.0,64.0,1040.0,1155
521310,2016,38.0,3.0,7.0,8.0,6.0,355.0,134.0,29.0,320.0,53.0,980.0,1110
521310,2017,53.0,1.0,13.0,23.0,22.0,450.0,128.0,29.0,310.0,68.0,1116.0,1211
521310,2018,52.0,2.0,28.0,14.0,4.0,428.0,125.0,55.0,246.0,111.0,1070.0,1166
521310,2019,65.0,0.0,24.0,9.0,10.0,414.0,112.0,43.0,214.0,104.0,997.0,1108
521340,2012,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,13
521340,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8
521340,2014,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,13.0,16
521340,2015,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,15.0,19
521340,2016,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,6.0,16.0,20
521340,2017,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,5.0,5
521340,2018,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,7.0,11
521340,2019,0.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,4.0,14.0,16
521350,2012,5.0,0.0,2.0,2.0,1.0,5.0,3.0,5.0,5.0,6.0,43.0,106
521350,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,118
521350,2014,1.0,0.0,0.0,2.0,1.0,15.0,2.0,3.0,5.0,9.0,43.0,124
521350,2015,3.0,0.0,7.0,0.0,0.0,15.0,5.0,1.0,5.0,7.0,44.0,137
521350,2016,1.0,0.0,3.0,1.0,2.0,13.0,4.0,0.0,7.0,2.0,35.0,115
521350,2017,1.0,0.0,0.0,3.0,0.0,7.0,1.0,5.0,0.0,4.0,23.0,91
521350,2018,5.0,0.0,2.0,1.0,0.0,7.0,3.0,5.0,2.0,5.0,33.0,101
521350,2019,4.0,1.0,2.0,0.0,0.0,13.0,5.0,4.0,5.0,7.0,43.0,99
521370,2012,11.0,0.0,0.0,4.0,0.0,19.0,0.0,8.0,10.0,18.0,74.0,95
521370,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,92
521370,2014,4.0,1.0,0.0,6.0,1.0,29.0,3.0,8.0,6.0,8.0,72.0,95
521370,2015,4.0,0.0,2.0,3.0,3.0,24.0,7.0,6.0,11.0,10.0,76.0,108
521370,2016,1.0,0.0,0.0,3.0,2.0,19.0,3.0,5.0,9.0,10.0,53.0,82
521370,2017,1.0,0.0,3.0,6.0,0.0,31.0,3.0,13.0,6.0,29.0,92.0,115
521370,2018,2.0,0.0,0.0,2.0,0.0,43.0,2.0,15.0,12.0,24.0,101.0,118
521370,2019,2.0,1.0,1.0,1.0,0.0,30.0,1.0,8.0,7.0,29.0,81.0,95
521375,2012,12.0,0.0,3.0,1.0,0.0,60.0,9.0,6.0,21.0,16.0,138.0,173
521375,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,162
521375,2014,11.0,1.0,4.0,0.0,1.0,44.0,8.0,20.0,13.0,32.0,141.0,196
521375,2015,5.0,1.0,1.0,1.0,0.0,34.0,14.0,11.0,20.0,18.0,111.0,156
521375,2016,4.0,0.0,6.0,2.0,0.0,57.0,5.0,6.0,28.0,30.0,140.0,179
521375,2017,8.0,0.0,2.0,1.0,2.0,54.0,11.0,6.0,23.0,22.0,132.0,167
521375,2018,9.0,0.0,0.0,2.0,0.0,61.0,15.0,13.0,21.0,19.0,141.0,175
521375,2019,15.0,0.0,6.0,3.0,3.0,55.0,13.0,6.0,21.0,10.0,132.0,188
521377,2012,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,6.0,16.0,31
521377,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,40
521377,2014,1.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,4.0,19.0,31
521377,2015,1.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,5.0,7.0,32.0,45
521377,2016,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,6.0,3.0,21.0,38
521377,2017,3.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,3.0,8.0,29.0,37
521377,2018,3.0,0.0,0.0,0.0,0.0,14.0,3.0,7.0,1.0,9.0,38.0,51
521377,2019,3.0,0.0,0.0,0.0,1.0,10.0,4.0,6.0,5.0,6.0,35.0,50
521380,2012,42.0,2.0,9.0,10.0,7.0,129.0,23.0,37.0,68.0,95.0,453.0,574
521380,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,608
521380,2014,33.0,2.0,9.0,13.0,8.0,164.0,67.0,17.0,135.0,36.0,517.0,648
521380,2015,25.0,3.0,13.0,10.0,6.0,171.0,53.0,16.0,155.0,36.0,523.0,650
521380,2016,23.0,1.0,10.0,5.0,6.0,157.0,29.0,19.0,77.0,90.0,432.0,567
521380,2017,59.0,1.0,7.0,8.0,4.0,167.0,5.0,48.0,15.0,134.0,468.0,633
521380,2018,45.0,3.0,15.0,9.0,8.0,198.0,8.0,47.0,16.0,122.0,480.0,632
521380,2019,47.0,1.0,13.0,9.0,7.0,194.0,11.0,41.0,18.0,167.0,511.0,652
521385,2012,1.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,1.0,9.0,25.0,36
521385,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30
521385,2014,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,21.0,24
521385,2015,1.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,7.0,24.0,28
521385,2016,3.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,25.0,27
521385,2017,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,8.0,18.0,21
521385,2018,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,10.0,21.0,25
521385,2019,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,5.0,15.0,22
521390,2012,4.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,2.0,32.0,44
521390,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,43
521390,2014,3.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0,1.0,14.0,38.0,45
521390,2015,3.0,0.0,0.0,1.0,1.0,15.0,1.0,8.0,2.0,15.0,52.0,67
521390,2016,1.0,0.0,2.0,1.0,2.0,20.0,0.0,8.0,0.0,17.0,52.0,59
521390,2017,1.0,0.0,0.0,0.0,1.0,16.0,1.0,3.0,6.0,10.0,41.0,46
521390,2018,1.0,0.0,0.0,2.0,0.0,20.0,3.0,3.0,8.0,7.0,48.0,59
521390,2019,2.0,1.0,0.0,0.0,1.0,20.0,2.0,2.0,2.0,3.0,34.0,43
521400,2012,12.0,0.0,4.0,2.0,4.0,48.0,14.0,7.0,35.0,19.0,157.0,214
521400,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,191
521400,2014,5.0,0.0,2.0,0.0,1.0,47.0,10.0,5.0,28.0,24.0,133.0,193
521400,2015,7.0,1.0,4.0,1.0,1.0,53.0,12.0,10.0,14.0,25.0,147.0,237
521400,2016,3.0,1.0,0.0,6.0,3.0,38.0,4.0,5.0,11.0,18.0,102.0,177
521400,2017,10.0,1.0,2.0,1.0,0.0,73.0,10.0,8.0,13.0,18.0,148.0,219
521400,2018,12.0,1.0,9.0,2.0,1.0,91.0,24.0,5.0,26.0,20.0,197.0,240
521400,2019,15.0,1.0,10.0,1.0,3.0,114.0,17.0,12.0,29.0,14.0,216.0,270
521405,2012,0.0,2.0,0.0,0.0,1.0,9.0,0.0,1.0,3.0,5.0,49.0,71
521405,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,74
521405,2014,3.0,1.0,2.0,0.0,0.0,21.0,3.0,4.0,6.0,13.0,54.0,73
521405,2015,1.0,0.0,1.0,2.0,1.0,18.0,1.0,5.0,9.0,12.0,58.0,99
521405,2016,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,50.0,73
521405,2017,5.0,2.0,2.0,2.0,1.0,19.0,1.0,3.0,1.0,16.0,52.0,76
521405,2018,2.0,0.0,0.0,0.0,0.0,33.0,4.0,3.0,6.0,11.0,59.0,80
521405,2019,2.0,1.0,0.0,1.0,0.0,31.0,4.0,4.0,9.0,23.0,75.0,93
521410,2012,4.0,0.0,0.0,5.0,7.0,8.0,1.0,0.0,1.0,1.0,33.0,50
521410,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,56
521410,2014,1.0,1.0,4.0,2.0,0.0,5.0,6.0,0.0,10.0,1.0,42.0,54
521410,2015,1.0,0.0,0.0,0.0,1.0,16.0,6.0,2.0,16.0,4.0,47.0,64
521410,2016,2.0,0.0,0.0,0.0,0.0,15.0,8.0,3.0,16.0,2.0,47.0,66
521410,2017,0.0,0.0,0.0,0.0,1.0,19.0,3.0,2.0,4.0,3.0,34.0,46
521410,2018,4.0,0.0,0.0,0.0,1.0,13.0,10.0,1.0,13.0,0.0,43.0,48
521410,2019,0.0,0.0,1.0,0.0,1.0,15.0,4.0,0.0,11.0,0.0,32.0,36
521440,2012,2.0,0.0,0.0,2.0,2.0,21.0,1.0,0.0,5.0,9.0,57.0,96
521440,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,107
521440,2014,3.0,0.0,1.0,0.0,1.0,20.0,4.0,13.0,5.0,16.0,78.0,95
521440,2015,3.0,1.0,0.0,1.0,0.0,24.0,1.0,15.0,7.0,14.0,75.0,93
521440,2016,2.0,0.0,3.0,7.0,4.0,18.0,3.0,5.0,8.0,15.0,75.0,92
521440,2017,2.0,0.0,4.0,5.0,2.0,30.0,1.0,1.0,8.0,11.0,76.0,97
521440,2018,4.0,0.0,0.0,2.0,0.0,30.0,4.0,3.0,14.0,9.0,70.0,88
521440,2019,3.0,0.0,0.0,1.0,1.0,23.0,2.0,7.0,12.0,9.0,59.0,85
521450,2012,21.0,0.0,8.0,0.0,3.0,32.0,5.0,6.0,21.0,21.0,308.0,400
521450,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,390
521450,2014,17.0,0.0,6.0,3.0,3.0,108.0,26.0,29.0,54.0,60.0,373.0,456
521450,2015,18.0,1.0,13.0,5.0,8.0,95.0,30.0,18.0,49.0,48.0,336.0,418
521450,2016,10.0,1.0,7.0,10.0,3.0,143.0,32.0,20.0,67.0,69.0,408.0,486
521450,2017,16.0,2.0,8.0,10.0,8.0,146.0,22.0,19.0,73.0,52.0,395.0,507
521450,2018,26.0,3.0,14.0,11.0,7.0,161.0,26.0,22.0,66.0,36.0,391.0,479
521450,2019,19.0,3.0,5.0,14.0,14.0,152.0,30.0,28.0,47.0,64.0,377.0,466
521460,2012,24.0,0.0,7.0,5.0,6.0,121.0,11.0,42.0,29.0,85.0,349.0,534
521460,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,486
521460,2014,19.0,0.0,5.0,3.0,4.0,124.0,35.0,14.0,76.0,44.0,344.0,518
521460,2015,15.0,1.0,13.0,4.0,3.0,101.0,30.0,16.0,64.0,45.0,319.0,501
521460,2016,14.0,0.0,2.0,4.0,4.0,86.0,19.0,20.0,43.0,38.0,242.0,427
521460,2017,10.0,0.0,0.0,3.0,6.0,108.0,21.0,18.0,35.0,49.0,260.0,461
521460,2018,15.0,0.0,5.0,4.0,5.0,105.0,12.0,30.0,42.0,58.0,278.0,459
521460,2019,14.0,0.0,0.0,4.0,3.0,110.0,11.0,25.0,27.0,47.0,241.0,396
521470,2012,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,7.0,19.0,25
521470,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33
521470,2014,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,4.0,14.0,27
521470,2015,3.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,4.0,22.0,33
521470,2016,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,5.0,15.0,20
521470,2017,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,3.0,15.0,27
521470,2018,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,4.0,22.0,27
521470,2019,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,2.0,2.0,15.0,29
521480,2012,3.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,4.0,17.0,20
521480,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24
521480,2014,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,14.0,17
521480,2015,1.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,3.0,3.0,19.0,24
521480,2016,3.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,4.0,3.0,20.0,24
521480,2017,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,3.0,19.0,25
521480,2018,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,2.0,15.0,18
521480,2019,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,9.0,12
521483,2012,22.0,1.0,0.0,2.0,5.0,43.0,0.0,11.0,3.0,40.0,133.0,165
521483,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,172
521483,2014,9.0,0.0,2.0,1.0,0.0,41.0,3.0,7.0,1.0,36.0,137.0,156
521483,2015,8.0,2.0,5.0,3.0,1.0,84.0,1.0,21.0,2.0,59.0,191.0,205
521483,2016,3.0,0.0,2.0,1.0,1.0,63.0,0.0,14.0,2.0,53.0,150.0,163
521483,2017,9.0,1.0,2.0,1.0,0.0,51.0,0.0,17.0,5.0,64.0,152.0,164
521483,2018,6.0,0.0,10.0,3.0,1.0,66.0,0.0,17.0,1.0,57.0,163.0,178
521483,2019,19.0,0.0,2.0,0.0,0.0,66.0,1.0,28.0,2.0,47.0,165.0,176
521486,2012,0.0,4.0,3.0,1.0,1.0,13.0,1.0,4.0,5.0,10.0,48.0,87
521486,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,88
521486,2014,5.0,1.0,0.0,1.0,1.0,27.0,2.0,7.0,3.0,11.0,59.0,93
521486,2015,3.0,0.0,0.0,3.0,1.0,27.0,2.0,8.0,2.0,15.0,63.0,110
521486,2016,3.0,0.0,0.0,1.0,0.0,21.0,2.0,1.0,7.0,17.0,54.0,98
521486,2017,3.0,1.0,0.0,2.0,0.0,20.0,5.0,5.0,5.0,12.0,54.0,90
521486,2018,4.0,0.0,0.0,0.0,1.0,25.0,6.0,9.0,4.0,14.0,63.0,94
521486,2019,6.0,0.0,0.0,1.0,0.0,24.0,4.0,6.0,3.0,10.0,55.0,76
521487,2012,1.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,2.0,3.0,19.0,29
521487,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29
521487,2014,5.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,6.0,4.0,31.0,37
521487,2015,1.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,1.0,7.0,29.0,39
