CODMUNRES,Ano,OICFSI,OISFSI,ONI,Total,Indicador
261600,2017,5,0,0,5,100.0
261600,2018,4,0,0,4,100.0
261600,2019,4,0,0,4,100.0
261600,2020,9,0,3,12,75.0
261610,2012,3,0,0,3,100.0
261610,2013,5,0,0,5,100.0
261610,2014,2,0,1,3,66.66666666666666
261610,2015,3,0,0,3,100.0
261610,2016,2,0,0,2,100.0
261610,2017,0,1,3,4,25.0
261610,2018,1,0,0,1,100.0
261610,2019,1,0,1,2,50.0
261610,2020,2,0,0,2,100.0
261618,2012,2,0,0,2,100.0
261618,2013,4,0,0,4,100.0
261618,2014,3,0,0,3,100.0
261618,2015,2,0,0,2,100.0
261618,2016,4,0,0,4,100.0
261618,2017,1,0,0,1,100.0
261618,2019,3,0,0,3,100.0
261618,2020,3,0,0,3,100.0
261620,2012,5,0,0,5,100.0
261620,2013,2,0,0,2,100.0
261620,2014,6,0,0,6,100.0
261620,2015,3,0,0,3,100.0
261620,2016,4,0,0,4,100.0
261620,2017,11,0,0,11,100.0
261620,2018,8,0,0,8,100.0
261620,2019,11,0,1,12,91.66666666666666
261620,2020,6,0,0,6,100.0
261630,2012,7,0,0,7,100.0
261630,2013,10,0,0,10,100.0
261630,2014,13,0,0,13,100.0
261630,2015,9,0,0,9,100.0
261630,2016,6,0,0,6,100.0
261630,2017,11,0,0,11,100.0
261630,2018,8,0,1,9,88.88888888888889
261630,2019,7,0,0,7,100.0
261630,2020,6,0,0,6,100.0
261640,2012,38,2,9,49,81.63265306122449
261640,2013,23,3,17,43,60.46511627906976
261640,2014,40,0,8,48,83.33333333333334
261640,2015,41,0,0,41,100.0
261640,2016,45,2,1,48,97.91666666666666
261640,2017,39,1,1,41,97.5609756097561
261640,2018,36,1,3,40,92.5
261640,2019,23,0,3,26,88.46153846153845
261640,2020,45,0,5,50,90.0
261650,2012,6,0,0,6,100.0
261650,2013,6,0,0,6,100.0
261650,2014,6,0,0,6,100.0
261650,2015,7,0,0,7,100.0
261650,2016,10,0,0,10,100.0
261650,2017,6,0,0,6,100.0
261650,2018,9,0,0,9,100.0
261650,2019,6,0,0,6,100.0
261650,2020,14,0,1,15,93.33333333333333
270000,2012,0,0,1,1,0.0
270010,2012,1,0,1,2,50.0
270010,2013,4,0,2,6,66.66666666666666
270010,2014,3,0,1,4,75.0
270010,2015,6,0,1,7,85.71428571428571
270010,2016,7,0,1,8,87.5
270010,2017,5,0,1,6,83.33333333333334
270010,2018,5,0,0,5,100.0
270010,2019,6,0,0,6,100.0
270010,2020,8,0,0,8,100.0
270020,2012,7,0,0,7,100.0
270020,2013,4,0,2,6,66.66666666666666
270020,2014,8,0,0,8,100.0
270020,2015,11,0,0,11,100.0
270020,2016,4,0,0,4,100.0
270020,2017,8,0,0,8,100.0
270020,2018,6,0,0,6,100.0
270020,2019,5,0,0,5,100.0
270020,2020,8,0,0,8,100.0
270030,2012,32,4,38,74,48.64864864864865
270030,2013,48,2,34,84,59.523809523809526
270030,2014,75,1,14,90,84.44444444444444
270030,2015,51,4,19,74,74.32432432432432
270030,2016,55,3,32,90,64.44444444444444
270030,2017,81,4,22,107,79.43925233644859
270030,2018,80,0,1,81,98.76543209876543
270030,2019,70,2,8,80,90.0
270030,2020,84,5,21,110,80.9090909090909
270040,2012,4,1,6,11,45.45454545454545
270040,2013,10,1,9,20,55.00000000000001
270040,2014,10,1,6,17,64.70588235294117
270040,2015,10,0,4,14,71.42857142857143
270040,2016,14,0,1,15,93.33333333333333
270040,2017,14,0,0,14,100.0
270040,2018,15,0,0,15,100.0
270040,2019,12,0,0,12,100.0
270040,2020,16,0,2,18,88.88888888888889
270050,2012,4,0,0,4,100.0
270050,2013,8,0,0,8,100.0
270050,2014,6,0,8,14,42.857142857142854
270050,2015,8,0,0,8,100.0
270050,2016,10,0,0,10,100.0
270050,2017,6,0,0,6,100.0
270050,2018,7,0,1,8,87.5
270050,2019,2,0,1,3,66.66666666666666
270050,2020,3,1,5,9,44.44444444444444
270060,2012,2,0,1,3,66.66666666666666
270060,2013,1,0,3,4,25.0
270060,2014,4,0,1,5,80.0
270060,2015,1,0,0,1,100.0
270060,2016,2,0,0,2,100.0
270060,2017,5,0,0,5,100.0
270060,2018,8,0,0,8,100.0
270060,2019,7,0,0,7,100.0
270070,2012,0,0,5,5,0.0
270070,2013,3,0,1,4,75.0
270070,2014,6,0,0,6,100.0
270070,2015,11,0,0,11,100.0
270070,2016,6,0,0,6,100.0
270070,2017,9,0,0,9,100.0
270070,2018,9,0,0,9,100.0
270070,2019,2,0,0,2,100.0
270070,2020,9,0,0,9,100.0
270080,2012,0,0,1,1,0.0
270080,2015,2,0,0,2,100.0
270080,2017,2,0,0,2,100.0
270080,2018,2,0,0,2,100.0
270080,2019,4,0,0,4,100.0
270080,2020,4,0,0,4,100.0
270090,2012,1,0,2,3,33.33333333333333
270090,2013,1,0,1,2,50.0
270090,2014,2,0,0,2,100.0
270090,2015,1,0,0,1,100.0
270090,2016,1,0,0,1,100.0
270090,2017,2,0,0,2,100.0
270090,2019,3,0,0,3,100.0
270090,2020,2,0,0,2,100.0
270100,2012,12,0,0,12,100.0
270100,2013,8,0,0,8,100.0
270100,2014,11,0,0,11,100.0
270100,2015,7,0,0,7,100.0
270100,2016,9,0,0,9,100.0
270100,2017,9,1,0,10,100.0
270100,2018,6,0,0,6,100.0
270100,2019,14,0,0,14,100.0
270100,2020,5,0,0,5,100.0
270110,2012,3,0,0,3,100.0
270110,2013,5,0,0,5,100.0
270110,2014,4,0,0,4,100.0
270110,2015,4,0,0,4,100.0
270110,2016,4,0,0,4,100.0
270110,2017,3,1,3,7,57.14285714285714
270110,2018,2,0,0,2,100.0
270110,2019,3,0,1,4,75.0
270110,2020,5,0,1,6,83.33333333333334
270120,2012,2,0,0,2,100.0
270120,2013,2,0,0,2,100.0
270120,2014,1,0,0,1,100.0
270120,2015,1,0,0,1,100.0
270120,2016,6,0,0,6,100.0
270120,2017,3,1,1,5,80.0
270120,2018,2,0,0,2,100.0
270120,2019,3,0,2,5,60.0
270120,2020,4,0,0,4,100.0
270130,2012,16,0,0,16,100.0
270130,2013,7,0,1,8,87.5
270130,2014,11,0,0,11,100.0
270130,2015,9,0,0,9,100.0
270130,2016,11,0,0,11,100.0
270130,2017,10,0,0,10,100.0
270130,2018,10,0,0,10,100.0
270130,2019,9,0,0,9,100.0
270130,2020,8,0,0,8,100.0
270135,2012,2,0,0,2,100.0
270135,2013,2,0,0,2,100.0
270135,2014,2,0,0,2,100.0
270135,2015,5,0,0,5,100.0
270135,2016,3,0,0,3,100.0
270135,2017,2,0,0,2,100.0
270135,2018,4,0,0,4,100.0
270135,2019,2,0,0,2,100.0
270135,2020,4,0,0,4,100.0
270140,2012,8,0,0,8,100.0
270140,2013,12,0,1,13,92.3076923076923
270140,2014,19,0,0,19,100.0
270140,2015,8,0,0,8,100.0
270140,2016,21,0,1,22,95.45454545454545
270140,2017,17,0,0,17,100.0
270140,2018,9,0,0,9,100.0
270140,2019,10,0,1,11,90.9090909090909
270140,2020,10,0,0,10,100.0
270150,2012,0,0,1,1,0.0
270150,2013,2,0,1,3,66.66666666666666
270150,2014,2,0,0,2,100.0
270150,2015,4,0,0,4,100.0
270150,2016,3,1,1,5,80.0
270150,2017,5,0,0,5,100.0
270150,2018,1,0,0,1,100.0
270150,2019,2,0,0,2,100.0
270150,2020,3,0,0,3,100.0
270160,2012,1,0,1,2,50.0
270160,2013,2,0,0,2,100.0
270160,2014,10,0,0,10,100.0
270160,2015,9,0,0,9,100.0
270160,2016,2,0,1,3,66.66666666666666
270160,2017,2,0,0,2,100.0
270160,2018,7,0,0,7,100.0
270160,2019,3,0,2,5,60.0
270160,2020,10,0,0,10,100.0
270170,2012,8,0,2,10,80.0
270170,2013,5,0,3,8,62.5
270170,2014,11,0,0,11,100.0
270170,2015,4,0,0,4,100.0
270170,2016,5,0,2,7,71.42857142857143
270170,2017,7,0,1,8,87.5
270170,2018,6,0,0,6,100.0
270170,2019,6,0,0,6,100.0
270170,2020,7,0,0,7,100.0
270180,2012,0,0,2,2,0.0
270180,2014,2,0,0,2,100.0
270180,2015,1,0,0,1,100.0
270180,2016,6,0,0,6,100.0
270180,2017,3,0,0,3,100.0
270180,2018,3,0,0,3,100.0
270180,2019,2,0,0,2,100.0
270180,2020,1,0,0,1,100.0
270190,2012,4,0,1,5,80.0
270190,2013,4,0,0,4,100.0
270190,2014,1,0,0,1,100.0
270190,2015,3,0,1,4,75.0
270190,2017,1,0,0,1,100.0
270190,2018,3,0,0,3,100.0
270190,2020,2,0,0,2,100.0
270200,2012,4,0,0,4,100.0
270200,2013,5,0,0,5,100.0
270200,2014,4,0,0,4,100.0
270200,2015,3,0,0,3,100.0
270200,2016,4,0,0,4,100.0
270200,2017,4,0,0,4,100.0
270200,2018,3,0,0,3,100.0
270200,2019,4,0,0,4,100.0
270200,2020,3,0,0,3,100.0
270210,2012,5,1,1,7,85.71428571428571
270210,2013,5,0,2,7,71.42857142857143
270210,2014,6,0,0,6,100.0
270210,2015,6,0,0,6,100.0
270210,2016,9,0,0,9,100.0
270210,2017,9,0,0,9,100.0
270210,2018,9,0,0,9,100.0
270210,2019,5,0,0,5,100.0
270210,2020,7,0,0,7,100.0
270220,2012,1,0,0,1,100.0
270220,2013,4,0,0,4,100.0
270220,2015,4,0,0,4,100.0
270220,2017,1,0,0,1,100.0
270220,2018,5,0,1,6,83.33333333333334
270220,2019,1,0,0,1,100.0
270220,2020,1,0,1,2,50.0
270230,2012,6,0,8,14,42.857142857142854
270230,2013,11,0,6,17,64.70588235294117
270230,2014,12,0,5,17,70.58823529411765
270230,2015,13,0,3,16,81.25
270230,2016,22,0,2,24,91.66666666666666
270230,2017,29,0,0,29,100.0
270230,2018,27,0,0,27,100.0
270230,2019,15,0,0,15,100.0
270230,2020,26,0,0,26,100.0
270235,2012,0,1,7,8,12.5
270235,2013,6,0,0,6,100.0
270235,2014,7,0,2,9,77.77777777777779
270235,2015,4,0,0,4,100.0
270235,2016,4,0,3,7,57.14285714285714
270235,2017,11,0,0,11,100.0
270235,2018,8,0,0,8,100.0
270235,2019,7,0,0,7,100.0
270235,2020,5,3,2,10,80.0
270240,2012,20,0,2,22,90.9090909090909
270240,2013,21,0,1,22,95.45454545454545
270240,2014,19,0,0,19,100.0
270240,2015,20,0,0,20,100.0
270240,2016,10,0,2,12,83.33333333333334
270240,2017,19,0,0,19,100.0
270240,2018,19,0,0,19,100.0
270240,2019,23,0,0,23,100.0
270240,2020,26,0,0,26,100.0
270250,2012,3,0,1,4,75.0
270250,2013,5,0,0,5,100.0
270250,2014,4,0,0,4,100.0
270250,2015,3,0,0,3,100.0
270250,2016,2,0,0,2,100.0
270250,2017,4,0,0,4,100.0
270250,2018,4,0,0,4,100.0
270250,2019,4,0,0,4,100.0
270250,2020,1,0,0,1,100.0
270255,2012,5,0,1,6,83.33333333333334
270255,2013,5,0,0,5,100.0
270255,2014,4,0,1,5,80.0
270255,2015,10,0,2,12,83.33333333333334
270255,2016,9,0,0,9,100.0
270255,2017,9,0,0,9,100.0
270255,2018,1,0,2,3,33.33333333333333
270255,2019,8,0,0,8,100.0
270255,2020,10,0,0,10,100.0
270260,2012,2,0,0,2,100.0
270260,2013,4,0,0,4,100.0
270260,2014,8,0,1,9,88.88888888888889
270260,2015,4,0,0,4,100.0
270260,2016,5,2,2,9,77.77777777777779
270260,2017,7,0,0,7,100.0
270260,2018,5,0,0,5,100.0
270260,2019,2,0,0,2,100.0
270260,2020,9,0,0,9,100.0
270270,2012,0,0,1,1,0.0
270270,2014,0,1,3,4,25.0
270270,2015,0,0,2,2,0.0
270270,2016,0,0,3,3,0.0
270270,2017,0,0,4,4,0.0
270270,2019,0,0,1,1,0.0
270270,2020,0,1,1,2,50.0
270280,2012,5,0,0,5,100.0
270280,2013,1,0,0,1,100.0
270280,2014,2,0,1,3,66.66666666666666
270280,2015,5,0,0,5,100.0
270280,2016,4,0,1,5,80.0
270280,2017,2,0,0,2,100.0
270280,2018,9,0,0,9,100.0
270280,2019,5,0,0,5,100.0
270280,2020,4,0,0,4,100.0
270290,2012,14,0,0,14,100.0
270290,2013,7,0,0,7,100.0
270290,2014,8,0,0,8,100.0
270290,2015,5,0,0,5,100.0
270290,2016,14,1,0,15,100.0
270290,2017,13,0,0,13,100.0
270290,2018,16,0,0,16,100.0
270290,2019,14,0,0,14,100.0
270290,2020,10,0,0,10,100.0
270300,2012,1,0,3,4,25.0
270300,2013,6,0,0,6,100.0
270300,2014,7,0,0,7,100.0
270300,2015,3,0,1,4,75.0
270300,2016,6,0,0,6,100.0
270300,2017,6,0,0,6,100.0
270300,2018,1,0,2,3,33.33333333333333
270300,2019,9,0,0,9,100.0
270300,2020,6,0,0,6,100.0
270310,2012,18,0,2,20,90.0
270310,2013,6,0,0,6,100.0
270310,2014,8,0,0,8,100.0
270310,2015,7,0,1,8,87.5
270310,2016,12,0,0,12,100.0
270310,2017,9,0,0,9,100.0
270310,2018,14,0,0,14,100.0
270310,2019,8,0,0,8,100.0
270310,2020,13,0,0,13,100.0
270320,2012,1,1,1,3,66.66666666666666
270320,2013,5,0,0,5,100.0
270320,2014,7,0,0,7,100.0
270320,2015,5,0,0,5,100.0
270320,2016,5,0,0,5,100.0
270320,2017,7,0,0,7,100.0
270320,2018,9,0,0,9,100.0
270320,2019,5,0,0,5,100.0
270320,2020,4,0,0,4,100.0
270330,2012,6,0,0,6,100.0
270330,2013,2,0,0,2,100.0
270330,2014,4,0,2,6,66.66666666666666
270330,2015,4,0,2,6,66.66666666666666
270330,2016,8,0,2,10,80.0
270330,2017,5,0,1,6,83.33333333333334
270330,2018,4,1,0,5,100.0
270330,2019,6,0,2,8,75.0
270330,2020,5,0,0,5,100.0
270340,2012,1,0,0,1,100.0
270340,2013,5,0,0,5,100.0
270340,2014,2,0,0,2,100.0
270340,2015,2,0,0,2,100.0
270340,2016,1,0,0,1,100.0
270340,2018,1,0,0,1,100.0
270340,2019,2,0,0,2,100.0
270340,2020,1,0,0,1,100.0
270350,2012,0,0,2,2,0.0
270350,2013,2,0,0,2,100.0
270350,2014,0,0,3,3,0.0
270350,2016,0,0,1,1,0.0
270350,2017,1,0,1,2,50.0
270350,2019,2,0,0,2,100.0
270350,2020,1,0,0,1,100.0
270360,2012,2,0,0,2,100.0
270360,2013,2,0,0,2,100.0
270360,2014,4,0,0,4,100.0
270360,2015,1,1,2,4,50.0
270360,2016,0,0,1,1,0.0
270360,2017,0,0,1,1,0.0
270360,2018,0,0,2,2,0.0
270360,2019,0,0,6,6,0.0
270360,2020,0,2,2,4,50.0
270370,2012,4,0,0,4,100.0
270370,2014,1,0,0,1,100.0
270370,2015,3,0,0,3,100.0
270370,2016,1,0,0,1,100.0
270370,2017,3,0,0,3,100.0
270370,2018,4,0,0,4,100.0
270370,2020,1,0,1,2,50.0
270375,2012,4,0,0,4,100.0
270375,2013,4,0,0,4,100.0
270375,2014,1,0,0,1,100.0
270375,2015,2,0,0,2,100.0
270375,2016,2,0,0,2,100.0
270375,2017,3,0,0,3,100.0
270375,2018,2,0,0,2,100.0
270375,2019,1,0,0,1,100.0
270375,2020,4,0,0,4,100.0
270380,2012,3,0,5,8,37.5
270380,2013,4,0,2,6,66.66666666666666
270380,2014,9,0,0,9,100.0
270380,2015,4,0,2,6,66.66666666666666
270380,2016,0,0,6,6,0.0
270380,2017,8,0,0,8,100.0
270380,2018,6,0,0,6,100.0
270380,2019,10,0,0,10,100.0
270380,2020,7,0,0,7,100.0
270390,2012,3,0,1,4,75.0
270390,2013,3,0,1,4,75.0
270390,2014,1,0,0,1,100.0
270390,2015,2,0,0,2,100.0
270390,2016,3,0,0,3,100.0
270390,2017,2,0,2,4,50.0
270390,2018,1,0,1,2,50.0
270390,2020,2,0,0,2,100.0
270400,2012,9,0,0,9,100.0
270400,2013,9,0,1,10,90.0
270400,2014,7,0,0,7,100.0
270400,2015,6,0,0,6,100.0
270400,2016,6,0,0,6,100.0
270400,2017,9,0,0,9,100.0
270400,2018,8,0,0,8,100.0
270400,2019,8,0,0,8,100.0
270400,2020,10,0,0,10,100.0
270410,2012,5,1,1,7,85.71428571428571
270410,2013,12,0,0,12,100.0
270410,2014,5,0,0,5,100.0
270410,2015,3,0,0,3,100.0
270410,2016,5,0,0,5,100.0
270410,2017,7,0,1,8,87.5
270410,2018,3,0,0,3,100.0
270410,2019,11,0,0,11,100.0
270410,2020,9,0,0,9,100.0
270420,2012,6,0,0,6,100.0
270420,2013,3,0,0,3,100.0
270420,2014,10,0,0,10,100.0
270420,2015,8,0,1,9,88.88888888888889
270420,2016,8,0,0,8,100.0
270420,2017,5,0,0,5,100.0
270420,2018,4,0,0,4,100.0
270420,2019,11,0,0,11,100.0
270420,2020,9,0,0,9,100.0
270430,2012,247,5,160,412,61.165048543689316
270430,2013,328,6,66,400,83.5
270430,2014,323,4,94,421,77.67220902612827
270430,2015,272,8,115,395,70.88607594936708
270430,2016,330,5,79,414,80.91787439613528
270430,2017,351,4,35,390,91.02564102564102
270430,2018,306,3,50,359,86.0724233983287
270430,2019,294,1,35,330,89.39393939393939
270430,2020,354,26,44,424,89.62264150943396
270440,2012,2,0,4,6,33.33333333333333
270440,2013,11,0,0,11,100.0
270440,2014,7,0,1,8,87.5
270440,2015,4,0,0,4,100.0
270440,2016,6,0,0,6,100.0
270440,2017,6,0,0,6,100.0
270440,2018,13,0,0,13,100.0
270440,2019,7,0,0,7,100.0
270440,2020,5,0,0,5,100.0
270450,2012,9,0,1,10,90.0
270450,2013,7,0,3,10,70.0
270450,2014,9,0,7,16,56.25
270450,2015,7,0,3,10,70.0
270450,2016,14,0,1,15,93.33333333333333
270450,2017,6,0,2,8,75.0
270450,2018,16,0,0,16,100.0
270450,2019,13,0,0,13,100.0
270450,2020,10,0,0,10,100.0
270460,2012,9,0,0,9,100.0
270460,2013,2,0,0,2,100.0
270460,2014,2,0,0,2,100.0
270460,2015,3,0,0,3,100.0
270460,2016,2,0,2,4,50.0
270460,2017,4,0,0,4,100.0
270460,2018,4,0,0,4,100.0
270460,2019,1,0,0,1,100.0
270460,2020,3,1,0,4,100.0
270470,2012,17,0,0,17,100.0
270470,2013,21,0,0,21,100.0
270470,2014,26,0,0,26,100.0
270470,2015,15,0,0,15,100.0
270470,2016,29,0,0,29,100.0
270470,2017,17,0,5,22,77.27272727272727
270470,2018,14,0,0,14,100.0
270470,2019,17,0,0,17,100.0
270470,2020,23,0,0,23,100.0
270480,2012,4,0,2,6,66.66666666666666
270480,2013,5,0,3,8,62.5
270480,2014,0,0,5,5,0.0
270480,2015,2,0,0,2,100.0
270480,2016,3,0,1,4,75.0
270480,2017,10,0,0,10,100.0
270480,2018,3,1,3,7,57.14285714285714
270480,2019,1,0,0,1,100.0
270480,2020,4,0,0,4,100.0
270490,2013,2,0,0,2,100.0
270490,2014,2,0,0,2,100.0
270490,2015,1,0,1,2,50.0
270490,2016,1,0,0,1,100.0
270490,2017,2,0,0,2,100.0
270490,2018,0,0,2,2,0.0
270490,2020,1,2,0,3,100.0
270500,2012,3,0,2,5,60.0
270500,2013,5,0,2,7,71.42857142857143
270500,2014,4,0,0,4,100.0
270500,2015,3,0,0,3,100.0
270500,2016,5,0,1,6,83.33333333333334
270500,2017,8,0,0,8,100.0
270500,2018,5,0,1,6,83.33333333333334
270500,2019,7,0,2,9,77.77777777777779
270500,2020,2,0,1,3,66.66666666666666
270510,2012,7,0,4,11,63.63636363636363
270510,2013,13,0,0,13,100.0
270510,2014,11,0,3,14,78.57142857142857
270510,2015,4,0,2,6,66.66666666666666
270510,2016,12,0,2,14,85.71428571428571
270510,2017,10,0,3,13,76.92307692307693
270510,2018,10,0,2,12,83.33333333333334
270510,2019,12,0,1,13,92.3076923076923
270510,2020,4,0,1,5,80.0
270520,2012,5,0,0,5,100.0
270520,2013,6,0,1,7,85.71428571428571
270520,2014,7,0,0,7,100.0
270520,2015,5,0,0,5,100.0
270520,2016,7,0,0,7,100.0
270520,2017,7,0,0,7,100.0
270520,2018,10,0,0,10,100.0
270520,2019,6,0,0,6,100.0
270520,2020,13,0,0,13,100.0
270530,2012,2,0,1,3,66.66666666666666
270530,2013,0,0,2,2,0.0
270530,2014,0,0,2,2,0.0
270530,2015,0,0,1,1,0.0
270530,2016,1,0,0,1,100.0
270530,2018,3,0,0,3,100.0
270530,2019,0,0,2,2,0.0
270530,2020,0,0,1,1,0.0
270540,2012,4,0,0,4,100.0
270540,2013,4,0,0,4,100.0
270540,2014,5,0,0,5,100.0
270540,2015,1,0,0,1,100.0
270540,2016,4,0,1,5,80.0
270540,2017,1,0,0,1,100.0
270540,2018,3,0,0,3,100.0
270540,2019,2,0,0,2,100.0
270540,2020,2,0,0,2,100.0
270550,2012,7,0,9,16,43.75
270550,2013,6,0,1,7,85.71428571428571
270550,2014,7,0,2,9,77.77777777777779
270550,2015,11,0,5,16,68.75
270550,2016,7,0,0,7,100.0
270550,2017,13,0,0,13,100.0
270550,2018,8,0,0,8,100.0
270550,2019,5,0,0,5,100.0
270550,2020,12,1,1,14,92.85714285714286
270560,2012,2,0,0,2,100.0
270560,2013,7,0,1,8,87.5
270560,2014,3,0,0,3,100.0
270560,2015,4,0,0,4,100.0
270560,2016,7,0,0,7,100.0
270560,2017,4,0,2,6,66.66666666666666
270560,2018,4,0,3,7,57.14285714285714
270560,2019,3,0,0,3,100.0
270560,2020,2,0,1,3,66.66666666666666
270570,2012,4,0,3,7,57.14285714285714
270570,2013,10,0,0,10,100.0
270570,2014,5,0,1,6,83.33333333333334
270570,2015,5,0,0,5,100.0
270570,2016,2,0,4,6,33.33333333333333
270570,2017,6,0,0,6,100.0
270570,2018,4,0,0,4,100.0
270570,2019,6,0,0,6,100.0
270570,2020,7,0,2,9,77.77777777777779
270580,2012,0,0,2,2,0.0
270580,2013,0,0,2,2,0.0
270580,2014,1,0,1,2,50.0
270580,2015,3,0,0,3,100.0
270580,2016,2,0,0,2,100.0
270580,2017,2,0,0,2,100.0
270580,2018,2,0,0,2,100.0
270580,2019,4,0,1,5,80.0
270580,2020,2,0,1,3,66.66666666666666
270590,2012,0,1,1,2,50.0
270590,2013,2,0,0,2,100.0
270590,2014,1,0,0,1,100.0
270590,2015,1,0,0,1,100.0
270590,2016,0,0,1,1,0.0
270590,2017,2,1,0,3,100.0
270590,2019,4,1,0,5,100.0
270590,2020,4,0,0,4,100.0
270600,2012,5,0,0,5,100.0
270600,2013,2,0,0,2,100.0
270600,2014,4,0,0,4,100.0
270600,2015,6,0,0,6,100.0
270600,2016,4,0,0,4,100.0
270600,2017,3,0,0,3,100.0
270600,2018,1,0,0,1,100.0
270600,2019,6,0,1,7,85.71428571428571
270600,2020,3,0,0,3,100.0
270610,2013,1,0,0,1,100.0
270610,2014,1,0,1,2,50.0
270610,2015,0,0,2,2,0.0
270610,2016,1,0,0,1,100.0
270610,2017,5,0,0,5,100.0
270610,2018,5,0,0,5,100.0
270610,2019,4,0,0,4,100.0
270610,2020,5,0,0,5,100.0
270620,2012,2,0,0,2,100.0
270620,2013,3,0,0,3,100.0
270620,2014,2,0,0,2,100.0
270620,2018,0,1,2,3,33.33333333333333
270620,2019,0,0,2,2,0.0
270630,2012,28,0,3,31,90.32258064516128
270630,2013,31,0,2,33,93.93939393939394
270630,2014,33,0,0,33,100.0
270630,2015,34,0,1,35,97.14285714285714
270630,2016,25,0,0,25,100.0
270630,2017,25,0,0,25,100.0
270630,2018,29,0,0,29,100.0
270630,2019,26,0,0,26,100.0
270630,2020,24,0,0,24,100.0
270640,2012,9,0,0,9,100.0
270640,2013,6,0,0,6,100.0
270640,2014,4,0,0,4,100.0
270640,2015,8,0,0,8,100.0
270640,2016,3,0,0,3,100.0
270640,2017,11,0,0,11,100.0
270640,2018,1,0,0,1,100.0
270640,2019,6,0,0,6,100.0
270640,2020,8,0,0,8,100.0
270642,2012,1,0,0,1,100.0
270642,2013,2,0,0,2,100.0
270642,2014,4,0,0,4,100.0
270642,2015,3,0,0,3,100.0
270642,2016,3,0,0,3,100.0
270642,2017,2,0,0,2,100.0
270642,2018,3,0,0,3,100.0
270642,2019,5,0,0,5,100.0
270642,2020,3,0,0,3,100.0
270644,2012,9,0,0,9,100.0
270644,2013,4,0,0,4,100.0
270644,2014,3,0,0,3,100.0
270644,2015,2,0,0,2,100.0
270644,2016,7,0,0,7,100.0
270644,2017,7,0,0,7,100.0
270644,2018,8,0,1,9,88.88888888888889
270644,2019,5,0,1,6,83.33333333333334
270644,2020,4,0,0,4,100.0
270650,2012,3,0,0,3,100.0
270650,2013,3,0,1,4,75.0
270650,2014,6,0,0,6,100.0
270650,2015,6,0,0,6,100.0
270650,2016,3,0,0,3,100.0
270650,2017,5,0,0,5,100.0
270650,2018,3,0,0,3,100.0
270650,2019,5,0,0,5,100.0
270650,2020,5,0,0,5,100.0
270660,2012,3,0,0,3,100.0
270660,2013,4,0,0,4,100.0
270660,2014,1,0,0,1,100.0
270660,2015,3,0,1,4,75.0
270660,2016,3,0,0,3,100.0
270660,2017,4,0,0,4,100.0
270660,2018,3,0,0,3,100.0
270660,2019,2,0,0,2,100.0
270660,2020,4,0,0,4,100.0
270670,2012,17,0,7,24,70.83333333333334
270670,2013,26,0,1,27,96.29629629629629
270670,2014,25,0,0,25,100.0
270670,2015,18,0,2,20,90.0
270670,2016,22,0,0,22,100.0
270670,2017,23,0,0,23,100.0
270670,2018,15,0,0,15,100.0
270670,2019,21,0,1,22,95.45454545454545
270670,2020,22,0,0,22,100.0
270680,2012,5,0,0,5,100.0
270680,2013,6,0,0,6,100.0
270680,2014,3,0,0,3,100.0
270680,2015,4,0,0,4,100.0
270680,2016,7,0,0,7,100.0
270680,2017,3,0,0,3,100.0
270680,2018,3,0,1,4,75.0
270680,2019,7,0,0,7,100.0
270680,2020,9,0,0,9,100.0
270690,2012,16,0,3,19,84.21052631578947
270690,2013,18,0,2,20,90.0
270690,2014,16,0,0,16,100.0
270690,2015,11,0,0,11,100.0
270690,2016,20,0,0,20,100.0
270690,2017,14,0,0,14,100.0
270690,2018,14,0,0,14,100.0
270690,2019,15,0,0,15,100.0
270690,2020,15,0,1,16,93.75
270700,2013,1,0,0,1,100.0
270700,2014,3,0,0,3,100.0
270700,2015,1,0,0,1,100.0
270700,2019,2,0,0,2,100.0
270710,2012,4,0,2,6,66.66666666666666
270710,2013,10,0,0,10,100.0
270710,2014,8,0,0,8,100.0
270710,2015,10,0,0,10,100.0
270710,2016,1,0,1,2,50.0
270710,2017,11,0,1,12,91.66666666666666
270710,2018,4,0,0,4,100.0
270710,2019,6,0,0,6,100.0
270710,2020,6,0,0,6,100.0
270720,2012,2,0,0,2,100.0
270720,2013,1,0,0,1,100.0
270720,2014,3,0,0,3,100.0
270720,2015,2,0,0,2,100.0
270720,2016,2,0,0,2,100.0
270720,2017,5,0,0,5,100.0
270720,2018,2,0,0,2,100.0
270720,2019,3,0,0,3,100.0
270720,2020,4,1,0,5,100.0
270730,2012,7,0,0,7,100.0
270730,2013,7,0,0,7,100.0
270730,2014,11,0,0,11,100.0
270730,2015,6,0,0,6,100.0
270730,2016,9,0,0,9,100.0
270730,2017,9,0,0,9,100.0
270730,2018,7,0,0,7,100.0
270730,2019,10,0,1,11,90.9090909090909
270730,2020,15,0,5,20,75.0
270740,2012,3,0,0,3,100.0
270740,2013,1,0,0,1,100.0
270740,2014,2,0,1,3,66.66666666666666
270740,2015,1,0,2,3,33.33333333333333
270740,2016,2,0,2,4,50.0
270740,2017,1,0,0,1,100.0
270740,2018,2,0,0,2,100.0
270740,2019,1,0,0,1,100.0
270740,2020,1,0,1,2,50.0
270750,2012,1,0,5,6,16.666666666666664
270750,2013,8,0,0,8,100.0
