CODMUNRES,ano_nasc,Qtd_Nascimentos_Prematuros,Qtd_Total,Ratio
313730,2016,8.0,27,0.2962962962962963
313730,2017,4.0,38,0.10526315789473684
313730,2018,5.0,47,0.10638297872340426
313730,2019,5.0,48,0.10416666666666667
313730,2020,7.0,45,0.15555555555555556
313740,2012,9.0,113,0.07964601769911504
313740,2013,4.0,152,0.02631578947368421
313740,2014,16.0,166,0.0963855421686747
313740,2015,16.0,150,0.10666666666666667
313740,2016,16.0,139,0.11510791366906475
313740,2017,14.0,152,0.09210526315789473
313740,2018,12.0,142,0.08450704225352113
313740,2019,13.0,140,0.09285714285714286
313740,2020,12.0,151,0.07947019867549669
313750,2012,27.0,150,0.18
313750,2013,30.0,169,0.17751479289940827
313750,2014,17.0,142,0.11971830985915492
313750,2015,25.0,178,0.1404494382022472
313750,2016,32.0,184,0.17391304347826086
313750,2017,34.0,218,0.1559633027522936
313750,2018,23.0,197,0.116751269035533
313750,2019,31.0,207,0.1497584541062802
313750,2020,35.0,198,0.17676767676767677
313753,2012,14.0,95,0.14736842105263157
313753,2013,15.0,97,0.15463917525773196
313753,2014,4.0,74,0.05405405405405406
313753,2015,27.0,107,0.2523364485981308
313753,2016,13.0,90,0.14444444444444443
313753,2017,14.0,124,0.11290322580645161
313753,2018,8.0,104,0.07692307692307693
313753,2019,10.0,98,0.10204081632653061
313753,2020,11.0,89,0.12359550561797752
313760,2012,84.0,753,0.11155378486055777
313760,2013,83.0,732,0.1133879781420765
313760,2014,71.0,843,0.08422301304863583
313760,2015,75.0,847,0.0885478158205431
313760,2016,85.0,803,0.10585305105853052
313760,2017,87.0,807,0.10780669144981413
313760,2018,95.0,827,0.11487303506650544
313760,2019,86.0,805,0.10683229813664596
313760,2020,81.0,788,0.10279187817258884
313770,2012,40.0,285,0.14035087719298245
313770,2013,23.0,240,0.09583333333333334
313770,2014,42.0,319,0.13166144200626959
313770,2015,31.0,296,0.10472972972972973
313770,2016,28.0,289,0.09688581314878893
313770,2017,23.0,309,0.0744336569579288
313770,2018,31.0,318,0.09748427672955975
313770,2019,37.0,352,0.10511363636363637
313770,2020,28.0,334,0.08383233532934131
313780,2012,22.0,238,0.09243697478991597
313780,2013,25.0,203,0.12315270935960591
313780,2014,24.0,236,0.1016949152542373
313780,2015,25.0,229,0.1091703056768559
313780,2016,23.0,224,0.10267857142857142
313780,2017,16.0,234,0.06837606837606838
313780,2018,25.0,221,0.11312217194570136
313780,2019,18.0,206,0.08737864077669903
313780,2020,26.0,214,0.12149532710280374
313790,2012,3.0,37,0.08108108108108109
313790,2013,7.0,31,0.22580645161290322
313790,2014,1.0,31,0.03225806451612903
313790,2015,2.0,38,0.05263157894736842
313790,2016,5.0,34,0.14705882352941177
313790,2017,2.0,33,0.06060606060606061
313790,2018,1.0,27,0.037037037037037035
313790,2019,4.0,36,0.1111111111111111
313790,2020,5.0,24,0.20833333333333334
313800,2012,4.0,41,0.0975609756097561
313800,2013,2.0,34,0.058823529411764705
313800,2014,2.0,37,0.05405405405405406
313800,2015,3.0,46,0.06521739130434782
313800,2016,3.0,36,0.08333333333333333
313800,2017,8.0,63,0.12698412698412698
313800,2018,10.0,48,0.20833333333333334
313800,2019,6.0,38,0.15789473684210525
313800,2020,6.0,67,0.08955223880597014
313810,2012,8.0,85,0.09411764705882353
313810,2013,10.0,70,0.14285714285714285
313810,2014,11.0,67,0.16417910447761194
313810,2015,14.0,93,0.15053763440860216
313810,2016,5.0,63,0.07936507936507936
313810,2017,8.0,74,0.10810810810810811
313810,2018,8.0,89,0.0898876404494382
313810,2019,5.0,81,0.06172839506172839
313810,2020,3.0,70,0.04285714285714286
313820,2012,141.0,1305,0.10804597701149425
313820,2013,154.0,1452,0.10606060606060606
313820,2014,145.0,1398,0.10371959942775394
313820,2015,148.0,1395,0.1060931899641577
313820,2016,127.0,1300,0.09769230769230769
313820,2017,165.0,1437,0.11482254697286012
313820,2018,153.0,1441,0.10617626648161
313820,2019,170.0,1456,0.11675824175824176
313820,2020,166.0,1374,0.12081513828238719
313830,2012,4.0,27,0.14814814814814814
313830,2013,3.0,39,0.07692307692307693
313830,2014,3.0,37,0.08108108108108109
313830,2015,1.0,32,0.03125
313830,2016,4.0,28,0.14285714285714285
313830,2017,6.0,31,0.1935483870967742
313830,2018,1.0,29,0.034482758620689655
313830,2019,6.0,24,0.25
313830,2020,1.0,20,0.05
313835,2012,10.0,60,0.16666666666666666
313835,2013,6.0,53,0.11320754716981132
313835,2014,6.0,52,0.11538461538461539
313835,2015,2.0,54,0.037037037037037035
313835,2016,4.0,49,0.08163265306122448
313835,2017,6.0,51,0.11764705882352941
313835,2018,3.0,45,0.06666666666666667
313835,2019,3.0,37,0.08108108108108109
313835,2020,0.0,33,0.0
313840,2012,92.0,683,0.13469985358711567
313840,2013,80.0,593,0.13490725126475547
313840,2014,75.0,635,0.11811023622047244
313840,2015,56.0,624,0.08974358974358974
313840,2016,82.0,616,0.1331168831168831
313840,2017,75.0,651,0.1152073732718894
313840,2018,62.0,629,0.0985691573926868
313840,2019,60.0,610,0.09836065573770492
313840,2020,62.0,581,0.10671256454388985
313850,2012,11.0,37,0.2972972972972973
313850,2013,6.0,30,0.2
313850,2014,8.0,42,0.19047619047619047
313850,2015,12.0,60,0.2
313850,2016,4.0,36,0.1111111111111111
313850,2017,8.0,42,0.19047619047619047
313850,2018,5.0,43,0.11627906976744186
313850,2019,4.0,41,0.0975609756097561
313850,2020,3.0,46,0.06521739130434782
313860,2012,25.0,178,0.1404494382022472
313860,2013,20.0,175,0.11428571428571428
313860,2014,17.0,174,0.09770114942528736
313860,2015,22.0,180,0.12222222222222222
313860,2016,21.0,170,0.12352941176470589
313860,2017,14.0,168,0.08333333333333333
313860,2018,18.0,178,0.10112359550561797
313860,2019,11.0,181,0.06077348066298342
313860,2020,22.0,171,0.1286549707602339
313862,2012,2.0,71,0.028169014084507043
313862,2013,10.0,80,0.125
313862,2014,6.0,92,0.06521739130434782
313862,2015,10.0,105,0.09523809523809523
313862,2016,8.0,102,0.0784313725490196
313862,2017,7.0,117,0.05982905982905983
313862,2018,4.0,101,0.039603960396039604
313862,2019,9.0,103,0.08737864077669903
313862,2020,3.0,89,0.033707865168539325
313865,2012,9.0,90,0.1
313865,2013,6.0,96,0.0625
313865,2014,7.0,94,0.07446808510638298
313865,2015,10.0,120,0.08333333333333333
313865,2016,5.0,99,0.050505050505050504
313865,2017,15.0,132,0.11363636363636363
313865,2018,5.0,114,0.043859649122807015
313865,2019,5.0,108,0.046296296296296294
313865,2020,8.0,102,0.0784313725490196
313867,2012,12.0,78,0.15384615384615385
313867,2013,15.0,96,0.15625
313867,2014,13.0,104,0.125
313867,2015,9.0,87,0.10344827586206896
313867,2016,14.0,100,0.14
313867,2017,15.0,111,0.13513513513513514
313867,2018,14.0,94,0.14893617021276595
313867,2019,6.0,113,0.05309734513274336
313867,2020,15.0,113,0.13274336283185842
313868,2012,15.0,102,0.14705882352941177
313868,2013,8.0,67,0.11940298507462686
313868,2014,8.0,96,0.08333333333333333
313868,2015,8.0,79,0.10126582278481013
313868,2016,8.0,90,0.08888888888888889
313868,2017,11.0,85,0.12941176470588237
313868,2018,12.0,104,0.11538461538461539
313868,2019,9.0,73,0.1232876712328767
313868,2020,10.0,70,0.14285714285714285
313870,2012,3.0,56,0.05357142857142857
313870,2013,1.0,45,0.022222222222222223
313870,2014,4.0,55,0.07272727272727272
313870,2015,4.0,62,0.06451612903225806
313870,2016,2.0,53,0.03773584905660377
313870,2017,6.0,42,0.14285714285714285
313870,2018,7.0,57,0.12280701754385964
313870,2019,6.0,56,0.10714285714285714
313870,2020,6.0,48,0.125
313880,2012,29.0,208,0.13942307692307693
313880,2013,22.0,187,0.11764705882352941
313880,2014,29.0,179,0.16201117318435754
313880,2015,26.0,181,0.143646408839779
313880,2016,27.0,219,0.1232876712328767
313880,2017,30.0,188,0.1595744680851064
313880,2018,18.0,181,0.09944751381215469
313880,2019,30.0,187,0.16042780748663102
313880,2020,19.0,163,0.1165644171779141
313890,2012,4.0,82,0.04878048780487805
313890,2013,12.0,90,0.13333333333333333
313890,2014,11.0,99,0.1111111111111111
313890,2015,5.0,81,0.06172839506172839
313890,2016,13.0,84,0.15476190476190477
313890,2017,8.0,88,0.09090909090909091
313890,2018,12.0,93,0.12903225806451613
313890,2019,9.0,84,0.10714285714285714
313890,2020,10.0,81,0.12345679012345678
313900,2012,62.0,491,0.12627291242362526
313900,2013,57.0,420,0.1357142857142857
313900,2014,60.0,470,0.1276595744680851
313900,2015,53.0,431,0.12296983758700696
313900,2016,59.0,476,0.12394957983193278
313900,2017,72.0,512,0.140625
313900,2018,52.0,452,0.11504424778761062
313900,2019,61.0,469,0.1300639658848614
313900,2020,61.0,491,0.12423625254582485
313910,2012,12.0,55,0.21818181818181817
313910,2013,5.0,47,0.10638297872340426
313910,2014,5.0,48,0.10416666666666667
313910,2015,3.0,43,0.06976744186046512
313910,2016,9.0,56,0.16071428571428573
313910,2017,7.0,60,0.11666666666666667
313910,2018,11.0,59,0.1864406779661017
313910,2019,6.0,51,0.11764705882352941
313910,2020,5.0,45,0.1111111111111111
313920,2012,37.0,250,0.148
313920,2013,28.0,224,0.125
313920,2014,28.0,259,0.10810810810810811
313920,2015,19.0,250,0.076
313920,2016,27.0,244,0.11065573770491803
313920,2017,17.0,211,0.08056872037914692
313920,2018,25.0,231,0.10822510822510822
313920,2019,22.0,216,0.10185185185185185
313920,2020,24.0,224,0.10714285714285714
313925,2012,3.0,59,0.05084745762711865
313925,2013,10.0,44,0.22727272727272727
313925,2014,3.0,47,0.06382978723404255
313925,2015,7.0,62,0.11290322580645161
313925,2016,8.0,62,0.12903225806451613
313925,2017,2.0,65,0.03076923076923077
313925,2018,6.0,65,0.09230769230769231
313925,2019,3.0,56,0.05357142857142857
313925,2020,2.0,54,0.037037037037037035
313930,2012,31.0,329,0.09422492401215805
313930,2013,31.0,325,0.09538461538461539
313930,2014,47.0,351,0.1339031339031339
313930,2015,46.0,308,0.14935064935064934
313930,2016,43.0,302,0.1423841059602649
313930,2017,54.0,311,0.17363344051446947
313930,2018,36.0,280,0.12857142857142856
313930,2019,36.0,291,0.12371134020618557
313930,2020,34.0,285,0.11929824561403508
313940,2012,212.0,1332,0.15915915915915915
313940,2013,140.0,1313,0.10662604722010663
313940,2014,175.0,1321,0.13247539742619227
313940,2015,138.0,1333,0.10352588147036759
313940,2016,128.0,1285,0.09961089494163425
313940,2017,128.0,1324,0.09667673716012085
313940,2018,139.0,1427,0.09740714786264891
313940,2019,126.0,1372,0.09183673469387756
313940,2020,107.0,1226,0.08727569331158239
313950,2012,41.0,285,0.14385964912280702
313950,2013,32.0,273,0.11721611721611722
313950,2014,38.0,295,0.1288135593220339
313950,2015,31.0,288,0.1076388888888889
313950,2016,30.0,291,0.10309278350515463
313950,2017,30.0,260,0.11538461538461539
313950,2018,36.0,327,0.11009174311926606
313950,2019,23.0,288,0.0798611111111111
313950,2020,28.0,261,0.10727969348659004
313960,2012,34.0,370,0.0918918918918919
313960,2013,29.0,309,0.09385113268608414
313960,2014,37.0,377,0.09814323607427056
313960,2015,36.0,353,0.10198300283286119
313960,2016,34.0,321,0.1059190031152648
313960,2017,42.0,333,0.12612612612612611
313960,2018,33.0,362,0.09116022099447514
313960,2019,37.0,338,0.10946745562130178
313960,2020,34.0,335,0.10149253731343283
313970,2012,7.0,75,0.09333333333333334
313970,2013,8.0,84,0.09523809523809523
313970,2014,10.0,79,0.12658227848101267
313970,2015,3.0,74,0.04054054054054054
313970,2016,11.0,85,0.12941176470588237
313970,2017,6.0,67,0.08955223880597014
313970,2018,5.0,87,0.05747126436781609
313970,2019,12.0,86,0.13953488372093023
313970,2020,4.0,56,0.07142857142857142
313980,2012,18.0,143,0.1258741258741259
313980,2013,16.0,112,0.14285714285714285
313980,2014,22.0,151,0.1456953642384106
313980,2015,15.0,138,0.10869565217391304
313980,2016,19.0,137,0.1386861313868613
313980,2017,16.0,169,0.09467455621301775
313980,2018,16.0,166,0.0963855421686747
313980,2019,20.0,157,0.12738853503184713
313980,2020,12.0,157,0.07643312101910828
313990,2012,19.0,165,0.11515151515151516
313990,2013,18.0,196,0.09183673469387756
313990,2014,13.0,183,0.07103825136612021
313990,2015,15.0,185,0.08108108108108109
313990,2016,13.0,166,0.0783132530120482
313990,2017,14.0,190,0.07368421052631578
313990,2018,10.0,191,0.05235602094240838
313990,2019,18.0,173,0.10404624277456648
313990,2020,12.0,180,0.06666666666666667
314000,2012,104.0,900,0.11555555555555555
314000,2013,101.0,912,0.11074561403508772
314000,2014,92.0,948,0.0970464135021097
314000,2015,101.0,973,0.10380267214799589
314000,2016,91.0,881,0.10329171396140749
314000,2017,88.0,833,0.1056422569027611
314000,2018,79.0,851,0.09283196239717979
314000,2019,88.0,766,0.11488250652741515
314000,2020,85.0,853,0.09964830011723329
314010,2012,8.0,53,0.1509433962264151
314010,2013,7.0,54,0.12962962962962962
314010,2014,6.0,63,0.09523809523809523
314010,2015,8.0,50,0.16
314010,2016,6.0,50,0.12
314010,2017,5.0,51,0.09803921568627451
314010,2018,3.0,63,0.047619047619047616
314010,2019,8.0,60,0.13333333333333333
314010,2020,7.0,45,0.15555555555555556
314015,2012,33.0,202,0.16336633663366337
314015,2013,29.0,238,0.12184873949579832
314015,2014,21.0,210,0.1
314015,2015,38.0,243,0.15637860082304528
314015,2016,26.0,212,0.12264150943396226
314015,2017,26.0,208,0.125
314015,2018,27.0,238,0.1134453781512605
314015,2019,27.0,203,0.1330049261083744
314015,2020,23.0,197,0.116751269035533
314020,2012,1.0,26,0.038461538461538464
314020,2013,3.0,29,0.10344827586206896
314020,2014,3.0,22,0.13636363636363635
314020,2015,5.0,37,0.13513513513513514
314020,2016,3.0,34,0.08823529411764706
314020,2017,3.0,32,0.09375
314020,2018,3.0,23,0.13043478260869565
314020,2019,1.0,39,0.02564102564102564
314020,2020,5.0,30,0.16666666666666666
314030,2012,12.0,57,0.21052631578947367
314030,2013,4.0,45,0.08888888888888889
314030,2014,3.0,46,0.06521739130434782
314030,2015,12.0,57,0.21052631578947367
314030,2016,6.0,38,0.15789473684210525
314030,2017,6.0,45,0.13333333333333333
314030,2018,9.0,57,0.15789473684210525
314030,2019,6.0,54,0.1111111111111111
314030,2020,6.0,34,0.17647058823529413
314040,2012,2.0,40,0.05
314040,2013,2.0,31,0.06451612903225806
314040,2014,1.0,30,0.03333333333333333
314040,2015,4.0,34,0.11764705882352941
314040,2016,4.0,36,0.1111111111111111
314040,2017,1.0,39,0.02564102564102564
314040,2018,1.0,42,0.023809523809523808
314040,2019,3.0,45,0.06666666666666667
314040,2020,0.0,35,0.0
314050,2012,23.0,153,0.1503267973856209
314050,2013,17.0,129,0.13178294573643412
314050,2014,14.0,146,0.0958904109589041
314050,2015,13.0,130,0.1
314050,2016,17.0,153,0.1111111111111111
314050,2017,18.0,155,0.11612903225806452
314050,2018,17.0,140,0.12142857142857143
314050,2019,17.0,137,0.12408759124087591
314050,2020,13.0,122,0.10655737704918032
314053,2012,13.0,128,0.1015625
314053,2013,11.0,115,0.09565217391304348
314053,2014,21.0,142,0.14788732394366197
314053,2015,14.0,105,0.13333333333333333
314053,2016,9.0,105,0.08571428571428572
314053,2017,8.0,110,0.07272727272727272
314053,2018,13.0,138,0.09420289855072464
314053,2019,14.0,159,0.0880503144654088
314053,2020,8.0,130,0.06153846153846154
314055,2012,18.0,111,0.16216216216216217
314055,2013,10.0,79,0.12658227848101267
314055,2014,7.0,57,0.12280701754385964
314055,2015,9.0,84,0.10714285714285714
314055,2016,8.0,82,0.0975609756097561
314055,2017,14.0,88,0.1590909090909091
314055,2018,14.0,83,0.1686746987951807
314055,2019,16.0,104,0.15384615384615385
314055,2020,14.0,90,0.15555555555555556
314060,2012,6.0,58,0.10344827586206896
314060,2013,4.0,42,0.09523809523809523
314060,2014,4.0,34,0.11764705882352941
314060,2015,2.0,43,0.046511627906976744
314060,2016,4.0,47,0.0851063829787234
314060,2017,2.0,62,0.03225806451612903
314060,2018,7.0,39,0.1794871794871795
314060,2019,2.0,38,0.05263157894736842
314060,2020,6.0,42,0.14285714285714285
314070,2012,59.0,407,0.14496314496314497
314070,2013,31.0,415,0.0746987951807229
314070,2014,52.0,476,0.1092436974789916
314070,2015,48.0,477,0.10062893081761007
314070,2016,45.0,435,0.10344827586206896
314070,2017,48.0,454,0.10572687224669604
314070,2018,54.0,484,0.1115702479338843
314070,2019,38.0,423,0.08983451536643026
314070,2020,58.0,441,0.13151927437641722
314080,2012,21.0,164,0.12804878048780488
314080,2013,30.0,158,0.189873417721519
314080,2014,21.0,157,0.1337579617834395
314080,2015,21.0,168,0.125
314080,2016,19.0,120,0.15833333333333333
314080,2017,18.0,129,0.13953488372093023
314080,2018,17.0,149,0.11409395973154363
314080,2019,22.0,156,0.14102564102564102
314080,2020,10.0,143,0.06993006993006994
314085,2012,15.0,132,0.11363636363636363
314085,2013,18.0,139,0.12949640287769784
314085,2014,11.0,148,0.07432432432432433
314085,2015,17.0,126,0.1349206349206349
314085,2016,23.0,126,0.18253968253968253
314085,2017,18.0,101,0.1782178217821782
314085,2018,21.0,123,0.17073170731707318
314085,2019,12.0,122,0.09836065573770492
314085,2020,16.0,135,0.11851851851851852
314090,2012,42.0,281,0.1494661921708185
314090,2013,37.0,285,0.12982456140350876
314090,2014,33.0,260,0.12692307692307692
314090,2015,29.0,287,0.10104529616724739
314090,2016,39.0,278,0.14028776978417265
314090,2017,36.0,301,0.11960132890365449
314090,2018,28.0,310,0.09032258064516129
314090,2019,25.0,257,0.09727626459143969
314090,2020,28.0,174,0.16091954022988506
314100,2012,12.0,124,0.0967741935483871
314100,2013,15.0,112,0.13392857142857142
314100,2014,21.0,172,0.12209302325581395
314100,2015,9.0,134,0.06716417910447761
314100,2016,14.0,142,0.09859154929577464
314100,2017,16.0,141,0.11347517730496454
314100,2018,15.0,153,0.09803921568627451
314100,2019,14.0,152,0.09210526315789473
314100,2020,14.0,148,0.0945945945945946
314110,2012,55.0,517,0.10638297872340426
314110,2013,33.0,494,0.06680161943319839
314110,2014,50.0,565,0.08849557522123894
314110,2015,59.0,549,0.10746812386156648
314110,2016,28.0,484,0.05785123966942149
314110,2017,51.0,502,0.10159362549800798
314110,2018,39.0,498,0.0783132530120482
314110,2019,49.0,487,0.10061601642710473
314110,2020,39.0,433,0.09006928406466513
314120,2012,2.0,30,0.06666666666666667
314120,2013,3.0,31,0.0967741935483871
314120,2014,2.0,39,0.05128205128205128
314120,2015,2.0,34,0.058823529411764705
314120,2016,1.0,30,0.03333333333333333
314120,2017,3.0,48,0.0625
314120,2018,11.0,35,0.3142857142857143
314120,2019,2.0,32,0.0625
314120,2020,4.0,41,0.0975609756097561
314130,2012,6.0,35,0.17142857142857143
314130,2013,2.0,36,0.05555555555555555
314130,2014,0.0,27,0.0
314130,2015,4.0,49,0.08163265306122448
314130,2016,4.0,41,0.0975609756097561
314130,2017,5.0,42,0.11904761904761904
314130,2018,4.0,44,0.09090909090909091
314130,2019,1.0,41,0.024390243902439025
314130,2020,6.0,34,0.17647058823529413
314140,2012,47.0,276,0.17028985507246377
314140,2013,32.0,261,0.12260536398467432
314140,2014,39.0,255,0.15294117647058825
314140,2015,28.0,261,0.10727969348659004
314140,2016,32.0,247,0.12955465587044535
314140,2017,31.0,250,0.124
314140,2018,25.0,251,0.099601593625498
314140,2019,25.0,249,0.10040160642570281
314140,2020,23.0,233,0.09871244635193133
314150,2012,4.0,57,0.07017543859649122
314150,2013,6.0,63,0.09523809523809523
314150,2014,7.0,66,0.10606060606060606
